step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,cool_land,cool_surface,cool_bottom,btemp_land,btemp_surface,btemp_bottom,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea
1000,8069,6590,120175,613546,589759,486751,6620,36238,1176,0,174336,3284664,180394.011,57224.153,0.2182,54846.102,0.243,0.268,0.250,0.238,0.621,0.352,313,0.0211,0.6509,0.178,19.7,53.3,94.0,49.25,5.32,5.58,2.74,35.61,7.90,1.053,0.101,0.084,0.086,26.037,0.681,0.0021,92,385,1450,6065,35,0,0.000,4196,2116,2074,3879,416,2817,4836,0.00,0.83,13872,34.6022,65536,13286,542745,1448.1,-0.0,471594,72.090,2631002.543,3.36e-15,0.00093,30.00,182004,94.886,2.059,92.292,0.535,94.886,6296,436,1337,0.3795,0.852,1.043,1.262,1.045,0.919,1.135,36101.771,11413.159,165223.490,36524.450,33492.174,1667.843,453.538,256.670,0.667,0.566,0.545,0.872,0.696,0.555,10391,72845,0.8420,0.7125,0.7347,1.0000,0.0572,0.0644,0.5064,0.7402,0.7776,0.1203,0.0670,0.0450,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,7326,0.9998,0.7820,0.7734,0.9996,0.0572,0.0644,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0541,5.2996,5.1037,0.1187,0.2018,0.1799,0.376,0.404,0.377,0.425,18497,0.6121,0.0196,0.0247,0.00928,0.00381,0.00345,24.53,28.24,26.99,1193.5521,0.0123,69.5744,57.4358,14.6537,1084428,1532244,0.1405,0.0012
2000,11032,3998,43167,109771,105104,65910,694,11960,525,0,83054,1791779,40233.771,12399.528,0.2998,10843.269,0.179,0.470,0.166,0.185,0.615,0.323,336,0.0201,0.6156,0.175,19.9,45.4,88.9,44.05,4.55,7.86,1.62,30.02,7.66,1.065,0.163,0.246,0.252,15.839,0.335,0.0021,95,981,867,5529,20,0,0.000,5118,1280,3048,6704,294,1533,9205,0.00,3.28,16346,16.3800,56109,17141,509059,3377.0,-0.0,528637,19.566,2631002.543,1.08e-14,0.00068,25.34,33172,27.590,2.039,25.038,0.513,27.591,4420,2142,4470,0.3359,0.912,1.049,1.248,1.075,0.939,1.116,11046.407,13116.897,19625.659,11008.263,20443.119,809.968,218.153,528.139,0.627,0.616,0.606,0.757,0.550,0.534,22318,21322,0.7952,0.6268,0.5955,1.0000,0.0585,0.0635,0.4642,0.7998,0.8485,0.1787,0.0310,0.0317,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3741,0.9990,0.6459,0.7460,0.9995,0.0585,0.0635,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0550,4.9784,5.0366,0.0695,0.1730,0.1493,0.187,0.307,0.230,0.233,2656,0.2728,0.0054,0.0066,0.01048,0.00170,0.00162,27.65,26.35,26.67,9564.2041,0.0146,31.9804,13.2033,6.3623,1089267,1528113,0.2856,0.0100
3000,10256,5375,56704,169204,163360,111274,1226,15190,700,1,106043,2686403,62054.433,19713.649,0.2986,17734.530,0.188,0.526,0.141,0.145,0.649,0.291,360,0.0292,0.6103,0.158,21.1,57.2,98.5,49.05,6.07,9.15,1.42,32.41,7.84,1.074,0.168,0.371,0.382,25.710,0.389,0.0021,78,373,1411,6016,115,0,0.000,5030,8,1311,8937,499,2161,7596,0.00,3.18,15506,18.6894,36331,16198,478658,3879.3,-0.0,578386,20.447,2631002.543,1.59e-14,0.00103,14.43,47662,35.978,2.102,33.521,0.355,35.979,5459,1458,3339,0.3427,0.908,1.051,1.291,1.080,0.934,1.126,13763.989,17359.918,38071.644,13691.880,28025.439,907.323,384.669,687.128,0.782,0.560,0.592,0.826,0.548,0.564,26186,34427,0.8629,0.4067,0.5264,0.9997,0.0504,0.0630,0.4460,0.7762,0.7871,0.1786,0.0343,0.0294,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,4540,0.9997,0.7574,0.7413,0.9994,0.0504,0.0630,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0080,4.8146,4.9336,0.0953,0.1498,0.1298,0.164,0.316,0.222,0.167,2622,0.2692,0.0060,0.0058,0.00941,0.00172,0.00186,21.00,27.00,27.07,19843.4162,0.0176,42.3819,11.5407,8.9065,1084451,1527436,0.4312,0.0205
4000,9557,4787,46924,107668,101635,59905,839,12048,922,4,110075,2463094,42795.684,13665.868,0.3001,11600.961,0.178,0.580,0.110,0.132,0.637,0.292,363,0.0343,0.6063,0.159,16.8,47.6,92.6,42.86,6.00,8.90,1.04,26.92,7.75,1.086,0.175,0.355,0.367,29.797,0.446,0.0020,72,380,2142,7441,202,0,0.000,5308,28,2251,7278,139,1525,7893,0.00,3.97,18789,19.9496,26712,17179,455943,2606.6,-0.0,616430,18.637,2631002.543,1.59e-14,0.00039,37.93,32784,30.114,2.164,27.590,0.359,30.114,4248,1814,3495,0.3415,0.920,1.058,1.297,1.099,0.958,1.137,11466.599,13327.962,22464.322,11383.559,20548.764,852.732,586.622,625.553,0.795,0.528,0.558,0.717,0.495,0.510,32952,29462,0.8593,0.4112,0.4907,0.9997,0.0385,0.0832,0.4436,0.9850,0.8832,0.2218,0.0345,0.0280,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2684,0.9998,0.8235,0.7866,0.9998,0.0386,0.0832,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9416,4.7605,4.8614,0.1122,0.1196,0.1017,0.150,0.206,0.172,0.128,2503,0.2506,0.0070,0.0069,0.00900,0.00139,0.00187,27.65,25.59,26.21,9717.9724,0.0161,32.5923,11.9310,6.7057,1085828,1525490,0.4932,0.0252
5000,9583,4559,51236,109927,103245,57933,758,11991,992,6,137094,2558317,43377.737,14825.497,0.2921,12323.051,0.131,0.632,0.101,0.136,0.621,0.298,498,0.0423,0.5962,0.150,21.9,54.8,95.5,46.97,6.07,9.95,0.91,30.04,7.79,1.108,0.185,0.370,0.388,29.361,0.415,0.0020,64,364,3219,10528,448,19,0.599,5466,118,1768,7697,504,2096,6983,0.25,4.91,20380,25.3029,22080,19027,432683,2632.9,-0.0,647613,18.672,2631002.543,1.86e-14,0.00121,12.68,33758,29.573,2.100,27.119,0.354,29.574,5159,1378,3046,0.3279,0.912,1.078,1.349,1.114,0.959,1.167,10598.725,14546.535,22762.996,10508.299,22429.493,1125.619,711.632,665.194,0.780,0.482,0.540,0.640,0.450,0.504,37036,34348,0.8299,0.3325,0.4096,0.9993,0.0389,0.0850,0.4690,0.8757,0.8131,0.1865,0.0342,0.0315,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,1574,0.9998,0.7716,0.7962,0.9995,0.0389,0.0850,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,4.9930,4.9233,4.9507,0.1043,0.1018,0.0832,0.117,0.195,0.172,0.105,2299,0.2167,0.0093,0.0070,0.00935,0.00152,0.00220,25.43,25.82,26.93,4665.3188,0.0207,33.6169,11.7112,6.9604,1087023,1524219,0.3544,0.0190
6000,12450,5015,53056,115656,108283,61878,722,12568,1055,9,172629,3115547,48920.584,16265.701,0.2868,13171.543,0.119,0.697,0.083,0.101,0.630,0.289,730,0.0385,0.5855,0.155,21.3,57.2,92.6,47.23,5.71,9.09,1.01,31.42,7.85,1.101,0.160,0.336,0.357,24.699,0.365,0.0019,72,412,5037,12113,708,29,0.440,6731,422,1762,10266,875,2326,9249,0.75,5.52,18036,26.3587,18039,18881,408392,3567.3,-0.0,684569,22.297,2631002.543,3.54e-16,0.00002,23.20,35473,33.362,2.096,30.601,0.665,33.363,5981,2529,3940,0.3459,0.915,1.065,1.359,1.140,0.944,1.142,11543.836,14150.660,28756.288,11459.283,21876.557,1663.066,632.605,798.487,0.739,0.519,0.561,0.629,0.456,0.512,42465,30374,0.8525,0.2949,0.3936,0.9994,0.0483,0.1001,0.4887,0.7701,0.7895,0.1953,0.0305,0.0323,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,1896,0.9995,0.6479,0.7538,0.9992,0.0483,0.1001,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0502,4.9940,4.9440,0.0918,0.0994,0.0822,0.097,0.236,0.148,0.147,4287,0.2976,0.0118,0.0092,0.00919,0.00147,0.00216,23.40,28.01,27.93,4124.3221,0.0345,34.1242,15.7862,6.5104,1087690,1521083,0.1915,0.0063
7000,11821,4986,56826,120025,112594,62513,686,11337,800,25,163544,3098178,50009.682,16997.838,0.2954,13978.176,0.093,0.703,0.079,0.125,0.629,0.291,528,0.0401,0.5826,0.155,20.4,53.0,92.4,44.57,5.30,9.21,0.92,29.14,7.76,1.120,0.171,0.295,0.322,25.187,0.338,0.0017,59,393,7117,10478,1275,31,0.495,6660,790,1457,9574,924,1776,9121,1.00,6.19,17632,26.2279,14757,17376,376407,3204.3,-0.0,720260,20.386,2631002.543,1.35e-14,0.00022,24.47,36467,32.503,2.017,29.882,0.604,32.504,5617,2241,3963,0.3091,0.920,1.095,1.368,1.153,0.945,1.172,11558.659,17297.825,26710.963,11483.464,25793.431,1850.074,543.055,626.533,0.721,0.503,0.581,0.618,0.431,0.513,40376,39218,0.7494,0.4244,0.4034,0.9998,0.0528,0.1122,0.5044,0.8254,0.8115,0.1865,0.0373,0.0298,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2374,0.9994,0.7569,0.8313,0.9996,0.0530,0.1123,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0361,4.9625,4.9106,0.0979,0.1061,0.0898,0.096,0.226,0.171,0.144,3701,0.2507,0.0116,0.0084,0.01003,0.00185,0.00237,27.52,27.26,27.67,3379.5395,0.0416,38.3080,14.3485,6.0375,1089848,1519756,0.1543,0.0029
8000,9151,4394,54974,114859,107580,59197,688,11556,659,30,156417,2976850,45449.807,17774.907,0.3165,14680.775,0.097,0.716,0.065,0.122,0.618,0.303,690,0.0500,0.5902,0.147,21.3,55.5,94.3,44.37,5.59,9.31,0.99,28.48,7.66,1.147,0.165,0.337,0.374,26.617,0.375,0.0018,63,392,8728,7658,1828,28,0.645,5413,687,965,7499,821,1165,7165,1.00,5.96,19067,24.9701,12215,17342,349561,3133.1,-0.0,749474,18.172,2631002.543,1.86e-14,0.00001,7.77,33697,30.418,2.059,27.961,0.398,30.418,4703,1299,3149,0.2339,0.948,1.112,1.409,1.192,0.952,1.160,10510.801,17792.615,22491.231,10453.546,27185.805,2043.956,517.490,532.685,0.714,0.484,0.573,0.600,0.437,0.514,37264,40552,0.8445,0.3821,0.4191,0.9997,0.0486,0.1112,0.5206,0.8524,0.7954,0.1902,0.0492,0.0281,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2026,0.9995,0.7442,0.7947,0.9991,0.0486,0.1112,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.1063,4.9141,4.9247,0.1040,0.0982,0.0773,0.115,0.183,0.145,0.130,2821,0.2174,0.0085,0.0117,0.01003,0.00178,0.00269,22.89,27.29,27.45,2611.6301,0.0401,38.6433,11.7965,6.3752,1094247,1519351,0.2710,0.0203
9000,8116,3870,48972,106359,100208,56763,624,9165,520,60,117063,2590295,40756.949,15367.773,0.3489,12814.711,0.090,0.732,0.066,0.112,0.622,0.307,499,0.0436,0.5894,0.130,20.0,54.8,95.8,43.11,5.93,8.92,0.63,27.63,7.67,1.149,0.166,0.322,0.363,25.953,0.332,0.0017,58,353,8350,5542,2873,27,0.626,4881,8,928,7180,202,1679,6235,1.00,5.89,23355,28.1789,10530,17426,331430,2586.8,-0.0,768254,14.807,2631002.543,7.96e-15,0.00057,30.68,32929,26.498,2.120,24.066,0.311,26.498,4231,1291,2594,0.2403,0.952,1.114,1.420,1.203,0.958,1.157,9906.226,15643.700,19871.782,9830.651,23869.228,1722.575,392.830,437.657,0.727,0.492,0.561,0.622,0.460,0.535,36702,36557,0.8635,0.3322,0.4001,0.9997,0.0400,0.1193,0.5033,0.9325,0.7828,0.2133,0.0282,0.0288,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,1555,0.9991,0.7858,0.8098,0.9990,0.0400,0.1193,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0474,4.9512,4.9901,0.1071,0.0785,0.0686,0.074,0.157,0.104,0.112,2150,0.2367,0.0063,0.0057,0.00983,0.00179,0.00309,26.47,27.57,27.76,1768.8972,0.0309,34.5580,9.8464,4.9604,1097977,1517938,0.4819,0.0382
10000,9645,4274,45845,96746,90445,50241,660,9405,565,69,109667,2775398,38913.991,13309.649,0.3435,10955.096,0.073,0.752,0.056,0.119,0.625,0.304,342,0.0393,0.6100,0.143,17.5,56.0,97.2,42.75,5.74,8.48,0.49,28.04,7.65,1.158,0.159,0.295,0.328,23.938,0.360,0.0017,59,349,6498,5196,2361,30,0.548,5612,25,1454,8166,235,2378,7032,1.00,5.67,27356,32.6992,9089,18953,322361,2313.0,-0.0,778507,14.494,2631002.543,1.75e-14,0.00019,11.37,29966,25.453,2.081,22.842,0.529,25.496,5287,1456,2902,0.2191,0.969,1.120,1.414,1.223,0.953,1.142,8841.131,12811.299,21331.409,8769.804,19767.874,1410.678,395.951,547.923,0.733,0.490,0.571,0.669,0.407,0.496,40436,30688,0.8434,0.3737,0.4058,0.9996,0.0364,0.1163,0.4976,0.9238,0.7802,0.1917,0.0425,0.0280,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1452,0.9999,0.8010,0.8008,0.9989,0.0364,0.1163,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0522,5.0600,5.0265,0.0976,0.0580,0.0494,0.075,0.093,0.099,0.082,2137,0.2532,0.0061,0.0048,0.00969,0.00142,0.00271,26.06,27.53,27.90,1524.2918,0.0287,29.2542,9.4413,5.0528,1098067,1516175,0.5734,0.0411
