gx,gy,land,dry,temp,predicted,region
56,2,64,0.0035,-41.5,0.05643,1
57,2,64,0.0092,-40.21,0.05643,1
58,2,64,0.0087,-39.48,0.05643,1
59,2,64,0.0029,-39.46,0.05643,1
60,2,64,0.0006,-40.33,0.05643,1
61,2,64,0.0005,-41.41,0.05643,1
62,2,64,0.0076,-41.1,0.05643,1
63,2,64,0.0166,-40.13,0.05643,1
0,3,64,0.005,-37.92,0.05643,1
1,3,64,0.3531,-36.59,0.05643,1
2,3,64,0.7021,-34.87,0.0093,0
3,3,64,0.8759,-32.71,0.00236,0
4,3,64,0.9239,-30.79,8e-05,0
5,3,64,0.974,-28.35,8e-05,0
6,3,64,0.9265,-28.25,8e-05,0
7,3,64,0.9187,-27.06,8e-05,0
8,3,64,0.879,-26.57,0.00236,0
9,3,64,0.8538,-25.98,0.00236,0
10,3,64,0.8219,-25.5,0.00236,0
11,3,64,0.8419,-24.39,0.00236,0
12,3,64,0.8597,-23.13,0.00236,0
13,3,60,0.8541,-21.53,0.00236,0
14,3,6,0.74,-19.88,0.0,0
17,3,14,0.0212,-20.14,0.0,0
18,3,64,0.0069,-22.41,0.05643,2
19,3,64,0.0003,-25.39,0.05643,2
20,3,64,0.0022,-27.71,0.05643,2
21,3,64,0.0067,-28.71,0.05643,2
22,3,64,0.0223,-27.54,0.05643,2
23,3,64,0.0852,-25.0,0.05643,2
24,3,61,0.3863,-21.7,0.05643,2
25,3,6,0.4445,-20.27,0.0,0
30,3,4,0.3757,-19.13,0.0,0
32,3,3,0.3864,-17.85,0.0,0
33,3,24,0.472,-18.73,0.0,0
34,3,11,0.4034,-18.31,0.0,0
35,3,16,0.215,-20.69,0.0,0
36,3,52,0.1218,-22.19,0.05643,1
37,3,64,0.0066,-23.86,0.05643,1
38,3,64,0.0085,-25.06,0.05643,1
39,3,64,0.0123,-25.22,0.05643,1
40,3,64,0.0157,-25.28,0.05643,1
41,3,64,0.0141,-24.81,0.05643,1
42,3,64,0.0081,-25.57,0.05643,1
43,3,64,0.0096,-25.93,0.05643,1
44,3,64,0.007,-26.49,0.05643,1
45,3,64,0.0071,-26.29,0.05643,1
46,3,64,0.0051,-26.99,0.05643,1
47,3,64,0.0054,-28.31,0.05643,1
48,3,64,0.0093,-28.93,0.05643,1
49,3,64,0.0098,-28.42,0.05643,1
50,3,64,0.0045,-29.84,0.05643,1
51,3,64,0.0063,-30.91,0.05643,1
52,3,64,0.0101,-31.46,0.05643,1
53,3,64,0.0087,-31.69,0.05643,1
54,3,64,0.0034,-33.71,0.05643,1
55,3,64,0.0026,-35.89,0.05643,1
56,3,64,0.0058,-37.08,0.05643,1
57,3,64,0.0115,-36.21,0.05643,1
58,3,64,0.0065,-36.27,0.05643,1
59,3,64,0.0028,-37.03,0.05643,1
60,3,64,0.0011,-38.02,0.05643,1
61,3,64,0.0027,-38.57,0.05643,1
62,3,64,0.0067,-38.12,0.05643,1
63,3,64,0.0043,-38.0,0.05643,1
0,4,64,0.0041,-36.42,0.05643,1
1,4,64,0.3989,-34.16,0.05643,1
2,4,64,0.7602,-31.53,0.00545,0
3,4,64,0.9075,-29.13,8e-05,0
4,4,64,0.9687,-26.6,8e-05,0
5,4,64,0.9914,-24.42,8e-05,0
6,4,64,0.9691,-23.79,8e-05,0
7,4,64,0.9243,-23.57,8e-05,0
8,4,64,0.8925,-23.15,0.00236,0
9,4,64,0.8951,-22.25,0.00236,0
10,4,64,0.8857,-21.54,0.00236,0
11,4,64,0.8815,-20.53,0.00236,0
12,4,64,0.875,-19.09,0.00236,0
13,4,19,0.8469,-17.18,0.0,0
18,4,43,0.0581,-17.81,0.05643,2
19,4,64,0.0057,-20.33,0.05643,2
20,4,64,0.0117,-21.8,0.05643,2
21,4,64,0.0212,-22.4,0.05643,2
22,4,64,0.0365,-21.73,0.05643,2
23,4,64,0.044,-20.8,0.05643,2
24,4,48,0.135,-17.86,0.05643,2
25,4,1,0.3326,-14.53,0.0,0
32,4,1,0.0122,-14.14,0.0,0
33,4,6,0.087,-16.03,0.0,0
34,4,4,0.3849,-16.38,0.0,0
36,4,9,0.0426,-17.28,0.0,0
37,4,61,0.0075,-18.43,0.05643,1
38,4,64,0.004,-21.12,0.05643,1
39,4,64,0.006,-22.41,0.05643,1
40,4,64,0.0085,-22.86,0.05643,1
41,4,64,0.0149,-22.47,0.05643,1
42,4,64,0.0136,-22.05,0.05643,1
43,4,64,0.0049,-22.93,0.05643,1
44,4,64,0.0063,-23.91,0.05643,1
45,4,64,0.0117,-23.94,0.05643,1
46,4,64,0.0472,-22.7,0.05643,1
47,4,64,0.012,-23.28,0.05643,1
48,4,64,0.0184,-23.72,0.05643,1
49,4,64,0.0196,-23.28,0.05643,1
50,4,64,0.0209,-23.36,0.05643,1
51,4,64,0.0152,-24.49,0.05643,1
52,4,64,0.0114,-25.67,0.05643,1
53,4,64,0.0106,-26.64,0.05643,1
54,4,64,0.0094,-27.57,0.05643,1
55,4,64,0.0054,-29.74,0.05643,1
56,4,64,0.0055,-31.4,0.05643,1
57,4,64,0.0076,-31.96,0.05643,1
58,4,64,0.0061,-32.43,0.05643,1
59,4,64,0.0018,-33.91,0.05643,1
60,4,64,0.0026,-35.26,0.05643,1
61,4,64,0.004,-35.18,0.05643,1
62,4,64,0.0036,-35.71,0.05643,1
63,4,64,0.0016,-36.16,0.05643,1
0,5,64,0.0099,-33.6,0.05643,1
1,5,64,0.296,-31.14,0.05643,1
2,5,64,0.722,-28.68,0.0093,0
3,5,64,0.9096,-26.17,8e-05,0
4,5,64,0.974,-23.54,8e-05,0
5,5,64,0.9921,-20.93,8e-05,0
6,5,64,0.9911,-19.11,8e-05,0
7,5,64,0.9672,-19.15,8e-05,0
8,5,64,0.9213,-19.53,8e-05,0
9,5,64,0.8926,-19.17,0.00236,0
10,5,64,0.9064,-17.84,8e-05,0
11,5,64,0.9226,-16.18,8e-05,0
12,5,59,0.9049,-14.67,8e-05,0
13,5,2,0.7972,-12.56,0.0,0
18,5,3,0.0929,-13.51,0.0,0
19,5,38,0.0421,-14.46,0.05643,2
20,5,64,0.0393,-15.16,0.05643,2
21,5,64,0.0407,-16.13,0.05643,2
22,5,64,0.1033,-15.93,0.05643,2
23,5,64,0.0617,-15.88,0.05643,2
24,5,31,0.1256,-14.11,0.0,0
31,5,5,0.0002,-10.65,0.0,0
32,5,10,0.0002,-11.02,0.0,0
35,5,5,0.0013,-9.73,0.0,0
36,5,21,0.0021,-11.51,0.0,0
37,5,53,0.0001,-14.65,0.05643,1
38,5,64,0.0008,-17.49,0.05643,1
39,5,64,0.0049,-19.07,0.05643,1
40,5,64,0.0098,-19.88,0.05643,1
41,5,64,0.0178,-19.87,0.05643,1
42,5,64,0.015,-19.9,0.05643,1
43,5,64,0.0088,-19.99,0.05643,1
44,5,64,0.0078,-20.61,0.05643,1
45,5,64,0.018,-20.86,0.05643,1
46,5,64,0.1221,-18.66,0.05643,1
47,5,64,0.0299,-18.48,0.05643,1
48,5,64,0.029,-18.33,0.05643,1
49,5,64,0.0303,-17.82,0.05643,1
50,5,64,0.0313,-17.73,0.05643,1
51,5,64,0.0191,-18.32,0.05643,1
52,5,64,0.0112,-20.05,0.05643,1
53,5,64,0.0164,-21.37,0.05643,1
54,5,64,0.0138,-21.51,0.05643,1
55,5,64,0.0046,-23.55,0.05643,1
56,5,64,0.0039,-26.19,0.05643,1
57,5,64,0.0043,-28.51,0.05643,1
58,5,64,0.0072,-28.84,0.05643,1
59,5,64,0.0028,-30.2,0.05643,1
60,5,64,0.0031,-31.54,0.05643,1
61,5,64,0.0033,-32.31,0.05643,1
62,5,64,0.0027,-33.17,0.05643,1
63,5,64,0.0027,-33.78,0.05643,1
0,6,64,0.0112,-31.22,0.05643,1
1,6,64,0.1481,-29.23,0.05643,1
2,6,64,0.6493,-26.56,0.01831,0
3,6,64,0.8809,-23.68,0.00236,0
4,6,64,0.9692,-20.26,8e-05,0
5,6,64,0.9876,-17.73,8e-05,0
6,6,64,0.9752,-16.98,8e-05,0
7,6,64,0.9695,-15.91,8e-05,0
8,6,64,0.9546,-15.46,8e-05,0
9,6,64,0.9498,-14.56,8e-05,0
10,6,64,0.9534,-13.09,8e-05,0
11,6,64,0.9377,-12.33,8e-05,0
12,6,30,0.9168,-10.38,0.0,0
19,6,6,0.0915,-9.02,0.0,0
20,6,45,0.2046,-10.33,0.05643,2
21,6,33,0.3333,-10.91,0.05643,2
22,6,64,0.4904,-11.82,0.03522,2
23,6,51,0.4121,-10.86,0.03522,2
24,6,2,0.4129,-9.6,0.0,0
30,6,18,0.0133,-9.33,0.0,0
31,6,61,0.0001,-11.73,0.05643,1
32,6,63,0.0007,-12.18,0.05643,1
33,6,53,0.0015,-11.77,0.05643,1
34,6,54,0.0019,-11.68,0.05643,1
35,6,59,0.0089,-11.18,0.05643,1
36,6,63,0.003,-11.77,0.05643,1
37,6,64,0.0005,-12.95,0.05643,1
38,6,64,0.0002,-14.75,0.05643,1
39,6,64,0.0028,-16.42,0.05643,1
40,6,64,0.0133,-16.81,0.05643,1
41,6,64,0.0484,-15.91,0.05643,1
42,6,64,0.0273,-15.27,0.05643,1
43,6,64,0.0081,-16.55,0.05643,1
44,6,64,0.0094,-17.72,0.05643,1
45,6,64,0.0284,-17.31,0.05643,1
46,6,64,0.115,-15.67,0.05643,1
47,6,64,0.0509,-15.15,0.05643,1
48,6,64,0.0486,-14.65,0.05643,1
49,6,64,0.0473,-13.71,0.05643,1
50,6,64,0.0278,-13.38,0.05643,1
51,6,64,0.016,-13.56,0.05643,1
52,6,64,0.0269,-14.2,0.05643,1
53,6,64,0.037,-14.24,0.05643,1
54,6,64,0.0177,-15.27,0.05643,1
55,6,64,0.0076,-17.61,0.05643,1
56,6,64,0.0065,-20.16,0.05643,1
57,6,64,0.0057,-22.41,0.05643,1
58,6,64,0.003,-25.23,0.05643,1
59,6,64,0.0028,-26.67,0.05643,1
60,6,64,0.0029,-28.09,0.05643,1
61,6,64,0.0027,-29.74,0.05643,1
62,6,64,0.0032,-30.4,0.05643,1
63,6,64,0.0022,-31.47,0.05643,1
0,7,64,0.0082,-29.11,0.05643,1
1,7,64,0.119,-27.54,0.05643,1
2,7,64,0.577,-24.45,0.02325,0
3,7,64,0.8003,-21.42,0.00236,0
4,7,64,0.9043,-18.35,8e-05,0
5,7,64,0.9396,-15.95,8e-05,0
6,7,64,0.9651,-14.1,8e-05,0
7,7,64,0.956,-13.27,8e-05,0
8,7,64,0.9475,-12.5,8e-05,0
9,7,64,0.9765,-10.01,8e-05,0
10,7,64,0.9696,-9.05,8e-05,0
11,7,58,0.9476,-8.23,8e-05,0
12,7,17,0.9066,-6.98,0.0,0
22,7,21,0.3901,-7.51,0.0,0
23,7,5,0.5923,-6.94,0.0,0
29,7,11,0.0693,-5.37,0.0,0
30,7,58,0.0035,-8.24,0.05643,1
31,7,64,0.0008,-10.19,0.05643,1
32,7,64,0.0053,-10.8,0.05643,1
33,7,64,0.0061,-10.8,0.05643,1
34,7,64,0.006,-11.28,0.05643,1
35,7,64,0.0246,-10.55,0.05643,1
36,7,64,0.0316,-9.72,0.05643,1
37,7,64,0.0034,-10.55,0.05643,1
38,7,64,0.0026,-11.9,0.05643,1
39,7,64,0.0036,-13.69,0.05643,1
40,7,64,0.0148,-14.25,0.05643,1
41,7,64,0.0539,-13.08,0.05643,1
42,7,64,0.1236,-12.06,0.05643,1
43,7,64,0.015,-12.52,0.05643,1
44,7,64,0.0157,-14.02,0.05643,1
45,7,64,0.0382,-13.85,0.05643,1
46,7,64,0.0599,-12.68,0.05643,1
47,7,64,0.0488,-12.23,0.05643,1
48,7,64,0.1136,-11.02,0.05643,1
49,7,64,0.1442,-9.97,0.05643,1
50,7,64,0.0425,-10.25,0.05643,1
51,7,64,0.0601,-9.66,0.05643,1
52,7,56,0.1783,-8.03,0.05643,1
53,7,61,0.0439,-8.37,0.05643,1
54,7,64,0.0091,-10.36,0.05643,1
55,7,64,0.0043,-12.91,0.05643,1
56,7,64,0.0028,-15.72,0.05643,1
57,7,64,0.0008,-19.03,0.05643,1
58,7,64,0.0028,-21.25,0.05643,1
59,7,64,0.0038,-23.43,0.05643,1
60,7,64,0.0061,-24.37,0.05643,1
61,7,64,0.0066,-25.23,0.05643,1
62,7,64,0.0017,-27.34,0.05643,1
63,7,64,0.0012,-29.39,0.05643,1
0,8,64,0.0131,-25.91,0.05643,1
1,8,64,0.0345,-24.94,0.05643,1
2,8,64,0.4133,-21.47,0.03522,1
3,8,64,0.68,-18.38,0.01417,0
4,8,64,0.8141,-15.89,0.00236,0
5,8,64,0.8665,-14.17,0.00236,0
6,8,64,0.9503,-11.09,8e-05,0
7,8,64,0.9539,-10.11,8e-05,0
8,8,64,0.9631,-8.58,8e-05,0
9,8,64,0.9824,-6.29,8e-05,0
10,8,56,0.9762,-4.77,8e-05,0
11,8,16,0.9339,-4.17,0.0,0
29,8,28,0.0893,-4.01,0.0,0
30,8,64,0.0037,-6.32,0.05643,1
31,8,64,0.0038,-7.78,0.05643,1
32,8,64,0.0102,-8.36,0.05643,1
33,8,64,0.0169,-8.67,0.05643,1
34,8,64,0.0124,-9.09,0.05643,1
35,8,64,0.0674,-8.17,0.05643,1
36,8,64,0.0403,-7.53,0.05643,1
37,8,64,0.0067,-8.8,0.05643,1
38,8,64,0.0103,-9.15,0.05643,1
39,8,64,0.0063,-10.65,0.05643,1
40,8,64,0.0175,-11.14,0.05643,1
41,8,64,0.0663,-10.46,0.05643,1
42,8,64,0.1173,-8.79,0.05643,1
43,8,64,0.0195,-9.13,0.05643,1
44,8,64,0.0091,-10.58,0.05643,1
45,8,64,0.0354,-10.89,0.05643,1
46,8,64,0.0732,-9.56,0.05643,1
47,8,64,0.1518,-8.3,0.05643,1
48,8,64,0.2454,-7.0,0.05643,1
49,8,64,0.2917,-5.84,0.05643,1
50,8,64,0.2517,-5.89,0.05643,1
51,8,52,0.3922,-5.16,0.05643,1
52,8,1,0.2443,-3.46,0.0,0
53,8,4,0.0517,-3.28,0.0,0
54,8,58,0.0454,-5.96,0.05643,1
55,8,64,0.007,-8.55,0.05643,1
56,8,64,0.0039,-11.14,0.05643,1
57,8,64,0.0017,-14.75,0.05643,1
58,8,64,0.0072,-16.69,0.05643,1
59,8,64,0.0051,-18.87,0.05643,1
60,8,64,0.0102,-20.03,0.05643,1
61,8,64,0.0055,-21.37,0.05643,1
62,8,64,0.0016,-23.92,0.05643,1
63,8,64,0.0039,-26.02,0.05643,1
0,9,64,0.0173,-21.53,0.05643,1
1,9,64,0.0442,-20.23,0.05643,1
2,9,64,0.3004,-17.47,0.05643,1
3,9,64,0.537,-15.38,0.02827,0
4,9,64,0.7222,-13.19,0.0093,0
5,9,64,0.8146,-11.45,0.00236,0
6,9,64,0.9311,-8.3,8e-05,0
7,9,64,0.9568,-6.68,8e-05,0
8,9,64,0.9776,-4.64,8e-05,0
9,9,63,0.9868,-2.53,8e-05,0
10,9,44,0.9561,-1.27,8e-05,0
11,9,6,0.864,0.52,0.0,0
29,9,27,0.0131,-0.73,0.0,0
30,9,64,0.0011,-3.91,0.05643,1
31,9,64,0.0131,-4.86,0.05643,1
32,9,64,0.0349,-4.8,0.05643,1
33,9,64,0.0226,-5.78,0.05643,1
34,9,64,0.0129,-7.2,0.05643,1
35,9,64,0.0611,-6.21,0.05643,1
36,9,64,0.0638,-5.2,0.05643,1
37,9,64,0.0189,-6.43,0.05643,1
38,9,64,0.0193,-6.33,0.05643,1
39,9,64,0.0159,-7.42,0.05643,1
40,9,64,0.0278,-7.84,0.05643,1
41,9,64,0.0498,-7.65,0.05643,1
42,9,64,0.0487,-7.1,0.05643,1
43,9,64,0.015,-7.68,0.05643,1
44,9,64,0.0213,-7.99,0.05643,1
45,9,64,0.0737,-7.04,0.05643,1
46,9,64,0.1047,-5.84,0.05643,1
47,9,64,0.2807,-3.92,0.05643,1
48,9,64,0.3783,-2.68,0.05643,1
49,9,57,0.4769,-1.81,0.03522,1
50,9,17,0.5956,-0.79,0.0,0
51,9,7,0.6671,-0.84,0.0,0
54,9,30,0.0002,-1.43,0.0,0
55,9,64,0.003,-4.19,0.05643,1
56,9,64,0.0025,-7.11,0.05643,1
57,9,64,0.0045,-10.24,0.05643,1
58,9,64,0.0124,-11.69,0.05643,1
59,9,64,0.0101,-13.72,0.05643,1
60,9,64,0.0085,-15.27,0.05643,1
61,9,64,0.0052,-17.57,0.05643,1
62,9,64,0.0076,-19.03,0.05643,1
63,9,64,0.0076,-20.96,0.05643,1
0,10,64,0.0259,-17.2,0.05643,1
1,10,64,0.1023,-15.27,0.05643,1
2,10,64,0.324,-13.43,0.05643,1
3,10,64,0.5094,-12.13,0.02827,0
4,10,64,0.6338,-10.74,0.01831,0
5,10,64,0.7571,-8.92,0.00545,0
6,10,64,0.873,-6.53,0.00236,0
7,10,64,0.9201,-4.69,8e-05,0
8,10,64,0.9596,-2.15,8e-05,0
9,10,56,0.9822,0.87,0.00095,0
29,10,48,0.011,1.38,0.06287,1
30,10,64,0.002,-0.76,0.05643,1
31,10,64,0.0183,-1.59,0.05643,1
32,10,64,0.0469,-1.25,0.05643,1
33,10,64,0.0362,-1.85,0.05643,1
34,10,64,0.0296,-3.17,0.05643,1
35,10,64,0.0552,-3.3,0.05643,1
36,10,64,0.0785,-2.73,0.05643,1
37,10,64,0.0505,-2.45,0.05643,1
38,10,64,0.0186,-3.99,0.05643,1
39,10,64,0.0321,-4.44,0.05643,1
40,10,64,0.066,-3.86,0.05643,1
41,10,64,0.0743,-3.36,0.05643,1
42,10,64,0.0391,-4.3,0.05643,1
43,10,64,0.0359,-4.8,0.05643,1
44,10,64,0.0769,-4.12,0.05643,1
45,10,64,0.1641,-2.3,0.05643,1
46,10,64,0.18,-1.31,0.05643,1
47,10,64,0.3105,0.06,0.06287,1
48,10,35,0.4448,1.53,0.05087,1
49,10,1,0.5849,2.87,0.0,0
54,10,10,0.0,1.89,0.0,0
55,10,64,0.0,-0.59,0.05643,1
56,10,64,0.0003,-3.85,0.05643,1
57,10,64,0.0074,-5.93,0.05643,1
58,10,64,0.01,-6.85,0.05643,1
59,10,64,0.0031,-9.86,0.05643,1
60,10,64,0.0023,-12.45,0.05643,1
61,10,64,0.0044,-14.41,0.05643,1
62,10,64,0.0097,-15.13,0.05643,1
63,10,64,0.006,-16.93,0.05643,1
0,11,64,0.0269,-13.96,0.05643,1
1,11,64,0.1397,-12.43,0.05643,1
2,11,64,0.3702,-10.58,0.05643,1
3,11,64,0.4721,-9.39,0.03522,1
4,11,64,0.6436,-7.42,0.01831,0
5,11,64,0.7901,-5.2,0.00545,0
6,11,64,0.8857,-2.9,0.00236,0
7,11,64,0.9384,-0.69,8e-05,0
8,11,64,0.9666,1.41,0.00095,0
9,11,64,0.9824,3.64,0.00095,0
10,11,19,0.9747,6.25,0.0,0
28,11,17,0.003,6.27,0.0,0
29,11,64,0.0032,3.18,0.06287,1
30,11,64,0.0076,2.43,0.06287,1
31,11,64,0.0303,1.97,0.06287,1
32,11,64,0.044,1.9,0.06287,1
33,11,64,0.0274,1.53,0.06287,1
34,11,64,0.0315,0.02,0.06287,1
35,11,64,0.0592,0.29,0.06287,1
36,11,64,0.0842,0.64,0.06287,1
37,11,64,0.0724,0.8,0.06287,1
38,11,64,0.0483,0.1,0.06287,1
39,11,64,0.0689,-0.39,0.05643,1
40,11,64,0.083,-0.22,0.05643,1
41,11,64,0.0566,-0.28,0.05643,1
42,11,64,0.0586,-0.59,0.05643,1
43,11,64,0.0662,-0.85,0.05643,1
44,11,64,0.109,-0.17,0.05643,1
45,11,64,0.1605,1.12,0.06287,1
46,11,64,0.2336,2.66,0.06287,1
47,11,42,0.4138,3.91,0.05087,1
48,11,3,0.5335,5.05,0.0,0
54,11,19,0.0001,5.22,0.0,0
55,11,64,0.0,1.65,0.06287,1
56,11,64,0.0004,-0.85,0.05643,1
57,11,64,0.0027,-2.3,0.05643,1
58,11,64,0.0001,-4.07,0.05643,1
59,11,64,0.0002,-7.18,0.05643,1
60,11,64,0.0015,-9.42,0.05643,1
61,11,64,0.0044,-10.73,0.05643,1
