gx,gy,land,dry,temp,predicted,region
17,10,54,0.7913,5.43,0.01248,0
23,10,3,0.0001,7.9,0.0,0
37,10,36,0.0001,5.39,0.06287,1
38,10,64,0.0423,4.06,0.06287,1
39,10,64,0.088,3.29,0.06287,1
40,10,64,0.1144,1.99,0.06287,1
41,10,64,0.1913,1.76,0.06287,1
42,10,64,0.2976,1.57,0.06287,1
43,10,64,0.1614,1.19,0.06287,1
44,10,64,0.0122,-1.19,0.05643,1
45,10,64,0.044,-1.92,0.05643,1
46,10,64,0.4524,-0.73,0.03522,1
47,10,64,0.9462,1.62,0.00095,0
48,10,64,0.9964,2.64,0.00095,0
49,10,55,0.9991,3.4,0.00095,0
50,10,17,0.9999,3.81,0.0,0
51,10,29,0.9998,4.61,0.0,0
52,10,64,0.9988,4.39,0.00095,0
53,10,63,0.9986,4.37,0.00095,0
54,10,64,0.9767,2.35,0.00095,0
55,10,64,0.9631,0.75,0.00095,0
56,10,64,0.9719,0.06,0.00095,0
57,10,64,0.9831,-0.05,8e-05,0
58,10,64,0.9693,2.18,0.00095,0
59,10,61,0.7828,4.46,0.01248,0
60,10,54,0.5171,4.76,0.0403,0
61,10,60,0.4628,4.45,0.05087,0
62,10,43,0.4732,5.39,0.05087,0
63,10,7,0.487,7.25,0.0,0
0,11,61,0.5694,7.65,0.03395,0
1,11,64,0.5802,6.55,0.03395,0
2,11,64,0.5932,7.05,0.03395,0
3,11,64,0.6249,5.64,0.02961,0
4,11,64,0.7499,3.54,0.02001,0
5,11,64,0.6673,1.34,0.02437,0
6,11,64,0.6877,0.41,0.02437,0
7,11,64,0.6583,-0.44,0.01417,0
8,11,64,0.93,1.45,0.00095,0
9,11,64,0.988,3.22,0.00095,0
10,11,64,0.9744,2.58,0.00095,0
11,11,62,0.9962,4.01,0.00095,0
12,11,64,0.9552,5.11,0.00095,0
13,11,64,0.8939,3.91,0.00768,0
14,11,64,0.8668,2.41,0.00768,0
15,11,64,0.9097,2.57,0.00095,0
16,11,64,0.9279,4.06,0.00095,0
17,11,64,0.8405,5.17,0.00768,0
18,11,49,0.4485,7.64,0.05087,6
19,11,46,0.0228,8.37,0.06287,6
20,11,30,0.0033,8.35,0.0,0
22,11,6,0.024,9.4,0.0,0
23,11,4,0.004,8.63,0.0,0
37,11,38,0.0021,7.67,0.06287,1
38,11,64,0.0462,6.54,0.06287,1
39,11,64,0.1038,5.69,0.06287,1
40,11,64,0.0691,4.25,0.06287,1
41,11,64,0.1014,3.47,0.06287,1
42,11,64,0.4007,3.52,0.05087,1
43,11,64,0.3092,2.99,0.06287,1
44,11,64,0.0466,1.42,0.06287,1
45,11,64,0.0654,0.15,0.06287,1
46,11,64,0.4833,0.95,0.05087,1
47,11,64,0.9567,3.31,0.00095,0
48,11,60,0.9994,4.61,0.00095,0
49,11,35,0.9997,5.15,0.00095,0
51,11,25,0.999,6.47,0.0,0
52,11,64,0.9956,5.43,0.00095,0
53,11,64,0.9969,5.22,0.00095,0
54,11,64,0.984,3.6,0.00095,0
55,11,64,0.9471,1.25,0.00095,0
56,11,64,0.9501,0.14,0.00095,0
57,11,64,0.9864,0.61,0.00095,0
58,11,64,0.9926,1.9,0.00095,0
59,11,64,0.9691,3.68,0.00095,0
60,11,64,0.8769,3.87,0.00768,0
61,11,64,0.8484,3.45,0.00768,0
62,11,62,0.9169,6.1,0.00095,0
63,11,63,0.7744,7.91,0.01248,0
0,12,64,0.9284,8.16,0.00095,0
1,12,64,0.9476,8.36,0.00095,0
2,12,64,0.9627,8.47,0.00095,0
3,12,64,0.9097,6.88,0.00095,0
4,12,64,0.8689,4.25,0.00768,0
5,12,64,0.8398,1.89,0.00768,0
6,12,64,0.8373,0.69,0.00768,0
7,12,64,0.8456,0.07,0.00768,0
8,12,64,0.9748,1.92,0.00095,0
9,12,62,1.0,4.89,0.00095,0
10,12,32,1.0,4.59,0.00095,0
11,12,11,1.0,4.94,0.0,0
12,12,49,0.9914,5.53,0.00095,0
13,12,64,0.9811,5.09,0.00095,0
14,12,64,0.9525,3.7,0.00095,0
15,12,64,0.8758,3.94,0.00768,0
16,12,64,0.7602,5.43,0.01248,0
17,12,60,0.6068,7.49,0.02961,0
18,12,23,0.5015,9.36,0.0,0
19,12,47,0.0042,9.58,0.06287,6
20,12,64,0.0034,8.48,0.06287,6
21,12,64,0.0375,8.32,0.06287,6
22,12,64,0.1804,9.13,0.06287,6
23,12,50,0.2214,9.87,0.06287,6
24,12,6,0.1827,10.66,0.0,0
36,12,4,0.0025,10.74,0.0,0
37,12,62,0.024,8.68,0.06287,1
38,12,64,0.0506,6.85,0.06287,1
39,12,64,0.1618,6.04,0.06287,1
40,12,64,0.3344,5.67,0.06287,1
41,12,64,0.4299,5.22,0.05087,1
42,12,64,0.6667,5.44,0.02437,0
43,12,64,0.7324,5.36,0.02001,0
44,12,64,0.3574,3.62,0.06287,1
45,12,64,0.2347,2.25,0.06287,1
46,12,64,0.6085,2.82,0.02961,0
47,12,46,0.9789,5.03,0.00095,0
48,12,7,1.0,6.31,0.0,0
49,12,1,1.0,7.32,0.0,0
51,12,12,0.9997,7.39,0.0,0
52,12,63,0.9989,6.76,0.00095,0
53,12,64,0.9936,5.6,0.00095,0
54,12,64,0.9912,4.53,0.00095,0
55,12,64,0.9779,3.17,0.00095,0
56,12,64,0.9747,1.97,0.00095,0
57,12,64,0.9814,1.39,0.00095,0
58,12,64,0.9649,0.47,0.00095,0
59,12,64,0.9847,2.62,0.00095,0
60,12,64,0.9702,3.94,0.00095,0
61,12,53,0.9792,4.43,0.00095,0
62,12,23,0.9997,7.15,0.0,0
63,12,62,0.985,8.59,0.00095,0
0,13,55,0.9905,9.12,0.00095,0
1,13,5,0.9998,10.3,0.0,0
2,13,12,0.9991,9.82,0.0,0
3,13,64,0.98,8.21,0.00095,0
4,13,64,0.9477,5.8,0.00095,0
5,13,64,0.9434,3.55,0.00095,0
6,13,64,0.9624,2.47,0.00095,0
7,13,64,0.9395,1.29,0.00095,0
8,13,64,0.9837,2.08,0.00095,0
9,13,57,1.0,5.2,0.00095,0
10,13,3,1.0,5.83,0.0,0
12,13,3,0.9995,6.34,0.0,0
13,13,7,0.9994,6.33,0.0,0
14,13,36,0.9539,7.14,0.00095,0
15,13,64,0.7726,8.21,0.01248,0
16,13,64,0.5481,9.61,0.0403,0
17,13,12,0.5823,10.97,0.0,0
19,13,26,0.0123,11.01,0.0,0
20,13,64,0.0244,9.37,0.06287,6
21,13,64,0.0505,8.49,0.06287,6
22,13,64,0.5914,10.48,0.04594,6
23,13,64,0.6266,10.83,0.03871,6
24,13,22,0.4532,11.39,0.0,0
36,13,36,0.0017,10.78,0.0768,1
37,13,64,0.0115,7.59,0.06287,1
38,13,64,0.0433,5.97,0.06287,1
39,13,64,0.3429,6.42,0.06287,1
40,13,64,0.5587,6.61,0.03395,0
41,13,64,0.6763,6.73,0.02437,0
42,13,64,0.9717,8.44,0.00095,0
43,13,64,0.9267,7.26,0.00095,0
44,13,64,0.8158,5.95,0.00768,0
45,13,64,0.8533,5.49,0.00768,0
46,13,63,0.943,5.95,0.00095,0
47,13,15,0.9975,6.96,0.0,0
49,13,9,0.9999,8.08,0.0,0
50,13,5,0.9999,8.15,0.0,0
51,13,35,0.9966,7.4,0.00095,0
52,13,64,0.9794,5.35,0.00095,0
53,13,64,0.9637,3.69,0.00095,0
54,13,64,0.9851,3.82,0.00095,0
55,13,64,0.9974,4.48,0.00095,0
56,13,64,0.9965,4.1,0.00095,0
57,13,64,0.9874,2.78,0.00095,0
58,13,64,0.9743,1.35,0.00095,0
59,13,64,0.9964,2.87,0.00095,0
60,13,45,0.9949,4.51,0.00095,0
62,13,10,0.9995,7.54,0.0,0
63,13,48,0.9929,8.19,0.00095,0
3,14,60,0.9858,8.72,0.00095,0
4,14,64,0.9696,6.8,0.00095,0
5,14,64,0.9857,5.77,0.00095,0
6,14,64,0.9627,3.37,0.00095,0
7,14,64,0.9343,1.82,0.00095,0
8,14,64,0.9837,2.67,0.00095,0
9,14,62,1.0,5.41,0.00095,0
10,14,1,1.0,6.19,0.0,0
14,14,36,0.8915,11.43,0.0107,0
15,14,31,0.6578,12.05,0.0,0
16,14,7,0.4835,12.65,0.0,0
19,14,10,0.0095,13.01,0.0,0
20,14,64,0.0258,11.41,0.0768,6
21,14,64,0.0953,10.31,0.0768,6
22,14,64,0.2557,10.56,0.0768,6
23,14,56,0.6296,11.96,0.03871,6
24,14,5,0.5633,12.59,0.0,0
35,14,1,0.0,13.47,0.0,0
36,14,64,0.0004,10.8,0.0768,1
37,14,64,0.0003,7.29,0.06287,1
38,14,64,0.0081,5.58,0.06287,1
39,14,64,0.3175,6.63,0.06287,1
40,14,64,0.6985,7.66,0.02437,0
41,14,64,0.8512,8.11,0.00768,0
42,14,64,0.954,8.73,0.00095,0
43,14,64,0.9548,8.3,0.00095,0
44,14,64,0.885,7.02,0.00768,0
45,14,64,0.9807,7.87,0.00095,0
46,14,29,0.999,8.46,0.0,0
49,14,10,1.0,9.13,0.0,0
50,14,4,0.9999,9.2,0.0,0
51,14,64,0.9882,7.28,0.00095,0
52,14,64,0.9651,4.98,0.00095,0
53,14,64,0.9583,3.87,0.00095,0
54,14,64,0.9479,2.85,0.00095,0
55,14,64,0.9857,3.54,0.00095,0
56,14,64,0.9985,4.5,0.00095,0
57,14,64,0.9892,3.19,0.00095,0
58,14,64,0.9922,3.14,0.00095,0
59,14,50,1.0,4.92,0.00095,0
60,14,12,1.0,6.06,0.0,0
61,14,20,1.0,6.12,0.0,0
2,15,20,0.9982,9.7,0.0,0
3,15,64,0.9812,8.45,0.00095,0
4,15,64,0.9593,6.53,0.00095,0
5,15,64,0.9668,5.62,0.00095,0
6,15,64,0.9681,4.41,0.00095,0
7,15,64,0.9635,3.0,0.00095,0
8,15,64,0.9954,3.76,0.00095,0
9,15,60,1.0,5.83,0.00095,0
10,15,6,1.0,6.32,0.0,0
14,15,2,0.9999,14.07,0.0,0
18,15,22,0.0009,13.72,0.0,0
19,15,54,0.0236,13.3,0.0768,6
20,15,64,0.0269,12.43,0.0768,6
21,15,64,0.3188,12.86,0.0768,6
22,15,64,0.5199,13.13,0.04852,6
23,15,59,0.4553,13.75,0.06117,6
24,15,1,0.2913,14.47,0.0,0
35,15,31,0.0001,13.52,0.0,0
36,15,64,0.002,11.08,0.0768,1
37,15,64,0.0117,8.32,0.06287,1
38,15,64,0.163,7.63,0.06287,1
39,15,64,0.4212,7.77,0.05087,1
40,15,64,0.7984,8.91,0.01248,0
41,15,64,0.8769,8.93,0.00768,0
42,15,64,0.8788,8.54,0.00768,0
43,15,64,0.9365,8.64,0.00095,0
44,15,64,0.9715,8.99,0.00095,0
45,15,64,0.9953,9.24,0.00095,0
46,15,46,0.9972,9.37,0.00095,0
50,15,17,0.9997,9.6,0.0,0
51,15,64,0.9926,8.06,0.00095,0
52,15,64,0.9721,6.12,0.00095,0
53,15,64,0.9284,4.07,0.00095,0
54,15,64,0.9138,2.73,0.00095,0
55,15,64,0.9817,3.53,0.00095,0
56,15,64,0.9999,5.29,0.00095,0
57,15,64,0.9969,4.23,0.00095,0
58,15,64,0.9982,4.08,0.00095,0
59,15,49,1.0,5.53,0.00095,0
60,15,21,1.0,5.96,0.0,0
61,15,58,1.0,6.0,0.00095,0
0,16,19,0.9978,8.59,0.0,0
1,16,43,0.9942,8.73,0.00095,0
2,16,60,0.984,8.46,0.00095,0
3,16,64,0.9649,7.47,0.00095,0
4,16,64,0.9573,6.3,0.00095,0
5,16,64,0.9604,5.25,0.00095,0
6,16,64,0.967,4.47,0.00095,0
7,16,64,0.9625,3.49,0.00095,0
8,16,64,0.9967,4.43,0.00095,0
9,16,45,0.9999,5.63,0.00095,0
18,16,33,0.0138,14.31,0.0768,6
19,16,64,0.0572,13.73,0.0768,6
20,16,64,0.0441,13.12,0.0768,6
21,16,64,0.3229,13.91,0.0768,6
22,16,39,0.4358,14.28,0.06117,6
23,16,32,0.2016,14.48,0.0768,6
35,16,54,0.0031,13.54,0.0768,1
36,16,64,0.0189,11.15,0.0768,1
37,16,64,0.016,8.94,0.06287,1
38,16,64,0.2195,8.7,0.06287,1
39,16,64,0.496,8.75,0.05087,1
40,16,64,0.7976,9.55,0.01248,0
41,16,64,0.8059,9.18,0.00768,0
42,16,64,0.8811,9.32,0.00768,0
43,16,64,0.9758,10.0,0.00095,0
44,16,62,0.9952,10.25,0.00118,0
45,16,64,0.9817,9.35,0.00095,0
46,16,42,0.996,9.77,0.00095,0
50,16,26,0.9995,9.85,0.0,0
51,16,64,0.9968,8.96,0.00095,0
52,16,64,0.9744,6.88,0.00095,0
53,16,64,0.9171,4.31,0.00095,0
54,16,64,0.9407,3.52,0.00095,0
55,16,64,0.9809,3.79,0.00095,0
56,16,64,0.9989,5.04,0.00095,0
57,16,64,0.9993,4.86,0.00095,0
58,16,64,0.9978,4.16,0.00095,0
59,16,63,0.9995,5.13,0.00095,0
60,16,62,0.9999,5.38,0.00095,0
61,16,63,0.9998,5.07,0.00095,0
62,16,30,1.0,6.03,0.0,0
63,16,3,1.0,6.92,0.0,0
0,17,50,0.9958,7.03,0.00095,0
1,17,64,0.9839,6.84,0.00095,0
2,17,64,0.9668,6.45,0.00095,0
3,17,64,0.9376,5.31,0.00095,0
4,17,64,0.8907,4.08,0.00768,0
5,17,64,0.8628,3.23,0.00768,0
6,17,64,0.9326,3.16,0.00095,0
7,17,64,0.8662,1.57,0.00768,0
8,17,64,0.9503,2.04,0.00095,0
9,17,51,0.9999,4.85,0.00095,0
13,17,1,1.0,14.4,0.0,0
14,17,44,0.8566,13.34,0.0107,0
15,17,24,0.5755,13.47,0.0,0
16,17,6,0.4807,13.79,0.0,0
18,17,40,0.2217,13.64,0.0768,6
19,17,51,0.3815,13.98,0.0768,6
20,17,34,0.1577,14.28,0.0768,6
21,17,62,0.0864,13.8,0.0768,6
22,17,7,0.2579,14.54,0.0,0
23,17,9,0.0181,14.79,0.0,0
35,17,51,0.0,13.07,0.0768,1
36,17,64,0.0022,10.04,0.0768,1
37,17,64,0.0218,8.4,0.06287,1
38,17,64,0.1878,8.13,0.06287,1
39,17,64,0.5861,9.07,0.03395,0
40,17,64,0.7801,9.83,0.01248,0
41,17,64,0.8202,9.67,0.00768,0
42,17,64,0.8105,8.94,0.00768,0
43,17,64,0.9221,9.28,0.00095,0
44,17,64,0.9726,9.24,0.00095,0
45,17,64,0.9141,7.54,0.00095,0
46,17,37,0.998,9.1,0.00095,0
47,17,23,0.9997,9.17,0.0,0
48,17,15,0.9999,9.35,0.0,0
49,17,16,0.9993,9.15,0.0,0
50,17,50,0.9971,8.89,0.00095,0
51,17,64,0.9834,7.46,0.00095,0
52,17,64,0.9683,5.99,0.00095,0
53,17,64,0.9173,4.0,0.00095,0
54,17,64,0.8822,2.54,0.00768,0
55,17,64,0.9531,2.65,0.00095,0
56,17,64,0.993,3.39,0.00095,0
57,17,64,0.9901,2.92,0.00095,0
58,17,64,0.9963,3.54,0.00095,0
59,17,64,0.993,2.99,0.00095,0
60,17,64,0.9969,3.39,0.00095,0
61,17,64,0.9983,3.86,0.00095,0
62,17,64,0.9989,4.58,0.00095,0
63,17,31,1.0,6.15,0.0,0
0,18,64,0.9697,3.63,0.00095,0
1,18,64,0.9565,3.81,0.00095,0
2,18,64,0.9879,5.84,0.00095,0
3,18,64,0.939,3.82,0.00095,0
4,18,64,0.7743,0.85,0.01248,0
5,18,64,0.7552,0.38,0.01248,0
6,18,64,0.9077,1.34,0.00095,0
7,18,64,0.826,0.15,0.00768,0
8,18,64,0.903,0.63,0.00095,0
9,18,60,1.0,4.33,0.00095,0
10,18,7,1.0,5.4,0.0,0
14,18,55,0.9381,10.53,0.00118,0
15,18,64,0.7154,10.46,0.02505,0
16,18,63,0.5497,11.28,0.04852,6
17,18,58,0.4241,11.44,0.06117,6
18,18,64,0.4208,11.71,0.06117,6
19,18,34,0.6665,12.77,0.03248,0
21,18,4,0.0715,14.16,0.0,0
23,18,60,0.008,12.74,0.0768,8
24,18,39,0.1006,12.78,0.0768,8
28,18,2,0.1997,13.67,0.0,0
35,18,43,0.001,12.83,0.0768,1
36,18,64,0.001,9.76,0.06287,1
37,18,64,0.003,7.13,0.06287,1
38,18,64,0.1464,7.49,0.06287,1
39,18,64,0.4025,8.34,0.05087,1
40,18,64,0.2799,7.92,0.06287,1
41,18,64,0.2821,7.07,0.06287,1
42,18,64,0.4415,7.02,0.05087,1
43,18,64,0.5649,6.33,0.03395,0
44,18,64,0.844,6.58,0.00768,0
45,18,64,0.9798,7.77,0.00095,0
46,18,46,0.9998,8.63,0.00095,0
47,18,47,0.9977,8.2,0.00095,0
48,18,61,0.9982,8.3,0.00095,0
49,18,64,0.9949,7.64,0.00095,0
50,18,64,0.9941,7.42,0.00095,0
51,18,64,0.9726,5.91,0.00095,0
52,18,64,0.941,4.28,0.00095,0
53,18,64,0.8699,2.6,0.00768,0
54,18,64,0.8683,1.89,0.00768,0
55,18,64,0.9008,1.43,0.00095,0
56,18,64,0.9658,1.89,0.00095,0
57,18,64,0.9883,1.92,0.00095,0
58,18,64,0.9843,1.49,0.00095,0
59,18,64,0.977,0.98,0.00095,0
60,18,64,0.9915,1.46,0.00095,0
61,18,64,0.997,2.26,0.00095,0
62,18,64,0.9986,3.49,0.00095,0
63,18,64,0.996,3.99,0.00095,0
0,19,64,0.9201,0.21,0.00095,0
1,19,64,0.8985,0.38,0.00768,0
2,19,64,0.9541,2.63,0.00095,0
3,19,64,0.9422,2.36,0.00095,0
4,19,64,0.8897,0.41,0.00768,0
5,19,64,0.8333,-0.87,0.00236,0
6,19,64,0.8893,-0.47,0.00236,0
7,19,64,0.8535,-0.96,0.00236,0
8,19,64,0.8971,-1.14,0.00236,0
9,19,64,0.9959,1.57,0.00095,0
10,19,46,1.0,4.27,0.00095,0
11,19,17,1.0,4.38,0.0,0
12,19,27,1.0,4.6,0.0,0
