step,event,lineage,other,size
5000,birth,1,0,322
5000,birth,2,0,78
8000,extinct,2,0,68
15000,split,4,1,17
31000,merge,4,1,16
38000,split,6,1,12
44000,extinct,6,0,23
148000,split,10,1,228
159000,split,11,1,26
161000,split,14,1,10
163000,split,15,10,23
163000,merge,14,1,10
165000,merge,11,1,20
165000,merge,15,1,20
170000,split,17,1,22
184000,extinct,17,0,15
240000,split,34,1,17
246000,extinct,34,0,6
250000,extinct,1,0,12
307000,split,42,10,35
314000,extinct,42,0,14
324000,split,45,10,18
339000,merge,45,10,18
344000,split,46,10,17
347000,extinct,46,0,10
388000,split,53,10,185
391000,split,54,53,14
393000,merge,53,10,200
393000,extinct,54,0,13
396000,split,55,54,25
398000,split,56,10,189
399000,merge,56,10,189
401000,extinct,55,0,11
404000,split,61,10,8
404000,split,62,10,31
406000,extinct,61,0,8
414000,split,65,10,241
417000,extinct,62,0,16
422000,merge,10,65,153
431000,split,67,65,15
436000,extinct,67,0,9
446000,split,68,65,19
450000,extinct,68,0,23
480000,split,74,65,36
481000,merge,74,65,36
499000,split,80,65,21
504000,merge,80,65,16
517000,split,84,65,21
522000,split,87,65,20
524000,merge,84,87,20
530000,split,88,87,19
536000,merge,87,88,15
541000,split,91,88,10
542000,split,92,65,40
546000,split,93,92,14
547000,merge,93,92,14
549000,extinct,88,0,8
550000,merge,92,65,149
560000,split,97,65,93
581000,extinct,91,0,10
585000,split,104,97,12
589000,merge,104,97,17
598000,split,111,65,28
600000,merge,111,65,30
602000,split,112,97,98
604000,split,113,97,14
607000,extinct,113,0,14
609000,split,114,65,13
612000,split,119,112,37
616000,split,121,112,14
617000,extinct,121,0,14
618000,extinct,114,0,24
626000,extinct,112,0,12
641000,split,125,97,12
659000,extinct,125,0,10
672000,split,129,97,20
676000,extinct,129,0,16
684000,split,135,97,8
686000,merge,135,97,13
688000,split,137,65,25
696000,extinct,137,0,14
699000,split,141,137,26
708000,split,142,119,16
709000,split,143,142,20
709000,split,144,142,13
710000,extinct,142,0,16
713000,extinct,144,0,27
725000,split,149,65,71
730000,extinct,141,0,5
733000,extinct,119,0,21
738000,split,151,97,15
741000,extinct,65,0,9
743000,extinct,151,0,5
754000,split,153,143,9
759000,extinct,153,0,10
766000,extinct,97,0,13
790000,split,156,143,37
790000,extinct,143,0,6
815000,split,163,156,47
832000,extinct,163,0,5
870000,split,170,156,17
870000,split,171,156,19
872000,extinct,171,0,19
873000,extinct,170,0,6
888000,split,177,156,18
894000,extinct,177,0,13
900000,split,180,149,46
903000,split,182,149,8
904000,extinct,182,0,8
915000,split,185,149,83
923000,extinct,156,0,14
935000,extinct,149,0,8
951000,extinct,185,0,6
978000,split,191,180,17
989000,extinct,191,0,12
997000,split,192,180,25
999000,extinct,192,0,11
