step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
60000,1,35,8.54,0.00,0.00,0.37,8.17,0.00,1.00,0.000,0.226,21181.6,1185.4,1,12,2.46,1.00,1.00,0.1330,0.51,360.4,2.8528,2.1877,84
60000,0,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,774.7,40.9,1,3,2.67,1.00,1.00,0.0119,0.92,101355.5,0.0000,0.0000,11575
70000,8,467,9.20,0.20,0.00,0.02,8.98,0.00,1.06,0.000,0.057,232611.0,4605.5,1,6,2.72,1.05,1.07,0.5445,7.56,37829.3,20.2816,23.2062,4715
70000,1,29,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.195,20967.2,1118.0,1,11,2.59,1.00,1.00,0.1259,0.26,520.2,6.2798,2.1619,87
70000,0,3,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,783.5,68.7,1,3,3.33,1.00,1.00,0.0153,0.38,99105.6,0.0000,0.0000,11582
80000,8,437,9.15,0.18,0.01,0.03,8.94,0.00,1.06,0.000,0.053,234482.7,4442.4,1,6,2.74,1.04,1.07,0.5321,7.27,35585.2,19.8568,23.4078,4741
80000,1,34,10.56,0.85,0.00,0.12,9.59,0.00,1.18,0.000,0.244,21417.9,1152.4,1,6,2.94,1.01,1.26,0.1306,1.61,877.3,4.9479,2.2241,90
80000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,1029.2,86.6,1,2,4.00,1.00,1.00,0.0191,1.43,101136.4,0.0000,0.0000,11553
90000,8,467,9.34,0.06,0.00,0.01,9.27,0.00,1.02,0.000,0.058,253426.5,4638.4,1,0,2.77,1.01,1.03,0.5508,8.93,37677.5,15.3842,25.2973,4750
90000,1,25,10.68,0.40,0.00,0.00,10.28,0.00,1.09,0.000,0.159,20311.6,1060.3,1,5,3.00,1.02,1.14,0.1225,1.17,486.5,9.3806,2.1044,97
90000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,978.8,103.6,1,1,4.00,1.00,1.00,0.0213,0.31,99606.7,0.0000,0.0000,11537
100000,8,471,9.43,0.24,0.00,0.01,9.18,0.00,1.07,0.000,0.058,248837.0,4583.4,1,0,2.72,1.07,1.09,0.5480,9.83,37512.5,16.2032,24.8754,4802
100000,1,31,10.29,0.00,0.00,0.00,10.29,0.00,1.00,0.000,0.196,19614.3,1000.1,1,0,3.00,1.00,1.00,0.1145,0.18,521.8,11.2365,2.0284,98
100000,0,10,8.80,1.40,0.00,0.00,7.40,0.00,1.62,0.000,0.001,1045.1,118.2,1,9,2.80,1.74,1.74,0.0249,1.92,99802.4,0.0000,0.0000,11484
110000,8,439,9.68,0.10,0.04,0.04,9.50,0.01,1.04,0.002,0.056,245118.6,4302.6,1,4,2.78,1.02,1.04,0.5188,8.97,36594.3,18.2005,24.5081,4767
110000,1,15,10.40,0.00,0.00,0.00,10.40,0.00,1.00,0.000,0.097,17392.8,869.4,1,0,3.00,1.00,1.00,0.1006,1.85,349.9,15.4812,1.8289,98
110000,0,2,9.50,0.00,0.00,0.00,9.50,0.00,1.00,0.000,0.000,1169.7,131.6,1,1,2.50,1.00,1.00,0.0273,1.14,101069.0,0.0000,0.0000,11519
120000,8,448,9.60,0.16,0.04,0.10,9.30,0.00,1.04,0.000,0.057,226981.4,4065.2,1,0,2.69,1.03,1.06,0.4917,7.45,37277.5,22.6989,22.7086,4728
120000,1,16,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.099,18040.8,1052.9,1,0,3.06,1.00,1.00,0.1237,0.45,359.5,10.3425,1.9145,98
120000,0,5,20.80,6.00,0.00,0.00,14.80,0.00,2.06,0.000,0.000,1399.7,132.3,1,4,3.60,1.00,3.10,0.0280,1.38,100297.9,0.0000,0.0000,11558
130000,8,450,10.03,0.26,0.00,0.01,9.77,0.00,1.08,0.000,0.065,238441.2,4448.0,1,1,2.81,1.09,1.12,0.5324,9.28,32235.1,19.4470,23.8515,4308
130000,1,25,12.96,1.68,0.16,0.00,11.12,0.00,1.66,0.000,0.192,10625.2,534.9,1,0,3.04,1.61,1.68,0.0610,3.64,384.1,38.2350,1.1609,98
130000,0,4,6.50,1.00,0.00,0.00,5.50,0.00,1.75,0.000,0.000,746.7,67.0,1,4,2.00,2.25,2.25,0.0142,1.15,104708.3,0.0000,0.0000,11978
140000,8,454,10.51,0.12,0.00,0.00,10.39,0.00,1.04,0.000,0.072,230864.8,4228.3,1,3,2.86,1.05,1.05,0.5013,6.37,31122.3,17.5032,23.0634,4161
140000,1,32,10.16,0.91,0.00,0.00,9.25,0.00,1.24,0.000,0.211,12819.5,640.2,1,6,3.19,1.16,1.31,0.0723,0.75,315.6,27.1388,1.3428,92
140000,0,4,9.25,0.00,0.00,0.00,9.25,0.00,1.00,0.000,0.000,1624.0,210.1,1,4,2.50,1.00,1.00,0.0348,0.72,106773.5,0.0000,0.0000,12131
150000,8,375,11.39,0.08,0.04,0.07,11.19,0.00,1.03,0.000,0.060,234441.5,4303.1,2,4,2.99,1.01,1.03,0.5100,8.97,36970.8,16.9735,23.4186,4415
150000,1,30,10.23,0.00,0.00,0.13,10.10,0.00,1.00,0.000,0.193,20786.8,1208.1,2,0,2.77,1.00,1.00,0.1367,0.57,814.4,4.0164,2.1322,98
150000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,716.7,92.4,2,2,2.00,1.00,1.00,0.0209,1.49,100447.5,0.0000,0.0000,11871
160000,8,364,11.36,0.15,0.00,0.00,11.21,0.00,1.04,0.000,0.057,227272.7,3804.7,2,0,3.02,1.03,1.06,0.4603,7.76,37386.9,21.3794,22.7146,4502
160000,1,35,11.60,0.00,0.00,0.06,11.54,0.00,1.00,0.000,0.246,19188.2,1020.6,1,0,2.94,1.00,1.00,0.1175,0.58,1046.5,10.5587,1.9952,98
160000,0,7,10.43,0.00,0.00,0.00,10.43,0.00,1.00,0.000,0.001,1148.6,143.2,2,4,3.14,1.00,1.00,0.0296,2.33,99854.7,0.0000,0.0000,11784
170000,8,309,11.24,0.05,0.00,0.00,11.19,0.00,1.02,0.000,0.056,206655.0,3564.2,2,0,2.90,1.01,1.02,0.4313,4.99,29112.4,25.9460,20.6397,3840
170000,1,21,9.10,0.00,0.00,0.00,9.10,0.00,1.00,0.000,0.119,17374.9,1258.4,1,0,2.86,1.00,1.00,0.1484,0.28,663.1,15.8290,1.8397,98
170000,0,1,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,1252.0,175.2,1,0,4.00,1.00,1.00,0.0349,1.82,108489.0,0.0000,0.0000,12446
180000,8,229,11.29,0.03,0.00,0.00,11.26,0.00,1.01,0.000,0.048,152056.7,2489.6,2,0,2.87,1.00,1.01,0.3091,6.55,26316.0,38.9515,15.1727,3332
180000,1,12,10.83,0.42,0.00,0.00,10.42,0.00,1.12,0.000,0.097,10240.2,561.6,1,0,2.67,1.08,1.14,0.0650,0.29,486.7,40.4386,1.0852,98
180000,0,6,18.00,0.00,0.00,0.33,17.67,0.00,1.00,0.000,0.000,723.9,115.4,2,5,3.17,1.00,1.00,0.0231,0.93,111455.4,0.0000,0.0000,12954
190000,8,357,11.82,0.03,0.00,0.00,11.80,0.00,1.02,0.000,0.061,156622.8,2475.2,2,10,2.97,1.01,1.01,0.3159,11.30,34432.9,39.4981,15.6287,4326
190000,1,31,9.81,0.06,0.00,0.03,9.71,0.00,1.03,0.000,0.232,17066.1,1165.9,1,9,2.61,1.00,1.03,0.1333,0.65,693.3,17.7279,1.7757,80
190000,0,2,9.50,4.00,0.00,0.00,5.50,0.00,3.50,0.000,0.000,832.3,106.5,1,2,2.50,2.90,2.90,0.0210,1.26,102827.5,0.0000,0.0000,11978
200000,8,466,11.05,0.04,0.00,0.01,10.99,0.00,1.02,0.000,0.068,252092.1,4987.4,2,10,2.90,1.02,1.02,0.5878,12.02,40771.5,9.7888,25.1127,4738
200000,1,35,13.06,0.69,0.00,0.26,12.11,0.00,1.15,0.000,0.396,19058.6,1220.5,1,21,3.09,1.14,1.23,0.1340,0.21,783.7,1.0512,1.9538,64
200000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,450.4,7.3,0,0,-0.00,-0.00,-0.00,0.0064,0.80,96119.5,0.0000,0.0000,11582
210000,8,434,10.90,0.06,0.00,0.07,10.77,0.00,1.03,0.000,0.062,250419.3,4705.0,2,11,2.94,1.02,1.03,0.5578,5.72,33960.6,11.5599,24.9835,4730
210000,1,35,10.71,0.06,0.00,0.00,10.66,0.00,1.03,0.000,0.326,18801.9,1089.7,1,14,2.86,1.01,1.02,0.1213,1.41,680.7,2.1154,1.9235,72
210000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,902.6,37.1,0,0,-0.00,-0.00,-0.00,0.0113,0.74,103571.3,0.0000,0.0000,11582
220000,8,449,10.95,0.20,0.01,0.04,10.70,0.00,1.06,0.000,0.076,242756.8,4172.2,2,3,2.93,1.03,1.07,0.5010,6.82,29998.9,14.6946,24.2304,4058
220000,1,14,10.57,0.00,0.00,0.00,10.57,0.00,1.00,0.000,0.102,18235.4,1000.8,1,6,2.86,1.00,1.00,0.1126,0.00,331.2,9.3331,1.8685,91
220000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,626.3,44.1,0,0,-0.00,-0.00,-0.00,0.0122,0.55,107924.9,0.0000,0.0000,12235
230000,8,396,11.23,0.06,0.00,0.00,11.17,0.00,1.02,0.000,0.069,229659.0,4188.6,2,0,2.81,1.00,1.03,0.4943,8.70,29701.1,16.5206,22.8838,4042
230000,1,22,18.77,0.00,0.00,0.00,18.77,0.00,1.00,0.000,0.309,12893.7,1267.0,1,0,4.09,1.00,1.00,0.1499,5.62,640.7,27.5154,1.3977,78
230000,0,1,15.00,0.00,0.00,0.00,15.00,0.00,1.00,0.000,0.000,1399.6,328.9,1,1,3.00,1.00,1.00,0.0545,1.27,107984.8,0.0000,0.0000,12264
240000,8,318,11.50,0.08,0.00,0.01,11.40,0.00,1.03,0.000,0.061,205910.9,3982.0,1,0,2.83,1.00,1.06,0.4773,6.68,23400.7,26.5550,20.5336,3722
240000,1,25,11.20,0.00,0.00,0.12,11.08,0.00,1.00,0.000,0.172,18795.0,1449.6,2,0,3.36,1.00,1.00,0.1700,4.54,269.1,5.6057,1.9491,98
240000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,1107.2,194.4,2,2,3.00,1.00,1.00,0.0370,0.61,114880.1,0.0000,0.0000,12564
250000,8,332,10.05,0.22,0.03,0.00,9.81,0.00,1.06,0.000,0.054,186491.4,3494.7,1,0,2.79,1.01,1.11,0.4246,7.63,24553.3,33.6092,18.6103,3836
250000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,10728.2,524.4,0,0,-0.00,-0.00,-0.00,0.0626,0.18,11.5,37.7961,1.1608,98
250000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,997.2,80.5,0,0,-0.00,-0.00,-0.00,0.0218,0.43,113823.0,0.0000,0.0000,12450
260000,8,267,11.01,0.07,0.00,0.00,10.94,0.00,1.01,0.000,0.046,165783.6,2977.7,1,0,2.88,1.00,1.02,0.3623,6.09,25971.0,38.9921,16.5503,3974
260000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,77.1,74.0644,0.0954,98
260000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,381.9,8.1,0,0,-0.00,-0.00,-0.00,0.0048,0.41,111442.5,0.0000,0.0000,12312
270000,8,290,11.48,0.00,0.00,0.00,11.47,0.00,1.00,0.000,0.056,160325.8,2942.0,1,0,2.90,1.00,1.00,0.3514,7.17,22172.5,34.9234,16.0100,3692
270000,1,42,9.29,0.00,0.00,0.00,9.29,0.00,1.00,0.000,0.238,6302.2,383.7,1,0,3.02,1.00,1.00,0.0471,0.29,667.8,38.0236,0.7751,98
270000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,2696.9,570.6,1,1,4.00,1.00,1.00,0.0772,0.66,115478.7,0.0000,0.0000,12594
280000,8,297,11.55,0.23,0.08,0.00,11.24,0.00,1.07,0.000,0.054,177900.4,3283.4,1,0,2.90,1.04,1.08,0.3946,10.95,23434.7,30.8322,17.7564,3952
280000,1,9,15.67,0.78,0.00,0.11,14.78,0.00,1.28,0.000,0.080,12179.7,410.3,1,0,4.00,1.30,1.30,0.0481,0.30,257.0,18.8338,1.3830,98
280000,0,1,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,918.7,75.4,1,1,3.00,1.00,1.00,0.0202,1.43,113659.3,0.0000,0.0000,12334
290000,8,354,9.85,0.08,0.00,0.00,9.77,0.00,1.01,0.000,0.048,170244.6,2879.0,1,1,2.66,1.00,1.02,0.3591,8.31,28272.5,35.6349,17.0197,4533
290000,1,20,9.55,0.10,0.00,1.35,8.10,0.00,1.07,0.000,0.105,17699.9,866.8,1,3,2.85,1.05,1.05,0.0989,1.17,278.9,10.0473,1.8107,96
290000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1857.1,377.4,0,0,-0.00,-0.00,-0.00,0.0580,0.21,109862.6,0.0000,0.0000,11755
300000,8,269,10.79,0.12,0.00,0.04,10.62,0.00,1.03,0.000,0.040,175629.1,2762.2,1,3,2.76,1.00,1.04,0.3427,4.90,28841.9,36.9344,17.5189,4585
300000,1,13,13.62,0.00,0.00,0.00,13.62,0.00,1.00,0.000,0.126,8613.5,319.7,1,9,3.38,1.00,1.00,0.0365,0.11,176.3,47.2382,0.8875,84
300000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,543.8,29.7,0,0,-0.00,-0.00,-0.00,0.0096,1.31,109409.2,0.0000,0.0000,11715
310000,8,218,9.57,0.07,0.01,0.02,9.47,0.00,1.04,0.000,0.031,140419.0,2059.6,1,0,2.65,1.01,1.05,0.2652,4.96,24001.3,48.3940,14.0015,4187
310000,1,17,7.82,0.00,0.00,0.00,7.82,0.00,1.00,0.000,0.083,14114.3,566.3,1,0,2.82,1.00,1.00,0.0635,0.49,321.0,25.3590,1.4541,98
310000,0,4,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,627.2,39.2,2,4,2.50,1.00,1.00,0.0102,1.00,114297.6,0.0000,0.0000,12099
320000,8,278,12.51,0.16,0.00,0.00,12.35,0.00,1.05,0.000,0.077,152122.8,2491.7,1,0,3.03,1.02,1.07,0.3052,8.37,17950.1,37.2106,15.2028,2822
320000,1,16,14.38,0.00,0.00,0.00,14.38,0.00,1.00,0.000,0.143,10278.9,585.8,1,1,3.00,1.00,1.00,0.0669,2.45,245.2,42.6931,1.0832,98
320000,0,5,12.80,0.00,0.40,0.00,12.40,0.00,1.00,0.000,0.000,711.7,55.3,1,4,2.80,1.00,1.00,0.0143,1.61,120141.2,0.0000,0.0000,13464
330000,8,334,12.28,0.15,0.00,0.04,12.09,0.00,1.04,0.000,0.075,175098.7,3484.3,1,0,2.89,1.00,1.07,0.4094,3.11,22785.9,18.1058,17.4640,3396
330000,1,12,17.17,0.00,0.00,0.00,17.17,0.00,1.00,0.000,0.131,10629.3,745.5,1,0,3.67,1.00,1.00,0.0865,0.54,326.0,41.5641,1.1106,98
330000,0,3,15.67,0.00,0.00,0.00,15.67,0.00,1.00,0.000,0.000,840.6,120.4,2,3,2.67,1.00,1.00,0.0265,2.48,115319.3,0.0000,0.0000,12890
340000,8,275,10.53,0.12,0.00,0.00,10.41,0.00,1.04,0.000,0.044,184826.5,3226.5,1,0,2.64,1.00,1.07,0.3919,5.50,21736.1,28.7387,18.4490,4102
340000,1,14,14.50,0.00,0.00,0.21,14.29,0.00,1.00,0.000,0.127,11295.6,713.3,0,0,3.43,1.00,1.00,0.0842,0.39,562.0,38.7460,1.1927,98
340000,0,3,16.33,0.00,0.00,0.00,16.33,0.00,1.00,0.000,0.000,827.9,123.2,0,1,3.33,1.00,1.00,0.0265,1.44,116177.8,0.0000,0.0000,12184
350000,8,377,10.50,0.22,0.00,0.00,10.27,0.00,1.07,0.000,0.052,184729.9,3313.4,1,3,2.90,1.01,1.11,0.4079,10.12,27817.1,34.0110,18.4383,4768
350000,1,16,10.06,0.00,0.00,0.00,10.06,0.00,1.00,0.000,0.118,10746.5,748.9,1,7,2.31,1.00,1.00,0.0878,1.34,394.9,20.9962,1.3004,83
350000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,669.4,90.9,0,0,-0.00,-0.00,-0.00,0.0198,0.54,108096.2,0.0000,0.0000,11533
360000,8,374,10.33,0.27,0.00,0.00,10.06,0.00,1.09,0.000,0.051,229856.4,4533.9,1,10,2.77,1.03,1.13,0.5393,12.77,32253.7,20.0519,22.8925,4766
360000,1,30,9.93,0.00,0.00,0.00,9.93,0.00,1.00,0.000,0.217,9765.4,550.8,1,13,2.63,1.00,1.00,0.0608,1.56,600.2,29.0930,1.0755,85
360000,0,32,14.19,0.81,0.12,0.28,12.97,0.00,1.20,0.000,0.002,3360.2,670.0,1,3,3.59,1.00,1.28,0.0974,19.16,105528.5,0.0000,0.0000,11533
370000,8,355,10.70,0.14,0.01,0.04,10.51,0.00,1.03,0.000,0.050,185176.1,3452.5,1,7,2.82,1.00,1.05,0.4279,6.11,32775.0,31.5574,18.5050,4761
370000,1,19,10.89,0.00,0.00,0.00,10.89,0.00,1.00,0.000,0.138,15317.8,668.7,1,6,2.63,1.00,1.00,0.0746,0.00,412.2,19.6095,1.6264,90
370000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,752.7,71.9,0,0,-0.00,-0.00,-0.00,0.0171,0.90,104708.6,0.0000,0.0000,11533
380000,8,326,9.51,0.03,0.01,0.00,9.48,0.00,1.01,0.000,0.040,200874.7,3624.4,1,6,2.67,1.00,1.02,0.4455,6.34,36394.0,29.6751,20.0301,4767
380000,1,14,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.100,15723.7,698.4,1,8,3.43,1.00,1.00,0.0787,1.34,174.9,15.4367,1.6162,84
380000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1114.3,105.4,1,1,2.00,1.00,1.00,0.0207,0.47,101804.5,0.0000,0.0000,11533
390000,8,394,10.71,0.05,0.01,0.04,10.61,0.00,1.02,0.000,0.055,219768.0,3788.7,2,0,2.82,1.01,1.02,0.4579,8.11,30827.9,21.7793,21.9647,4802
390000,1,14,12.64,0.00,0.00,0.00,12.64,0.00,1.00,0.000,0.112,10739.4,747.4,0,0,3.29,1.00,1.00,0.0872,2.04,1390.8,24.7512,1.2921,98
390000,0,2,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,1505.3,158.7,0,2,3.00,1.00,1.00,0.0304,1.99,104845.5,0.0000,0.0000,11484
400000,8,422,10.47,0.01,0.00,0.05,10.41,0.00,1.00,0.000,0.057,226518.3,3797.7,1,0,2.74,1.00,1.00,0.4627,6.34,31430.1,19.9427,22.6629,4802
400000,1,7,28.43,0.00,1.43,0.00,27.00,0.00,1.00,0.000,0.125,11076.6,835.4,1,0,3.86,1.00,1.00,0.0973,0.68,807.4,24.9001,1.2556,98
400000,0,5,19.20,0.00,2.00,0.00,17.20,0.00,1.00,0.000,0.001,1102.6,120.7,1,1,3.40,1.00,1.00,0.0251,1.20,103926.5,0.0000,0.0000,11484
410000,8,469,10.67,0.05,0.02,0.06,10.54,0.00,1.02,0.000,0.066,235110.5,3837.0,2,0,2.81,1.01,1.03,0.4645,5.99,33386.5,19.0343,23.5462,4742
410000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,452.8,57.5,0,0,-0.00,-0.00,-0.00,0.0082,0.00,728.4,46.4482,0.2100,98
410000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,587.3,14.1,1,2,3.50,1.00,1.00,0.0063,0.31,100384.2,0.0000,0.0000,11544
420000,8,472,10.19,0.15,0.00,0.03,10.01,0.00,1.05,0.000,0.064,256589.5,4286.8,2,0,2.73,1.01,1.07,0.5114,7.35,31788.4,12.9200,25.6494,4732
420000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,610.5,50.3604,0.0609,98
420000,0,2,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,456.8,5.0,1,2,2.00,1.00,1.00,0.0047,0.18,101420.1,0.0000,0.0000,11554
430000,8,465,9.76,0.20,0.03,0.00,9.53,0.00,1.06,0.000,0.077,274065.0,4646.1,1,0,2.71,1.03,1.10,0.5482,11.68,27698.3,6.9959,27.3560,3680
430000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,1008.5,36.7251,0.2350,98
430000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,487.2,2.0,1,2,3.50,1.00,1.00,0.0045,0.24,102890.4,0.0000,0.0000,12606
440000,8,487,9.47,0.14,0.04,0.01,9.27,0.00,1.04,0.000,0.077,254604.5,4548.8,1,1,2.69,1.04,1.06,0.5260,9.86,30086.7,5.6831,25.4507,3748
440000,1,18,9.56,0.00,0.00,0.00,9.56,0.00,1.00,0.000,0.110,2195.9,123.7,1,0,3.00,1.00,1.00,0.0151,0.31,723.1,26.2782,0.4021,98
440000,0,7,7.14,0.00,0.00,0.00,7.14,0.00,1.00,0.000,0.000,4419.7,675.1,1,3,3.14,1.00,1.00,0.0919,1.25,102877.2,0.0000,0.0000,12538
450000,8,481,9.43,0.13,0.06,0.01,9.22,0.00,1.04,0.000,0.085,265307.8,4673.2,1,1,2.57,1.01,1.06,0.5450,7.42,21193.5,7.1591,26.5179,3336
450000,1,24,10.17,0.00,0.21,0.00,9.96,0.00,1.00,0.000,0.146,10714.0,775.9,1,0,2.92,1.00,1.00,0.0905,0.86,998.5,12.5880,1.1514,96
450000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1028.8,109.8,0,0,-0.00,-0.00,-0.00,0.0213,0.63,111379.4,0.0000,0.0000,12952
460000,8,480,9.12,0.10,0.01,0.00,9.01,0.00,1.03,0.000,0.066,240716.2,4269.1,1,0,2.64,1.01,1.05,0.4977,10.49,26752.8,10.4665,24.0643,4158
460000,1,38,10.21,0.03,0.26,0.26,9.66,0.00,1.01,0.000,0.244,19443.9,965.0,1,0,2.74,1.00,1.01,0.1116,1.61,1011.2,6.4816,2.0082,98
460000,0,4,9.25,0.00,0.00,0.00,9.25,0.00,1.00,0.000,0.000,5640.1,1160.0,1,3,3.75,1.00,1.00,0.1660,1.15,110431.6,0.0000,0.0000,12128
470000,8,361,8.98,0.04,0.00,0.00,8.94,0.00,1.01,0.000,0.058,223245.0,3753.8,1,0,2.53,1.00,1.02,0.4461,4.65,20712.7,16.8831,22.3452,3512
470000,1,39,10.03,0.00,0.23,0.00,9.79,0.00,1.00,0.000,0.237,21469.5,1088.7,1,0,2.92,1.00,1.00,0.1235,0.86,816.6,3.2931,2.2339,98
470000,0,5,12.20,0.00,1.20,0.00,11.00,0.00,1.00,0.000,0.000,1279.9,146.7,1,4,3.80,1.00,1.00,0.0281,1.63,116874.1,0.0000,0.0000,12774
480000,8,479,9.11,0.10,0.00,0.00,9.01,0.00,1.04,0.000,0.063,240919.9,3988.1,1,0,2.71,1.03,1.06,0.4764,8.78,29916.5,15.3669,24.1197,4340
480000,1,33,9.12,0.00,0.00,0.00,9.12,0.00,1.00,0.000,0.191,20816.5,1094.3,1,0,3.03,1.00,1.00,0.1249,0.57,795.5,3.4586,2.1708,98
480000,0,4,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,1239.5,146.4,2,2,2.50,1.00,1.00,0.0290,1.85,107350.6,0.0000,0.0000,11946
