step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,8,8,0,0,0,8,0,1.00,20,0.000,2999,1.67,162.05,1.16,8,8,8,0,1.00,1.00,1.00,1,3,3
100000,10,10,0,0,0,10,0,1.00,16,0.000,2926,1.68,185.14,2.88,8,8,8,0,1.00,1.00,1.00,2,3,5
100000,7,7,0,0,0,7,0,1.00,20,0.000,2863,1.29,151.38,0.84,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,12,12,0,0,0,12,0,1.00,16,0.000,2750,0.46,181.64,1.46,8,8,8,0,1.00,1.00,1.00,3,4,4
100000,13,13,0,0,0,13,0,1.00,16,0.000,2445,2.18,155.91,1.59,8,8,8,0,1.00,1.00,1.00,4,4,4
100000,8,8,0,0,0,8,0,1.00,16,0.000,2443,1.45,138.92,2.97,15,8,8,0,1.00,1.00,1.00,3,2,6
100000,15,15,0,0,0,15,0,1.00,14,0.000,2407,0.48,156.61,1.76,8,8,8,0,1.00,1.00,1.00,4,4,5
100000,10,10,0,0,0,10,0,1.00,16,0.000,2276,1.65,131.16,2.48,8,8,8,0,1.00,1.00,1.00,3,3,5
100000,12,12,0,0,0,12,0,1.00,16,0.000,2232,1.13,137.45,3.53,8,8,8,0,1.00,1.00,1.00,4,4,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,2183,2.01,114.43,2.29,15,8,8,0,1.00,1.00,1.00,1,4,2
100000,8,8,0,0,0,8,0,1.00,20,0.000,2180,2.26,118.04,2.53,8,8,8,0,1.00,1.00,1.00,4,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,2172,1.04,113.08,0.55,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,6,6,0,0,0,6,0,1.00,20,0.000,2148,0.98,108.16,1.22,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,8,8,0,0,0,8,0,1.00,20,0.000,2136,2.64,109.61,2.56,8,8,8,0,1.00,1.00,1.00,2,3,3
100000,9,9,0,0,0,9,0,1.00,18,0.000,2100,0.87,128.98,1.12,15,8,8,0,1.00,1.00,1.00,2,5,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,2077,0.28,119.10,1.62,15,8,8,0,1.00,1.00,1.00,4,4,2
100000,8,8,0,0,0,8,0,1.00,20,0.000,2018,1.90,110.72,2.16,8,8,8,0,1.00,1.00,1.00,2,3,3
100000,12,12,0,0,0,12,0,1.00,16,0.000,2016,0.51,121.71,0.03,8,8,8,0,1.00,1.00,1.00,2,3,5
100000,8,8,0,0,0,8,0,1.00,20,0.000,1984,2.19,99.94,1.54,8,8,8,0,1.00,1.00,1.00,2,3,3
100000,7,7,0,0,0,7,0,1.00,20,0.000,1900,1.96,102.69,1.22,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1896,2.42,98.48,1.48,15,8,8,0,1.00,1.00,1.00,1,4,2
100000,12,12,0,0,0,12,0,1.00,16,0.000,1832,1.01,124.06,3.37,8,8,8,0,1.00,1.00,1.00,2,4,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1825,1.67,85.99,0.02,15,8,8,0,1.00,1.00,1.00,1,4,2
100000,12,12,0,0,0,12,0,1.00,16,0.000,1751,3.01,116.97,3.39,8,8,8,0,1.00,1.00,1.00,2,4,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1738,0.96,95.59,2.46,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1726,1.10,85.94,1.19,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1725,1.28,91.78,0.90,15,8,8,0,1.00,1.00,1.00,4,4,2
100000,8,8,0,0,0,8,0,1.00,20,0.000,1673,0.76,83.72,0.16,8,8,8,0,1.00,1.00,1.00,2,3,3
100000,13,13,0,0,0,13,0,1.00,16,0.000,1651,1.45,108.03,2.67,8,8,8,0,1.00,1.00,1.00,4,4,4
100000,7,7,0,0,0,7,0,1.00,20,0.000,1618,1.51,87.37,0.42,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,10,10,0,0,0,10,0,1.00,16,0.000,1459,2.00,79.58,0.79,8,8,8,0,1.00,1.00,1.00,3,3,5
100000,7,7,0,0,0,7,0,1.00,20,0.000,1451,2.63,71.09,0.22,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1408,0.01,74.81,1.09,15,8,8,0,1.00,1.00,1.00,2,4,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1391,0.46,70.15,1.38,15,8,8,0,1.00,1.00,1.00,4,4,2
100000,12,12,0,0,0,12,0,1.00,16,0.000,1359,2.93,79.99,0.56,8,8,8,0,1.00,1.00,1.00,4,4,4
100000,13,13,0,0,0,13,0,1.00,14,0.000,1359,3.15,97.35,1.61,8,8,8,0,1.00,1.00,1.00,2,4,5
100000,7,7,0,0,0,7,0,1.00,20,0.000,1351,1.20,71.85,0.94,15,8,8,0,1.00,1.00,1.00,4,4,2
100000,7,7,0,0,0,7,0,1.00,20,0.000,1343,1.86,82.03,1.33,15,8,8,0,1.00,1.00,1.00,3,4,2
