step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
390000,426,1.394,0.065,8.01,16076,15147,114,0,789,11,219167.3,4220.2,0.008,0.177,0.519,0.296,2359,9.54,4.32,0.09,1.08,0.06,0.95,0.05,0.97,9.34,3.63,0.00,0.00,0.002,0.031,49,0.479,0.225,0.763,0.000,0.012,7558,7138,2,0.507,0.000,0.002,7668,0.183,0.258,0.001,21.92,5040,0,383.651,0.000,0.000,103442,1.04,18.60,0.000,0.000,0.000,8,8,12,46,4064,0.016,3.91,0.0055,0.000,7,0.129,0.000,0.198,0.015,2.46,3.31,3.39,0.00,0.000,1.03,1.04,1.04,0.129,0.00141,76.82,0.5133,9.07,72798.6,74538.9,60.789,0.0911,21.816
400000,373,1.477,0.077,8.12,15758,14872,105,0,834,19,206553.1,4225.4,0.007,0.164,0.504,0.325,2444,9.10,3.60,0.04,0.52,0.08,0.92,0.00,0.00,8.97,3.15,0.00,0.00,0.004,0.047,42,0.507,0.212,0.783,0.000,0.005,7251,7011,1,1.000,0.000,0.000,7091,0.215,0.314,0.001,20.67,4896,0,222.388,0.000,0.000,110083,1.02,19.07,0.000,0.000,0.000,8,8,11,41,3394,0.013,0.26,0.0062,0.000,1,0.157,0.000,0.188,0.013,2.38,3.27,3.21,0.01,0.003,1.02,1.02,1.02,0.157,0.00141,82.80,0.5147,7.45,72665.7,74538.9,59.712,0.0927,20.566
410000,477,1.392,0.095,8.14,15917,14883,144,0,786,4,221822.2,4351.4,0.008,0.162,0.528,0.303,2325,8.72,2.36,0.00,0.00,0.04,0.70,0.00,0.00,8.68,2.32,0.00,0.00,0.003,0.041,37,0.616,0.212,0.786,0.000,0.002,6974,6679,2,0.662,0.000,0.000,16486,0.131,0.473,0.004,22.23,5131,0,1087.839,0.000,0.000,85383,1.00,19.44,0.000,0.000,0.000,8,8,10,41,4159,0.016,1.81,0.0054,0.000,1,0.116,0.000,0.173,0.015,2.29,3.12,3.16,0.00,0.000,1.00,1.00,1.00,0.116,0.00120,66.39,0.5328,8.90,72241.3,74538.9,73.008,0.0976,22.086
420000,460,1.404,0.160,8.24,16326,15387,131,0,825,11,238096.7,4280.4,0.002,0.158,0.534,0.306,2162,8.70,2.46,0.04,0.52,0.01,0.23,0.00,0.05,8.65,2.16,0.00,0.00,0.001,0.017,46,0.411,0.189,0.809,0.000,0.002,6582,6045,2,0.491,0.063,0.002,4482,0.194,0.776,0.011,23.91,5226,0,389.130,0.000,0.000,63032,1.01,19.31,0.000,0.000,0.000,7,8,10,34,4002,0.015,18.13,0.0060,0.000,2,0.084,0.000,0.176,0.006,2.43,3.12,3.24,0.01,0.002,1.00,1.03,1.01,0.084,0.00136,37.70,0.5074,8.42,71190.3,74538.9,83.694,0.0795,23.722
430000,450,1.410,0.256,8.11,17965,16959,126,0,890,33,251799.1,4665.2,0.004,0.157,0.522,0.317,2084,8.72,2.20,0.11,1.24,0.01,0.15,0.00,0.00,8.60,2.06,0.00,0.09,0.001,0.008,51,0.489,0.191,0.802,0.000,0.007,7674,6905,2,0.491,0.027,0.000,8915,0.186,1.072,0.022,25.32,5785,0,141.371,0.000,0.000,72688,1.06,19.24,0.000,0.002,0.002,8,8,10,35,3925,0.015,28.38,0.0065,0.000,1,0.092,0.000,0.197,0.007,2.42,3.17,3.25,0.00,0.002,1.06,1.06,1.06,0.092,0.00144,41.08,0.5497,4.23,69635.4,74539.0,68.657,0.0841,25.084
440000,487,1.406,0.193,8.01,18037,16981,134,0,885,17,246811.1,5336.6,0.007,0.129,0.537,0.326,2090,9.06,2.29,0.03,0.36,0.04,0.53,0.05,0.81,8.93,2.11,0.00,0.00,0.004,0.051,55,0.339,0.183,0.811,0.000,0.006,9377,8354,2,0.747,0.000,0.006,8799,0.204,0.891,0.015,24.57,5979,0,313.916,0.000,0.002,64539,1.01,18.92,0.000,0.002,0.000,8,9,11,37,4412,0.017,27.16,0.0057,0.000,1,0.101,0.000,0.217,0.022,2.32,3.34,3.23,0.00,0.000,1.01,1.01,1.01,0.101,0.00111,49.37,0.6412,11.03,70604.5,74539.1,62.337,0.1070,24.559
450000,463,1.508,0.071,8.17,19377,18236,155,0,1010,11,260478.0,5749.2,0.010,0.137,0.523,0.329,2000,9.17,3.78,0.03,0.31,0.03,0.52,0.01,0.20,9.11,3.69,0.00,0.00,0.001,0.025,47,0.359,0.201,0.786,0.002,0.011,9915,8705,2,0.672,0.104,0.004,23574,0.125,0.373,0.002,25.84,6498,0,522.659,0.000,0.002,82142,1.01,19.02,0.000,0.000,0.000,8,8,11,35,4247,0.016,15.35,0.0062,0.013,4,0.113,0.000,0.200,0.022,2.36,3.24,3.27,0.00,0.000,1.01,1.02,1.01,0.113,0.00128,79.49,0.6941,11.80,72587.6,74539.1,42.755,0.1192,25.922
460000,509,1.408,0.079,8.39,18165,17028,156,1,934,31,246036.3,5085.6,0.007,0.140,0.521,0.332,2158,8.53,2.57,0.07,0.87,0.00,0.00,0.01,0.20,8.45,2.39,0.00,0.00,0.000,0.000,51,0.289,0.189,0.804,0.000,0.008,9525,8577,2,0.615,0.000,0.004,12266,0.177,0.452,0.004,24.61,6149,577,164.052,0.000,0.004,93817,1.03,19.30,0.000,0.000,0.000,7,8,11,31,4343,0.017,1.30,0.0057,0.002,4,0.133,0.000,0.206,0.016,2.24,3.25,3.12,0.00,0.000,1.03,1.03,1.03,0.133,0.00107,90.63,0.6009,12.68,72447.5,74539.1,46.902,0.0926,24.505
470000,415,1.449,0.128,8.26,16680,15686,162,0,926,16,236648.8,4764.4,0.004,0.151,0.499,0.346,2270,8.77,2.29,0.03,0.32,0.00,0.00,0.00,0.00,8.74,2.24,0.00,0.00,0.000,0.000,48,0.347,0.202,0.788,0.000,0.010,8426,7323,2,0.704,0.000,0.000,7814,0.206,0.712,0.009,23.74,6004,0,297.777,0.000,0.000,75616,1.01,19.37,0.000,0.000,0.000,7,8,11,24,3641,0.014,20.44,0.0065,0.000,0,0.104,0.000,0.186,0.013,2.24,3.29,3.03,0.00,0.000,1.01,1.02,1.01,0.104,0.00133,73.48,0.5559,7.19,71774.3,74539.1,45.778,0.0802,23.596
480000,498,1.470,0.143,8.61,16771,15596,152,0,940,16,245013.1,4573.4,0.002,0.167,0.504,0.327,2164,8.69,1.85,0.00,0.09,0.00,0.00,0.00,0.00,8.69,1.84,0.00,0.00,0.000,0.000,43,0.337,0.217,0.777,0.000,0.006,7405,6246,2,0.637,0.000,0.000,7888,0.187,0.774,0.011,24.52,6065,0,285.838,0.000,0.002,70408,1.00,19.51,0.000,0.000,0.000,7,9,10,31,4329,0.017,16.26,0.0057,0.000,1,0.085,0.000,0.158,0.008,2.16,3.25,2.99,0.00,0.000,1.00,1.00,1.00,0.085,0.00128,67.57,0.5412,8.44,71384.9,74539.1,55.087,0.0840,24.399
490000,490,1.441,0.191,8.56,17884,16626,178,0,1088,6,260349.8,5049.1,0.005,0.150,0.453,0.392,2055,8.61,1.91,0.00,0.05,0.02,0.36,0.00,0.00,8.59,1.73,0.00,0.00,0.000,0.011,30,0.247,0.194,0.804,0.000,0.002,8157,7188,2,0.669,0.000,0.000,14741,0.173,0.930,0.016,26.13,6357,0,841.523,0.000,0.000,48702,1.00,19.40,0.000,0.000,0.000,7,8,10,33,4219,0.016,11.17,0.0062,0.000,4,0.061,0.000,0.146,0.011,2.26,3.30,3.00,0.00,0.000,1.00,1.00,1.00,0.061,0.00130,56.29,0.5998,8.39,70625.4,74539.1,69.853,0.0950,25.958
500000,397,1.543,0.116,8.54,14351,13462,212,0,770,26,228129.8,4266.0,0.002,0.169,0.476,0.352,2328,9.45,4.19,0.05,0.67,0.10,1.26,0.00,0.00,9.30,2.82,0.00,0.00,0.002,0.028,36,0.194,0.224,0.771,0.000,0.005,6628,6240,2,0.617,0.010,0.000,6073,0.169,0.658,0.008,22.78,4952,0,164.078,0.000,0.000,62471,1.01,18.91,0.003,0.005,0.000,7,9,11,64,3753,0.014,13.08,0.0062,0.000,3,0.079,0.000,0.127,0.024,2.26,3.47,3.08,0.02,0.005,1.00,1.02,1.01,0.079,0.00152,65.09,0.5337,8.70,71945.6,74539.0,62.490,0.1073,22.804
510000,461,1.515,0.196,8.65,13998,12942,189,0,803,6,220970.5,3851.5,0.004,0.168,0.477,0.350,2376,9.42,4.24,0.06,0.72,0.00,0.09,0.01,0.14,9.34,4.07,0.00,0.00,0.000,0.005,40,0.336,0.197,0.796,0.000,0.007,6095,5606,2,0.662,0.024,0.002,9242,0.169,0.955,0.017,22.28,4860,0,641.910,0.000,0.000,47311,1.02,18.90,0.002,0.000,0.000,7,9,11,64,4342,0.017,17.86,0.0051,0.000,3,0.063,0.000,0.128,0.009,2.21,3.39,3.16,0.00,0.000,1.00,1.04,1.02,0.063,0.00127,53.03,0.4733,8.51,70547.0,74539.0,70.275,0.0881,22.047
520000,321,1.540,0.262,8.49,13172,12320,202,0,790,11,216463.1,3745.5,0.002,0.146,0.467,0.384,2450,9.14,2.00,0.00,0.00,0.02,0.39,0.01,0.11,9.11,1.96,0.00,0.00,0.001,0.026,25,0.262,0.171,0.826,0.000,0.003,4852,4461,2,0.358,0.330,0.003,10936,0.178,1.122,0.024,21.84,4384,0,340.497,0.000,0.003,25778,1.00,19.12,0.000,0.000,0.000,7,9,11,29,2934,0.011,23.75,0.0074,0.000,0,0.041,0.000,0.111,0.007,2.29,3.34,3.11,0.00,0.000,1.00,1.00,1.00,0.041,0.00162,35.14,0.4512,4.95,69695.5,74539.0,82.706,0.0772,21.680
530000,318,1.492,0.214,8.60,11254,10379,199,0,679,0,187959.6,3347.2,0.002,0.161,0.469,0.367,2687,9.19,3.23,0.02,0.29,0.06,0.83,0.00,0.00,9.11,3.06,0.00,0.00,0.004,0.049,45,0.280,0.201,0.792,0.000,0.006,4920,4417,2,0.585,0.000,0.000,5190,0.148,1.008,0.019,18.79,3797,0,3347.188,0.000,0.000,39255,1.01,18.81,0.000,0.000,0.000,7,9,11,34,2923,0.011,22.59,0.0065,0.000,4,0.064,0.000,0.118,0.017,2.29,3.48,3.14,0.00,0.000,1.00,1.01,1.01,0.064,0.00152,36.23,0.4156,12.68,70493.7,74539.0,85.832,0.0801,18.787
540000,293,1.474,0.125,8.77,9910,9113,204,0,618,20,166543.2,3139.2,0.004,0.178,0.492,0.326,2863,8.69,3.10,0.12,1.49,0.00,0.00,0.00,0.00,8.57,2.32,0.00,0.00,0.000,0.000,34,0.246,0.188,0.809,0.000,0.003,4049,3699,2,0.577,0.000,0.000,5252,0.130,0.718,0.010,16.55,3733,0,156.958,0.000,0.000,68075,1.03,19.26,0.000,0.000,0.000,7,8,11,38,2547,0.010,16.56,0.0066,0.000,4,0.111,0.000,0.111,0.028,2.29,3.26,3.12,0.00,0.000,1.02,1.04,1.04,0.111,0.00150,58.45,0.4159,7.94,72010.1,74538.9,71.883,0.1027,16.601
550000,245,1.497,0.165,8.94,7447,6835,152,0,508,3,126875.8,1895.2,0.002,0.204,0.558,0.236,3715,7.65,1.96,0.02,0.26,0.00,0.00,0.00,0.00,7.63,1.95,0.00,0.00,0.000,0.000,33,0.302,0.200,0.800,0.000,0.000,2331,2177,2,0.890,0.000,0.000,3172,0.113,0.846,0.014,12.76,2713,0,631.732,0.000,0.000,59843,1.01,19.85,0.000,0.000,0.000,6,7,10,18,1874,0.007,15.30,0.0068,0.000,3,0.110,0.000,0.107,0.006,2.32,3.05,3.02,0.00,0.000,1.01,1.01,1.01,0.110,0.00152,49.11,0.2593,6.56,71435.5,74538.9,86.267,0.0699,12.628
560000,257,1.524,0.078,8.42,9680,8948,125,0,595,43,146916.9,3171.4,0.005,0.213,0.602,0.181,3342,9.13,3.78,0.07,0.83,0.00,0.00,0.00,0.00,9.07,3.51,0.00,0.00,0.000,0.000,34,0.447,0.245,0.751,0.000,0.004,4329,4247,2,0.914,0.082,0.000,2629,0.136,0.349,0.002,14.54,3501,0,73.755,0.000,0.004,87845,1.02,19.07,0.000,0.000,0.000,6,9,13,35,2347,0.009,2.73,0.0063,0.000,6,0.137,0.000,0.178,0.034,2.60,3.18,3.29,0.00,0.000,1.01,1.02,1.03,0.137,0.00182,67.08,0.4122,9.42,72827.2,74538.8,79.088,0.0952,14.588
570000,402,1.379,0.069,8.74,10528,9599,81,0,703,11,158281.0,3009.0,0.002,0.237,0.601,0.160,3210,8.78,3.92,0.14,1.95,0.03,0.55,0.00,0.00,8.62,2.63,0.00,0.00,0.001,0.029,26,0.348,0.231,0.761,0.000,0.007,4561,4469,1,1.000,0.000,0.000,1212,0.197,0.330,0.002,15.79,3795,0,273.548,0.000,0.000,97723,1.04,19.18,0.000,0.000,0.000,6,9,12,63,3531,0.013,9.06,0.0046,0.002,3,0.128,0.000,0.214,0.014,2.26,3.24,3.17,0.00,0.000,1.03,1.04,1.04,0.129,0.00135,55.86,0.3781,11.00,72780.3,74538.8,82.731,0.0771,15.711
580000,507,1.513,0.065,8.55,15926,14613,105,0,1103,18,242239.8,4851.9,0.001,0.232,0.579,0.188,2299,9.51,2.05,0.03,0.32,0.02,0.25,0.00,0.00,9.46,1.98,0.00,0.00,0.001,0.015,39,0.584,0.178,0.819,0.000,0.004,7759,7411,1,1.000,0.000,0.000,2598,0.122,0.219,0.001,24.16,5863,0,269.553,0.000,0.000,145548,1.02,19.02,0.000,0.000,0.000,7,9,12,29,4820,0.018,5.10,0.0051,0.004,3,0.134,0.000,0.252,0.011,2.45,3.22,3.27,0.00,0.000,1.02,1.03,1.01,0.134,0.00174,77.55,0.5712,8.36,72609.5,74538.6,56.636,0.0865,24.055
590000,515,1.483,0.066,8.62,18303,17127,96,0,1072,37,272478.2,5419.0,0.001,0.217,0.586,0.196,2133,9.70,2.68,0.08,0.90,0.05,1.02,0.00,0.00,9.57,2.05,0.00,0.00,0.002,0.029,40,0.485,0.231,0.761,0.000,0.008,8990,8524,1,1.000,0.000,0.000,2832,0.114,0.222,0.001,27.16,6755,0,146.460,0.000,0.000,180015,1.02,18.77,0.000,0.002,0.000,7,9,12,37,4998,0.019,0.08,0.0055,0.025,2,0.156,0.000,0.258,0.012,2.47,3.34,3.28,0.00,0.002,1.01,1.03,1.03,0.156,0.00181,102.62,0.6329,8.28,72596.2,74538.3,33.577,0.0915,27.069
600000,404,1.503,0.066,8.75,17239,16291,102,2,955,47,238674.6,4928.0,0.003,0.204,0.590,0.203,2320,9.13,2.29,0.03,0.40,0.01,0.16,0.01,0.30,9.07,2.13,0.00,0.00,0.001,0.009,41,0.329,0.178,0.809,0.000,0.012,8946,8234,1,1.000,0.000,0.002,2630,0.113,0.206,0.000,23.84,6251,1218,104.850,0.000,0.000,182749,1.01,18.91,0.000,0.000,0.000,7,9,12,30,3687,0.014,0.34,0.0065,0.000,6,0.189,0.000,0.258,0.015,2.35,3.36,3.19,0.00,0.000,1.01,1.01,1.01,0.190,0.00182,104.73,0.5925,9.23,72784.1,74538.2,34.534,0.1002,23.757
610000,308,1.409,0.090,8.25,12762,12054,90,0,714,22,180375.5,3467.2,0.003,0.187,0.637,0.172,2844,9.18,2.68,0.06,0.87,0.08,1.48,0.00,0.06,9.03,1.91,0.00,0.00,0.002,0.034,32,0.328,0.185,0.808,0.000,0.006,5783,5187,1,1.000,0.000,0.003,2470,0.122,0.439,0.003,18.08,4481,0,157.599,0.000,0.000,114101,1.03,18.95,0.000,0.000,0.000,8,9,12,43,2826,0.011,1.54,0.0065,0.010,3,0.166,0.000,0.229,0.010,2.49,3.21,3.33,0.00,0.000,1.05,1.05,1.03,0.167,0.00167,77.08,0.4252,6.79,72573.4,74538.1,66.737,0.0790,17.976
620000,357,1.410,0.057,8.56,12505,11700,81,0,675,40,189090.9,3674.8,0.003,0.213,0.610,0.173,2864,9.96,2.77,0.16,1.50,0.01,0.26,0.00,0.00,9.78,2.33,0.00,0.00,0.001,0.011,37,0.249,0.196,0.793,0.000,0.011,5581,5211,1,0.585,0.415,0.000,1428,0.114,0.201,0.000,18.87,4443,0,91.870,0.000,0.000,111371,1.07,17.72,0.000,0.003,0.000,8,9,12,33,3554,0.014,15.95,0.0054,0.034,0,0.141,0.000,0.222,0.021,2.53,3.45,3.73,0.00,0.000,1.07,1.08,1.06,0.141,0.00180,65.67,0.4620,9.87,73027.7,74538.0,62.949,0.0947,18.820
630000,320,1.503,0.055,8.53,13142,12306,93,0,780,11,200711.2,3650.6,0.002,0.181,0.629,0.188,2709,9.44,3.36,0.14,1.69,0.06,0.73,0.00,0.00,9.23,2.24,0.01,0.12,0.002,0.019,35,0.287,0.219,0.772,0.000,0.009,5511,4755,2,0.625,0.000,0.000,1404,0.122,0.176,0.000,20.07,4801,0,331.873,0.000,0.000,88728,1.03,18.64,0.000,0.003,0.006,7,9,11,49,3020,0.012,0.05,0.0068,0.003,2,0.124,0.000,0.233,0.007,2.38,3.39,3.31,0.01,0.006,1.04,1.02,1.03,0.124,0.00186,68.96,0.4441,9.27,73103.7,74538.0,74.363,0.0793,19.995
640000,297,1.561,0.061,8.72,9791,9110,136,0,568,33,159608.0,2706.1,0.002,0.178,0.613,0.208,3213,9.37,3.84,0.01,0.16,0.07,0.87,0.00,0.00,9.29,3.48,0.01,0.13,0.003,0.043,36,0.182,0.209,0.778,0.000,0.013,3911,3337,2,0.424,0.253,0.000,1279,0.134,0.216,0.001,15.99,3541,0,82.002,0.000,0.000,73738,1.00,18.27,0.000,0.000,0.007,7,9,12,46,2783,0.011,0.14,0.0058,0.010,6,0.130,0.000,0.155,0.012,2.37,3.41,3.46,0.02,0.007,1.00,1.00,1.00,0.130,0.00153,66.25,0.3492,7.34,73012.1,74537.9,81.054,0.0794,15.905
650000,222,1.530,0.061,9.45,9386,8813,106,0,542,21,135115.4,2715.8,0.007,0.213,0.594,0.186,3620,9.41,2.59,0.06,0.87,0.12,1.61,0.00,0.00,9.23,2.26,0.00,0.00,0.005,0.068,41,0.356,0.216,0.779,0.000,0.005,4593,3818,3,0.396,0.419,0.000,1257,0.123,0.221,0.001,13.52,3633,0,129.325,0.000,0.000,99183,1.02,18.64,0.000,0.000,0.000,8,9,12,24,2088,0.008,0.25,0.0066,0.068,2,0.174,0.000,0.195,0.024,2.51,3.47,3.23,0.00,0.000,1.02,1.03,1.02,0.174,0.00205,77.97,0.3575,8.16,73164.5,74537.9,71.693,0.0862,13.453
660000,291,1.430,0.052,9.65,9310,8587,119,0,535,4,134493.2,2524.1,0.014,0.235,0.555,0.197,3646,9.28,4.14,0.16,1.28,0.05,0.46,0.04,0.64,9.03,3.12,0.00,0.00,0.002,0.018,44,0.275,0.254,0.746,0.000,0.000,4210,3815,2,0.907,0.048,0.003,1221,0.143,0.183,0.000,13.45,3555,0,631.026,0.000,0.000,98757,1.05,18.85,0.000,0.000,0.000,7,8,11,44,2700,0.010,0.44,0.0051,0.007,3,0.155,0.000,0.177,0.020,2.56,3.32,3.28,0.01,0.007,1.04,1.06,1.05,0.155,0.00164,84.19,0.3330,8.90,73216.8,74537.9,65.353,0.0806,13.376
670000,198,1.622,0.051,9.63,9545,8899,122,0,617,22,138977.3,2684.9,0.009,0.225,0.540,0.226,3482,9.70,3.36,0.08,1.07,0.06,0.57,0.00,0.00,9.57,3.17,0.00,0.00,0.003,0.029,27,0.167,0.217,0.783,0.000,0.000,4097,3646,4,0.510,0.000,0.000,517,0.118,0.181,0.000,13.92,3694,0,122.043,0.000,0.005,97151,1.03,18.59,0.000,0.000,0.000,7,9,15,21,1921,0.007,0.37,0.0073,0.020,4,0.153,0.000,0.161,0.015,2.50,3.33,3.39,0.00,0.000,1.03,1.03,1.03,0.153,0.00240,83.82,0.3522,7.61,73341.4,74537.9,65.335,0.0839,13.844
680000,324,1.457,0.086,9.51,10290,9432,111,0,621,18,151589.8,3033.7,0.011,0.186,0.584,0.219,3266,9.96,3.33,0.00,0.00,0.06,1.00,0.00,0.00,9.90,3.01,0.00,0.00,0.002,0.027,36,0.373,0.170,0.818,0.003,0.009,4665,3887,2,0.528,0.139,0.000,1232,0.176,0.536,0.005,15.22,3778,0,168.542,0.000,0.003,70371,1.00,18.48,0.000,0.009,0.000,8,9,14,37,3226,0.012,4.24,0.0047,0.022,0,0.125,0.000,0.177,0.016,2.53,3.36,3.40,0.00,0.000,1.00,1.00,1.00,0.126,0.00138,76.70,0.3799,6.17,72599.1,74537.9,67.277,0.0769,15.072
690000,338,1.413,0.093,9.13,11048,10256,110,0,668,25,171426.4,3744.0,0.003,0.184,0.614,0.199,3015,8.86,2.47,0.09,0.99,0.04,0.62,0.00,0.00,8.72,2.42,0.00,0.00,0.007,0.077,36,0.364,0.266,0.728,0.000,0.006,5193,4090,2,0.500,0.000,0.000,1151,0.119,0.547,0.005,17.15,4130,0,149.761,0.000,0.000,79676,1.04,19.34,0.000,0.000,0.000,7,9,11,30,2993,0.011,20.15,0.0058,0.003,4,0.130,0.000,0.205,0.029,2.48,3.14,3.20,0.00,0.000,1.04,1.05,1.03,0.130,0.00151,59.24,0.4556,4.69,72470.6,74537.9,66.897,0.0817,17.056
700000,420,1.457,0.170,9.08,14132,13136,68,0,846,15,215758.8,3976.1,0.001,0.199,0.637,0.163,2546,9.88,3.59,0.04,0.49,0.09,1.27,0.00,0.00,9.76,3.16,0.00,0.00,0.003,0.051,47,0.238,0.221,0.771,0.000,0.007,6452,5610,2,0.512,0.000,0.000,1931,0.108,0.857,0.014,21.68,4889,0,265.073,0.000,0.000,115210,1.01,18.32,0.000,0.000,0.000,8,9,12,42,4150,0.016,15.22,0.0053,0.007,1,0.136,0.000,0.257,0.012,2.57,3.38,3.46,0.00,0.000,1.01,1.02,1.01,0.136,0.00162,68.38,0.4738,5.28,71055.3,74537.8,58.167,0.0763,21.459
710000,380,1.471,0.233,9.39,14223,13421,93,1,748,24,216916.4,3809.4,0.001,0.177,0.633,0.189,2479,9.68,2.56,0.08,0.92,0.03,0.31,0.00,0.00,9.57,2.39,0.00,0.00,0.002,0.021,41,0.232,0.239,0.755,0.000,0.005,5913,4897,2,0.508,0.216,0.000,3427,0.175,1.066,0.021,21.78,5152,199,158.724,0.000,0.000,65631,1.03,18.36,0.000,0.000,0.000,8,10,11,27,3677,0.014,20.01,0.0060,0.000,3,0.088,0.000,0.234,0.007,2.51,3.60,3.23,0.00,0.000,1.03,1.04,1.03,0.088,0.00170,54.17,0.4626,7.21,70092.8,74537.7,67.484,0.0817,21.599
720000,381,1.428,0.272,9.07,12563,11731,121,0,710,13,197402.8,3369.4,0.000,0.168,0.649,0.182,2690,9.72,1.92,0.04,0.42,0.04,0.42,0.00,0.00,9.63,1.75,0.00,0.00,0.003,0.027,37,0.181,0.213,0.782,0.000,0.005,4692,3807,3,0.572,0.000,0.000,2679,0.148,1.156,0.024,19.80,4702,0,259.181,0.000,0.003,43780,1.02,18.16,0.000,0.000,0.000,7,10,11,18,3704,0.014,18.08,0.0054,0.000,2,0.068,0.000,0.203,0.004,2.42,3.69,3.24,0.00,0.000,1.01,1.02,1.02,0.068,0.00152,39.16,0.4166,4.94,69462.3,74537.6,86.400,0.0801,19.659
730000,341,1.525,0.282,8.77,11992,11382,120,2,528,40,185060.4,3183.5,0.002,0.161,0.649,0.189,2875,10.18,2.71,0.07,0.63,0.12,1.39,0.04,0.62,9.96,2.15,0.00,0.00,0.006,0.059,40,0.229,0.249,0.751,0.000,0.000,5326,4123,2,0.660,0.000,0.006,1262,0.109,1.193,0.026,18.52,4214,520,79.588,0.000,0.000,50584,1.02,17.71,0.000,0.003,0.000,8,10,13,30,3473,0.013,21.31,0.0055,0.000,3,0.088,0.000,0.232,0.009,2.58,3.64,3.51,0.00,0.000,1.01,1.04,1.03,0.088,0.00151,46.25,0.3936,6.08,69323.0,74537.5,77.354,0.0755,18.429
740000,322,1.462,0.302,8.66,11698,11154,97,0,466,14,185429.8,3222.6,0.001,0.159,0.633,0.207,2908,10.20,2.83,0.04,0.58,0.03,0.41,0.00,0.00,10.12,2.61,0.00,0.00,0.002,0.019,34,0.239,0.220,0.770,0.000,0.009,5659,4594,2,0.624,0.025,0.000,2661,0.104,1.227,0.028,18.59,4069,0,230.186,0.000,0.000,46040,1.02,17.64,0.000,0.000,0.000,8,10,13,39,3285,0.013,4.26,0.0057,0.000,1,0.084,0.000,0.224,0.012,2.65,3.48,3.71,0.00,0.003,1.02,1.02,1.02,0.084,0.00165,55.78,0.3981,5.60,69055.1,74537.5,84.812,0.0761,18.483
750000,339,1.474,0.314,8.76,11903,11269,114,0,503,12,191082.5,3364.2,0.001,0.162,0.630,0.208,2848,10.53,3.09,0.01,0.12,0.12,1.96,0.00,0.00,10.40,2.61,0.00,0.00,0.006,0.073,36,0.257,0.192,0.788,0.000,0.021,5475,4314,2,0.661,0.000,0.000,1934,0.101,1.238,0.028,19.14,4254,0,280.348,0.000,0.000,46568,1.00,17.38,0.000,0.000,0.000,8,10,13,41,3569,0.014,1.41,0.0054,0.000,1,0.081,0.000,0.232,0.009,2.54,3.69,3.63,0.00,0.000,1.00,1.01,1.00,0.081,0.00164,35.16,0.4057,7.18,68816.0,74537.5,107.727,0.0692,19.049
760000,361,1.496,0.102,8.63,11677,11008,106,0,541,95,182900.4,3767.0,0.003,0.156,0.621,0.221,2953,10.58,2.99,0.05,0.57,0.06,0.53,0.00,0.00,10.48,2.92,0.00,0.00,0.008,0.079,41,0.413,0.271,0.723,0.000,0.006,6003,4912,2,0.515,0.028,0.000,1007,0.086,0.487,0.004,17.95,4340,0,39.653,0.000,0.000,57298,1.02,17.62,0.000,0.000,0.000,8,10,13,26,3821,0.015,2.67,0.0048,0.000,1,0.106,0.000,0.238,0.030,2.40,3.65,3.55,0.00,0.000,1.02,1.02,1.02,0.106,0.00140,41.37,0.4720,6.75,72252.9,74537.6,101.456,0.0963,18.196
770000,391,1.580,0.126,9.06,11333,10608,184,0,511,8,207084.8,3525.6,0.000,0.151,0.624,0.225,2788,11.61,2.63,0.02,0.45,0.00,0.05,0.06,1.16,11.52,2.62,0.00,0.00,0.000,0.004,35,0.537,0.197,0.790,0.000,0.013,5787,5066,2,0.987,0.000,0.003,1964,0.148,0.630,0.008,20.75,3976,0,440.698,0.000,0.000,38792,1.01,17.17,0.000,0.000,0.000,8,13,13,27,4538,0.017,3.46,0.0046,0.003,0,0.069,0.000,0.224,0.008,2.37,3.75,3.67,0.00,0.000,1.01,1.01,1.01,0.069,0.00150,49.91,0.4140,7.34,71757.0,74537.6,89.316,0.0615,20.638
