step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,85,30.4,0.1,0.2,0.0,30.1,0.0,1.02,1.2,24,104,14.28,0.44,81,2,2,0.0,1.01,1.03,1.03,6.98,8.00,7.89
6000,1,73,24.2,0.2,0.0,0.0,23.9,0.0,1.03,2.4,20,104,12.61,0.36,69,3,1,0.0,1.00,1.06,1.02,6.71,7.75,7.77
7000,1,41,23.7,0.0,0.0,0.0,23.7,0.0,1.00,1.6,9,192,20.96,0.47,34,6,1,0.0,1.00,1.00,1.00,5.98,7.37,7.85
8000,1,39,17.9,1.1,0.0,0.0,16.8,0.0,1.19,5.3,8,126,11.31,0.21,35,3,1,0.0,1.02,1.38,1.19,4.87,5.56,8.00
9000,1,68,15.9,0.0,0.0,0.0,15.9,0.0,1.00,6.5,11,141,12.69,0.17,64,2,2,0.0,1.00,1.00,1.00,4.66,5.19,8.00
10000,1,40,15.0,0.3,0.0,0.2,14.6,0.0,1.09,7.8,10,162,13.16,0.16,40,0,0,0.0,1.09,1.09,1.08,3.88,4.40,7.72
11000,1,48,14.2,0.5,0.3,0.0,13.4,0.0,1.12,10.0,11,202,15.37,0.24,45,1,2,0.1,1.00,1.17,1.15,4.23,3.50,7.73
12000,1,101,16.0,0.0,0.1,0.0,15.8,0.0,1.00,9.1,17,228,17.86,0.27,84,11,6,0.0,1.00,1.00,1.00,4.35,3.68,7.90
13000,1,109,14.4,0.0,0.0,0.0,14.4,0.0,1.00,10.3,19,267,20.73,0.27,99,5,5,0.0,1.00,1.00,1.00,4.11,3.17,7.81
14000,1,100,14.2,0.0,0.0,0.0,14.2,0.0,1.00,10.0,14,215,16.40,0.20,90,10,0,0.0,1.00,1.00,1.00,4.22,3.22,7.87
15000,1,119,15.1,0.2,0.1,0.0,14.8,0.0,1.05,9.5,20,230,18.22,0.29,110,7,2,0.0,1.00,1.06,1.06,4.31,3.38,7.99
16000,1,146,14.5,0.1,0.0,0.0,14.4,0.0,1.03,9.9,21,249,19.26,0.24,138,7,1,0.0,1.02,1.03,1.03,4.05,3.32,7.81
17000,1,129,13.7,0.0,0.0,0.0,13.7,0.0,1.00,10.2,14,303,22.29,0.28,114,14,1,0.0,1.00,1.00,1.00,4.19,3.12,7.92
18000,1,117,14.1,0.0,0.0,0.0,14.1,0.0,1.01,9.9,12,307,23.33,0.33,113,2,2,0.0,1.00,1.01,1.01,4.36,3.09,8.00
19000,1,102,13.7,0.1,0.0,0.0,13.7,0.0,1.02,10.1,14,259,20.15,0.26,92,4,6,0.0,1.00,1.02,1.02,4.33,3.24,7.86
20000,1,104,14.5,0.0,0.0,0.0,14.5,0.0,1.00,9.9,14,257,20.09,0.31,98,6,0,0.0,1.00,1.00,1.00,4.01,3.37,7.77
21000,1,86,15.1,0.0,0.0,0.0,15.1,0.0,1.00,10.4,9,291,22.02,0.27,80,5,1,0.0,1.00,1.00,1.00,4.09,3.38,7.67
22000,1,104,13.8,0.0,0.0,0.0,13.8,0.0,1.00,10.0,7,290,21.40,0.28,100,2,2,0.0,1.00,1.00,1.00,4.27,3.12,8.00
23000,1,120,15.1,0.1,0.0,0.0,15.0,0.0,1.01,9.5,14,252,19.12,0.30,116,4,0,0.0,1.00,1.02,1.01,4.30,3.34,7.95
24000,1,126,13.7,0.0,0.0,0.0,13.7,0.0,1.00,10.4,10,245,18.58,0.25,124,0,2,0.0,1.00,1.00,1.00,4.17,3.21,7.83
25000,1,117,14.0,0.0,0.0,0.0,14.0,0.0,1.00,10.0,8,333,24.45,0.23,114,0,3,0.0,1.00,1.00,1.00,4.07,3.04,8.00
26000,1,98,14.9,0.0,0.1,0.0,14.8,0.0,1.00,9.7,11,284,21.43,0.25,79,13,6,0.0,1.00,1.00,1.00,4.44,3.38,7.88
27000,1,73,14.8,0.0,0.3,0.0,14.5,0.0,1.00,9.8,5,382,28.54,0.22,73,0,0,0.0,1.00,1.00,1.00,4.34,3.22,8.00
28000,1,70,13.7,0.1,0.1,0.0,13.6,0.0,1.01,10.5,7,437,32.03,0.36,70,0,0,0.0,1.00,1.02,1.01,4.16,3.00,7.77
29000,1,86,13.6,0.0,0.1,0.0,13.5,0.0,1.00,10.5,9,313,22.51,0.30,86,0,0,0.0,1.00,1.00,1.00,3.80,2.95,7.80
30000,1,104,13.7,0.0,0.0,0.0,13.7,0.0,1.00,10.5,14,352,25.18,0.34,102,0,2,0.0,1.00,1.00,1.00,4.10,2.84,7.89
31000,1,95,12.1,0.1,0.0,0.0,12.0,0.0,1.05,11.6,8,252,17.46,0.20,93,2,0,0.0,1.04,1.05,1.06,3.75,2.40,7.83
32000,1,148,11.4,0.0,0.0,0.0,11.4,0.0,1.00,11.6,12,292,19.49,0.19,148,0,0,0.0,1.00,1.00,1.00,3.47,2.28,8.00
33000,1,160,11.1,0.0,0.0,0.0,11.1,0.0,1.00,11.8,14,322,20.92,0.26,157,0,3,0.0,1.00,1.00,1.00,3.41,2.22,7.93
34000,1,132,11.9,0.2,0.0,0.0,11.7,0.0,1.03,11.4,14,330,21.33,0.29,123,5,4,0.0,1.00,1.06,1.03,3.60,2.49,7.88
35000,1,160,11.3,0.1,0.0,0.0,11.2,0.0,1.04,11.4,19,293,19.31,0.27,145,11,4,0.0,1.02,1.04,1.07,3.58,2.56,7.78
36000,1,181,11.6,0.0,0.0,0.0,11.6,0.0,1.00,11.1,14,257,17.16,0.25,169,7,5,0.0,1.00,1.00,1.00,3.55,2.57,7.90
37000,1,220,10.8,0.1,0.0,0.0,10.7,0.0,1.02,11.8,17,263,17.12,0.27,218,0,2,0.0,1.00,1.02,1.02,3.65,2.38,7.85
38000,1,264,11.6,0.1,0.0,0.0,11.5,0.0,1.04,11.2,36,211,14.33,0.31,255,6,3,0.0,1.02,1.05,1.06,3.77,2.85,7.64
39000,1,311,13.3,0.2,0.0,0.1,13.0,0.0,1.04,10.6,40,230,16.07,0.26,286,5,20,0.0,1.00,1.05,1.05,3.94,3.00,7.76
