step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
60000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,4.8,77.7342,0.0531,98
60000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,366.9,6.7,0,0,-0.00,-0.00,-0.00,0.0037,0.23,19418.6,0.0000,0.0000,12304
70000,8,238,8.48,0.00,0.03,0.05,8.41,0.00,1.00,0.000,0.031,71048.1,760.2,3,0,2.55,1.00,1.00,0.1189,4.00,3565.8,61.0777,7.1648,4066
70000,1,7,18.71,0.00,0.00,0.00,18.71,0.00,1.00,0.000,0.084,94.9,2.6,1,0,3.00,1.00,1.00,0.0003,0.49,41.6,78.2984,0.0249,98
70000,0,16,12.06,0.00,0.00,0.00,12.06,0.00,1.00,0.000,0.001,477.6,7.4,1,1,3.12,1.00,1.00,0.0038,2.43,19015.9,0.0000,0.0000,12220
80000,8,214,8.57,0.01,0.07,0.09,8.39,0.00,1.00,0.000,0.027,107711.7,1309.7,2,0,2.54,1.00,1.00,0.1759,3.70,4073.3,53.7927,10.7822,4232
80000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1504.7,31.0,0,0,-0.00,-0.00,-0.00,0.0042,0.00,16.8,73.1660,0.2088,98
80000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,721.6,14.7,1,1,3.00,1.00,1.00,0.0073,0.33,18590.4,0.0000,0.0000,12054
90000,8,186,7.39,0.00,0.02,0.03,7.34,0.00,1.00,0.000,0.020,102496.1,1153.5,2,0,2.33,1.00,1.00,0.1611,7.72,3439.9,56.2913,10.2682,4248
90000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,2608.8,52.4,0,0,-0.00,-0.00,-0.00,0.0065,0.13,10.4,69.7429,0.2949,98
90000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,728.2,18.6,1,1,3.00,1.00,1.00,0.0066,0.62,19433.7,0.0000,0.0000,12038
100000,8,150,7.56,0.00,0.01,0.20,7.35,0.00,1.00,0.000,0.015,88143.8,1081.1,2,0,2.69,1.00,1.00,0.1465,3.36,3561.1,60.3424,8.8485,4724
100000,1,9,8.22,0.00,0.00,0.00,8.22,0.00,1.00,0.000,0.047,5502.5,93.4,1,0,2.33,1.00,1.00,0.0113,0.29,51.4,59.0903,0.5755,98
100000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,502.6,13.0,1,2,2.50,1.00,1.00,0.0053,0.50,19294.0,0.0000,0.0000,11562
110000,8,153,7.81,0.00,0.03,0.07,7.72,0.00,1.00,0.000,0.016,67193.6,702.0,2,0,2.31,1.00,1.00,0.1141,6.47,4719.1,66.2139,6.7984,4592
110000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,2976.0,51.7,0,0,-0.00,-0.00,-0.00,0.0063,0.00,3.8,65.9115,0.4006,98
110000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1441.5,47.1,1,1,3.00,1.00,1.00,0.0160,0.37,18207.8,0.0000,0.0000,11694
120000,8,216,8.95,0.01,0.02,0.01,8.90,0.00,1.01,0.000,0.025,78178.0,912.0,2,0,2.56,1.00,1.00,0.1361,3.49,5389.5,63.5390,7.8910,4802
120000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,979.0,21.7,0,0,-0.00,-0.00,-0.00,0.0032,0.00,6.3,74.9698,0.1590,98
120000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1555.5,74.3,0,0,-0.00,-0.00,-0.00,0.0176,0.07,17955.0,0.0000,0.0000,11484
130000,8,144,8.42,0.00,0.00,0.02,8.40,0.00,1.00,0.000,0.016,109289.6,1394.9,2,0,2.64,1.00,1.00,0.1974,7.87,4807.7,55.7600,10.9702,4802
130000,1,9,16.22,0.00,0.00,0.00,16.22,0.00,1.00,0.000,0.082,6677.6,135.4,0,0,3.56,1.00,1.00,0.0170,1.16,51.8,54.8770,0.7166,98
130000,0,3,11.00,0.00,0.00,0.33,10.67,0.00,1.00,0.000,0.000,1192.4,58.2,0,3,3.67,1.00,1.00,0.0157,1.18,18811.5,0.0000,0.0000,11484
140000,8,214,8.42,0.00,0.11,0.00,8.31,0.00,1.00,0.000,0.023,72796.0,1143.6,1,0,2.26,1.00,1.00,0.1439,1.82,3415.8,63.6678,7.4295,4802
140000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,329.5,10.6,0,0,-0.00,-0.00,-0.00,0.0014,0.00,34.4,73.0750,0.1560,98
140000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,263.7,10.9,1,1,1.00,1.00,1.00,0.0045,0.01,18026.1,0.0000,0.0000,11484
150000,8,169,7.98,0.00,0.06,0.00,7.92,0.00,1.00,0.000,0.018,86394.1,1371.0,1,0,2.38,1.00,1.00,0.1677,2.10,3614.5,60.5750,8.8097,4802
150000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,26.5,67.0971,0.0986,98
150000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,282.6,4.8,1,1,2.00,1.00,1.00,0.0020,0.15,15861.7,0.0000,0.0000,11484
160000,8,248,8.52,0.00,0.01,0.00,8.51,0.00,1.00,0.000,0.028,126642.2,1966.9,1,2,2.15,1.00,1.00,0.2558,5.92,5511.5,50.9183,12.6265,4762
160000,1,4,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.027,5943.7,206.4,1,0,2.25,1.00,1.00,0.0240,0.01,77.5,55.7377,0.6583,96
160000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,3689.8,478.2,1,1,4.00,1.00,1.00,0.0724,0.63,17170.9,0.0000,0.0000,11526
170000,8,135,7.97,0.00,0.00,0.21,7.76,0.00,1.00,0.000,0.014,125718.7,1888.9,1,0,1.95,1.00,1.00,0.2568,6.57,3469.3,51.1825,12.6722,4788
170000,1,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.010,4358.7,91.3,1,1,1.50,1.00,1.00,0.0109,0.00,10.7,63.4302,0.4601,98
170000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,563.9,9.5,1,1,4.00,1.00,1.00,0.0056,0.16,18749.6,0.0000,0.0000,11498
180000,8,108,7.49,0.00,0.06,0.00,7.44,0.00,1.00,0.000,0.011,51241.0,560.2,1,0,2.27,1.00,1.00,0.0952,4.32,2704.5,69.4396,5.3406,4802
180000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,675.7,13.6,0,0,-0.00,-0.00,-0.00,0.0017,0.00,41.6,74.1267,0.1385,98
180000,0,3,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.000,471.4,8.4,1,1,1.67,1.00,1.00,0.0052,0.04,17209.8,0.0000,0.0000,11484
190000,8,57,7.44,0.00,0.11,0.16,7.18,0.00,1.00,0.000,0.006,35493.4,429.1,1,0,2.19,1.00,1.00,0.0734,3.43,1396.5,71.5226,3.6512,4802
190000,1,5,15.00,0.00,0.00,0.00,15.00,0.00,1.00,0.000,0.049,5637.2,260.3,1,0,3.20,1.00,1.00,0.0303,0.70,46.8,61.1254,0.5998,98
190000,0,6,12.33,0.00,0.67,0.00,11.67,0.00,1.00,0.000,0.000,1261.4,170.3,1,5,3.50,1.00,1.00,0.0326,1.79,18374.6,0.0000,0.0000,11484
200000,8,95,7.18,0.00,0.00,0.00,7.18,0.00,1.00,0.000,0.009,39651.7,448.2,1,0,2.26,1.00,1.00,0.0714,1.63,2231.9,71.4266,4.1194,4802
200000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1378.7,39.6,0,0,-0.00,-0.00,-0.00,0.0057,0.00,4.6,74.8894,0.1945,98
200000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,3513.5,484.0,1,1,2.00,1.00,1.00,0.0757,0.01,18993.0,0.0000,0.0000,11484
210000,8,95,8.07,0.00,0.00,0.00,8.07,0.00,1.00,0.000,0.010,53688.5,603.5,1,0,2.31,1.00,1.00,0.1011,7.12,2304.8,68.4576,5.3514,4736
210000,1,5,15.00,0.00,0.20,0.00,14.80,0.00,1.00,0.000,0.047,613.0,9.6,1,1,3.00,1.00,1.00,0.0015,0.09,14.5,77.1086,0.0744,96
210000,0,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1894.2,142.6,1,2,2.67,1.00,1.00,0.0260,0.67,20987.8,0.0000,0.0000,11552
220000,8,88,6.59,0.01,0.00,0.00,6.58,0.00,1.00,0.000,0.008,49291.0,536.4,1,0,2.23,1.00,1.00,0.0937,1.31,2612.8,70.1536,4.9867,4720
220000,1,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.008,1040.1,12.3,1,0,2.00,1.00,1.00,0.0020,0.05,6.8,74.7911,0.1400,96
220000,0,2,4.00,0.00,0.00,0.00,4.00,0.00,1.00,0.000,0.000,541.5,7.8,1,1,2.50,1.00,1.00,0.0050,0.12,20458.7,0.0000,0.0000,11568
230000,8,156,8.99,0.00,0.01,0.03,8.95,0.00,1.00,0.000,0.018,54329.0,657.9,1,0,2.43,1.00,1.00,0.1015,3.66,5520.8,69.3338,5.5045,4802
230000,1,8,7.12,0.00,0.00,0.00,7.12,0.00,1.00,0.000,0.037,2469.6,50.9,1,0,2.25,1.00,1.00,0.0068,0.17,69.7,71.0205,0.2656,98
230000,0,5,10.80,0.00,0.00,0.00,10.80,0.00,1.00,0.000,0.000,1479.2,39.3,1,5,3.20,1.00,1.00,0.0122,0.95,18141.0,0.0000,0.0000,11484
240000,8,255,9.20,0.00,0.00,0.00,9.20,0.00,1.00,0.000,0.031,113827.3,1668.7,1,0,2.45,1.00,1.00,0.2137,5.60,4522.4,53.3175,11.4220,4802
240000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,3732.4,83.3,0,0,-0.00,-0.00,-0.00,0.0106,0.00,0.1,70.1777,0.4202,98
240000,0,1,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,685.5,29.8,1,1,4.00,1.00,1.00,0.0130,0.15,18680.3,0.0000,0.0000,11484
250000,8,173,7.51,0.00,0.08,0.00,7.43,0.00,1.00,0.000,0.017,89044.8,1102.9,1,0,2.34,1.00,1.00,0.1665,7.29,3606.0,59.8013,8.9306,4712
250000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,3.1,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,9.1,78.1294,0.0611,89
250000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,596.5,3.8,0,0,-0.00,-0.00,-0.00,0.0049,0.64,19199.0,0.0000,0.0000,11583
260000,8,76,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.009,55718.2,612.2,1,0,2.37,1.00,1.00,0.1020,4.03,3656.8,69.4852,5.6824,4802
260000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,7.1,73.0376,0.0196,98
260000,0,3,11.67,0.00,0.00,0.00,11.67,0.00,1.00,0.000,0.000,453.0,4.9,1,3,3.00,1.00,1.00,0.0032,1.07,18706.3,0.0000,0.0000,11484
270000,8,109,6.28,0.00,0.00,0.00,6.28,0.00,1.00,0.000,0.009,42088.3,466.7,2,0,2.20,1.00,1.00,0.0833,3.53,3469.8,72.7494,4.2360,4802
270000,1,5,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.020,2548.4,60.6,1,0,1.80,1.00,1.00,0.0079,0.65,57.4,70.2141,0.3109,98
270000,0,4,5.75,0.00,0.00,0.00,5.75,0.00,1.00,0.000,0.000,2156.5,127.8,1,4,2.25,1.00,1.00,0.0263,0.72,20339.8,0.0000,0.0000,11484
280000,8,214,6.76,0.00,0.00,0.00,6.76,0.00,1.00,0.000,0.019,79811.0,1011.9,1,0,2.14,1.00,1.00,0.1379,5.36,4433.9,62.6873,8.0711,4802
280000,1,5,18.00,0.00,0.00,0.00,18.00,0.00,1.00,0.000,0.055,8550.1,219.8,1,0,3.60,1.00,1.00,0.0268,0.01,64.7,49.9595,0.9028,98
280000,0,2,18.00,0.00,0.00,0.00,18.00,0.00,1.00,0.000,0.000,1126.2,72.5,1,2,4.00,1.00,1.00,0.0174,0.79,19119.6,0.0000,0.0000,11484
290000,8,61,6.95,0.00,0.00,0.00,6.95,0.00,1.00,0.000,0.006,73005.1,866.7,2,0,2.08,1.00,1.00,0.1273,5.09,2899.5,64.5724,7.3934,4802
290000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1796.2,35.4,0,0,-0.00,-0.00,-0.00,0.0045,0.00,6.1,69.9456,0.2674,98
290000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,529.0,17.4,0,0,-0.00,-0.00,-0.00,0.0069,0.05,19824.7,0.0000,0.0000,11484
300000,8,34,7.09,0.00,0.00,0.00,7.09,0.00,1.00,0.000,0.003,43844.3,485.3,1,0,1.94,1.00,1.00,0.0793,0.83,1057.4,72.1724,4.4509,4802
300000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,44.0,78.5926,0.0484,98
300000,0,4,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,564.8,3.4,1,3,1.50,1.00,1.00,0.0030,0.01,21202.0,0.0000,0.0000,11484
304308,8,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,3171.2,14.8,0,0,-0.00,-0.00,-0.00,0.0064,3.27,1594.6,34.2166,0.4186,4802
304308,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,18.1,32.2587,0.0408,98
304308,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,56.2,0.3,0,0,-0.00,-0.00,-0.00,0.0003,0.00,19389.8,0.0000,0.0000,11484
