step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
390000,423,1.567,0.132,8.46,13297,12809,127,0,349,2,237267.0,3455.3,0.001,0.242,0.271,0.487,1024,11.14,4.11,0.00,0.00,0.08,1.06,0.10,0.91,10.96,4.07,0.00,0.00,0.004,0.055,54,0.161,0.199,0.792,0.000,0.009,5455,4488,3,0.709,0.000,0.024,54576,0.157,0.685,0.008,23.83,4641,0,1727.646,0.000,0.000,35945,1.00,17.87,0.000,0.000,0.000,7,9,16,40,4713,0.018,8.24,0.0051,0.026,0,0.034,0.000,0.135,0.015,2.49,3.59,3.49,0.00,0.000,1.00,1.00,1.00,0.034,0.00234,65.30,0.4313,9.69,137302.8,140218.9,66.066,0.0855,23.639
400000,404,1.541,0.158,7.87,12635,12207,110,0,337,3,233978.6,3459.8,0.000,0.237,0.264,0.498,1065,10.87,4.47,0.03,0.60,0.02,0.45,0.00,0.00,10.82,4.42,0.00,0.00,0.001,0.021,42,0.319,0.265,0.733,0.000,0.002,4872,4274,3,0.916,0.010,0.000,69160,0.149,0.799,0.012,23.46,4357,0,1153.268,0.000,0.000,29970,1.01,18.05,0.000,0.000,0.000,7,9,16,34,4392,0.017,5.00,0.0054,0.007,7,0.030,0.000,0.125,0.017,2.46,3.48,3.53,0.00,0.000,1.01,1.01,1.01,0.030,0.00233,55.04,0.4353,7.80,136925.0,140218.6,79.940,0.0895,23.333
410000,466,1.491,0.051,8.57,13460,12837,116,0,445,2,239056.9,3303.6,0.000,0.253,0.232,0.514,1070,9.28,4.24,0.02,0.51,0.03,0.50,0.11,1.61,9.11,3.58,0.00,0.00,0.001,0.017,45,0.242,0.217,0.779,0.000,0.004,5002,4303,2,0.601,0.197,0.011,53562,0.153,0.265,0.001,23.73,4419,0,1651.813,0.000,0.000,35416,1.01,18.88,0.000,0.000,0.000,7,8,16,47,4323,0.016,10.19,0.0056,0.002,6,0.031,0.000,0.126,0.014,2.41,3.34,3.23,0.00,0.002,1.00,1.01,1.00,0.031,0.00204,60.82,0.4299,9.39,138595.6,140218.4,68.697,0.0994,23.795
420000,405,1.436,0.094,8.25,11375,10931,138,0,367,8,206951.2,2575.7,0.000,0.266,0.199,0.535,1203,9.64,4.27,0.00,0.00,0.09,1.03,0.06,0.79,9.49,3.90,0.00,0.00,0.003,0.034,39,0.294,0.242,0.756,0.000,0.002,3271,2686,4,0.452,0.020,0.012,51213,0.135,0.604,0.007,20.76,3698,0,321.964,0.000,0.000,28893,1.00,18.85,0.000,0.000,0.000,8,8,12,44,3904,0.015,10.00,0.0054,0.000,3,0.027,0.000,0.110,0.007,2.59,3.39,3.19,0.00,0.000,1.00,1.00,1.00,0.027,0.00220,56.49,0.3412,6.78,138016.9,140218.3,76.191,0.0839,20.623
430000,379,1.525,0.121,9.52,12750,12337,145,0,294,0,222152.1,3403.5,0.002,0.262,0.253,0.483,1113,9.05,3.35,0.04,0.72,0.10,1.06,0.16,1.86,8.75,2.93,0.00,0.00,0.007,0.079,39,0.335,0.201,0.784,0.000,0.016,4699,3986,2,0.393,0.219,0.011,124260,0.159,0.732,0.010,22.26,4681,0,3403.499,0.000,0.000,50939,1.02,19.19,0.000,0.000,0.000,8,8,12,37,3430,0.013,19.73,0.0067,0.008,8,0.044,0.000,0.116,0.021,2.40,3.20,3.21,0.00,0.000,1.02,1.02,1.03,0.044,0.00257,62.20,0.4337,10.73,137591.0,140218.1,59.244,0.0930,22.125
440000,315,1.530,0.222,8.52,12339,11874,158,0,371,2,212270.2,2996.3,0.001,0.265,0.262,0.473,1167,9.42,2.88,0.01,0.18,0.11,1.19,0.13,1.10,9.17,2.63,0.00,0.00,0.005,0.046,48,0.384,0.286,0.698,0.000,0.016,4430,3755,3,0.473,0.000,0.016,55550,0.144,1.104,0.023,21.40,4490,0,1498.136,0.000,0.000,40004,1.00,18.91,0.000,0.003,0.000,8,8,12,31,2967,0.011,24.81,0.0073,0.000,2,0.037,0.000,0.123,0.012,2.59,3.33,3.21,0.01,0.003,1.00,1.01,1.00,0.037,0.00311,59.93,0.3917,7.01,136036.3,140217.9,57.309,0.0925,21.148
450000,539,1.479,0.055,8.11,17653,16809,69,0,551,4,275111.4,5175.7,0.001,0.302,0.206,0.492,999,10.07,2.58,0.00,0.04,0.02,0.39,0.09,1.41,9.97,2.30,0.00,0.00,0.000,0.010,50,0.328,0.228,0.764,0.000,0.007,8435,7919,3,0.538,0.000,0.009,92072,0.139,0.344,0.002,27.18,5600,0,1293.932,0.000,0.002,77232,1.00,18.22,0.000,0.000,0.000,8,10,12,38,5430,0.021,11.14,0.0051,0.004,1,0.050,0.000,0.210,0.036,2.57,3.71,3.18,0.00,0.000,1.00,1.00,1.00,0.050,0.00259,75.49,0.6503,7.32,138406.2,140218.0,49.635,0.1327,27.284
460000,489,1.473,0.094,7.20,17054,16509,62,0,533,0,280318.3,4447.3,0.004,0.271,0.213,0.512,988,11.27,3.72,0.00,0.00,0.05,0.56,0.13,1.46,11.09,3.43,0.00,0.00,0.002,0.028,39,0.376,0.233,0.761,0.000,0.006,7340,6311,2,0.560,0.380,0.014,97144,0.128,0.602,0.007,28.06,5300,0,4447.296,0.000,0.000,64544,1.00,17.77,0.000,0.000,0.000,8,10,15,33,5510,0.021,8.64,0.0052,0.002,3,0.047,0.000,0.174,0.013,2.44,3.65,3.49,0.00,0.000,1.00,1.00,1.00,0.047,0.00272,60.64,0.5464,6.74,137849.1,140218.0,66.098,0.1017,27.898
470000,521,1.533,0.096,7.01,16185,15527,86,0,540,0,275488.7,4456.6,0.008,0.265,0.188,0.539,1043,11.03,4.20,0.00,0.00,0.07,1.16,0.07,1.15,10.88,3.92,0.00,0.00,0.003,0.034,42,0.418,0.240,0.754,0.000,0.006,7494,7163,3,0.518,0.000,0.008,101183,0.116,0.591,0.007,27.54,4450,0,4456.558,0.000,0.000,91170,1.00,17.94,0.000,0.000,0.000,8,9,15,40,5749,0.022,6.50,0.0049,0.000,1,0.070,0.000,0.163,0.015,2.46,3.56,3.47,0.00,0.000,1.00,1.00,1.00,0.070,0.00235,58.26,0.5477,7.66,137726.2,140218.0,71.139,0.1020,27.431
480000,485,1.496,0.248,7.19,15307,14827,50,0,466,2,283504.1,4270.7,0.007,0.253,0.182,0.557,1004,11.46,4.47,0.00,0.00,0.06,0.70,0.13,1.78,11.27,3.69,0.00,0.00,0.004,0.049,40,0.315,0.198,0.794,0.000,0.008,6891,6587,1,0.381,0.619,0.025,105912,0.117,1.185,0.026,28.58,4267,0,2135.344,0.000,0.000,75121,1.00,17.28,0.002,0.000,0.000,8,10,15,64,5560,0.021,50.49,0.0052,0.000,1,0.059,0.000,0.152,0.016,2.53,3.83,3.55,0.00,0.000,1.00,1.00,1.00,0.059,0.00251,41.23,0.5099,9.72,135320.8,140218.0,43.140,0.0826,28.254
490000,512,1.563,0.425,7.28,16835,16268,49,0,491,0,297706.5,4949.5,0.008,0.247,0.201,0.543,950,11.59,3.96,0.00,0.00,0.01,0.22,0.09,0.98,11.50,3.73,0.00,0.00,0.000,0.005,46,0.311,0.209,0.783,0.000,0.008,8304,7310,2,0.512,0.000,0.020,137617,0.120,1.575,0.047,30.02,5038,0,4949.489,0.000,0.000,87987,1.00,17.29,0.000,0.000,0.000,8,11,15,47,5936,0.023,51.92,0.0051,0.000,2,0.068,0.000,0.180,0.022,2.63,3.96,3.39,0.00,0.000,1.00,1.00,1.00,0.068,0.00242,43.86,0.5785,7.93,132343.5,140218.0,37.651,0.0838,29.635
500000,442,1.488,0.321,7.03,15850,15299,64,0,557,0,275304.6,5585.9,0.007,0.241,0.177,0.575,1005,11.30,3.52,0.01,0.14,0.04,0.86,0.10,1.59,11.15,3.33,0.00,0.00,0.002,0.048,33,0.355,0.195,0.803,0.000,0.002,7793,7324,2,0.579,0.020,0.011,116794,0.141,1.338,0.034,27.35,5249,0,5585.912,0.000,0.000,70860,1.00,17.62,0.000,0.000,0.000,8,11,15,38,4994,0.019,23.03,0.0056,0.020,3,0.059,0.000,0.157,0.055,2.45,3.75,3.48,0.00,0.000,1.00,1.00,1.00,0.059,0.00249,66.40,0.6881,7.86,134208.1,140218.0,46.662,0.1294,27.404
510000,490,1.618,0.325,6.03,17290,16733,37,0,472,0,283376.2,5431.8,0.012,0.240,0.207,0.541,1017,13.01,4.01,0.00,0.09,0.03,0.51,0.07,0.71,12.91,3.84,0.00,0.00,0.001,0.024,38,0.561,0.231,0.759,0.000,0.010,9942,8995,2,0.673,0.000,0.014,83722,0.160,1.355,0.035,28.32,5402,0,5431.754,0.000,0.000,118708,1.00,16.81,0.000,0.000,0.000,8,15,15,41,6377,0.024,3.35,0.0045,0.022,2,0.101,0.000,0.223,0.031,2.45,3.88,3.71,0.00,0.000,1.00,1.00,1.00,0.101,0.00234,76.66,0.6327,5.57,133981.0,140218.2,55.113,0.0898,28.205
520000,328,1.509,0.320,6.09,12432,12254,51,0,289,0,245806.9,3991.2,0.013,0.239,0.188,0.560,1189,12.03,4.03,0.00,0.00,0.00,0.00,0.11,1.22,11.92,4.17,0.00,0.00,0.000,0.000,22,0.607,0.238,0.750,0.000,0.012,7147,6688,1,0.643,0.357,0.012,46639,0.177,1.356,0.035,24.55,3532,0,3991.238,0.000,0.000,93699,1.00,17.73,0.000,0.000,0.000,6,15,15,20,3946,0.015,0.21,0.0063,0.030,4,0.096,0.000,0.195,0.024,2.07,3.50,3.64,0.00,0.000,1.00,1.00,1.00,0.096,0.00306,76.01,0.4661,8.71,134407.3,140218.1,62.671,0.0667,24.524
530000,336,1.535,0.324,6.60,10515,10079,109,0,319,4,199383.3,2607.3,0.002,0.238,0.148,0.613,1295,10.16,3.70,0.00,0.00,0.01,0.16,0.16,1.86,9.99,2.98,0.00,0.00,0.001,0.012,27,0.381,0.199,0.789,0.000,0.012,4023,3399,1,1.000,0.000,0.012,65023,0.105,1.357,0.035,19.91,3078,0,651.816,0.000,0.000,45266,1.00,18.77,0.000,0.000,0.000,8,9,12,43,3413,0.013,0.45,0.0059,0.057,0,0.050,0.000,0.149,0.013,2.63,3.12,3.50,0.00,0.000,1.00,1.00,1.00,0.050,0.00215,73.34,0.3230,6.07,134332.9,140218.0,69.742,0.0626,19.838
540000,447,1.491,0.324,6.64,13008,12407,82,0,408,4,232277.6,3647.3,0.006,0.236,0.169,0.589,1176,11.04,4.22,0.00,0.00,0.02,0.29,0.02,0.22,11.00,4.20,0.00,0.00,0.002,0.047,33,0.398,0.213,0.781,0.000,0.007,5987,5534,2,0.566,0.000,0.009,54955,0.160,1.353,0.035,23.25,3374,0,911.836,0.000,0.007,64482,1.00,18.13,0.000,0.000,0.000,7,9,15,36,4934,0.019,0.49,0.0047,0.054,0,0.065,0.000,0.162,0.019,2.39,3.46,3.49,0.00,0.000,1.00,1.00,1.00,0.065,0.00204,75.31,0.4394,7.70,134143.6,140217.9,64.394,0.0745,23.158
550000,454,1.614,0.331,5.92,13667,13132,88,0,440,14,266352.2,4058.8,0.008,0.243,0.165,0.584,1089,12.88,4.01,0.00,0.00,0.01,0.14,0.10,1.01,12.77,4.08,0.00,0.00,0.000,0.009,36,0.623,0.216,0.775,0.000,0.009,6857,6404,2,0.716,0.000,0.020,83734,0.148,1.368,0.036,26.64,3279,0,289.912,0.000,0.002,79941,1.00,17.07,0.000,0.000,0.000,7,15,15,51,5846,0.022,0.34,0.0046,0.002,6,0.072,0.000,0.161,0.015,2.28,3.75,3.74,0.00,0.000,1.00,1.00,1.00,0.072,0.00241,71.65,0.4815,9.51,133941.4,140217.8,64.808,0.0754,26.541
560000,452,1.404,0.321,7.47,13653,13104,100,0,451,5,260103.9,4304.6,0.006,0.237,0.149,0.608,1088,9.03,2.73,0.00,0.00,0.00,0.00,0.10,0.93,8.93,2.84,0.00,0.00,0.000,0.000,33,0.653,0.261,0.730,0.000,0.009,6736,6330,2,0.819,0.000,0.018,56490,0.152,1.353,0.035,25.95,3814,0,860.914,0.000,0.000,72784,1.00,19.29,0.000,0.000,0.000,7,8,15,21,4081,0.016,1.67,0.0064,0.031,0,0.067,0.000,0.156,0.031,2.35,3.17,3.18,0.00,0.000,1.00,1.00,1.00,0.067,0.00220,84.96,0.5281,6.24,134238.7,140217.7,50.854,0.0980,25.883
570000,419,1.498,0.326,7.43,10183,9724,135,0,357,0,194529.1,2230.5,0.001,0.244,0.144,0.611,1310,8.95,2.86,0.00,0.00,0.00,0.05,0.08,0.82,8.86,2.74,0.00,0.00,0.000,0.005,33,0.649,0.289,0.702,0.000,0.010,2639,2123,2,0.802,0.012,0.014,44565,0.130,1.353,0.035,19.47,2911,0,2230.504,0.000,0.000,22369,1.00,19.39,0.000,0.000,0.000,8,8,12,36,3749,0.014,0.22,0.0052,0.014,4,0.024,0.000,0.103,0.003,2.44,3.06,3.25,0.00,0.000,1.00,1.00,1.00,0.024,0.00179,59.93,0.2890,6.92,134169.6,140217.7,83.822,0.0659,19.394
580000,418,1.573,0.345,7.62,14512,13970,53,0,490,0,256556.0,3574.6,0.002,0.279,0.158,0.561,1068,11.12,3.19,0.00,0.00,0.00,0.05,0.14,1.39,10.98,3.17,0.00,0.00,0.000,0.005,38,0.359,0.263,0.727,0.000,0.010,5218,4547,2,0.756,0.000,0.014,63839,0.127,1.382,0.037,25.65,4094,0,3574.639,0.000,0.000,53377,1.00,17.89,0.000,0.000,0.000,8,12,15,24,4648,0.018,0.51,0.0056,0.000,1,0.041,0.000,0.154,0.007,2.67,3.49,3.59,0.00,0.000,1.00,1.00,1.00,0.041,0.00290,54.60,0.4430,6.34,133817.2,140217.7,82.679,0.0855,25.530
590000,451,1.565,0.364,7.12,13719,13243,51,0,392,2,255682.6,3550.0,0.006,0.296,0.155,0.543,1080,12.85,3.41,0.00,0.00,0.01,0.24,0.06,0.84,12.77,3.37,0.00,0.00,0.000,0.010,44,0.432,0.224,0.772,0.000,0.004,4958,4655,2,0.574,0.000,0.013,59038,0.124,1.399,0.038,25.58,3977,0,1774.986,0.000,0.000,45984,1.00,16.97,0.000,0.000,0.000,8,14,15,41,5794,0.022,1.78,0.0044,0.000,1,0.036,0.000,0.129,0.008,2.69,3.76,3.76,0.00,0.000,1.00,1.00,1.00,0.036,0.00308,44.97,0.4557,11.71,133427.2,140217.6,91.114,0.1001,25.442
600000,399,1.629,0.383,5.61,13682,13301,39,0,394,19,259399.9,4153.8,0.018,0.277,0.203,0.502,1100,12.91,3.24,0.00,0.00,0.01,0.10,0.05,0.59,12.86,3.22,0.00,0.00,0.000,0.003,34,0.421,0.206,0.789,0.000,0.005,7034,6819,2,0.799,0.000,0.010,65819,0.135,1.416,0.039,25.96,3589,0,218.622,0.000,0.000,88425,1.00,16.82,0.000,0.000,0.000,8,14,15,31,5151,0.020,1.88,0.0051,0.000,0,0.073,0.000,0.172,0.020,2.48,3.87,3.72,0.00,0.000,1.00,1.00,1.00,0.073,0.00313,42.21,0.4954,8.83,133188.5,140217.5,93.388,0.0803,25.858
610000,490,1.616,0.364,5.94,14267,13801,47,0,328,19,268390.0,4449.6,0.014,0.258,0.199,0.529,1068,13.05,4.47,0.01,0.14,0.10,1.12,0.12,1.36,12.81,3.66,0.00,0.00,0.004,0.046,41,0.576,0.208,0.792,0.000,0.000,8181,7922,2,0.698,0.000,0.027,86766,0.140,1.398,0.038,26.80,3466,0,234.191,0.000,0.000,102811,1.00,16.97,0.000,0.000,0.000,8,15,15,62,6394,0.024,2.86,0.0043,0.000,0,0.090,0.000,0.197,0.021,2.34,3.78,3.74,0.00,0.000,1.00,1.00,1.00,0.090,0.00242,52.13,0.5224,5.54,133333.4,140217.5,81.645,0.0778,26.735
620000,457,1.646,0.437,6.28,13310,12889,91,0,363,10,280446.8,3878.8,0.008,0.233,0.163,0.596,1044,11.80,3.86,0.00,0.00,0.00,0.00,0.15,2.05,11.66,3.47,0.00,0.00,0.000,0.000,33,0.422,0.228,0.764,0.000,0.009,6199,5848,2,0.569,0.079,0.031,90929,0.122,1.525,0.046,28.09,3306,0,387.884,0.000,0.002,70870,1.00,17.59,0.000,0.000,0.000,8,13,15,49,5394,0.021,7.56,0.0053,0.000,1,0.064,0.000,0.142,0.013,2.27,3.62,3.59,0.00,0.000,1.00,1.00,1.00,0.064,0.00243,39.27,0.4652,3.94,132205.8,140217.5,88.518,0.0775,27.901
630000,388,1.602,0.449,6.45,12821,12439,104,0,347,17,252089.5,3555.5,0.007,0.243,0.150,0.601,1122,11.81,3.70,0.00,0.00,0.06,1.27,0.06,0.87,11.69,3.53,0.00,0.00,0.002,0.041,31,0.451,0.242,0.755,0.000,0.003,5639,5194,2,0.531,0.000,0.018,89017,0.113,1.575,0.049,25.23,3154,0,209.150,0.000,0.000,64875,1.00,17.58,0.000,0.000,0.000,8,15,15,31,4584,0.017,10.16,0.0056,0.000,1,0.060,0.000,0.146,0.013,2.33,3.67,3.54,0.00,0.000,1.00,1.00,1.00,0.060,0.00265,48.93,0.4315,6.17,132147.8,140217.5,79.119,0.0758,25.153
640000,495,1.492,0.157,7.34,11681,11127,129,0,318,7,238312.5,4485.5,0.005,0.255,0.127,0.613,1173,9.89,3.54,0.00,0.00,0.05,1.03,0.07,0.82,9.77,3.18,0.00,0.00,0.001,0.023,35,0.665,0.248,0.741,0.000,0.010,5111,4689,2,0.768,0.000,0.008,64711,0.167,0.805,0.012,23.35,3464,0,640.790,0.000,0.000,56406,1.00,18.75,0.000,0.000,0.000,8,8,15,45,4895,0.019,13.97,0.0049,0.000,1,0.049,0.000,0.117,0.063,2.32,3.31,3.34,0.00,0.000,1.00,1.00,1.00,0.049,0.00198,30.74,0.6003,6.37,136810.9,140217.4,95.383,0.1518,23.661
650000,492,1.695,0.232,7.26,14058,13523,98,0,440,1,257880.9,3852.8,0.003,0.241,0.168,0.588,1044,11.10,3.75,0.15,1.36,0.00,0.00,0.18,1.40,10.77,3.51,0.00,0.00,0.000,0.000,54,0.264,0.193,0.803,0.000,0.004,5975,5389,2,0.793,0.024,0.028,72254,0.143,1.114,0.022,25.87,4324,0,3852.817,0.000,0.000,53385,1.05,18.10,0.000,0.002,0.000,8,9,15,33,5460,0.021,46.05,0.0049,0.000,2,0.046,0.000,0.167,0.017,2.38,3.43,3.52,0.00,0.000,1.07,1.06,1.04,0.046,0.00204,38.70,0.4732,13.23,135473.4,140217.4,52.822,0.0872,25.647
660000,426,1.525,0.390,8.31,16738,16125,74,0,605,12,263751.8,5063.6,0.020,0.245,0.194,0.542,1022,10.89,3.42,0.00,0.00,0.05,1.11,0.01,0.08,10.83,3.00,0.00,0.00,0.001,0.023,36,0.354,0.185,0.812,0.000,0.002,8692,7796,1,1.000,0.000,0.007,71861,0.128,1.517,0.042,26.60,5334,0,421.963,0.000,0.000,84109,1.00,18.09,0.000,0.000,0.000,8,9,14,48,4639,0.018,47.65,0.0057,0.000,0,0.070,0.000,0.175,0.025,2.10,3.50,3.45,0.00,0.000,1.00,1.00,1.00,0.070,0.00242,51.30,0.5981,10.10,133082.1,140217.4,37.900,0.0922,26.264
670000,471,1.596,0.488,8.67,19367,18551,73,0,698,13,291120.7,6819.9,0.013,0.213,0.271,0.503,949,11.54,3.04,0.00,0.00,0.01,0.14,0.04,0.43,11.49,3.10,0.00,0.00,0.002,0.046,35,0.376,0.174,0.813,0.000,0.013,13533,12411,1,1.000,0.000,0.011,68297,0.141,1.718,0.055,29.20,6855,0,524.611,0.000,0.002,108770,1.00,17.65,0.000,0.000,0.000,8,13,14,18,5435,0.021,62.23,0.0054,0.000,0,0.097,0.000,0.208,0.045,2.09,3.63,3.57,0.00,0.000,1.00,1.00,1.00,0.097,0.00212,45.58,0.7706,5.66,131354.9,140217.2,26.426,0.0892,28.935
680000,580,1.510,0.439,8.56,21537,20640,51,0,737,35,310814.8,8919.8,0.014,0.239,0.270,0.478,901,11.51,3.77,0.01,0.10,0.00,0.08,0.02,0.26,11.48,3.79,0.00,0.00,0.000,0.005,53,0.314,0.216,0.772,0.000,0.012,16396,14559,2,0.591,0.000,0.007,74240,0.161,1.621,0.048,30.95,8418,0,254.851,0.000,0.000,167569,1.00,17.72,0.000,0.003,0.000,8,14,15,38,6678,0.025,38.24,0.0047,0.000,1,0.126,0.000,0.230,0.065,2.15,3.58,3.57,0.00,0.000,1.01,1.00,1.00,0.126,0.00199,64.67,1.0299,7.46,132017.5,140217.3,29.578,0.1379,30.878
690000,450,1.558,0.534,8.75,19848,19222,54,0,702,45,302647.3,7451.1,0.015,0.234,0.264,0.486,922,12.78,4.05,0.01,0.17,0.05,0.80,0.04,0.85,12.67,3.82,0.01,0.14,0.002,0.028,45,0.269,0.198,0.789,0.002,0.011,14439,12057,1,0.687,0.313,0.007,59259,0.164,1.782,0.059,30.37,7877,0,165.580,0.000,0.002,138816,1.00,17.21,0.000,0.016,0.002,8,15,16,38,5749,0.022,49.70,0.0053,0.000,0,0.112,0.000,0.211,0.048,2.09,3.70,3.70,0.01,0.002,1.00,1.00,1.00,0.112,0.00252,47.73,0.8347,6.39,130657.2,140217.3,35.643,0.0903,30.140
700000,507,1.623,0.477,8.66,19345,18666,58,0,564,90,300977.3,8128.3,0.017,0.238,0.263,0.482,926,12.67,4.12,0.01,0.08,0.04,0.52,0.09,0.78,12.54,4.25,0.00,0.00,0.005,0.065,57,0.493,0.203,0.779,0.000,0.018,14638,11238,2,0.637,0.000,0.018,56327,0.137,1.659,0.052,30.01,7535,0,90.315,0.000,0.000,142211,1.00,17.39,0.000,0.002,0.000,8,16,16,25,6424,0.025,35.49,0.0047,0.000,1,0.115,0.000,0.209,0.072,2.04,3.61,3.71,0.00,0.000,1.00,1.00,1.00,0.115,0.00230,53.57,0.9251,8.65,131446.8,140217.1,44.378,0.1132,29.972
710000,547,1.560,0.472,8.26,20494,19764,88,0,602,95,319589.5,7351.8,0.014,0.225,0.244,0.517,895,11.00,4.08,0.00,0.00,0.01,0.10,0.16,1.90,10.83,3.92,0.00,0.00,0.001,0.009,49,0.528,0.188,0.801,0.002,0.009,13678,10686,2,0.654,0.000,0.013,83880,0.138,1.647,0.051,31.95,7352,0,77.387,0.000,0.002,98805,1.00,18.35,0.000,0.004,0.000,8,8,16,41,6017,0.023,10.93,0.0054,0.000,3,0.079,0.000,0.190,0.043,2.29,3.39,3.45,0.00,0.000,1.00,1.00,1.00,0.079,0.00214,66.80,0.8468,10.25,131512.1,140216.8,53.755,0.1126,31.848
720000,568,1.493,0.500,8.08,18682,18005,82,0,574,62,299373.7,5727.2,0.008,0.230,0.204,0.559,920,10.78,3.82,0.00,0.00,0.05,0.62,0.06,0.80,10.67,3.75,0.00,0.00,0.002,0.026,49,0.380,0.213,0.787,0.000,0.000,9914,7834,3,0.604,0.076,0.011,85621,0.146,1.681,0.053,29.97,6205,0,92.375,0.000,0.000,62353,1.00,18.31,0.000,0.000,0.000,8,9,16,27,6124,0.023,6.19,0.0049,0.000,6,0.050,0.000,0.186,0.029,2.31,3.44,3.43,0.00,0.000,1.00,1.00,1.00,0.050,0.00191,71.55,0.6785,9.30,131048.5,140216.7,55.730,0.1066,29.817
730000,537,1.456,0.172,8.27,22784,22089,33,0,693,23,333549.7,8664.9,0.006,0.258,0.206,0.530,848,10.14,3.47,0.00,0.00,0.00,0.00,0.04,0.64,10.09,3.50,0.00,0.00,0.000,0.000,48,0.313,0.205,0.790,0.000,0.006,13653,11179,3,0.706,0.011,0.011,109502,0.145,0.858,0.014,32.78,7631,0,376.735,0.000,0.000,116901,1.00,18.48,0.000,0.000,0.000,8,9,16,32,5445,0.021,10.69,0.0062,0.000,1,0.075,0.000,0.224,0.058,2.38,3.46,3.30,0.00,0.000,1.00,1.00,1.00,0.075,0.00248,65.18,1.0704,7.46,136499.7,140216.4,54.789,0.2042,33.121
740000,458,1.608,0.305,8.50,16524,16042,65,0,496,0,271318.8,4178.1,0.002,0.267,0.148,0.583,949,10.16,4.84,0.00,0.00,0.04,0.63,0.19,1.61,9.94,4.49,0.00,0.00,0.001,0.019,54,0.325,0.221,0.773,0.000,0.007,6869,4901,2,0.755,0.000,0.026,113337,0.132,1.285,0.030,27.34,5437,0,4178.085,0.000,0.000,79823,1.00,18.21,0.002,0.000,0.000,7,9,16,64,4655,0.018,61.37,0.0060,0.000,3,0.058,0.000,0.176,0.009,2.40,3.53,3.37,0.00,0.000,1.00,1.00,1.00,0.058,0.00248,37.51,0.4998,6.70,134392.6,140216.1,37.217,0.0821,27.051
750000,496,1.436,0.369,8.61,14992,14386,78,0,490,0,251588.6,3998.9,0.000,0.269,0.139,0.592,1012,9.85,3.71,0.02,0.45,0.00,0.09,0.11,1.31,9.71,3.48,0.00,0.00,0.000,0.002,42,0.409,0.228,0.766,0.000,0.006,6440,5742,2,0.696,0.000,0.014,71330,0.144,1.436,0.038,25.29,4953,0,3998.877,0.000,0.000,82956,1.00,18.81,0.000,0.000,0.000,7,8,16,41,4884,0.019,63.72,0.0052,0.000,1,0.065,0.000,0.152,0.011,2.45,3.30,3.30,0.00,0.002,1.00,1.01,1.00,0.065,0.00207,33.44,0.4786,7.28,133356.1,140215.8,40.990,0.0787,25.106
760000,512,1.403,0.387,8.80,15716,15027,87,0,586,0,254977.8,3890.0,0.001,0.255,0.164,0.580,1001,9.41,3.14,0.00,0.00,0.04,0.80,0.11,1.04,9.26,2.82,0.00,0.00,0.001,0.021,45,0.518,0.254,0.736,0.000,0.010,6112,5330,2,0.686,0.000,0.014,71223,0.139,1.479,0.040,25.51,5372,0,3889.992,0.000,0.000,59747,1.00,19.10,0.000,0.000,0.000,8,8,15,40,4820,0.018,57.06,0.0054,0.000,1,0.048,0.000,0.161,0.006,2.42,3.27,3.18,0.00,0.000,1.00,1.00,1.00,0.048,0.00197,35.48,0.4661,8.92,133061.3,140215.7,45.396,0.0769,25.403
770000,545,1.461,0.393,8.58,18930,18177,62,0,658,6,287590.9,4743.8,0.001,0.256,0.221,0.522,913,10.38,2.80,0.00,0.00,0.00,0.00,0.04,0.43,10.34,2.84,0.00,0.00,0.000,0.000,58,0.310,0.228,0.765,0.000,0.007,8480,7593,2,0.754,0.000,0.013,99170,0.135,1.480,0.040,28.71,6213,0,790.629,0.000,0.000,69378,1.00,17.87,0.000,0.002,0.000,8,10,13,25,5658,0.022,13.64,0.0051,0.000,1,0.051,0.000,0.207,0.008,2.55,3.89,3.17,0.00,0.000,1.00,1.00,1.00,0.051,0.00225,43.62,0.5616,10.56,132870.0,140215.3,77.463,0.0872,28.603
