step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
10000,8,196,12.89,0.13,0.74,0.08,11.94,0.07,1.03,0.010,0.033,107527.3,3247.1,1,1,3.38,1.02,1.04,0.4990,4.72,5189.0,56.1495,10.4450,4802
10000,1,5,12.00,0.00,0.20,0.00,11.80,0.00,1.00,0.000,0.038,2993.1,113.2,1,0,2.80,1.00,1.00,0.0149,0.57,21.5,66.1675,0.3668,98
10000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,11534.0,1029.2,1,1,3.00,1.00,1.00,0.2775,1.38,17609.0,0.0000,0.0000,11484
20000,8,136,12.10,0.25,0.56,0.00,11.29,0.00,1.06,0.000,0.022,96019.6,1649.2,1,0,3.08,1.07,1.03,0.2369,6.97,4659.9,58.8985,9.6770,4802
20000,1,2,7.00,0.00,1.00,0.00,6.00,0.00,1.00,0.000,0.009,2611.3,69.1,1,0,2.50,1.00,1.00,0.0094,0.19,27.5,68.1405,0.2978,98
20000,0,2,12.50,0.00,0.50,0.00,12.00,0.00,1.00,0.000,0.000,938.9,29.6,1,2,4.50,1.00,1.00,0.0150,0.37,18335.3,0.0000,0.0000,11484
30000,8,147,11.78,0.01,0.19,0.00,11.57,0.00,1.01,0.000,0.022,86548.1,1598.8,2,0,3.09,1.00,1.01,0.2307,7.29,5096.8,60.9550,8.7307,4802
30000,1,7,9.00,0.00,1.71,0.00,7.29,0.00,1.00,0.000,0.047,3412.5,92.1,0,0,3.00,1.00,1.00,0.0125,1.00,22.9,64.3087,0.3993,98
30000,0,5,16.40,1.00,0.40,0.00,15.00,0.00,1.20,0.000,0.000,1483.7,43.6,2,4,4.00,1.00,1.35,0.0229,3.00,18389.3,0.0000,0.0000,11484
40000,8,240,10.89,0.19,0.46,0.00,10.24,0.00,1.07,0.000,0.034,107844.2,2247.7,2,0,3.10,1.04,1.08,0.3064,8.85,5991.5,55.4826,10.8417,4802
40000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1048.3,19.4,0,0,-0.00,-0.00,-0.00,0.0026,0.00,22.2,72.4372,0.1889,98
40000,0,3,7.67,0.00,0.00,0.00,7.67,0.00,1.00,0.000,0.000,829.1,18.9,2,3,3.00,1.00,1.00,0.0145,1.24,16863.6,0.0000,0.0000,11484
50000,8,266,8.89,0.15,0.46,0.00,8.29,0.00,1.05,0.000,0.031,147404.8,3370.0,3,0,2.67,1.05,1.05,0.4303,9.76,5439.1,43.8224,14.7793,4802
50000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,126.0,2.9,0,0,-0.00,-0.00,-0.00,0.0006,0.00,13.4,72.6704,0.0976,98
50000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,803.6,19.9,0,0,-0.00,-0.00,-0.00,0.0104,0.42,16939.9,0.0000,0.0000,11484
60000,8,253,7.70,0.08,0.11,0.04,7.47,0.00,1.02,0.000,0.025,151654.1,2943.6,3,0,2.41,1.00,1.03,0.3777,9.34,5400.7,44.3923,15.1923,4802
60000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,13.0,75.1915,0.0608,98
60000,0,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,531.0,8.6,1,2,2.50,1.00,1.00,0.0070,1.01,16455.6,0.0000,0.0000,11484
70000,8,152,8.77,0.03,0.20,0.12,8.41,0.00,1.01,0.000,0.017,114571.6,2024.2,3,0,2.46,1.00,1.02,0.2695,5.78,4468.5,53.8774,11.5144,4802
