step,event,lineage,other,size
5000,birth,2,0,184
9000,split,20,15,280
13000,split,24,2,49
16000,split,27,2,69
16000,extinct,2,0,7
27000,extinct,24,0,10
36000,split,38,27,19
38000,split,39,20,38
41000,extinct,39,0,7
47000,extinct,38,0,10
48000,split,45,27,74
50000,split,47,38,10
51000,split,50,20,13
54000,extinct,50,0,5
55000,merge,27,45,140
61000,split,53,20,196
64000,split,54,45,6
65000,split,55,54,52
65000,merge,20,53,17
66000,extinct,54,0,6
70000,split,56,53,19
80000,extinct,47,0,9
81000,split,58,56,29
84000,extinct,56,0,5
96000,split,63,53,28
97000,merge,53,63,24
110000,split,73,45,33
110000,extinct,58,0,13
118000,split,76,63,15
121000,extinct,73,0,11
127000,extinct,76,0,8
158000,split,85,45,11
161000,extinct,85,0,13
174000,split,86,55,20
189000,extinct,86,0,12
203000,split,90,55,23
207000,extinct,90,0,15
236000,split,98,45,10
240000,split,100,55,15
242000,extinct,100,0,13
244000,split,102,45,59
251000,extinct,98,0,5
252000,extinct,102,0,7
259000,split,104,45,30
264000,split,105,45,51
265000,extinct,45,0,5
275000,extinct,104,0,11
277000,split,109,63,22
278000,split,110,55,9
279000,extinct,110,0,9
284000,extinct,55,0,17
291000,extinct,109,0,7
339000,split,120,105,85
341000,split,121,105,7
356000,extinct,121,0,5
359000,split,124,63,37
362000,split,125,63,38
362000,extinct,105,0,9
365000,extinct,124,0,11
375000,split,133,125,24
385000,split,134,63,19
386000,extinct,63,0,8
387000,split,137,120,5
388000,extinct,133,0,19
389000,extinct,137,0,5
391000,split,138,120,23
392000,extinct,134,0,12
414000,split,141,138,10
416000,extinct,141,0,14
421000,extinct,138,0,7
436000,split,143,120,17
444000,extinct,143,0,11
445000,split,148,143,32
465000,split,151,120,15
476000,extinct,151,0,15
487000,split,152,120,20
495000,extinct,152,0,14
498000,split,155,152,15
498000,extinct,120,0,13
502000,extinct,155,0,9
528000,split,160,125,33
528000,split,161,125,45
530000,split,162,160,55
532000,split,163,125,13
532000,split,164,148,31
533000,merge,164,148,31
536000,split,166,148,6
536000,merge,163,125,30
537000,merge,166,148,6
542000,split,167,125,104
544000,extinct,125,0,10
547000,extinct,161,0,11
549000,extinct,160,0,5
556000,split,171,148,71
561000,split,172,162,27
563000,split,173,167,28
567000,extinct,148,0,13
571000,extinct,167,0,5
571000,extinct,172,0,5
577000,split,177,171,10
581000,extinct,177,0,6
586000,split,178,171,79
588000,merge,173,162,29
593000,split,181,162,18
599000,split,183,171,10
601000,extinct,171,0,8
603000,extinct,183,0,7
606000,extinct,181,0,9
675000,split,190,178,7
690000,extinct,190,0,10
733000,split,201,162,15
735000,extinct,201,0,15
764000,split,204,162,219
777000,split,207,162,31
779000,merge,207,162,53
780000,split,208,178,7
782000,extinct,208,0,7
786000,split,210,162,20
794000,split,212,178,122
796000,extinct,162,0,7
801000,extinct,178,0,6
821000,split,217,212,9
823000,extinct,217,0,9
834000,split,223,204,102
845000,split,227,210,81
845000,extinct,204,0,14
846000,split,228,212,44
847000,merge,227,210,92
853000,split,231,210,43
861000,split,233,212,10
862000,split,234,212,7
862000,merge,231,210,18
863000,split,235,223,10
863000,merge,228,212,58
867000,extinct,233,0,7
868000,split,237,212,64
868000,split,238,210,21
869000,merge,235,223,6
870000,split,239,210,23
872000,split,241,212,73
873000,merge,212,241,74
874000,extinct,223,0,5
875000,extinct,237,0,7
876000,extinct,238,0,5
878000,split,243,241,34
881000,merge,243,241,39
884000,extinct,210,0,7
893000,extinct,234,0,16
900000,split,247,241,13
908000,extinct,247,0,9
917000,split,251,241,148
933000,split,254,241,11
936000,extinct,254,0,10
946000,extinct,239,0,11
954000,extinct,251,0,6
