step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
110000,2048,1.459,0.049,6.00,48476,44805,414,0,3218,0,1049230.1,15179.2,0.000,0.370,0.001,0.628,699,8.16,2.39,0.00,0.00,0.04,1.17,0.01,0.33,8.11,2.02,0.00,0.00,0.001,0.026,18,0.985,0.231,0.765,0.000,0.003,7898,7018,1,1.000,0.000,0.002,50718,0.212,0.069,0.000,104.87,12340,0,15179.180,0.000,0.000,525566,1.00,13.99,0.000,0.000,0.000,8,8,8,64,16717,0.064,0.00,0.0063,0.000,0,0.069,0.000,0.161,0.001,2.89,1.03,7.97,0.00,0.000,1.00,1.00,1.00,0.069,0.00286,55.78,1.7208,22.55,135516.0,139648.2,3.195,0.2023,104.648
120000,2046,1.439,0.046,6.01,48478,44799,461,0,3220,0,1048730.4,15285.9,0.000,0.373,0.001,0.626,704,8.12,2.22,0.00,0.02,0.02,0.69,0.07,1.58,8.03,1.25,0.00,0.00,0.001,0.031,25,0.982,0.231,0.766,0.000,0.003,7968,6876,1,1.000,0.000,0.003,55521,0.210,0.064,0.000,104.84,12432,0,15285.889,0.000,0.000,528607,1.00,14.03,0.001,0.000,0.000,8,8,8,64,16614,0.063,0.00,0.0064,0.000,0,0.069,0.000,0.161,0.001,2.87,1.03,7.96,0.00,0.000,1.00,1.00,1.00,0.069,0.00288,55.76,1.7329,18.86,135606.0,139641.2,3.233,0.2043,104.648
130000,2082,1.412,0.047,6.00,48298,44575,416,0,3271,4,1048097.4,15143.1,0.000,0.372,0.001,0.627,702,8.21,2.99,0.00,0.00,0.04,1.46,0.06,1.41,8.11,2.08,0.00,0.00,0.001,0.031,21,0.988,0.237,0.757,0.000,0.006,7842,6726,1,1.000,0.000,0.002,62168,0.196,0.070,0.000,104.77,12337,0,3785.765,0.000,0.000,521738,1.00,13.97,0.002,0.000,0.000,8,8,8,64,17090,0.065,0.00,0.0062,0.000,0,0.068,0.000,0.160,0.000,2.89,1.03,7.99,0.00,0.000,1.00,1.00,1.00,0.068,0.00282,55.73,1.7191,22.35,135576.5,139634.6,3.340,0.2039,104.562
140000,2054,1.422,0.047,6.01,48357,44686,410,0,3289,7,1047459.8,15220.9,0.000,0.371,0.001,0.627,702,8.11,1.85,0.00,0.02,0.03,0.78,0.04,0.81,8.04,1.66,0.00,0.00,0.002,0.038,28,0.980,0.218,0.777,0.000,0.005,8072,6805,1,1.000,0.000,0.003,56694,0.206,0.067,0.000,104.69,12405,0,2174.419,0.000,0.000,526698,1.00,14.03,0.000,0.000,0.000,8,8,8,48,16658,0.064,0.00,0.0063,0.000,0,0.069,0.000,0.160,0.000,2.89,1.04,7.96,0.00,0.000,1.00,1.00,1.00,0.069,0.00285,55.72,1.7265,17.60,135610.2,139628.2,3.431,0.2046,104.493
150000,2047,1.446,0.048,6.02,48367,44617,433,0,3324,6,1046818.4,15295.9,0.000,0.371,0.001,0.627,691,8.07,1.59,0.01,0.33,0.05,1.50,0.01,0.31,8.00,0.71,0.00,0.00,0.001,0.031,19,0.986,0.231,0.766,0.000,0.003,8048,6459,1,1.000,0.000,0.001,54238,0.212,0.073,0.000,104.63,12407,0,2549.310,0.000,0.000,527508,1.00,14.02,0.000,0.000,0.000,8,8,8,64,16512,0.063,0.00,0.0064,0.000,0,0.069,0.000,0.160,0.001,2.87,1.03,7.96,0.00,0.000,1.00,1.00,1.00,0.069,0.00286,55.67,1.7369,30.19,135537.6,139622.3,3.532,0.2057,104.421
160000,2033,1.464,0.048,6.10,48737,45040,439,0,3272,3,1046194.9,15281.4,0.001,0.372,0.001,0.627,703,8.18,2.56,0.00,0.07,0.11,2.43,0.06,1.09,8.00,1.16,0.00,0.00,0.003,0.048,27,0.981,0.207,0.786,0.000,0.007,8080,6436,1,1.000,0.000,0.004,52503,0.217,0.071,0.000,104.57,12478,0,5093.789,0.000,0.000,520891,1.00,13.99,0.001,0.000,0.000,8,8,8,64,16620,0.063,0.00,0.0064,0.000,0,0.068,0.000,0.160,0.000,2.90,1.04,7.98,0.00,0.000,1.00,1.00,1.00,0.068,0.00288,55.66,1.7335,22.71,135515.6,139616.5,3.607,0.2057,104.362
170000,2046,1.461,0.047,6.26,49826,45936,391,0,3486,7,1044575.8,15465.0,0.001,0.374,0.001,0.623,703,8.12,2.26,0.00,0.00,0.06,1.45,0.01,0.17,8.04,1.90,0.00,0.00,0.002,0.044,22,0.981,0.241,0.752,0.000,0.007,7743,5964,1,1.000,0.000,0.002,51737,0.211,0.067,0.000,104.43,12861,0,2209.288,0.000,0.000,542616,1.00,14.02,0.001,0.000,0.000,8,8,8,64,16607,0.063,0.00,0.0063,0.000,0,0.071,0.000,0.161,0.000,2.89,1.03,7.97,0.00,0.000,1.00,1.00,1.00,0.071,0.00287,55.65,1.7595,18.92,135526.7,139611.0,3.765,0.2130,104.217
180000,2044,1.437,0.047,6.60,52129,47929,329,0,3873,5,1042343.1,16153.2,0.003,0.380,0.001,0.616,693,8.20,2.72,0.00,0.00,0.07,1.60,0.03,0.86,8.10,2.00,0.00,0.00,0.002,0.044,27,0.981,0.227,0.770,0.000,0.003,7978,5709,1,1.000,0.000,0.001,54227,0.210,0.070,0.000,104.28,13782,0,3230.646,0.000,0.000,566749,1.00,13.98,0.001,0.000,0.000,8,8,8,64,16765,0.064,0.00,0.0063,0.000,0,0.073,0.000,0.163,0.000,2.89,1.04,7.97,0.00,0.000,1.00,1.00,1.00,0.073,0.00290,55.60,1.8456,31.42,135558.7,139605.7,3.958,0.2286,104.054
190000,2015,1.445,0.047,6.86,54824,50112,252,0,4489,4,1038968.8,16916.7,0.004,0.387,0.001,0.607,685,8.11,2.03,0.00,0.00,0.06,1.52,0.01,0.24,8.05,1.29,0.00,0.00,0.001,0.033,24,0.965,0.219,0.777,0.000,0.003,7929,6413,1,1.000,0.000,0.002,47721,0.227,0.074,0.000,104.01,14449,0,4229.164,0.000,0.000,598555,1.00,14.04,0.000,0.000,0.000,8,8,8,64,16349,0.062,0.00,0.0064,0.000,0,0.076,0.000,0.166,0.000,2.89,1.03,7.98,0.00,0.000,1.00,1.00,1.00,0.076,0.00297,55.54,1.9447,27.56,135593.7,139600.9,4.288,0.2530,103.761
200000,2022,1.490,0.046,6.92,56501,51559,267,0,4668,3,1037283.6,17348.1,0.005,0.390,0.001,0.604,661,8.17,2.76,0.00,0.09,0.07,1.69,0.07,1.44,8.03,1.66,0.00,0.00,0.002,0.039,26,0.970,0.226,0.768,0.000,0.006,7959,7194,1,1.000,0.000,0.003,49898,0.228,0.067,0.000,103.85,15128,0,5782.697,0.000,0.001,617666,1.00,14.05,0.001,0.000,0.000,8,8,8,64,16513,0.063,0.00,0.0064,0.000,0,0.078,0.000,0.166,0.000,2.90,1.04,7.96,0.00,0.000,1.00,1.00,1.00,0.078,0.00296,55.51,1.9990,25.78,135507.8,139596.4,4.483,0.2638,103.575
210000,2017,1.418,0.046,6.95,56414,51390,265,0,4764,0,1036696.1,17422.5,0.005,0.390,0.001,0.604,672,8.08,2.01,0.00,0.07,0.07,1.40,0.03,0.78,7.97,1.42,0.00,0.00,0.002,0.042,31,0.962,0.214,0.782,0.000,0.004,7901,7215,1,1.000,0.000,0.003,51530,0.220,0.066,0.000,103.79,15191,0,17422.455,0.000,0.000,617300,1.00,14.08,0.000,0.000,0.000,8,8,8,64,16291,0.062,0.00,0.0064,0.000,0,0.078,0.000,0.167,0.000,2.89,1.04,7.96,0.00,0.000,1.00,1.00,1.00,0.078,0.00297,55.51,2.0112,29.55,135660.9,139592.1,4.535,0.2680,103.542
220000,2029,1.459,0.044,6.92,55736,50944,266,0,4514,7,1035281.1,17051.7,0.005,0.387,0.001,0.607,676,8.17,2.73,0.00,0.00,0.08,1.76,0.09,1.62,8.00,1.49,0.00,0.00,0.003,0.052,36,0.966,0.237,0.756,0.000,0.007,7659,6785,1,1.000,0.000,0.004,52457,0.220,0.066,0.000,103.64,15412,0,2435.955,0.000,0.000,601490,1.00,14.04,0.001,0.000,0.000,8,8,8,64,16581,0.063,0.00,0.0064,0.000,0,0.076,0.000,0.165,0.000,2.90,1.04,7.97,0.00,0.000,1.00,1.00,1.00,0.076,0.00293,55.45,1.9646,24.99,135566.9,139588.3,4.750,0.2593,103.375
230000,2020,1.432,0.045,6.94,54866,50219,251,0,4405,4,1031912.4,16690.5,0.004,0.385,0.001,0.610,672,8.07,2.51,0.00,0.00,0.06,1.40,0.05,1.34,7.96,1.34,0.00,0.00,0.002,0.036,32,0.938,0.239,0.758,0.000,0.003,7541,6130,1,1.000,0.000,0.004,55167,0.221,0.068,0.000,103.29,15623,0,4172.637,0.000,0.000,595781,1.00,14.17,0.001,0.000,0.000,8,8,8,64,16299,0.062,0.00,0.0064,0.000,0,0.076,0.000,0.163,0.000,2.87,1.04,7.97,0.00,0.000,1.00,1.00,1.00,0.076,0.00292,55.36,1.9212,27.63,135630.3,139584.7,5.182,0.2515,103.049
240000,2008,1.472,0.046,6.95,54367,49777,291,0,4311,5,1029809.8,16525.7,0.004,0.385,0.001,0.610,674,8.02,2.67,0.00,0.00,0.03,0.83,0.08,1.81,7.91,1.58,0.00,0.00,0.001,0.025,25,0.913,0.217,0.780,0.000,0.003,7626,6015,1,1.000,0.000,0.003,55265,0.219,0.065,0.000,103.07,15978,0,3305.132,0.000,0.000,606448,1.00,14.27,0.001,0.000,0.000,8,8,8,64,16108,0.061,0.00,0.0065,0.000,0,0.077,0.000,0.159,0.000,2.90,1.03,7.98,0.00,0.000,1.00,1.00,1.00,0.077,0.00291,55.39,1.9020,19.55,135554.5,139581.3,5.378,0.2497,102.812
250000,2040,1.414,0.046,6.95,54729,49889,271,0,4537,0,1029382.0,16696.9,0.004,0.387,0.001,0.608,655,7.77,1.75,0.00,0.00,0.04,1.30,0.00,0.10,7.73,1.36,0.00,0.00,0.001,0.031,29,0.830,0.214,0.782,0.000,0.004,7891,6175,1,1.000,0.000,0.001,57410,0.220,0.066,0.000,103.05,16315,0,16696.889,0.000,0.000,628031,1.00,14.62,0.000,0.000,0.000,6,8,8,56,15850,0.060,0.00,0.0065,0.000,0,0.079,0.000,0.158,0.000,2.89,1.03,7.96,0.00,0.000,1.00,1.00,1.00,0.079,0.00285,55.52,1.9266,19.78,135629.9,139578.0,5.274,0.2564,102.799
260000,2042,1.399,0.045,6.97,53580,49014,334,0,4230,1,1024751.2,16036.8,0.004,0.385,0.001,0.610,655,7.83,2.81,0.00,0.00,0.03,0.73,0.06,1.27,7.74,2.16,0.00,0.00,0.002,0.034,40,0.751,0.227,0.769,0.000,0.004,7856,5810,1,1.000,0.000,0.004,58081,0.210,0.064,0.000,102.67,15903,0,16036.755,0.000,0.000,637607,1.00,14.68,0.001,0.000,0.000,6,8,8,64,15996,0.061,0.00,0.0065,0.000,0,0.081,0.000,0.154,0.000,2.90,1.05,7.98,0.00,0.000,1.00,1.00,1.00,0.081,0.00280,55.58,1.8491,14.35,135657.8,139574.9,5.597,0.2455,102.424
270000,2066,1.375,0.046,6.98,54185,49736,304,0,4121,1,1013765.0,15816.7,0.004,0.384,0.001,0.611,656,7.46,2.44,0.00,0.00,0.03,0.92,0.02,0.47,7.41,2.23,0.00,0.00,0.001,0.036,41,0.432,0.226,0.771,0.000,0.004,8007,5790,1,1.000,0.000,0.004,57613,0.206,0.072,0.000,102.06,14946,0,15816.676,0.000,0.000,674510,1.00,15.37,0.000,0.000,0.000,6,7,8,64,15422,0.059,0.00,0.0066,0.000,0,0.085,0.000,0.148,0.000,2.89,1.04,7.96,0.00,0.000,1.00,1.00,1.00,0.085,0.00268,55.74,1.8251,27.75,135662.2,139571.5,6.043,0.2416,101.814
280000,2030,1.384,0.046,6.97,54139,49888,302,0,3985,0,999430.9,15301.9,0.004,0.382,0.001,0.613,658,7.34,3.23,0.00,0.18,0.12,2.49,0.05,1.08,7.18,1.98,0.00,0.00,0.002,0.047,33,0.725,0.214,0.778,0.000,0.008,8126,6047,1,1.000,0.000,0.003,62473,0.202,0.068,0.000,101.23,12021,0,15301.931,0.000,0.000,732772,1.00,15.76,0.001,0.000,0.000,7,7,8,64,14910,0.057,0.00,0.0069,0.000,0,0.092,0.000,0.140,0.000,2.91,1.06,7.95,0.00,0.000,1.00,1.00,1.00,0.093,0.00261,55.97,1.7628,24.37,135706.9,139567.5,6.638,0.2326,101.004
290000,2061,1.373,0.044,6.98,54393,50098,330,0,3934,0,990440.8,15060.4,0.005,0.378,0.001,0.616,664,7.20,2.41,0.00,0.00,0.05,1.13,0.03,0.64,7.11,1.90,0.00,0.00,0.001,0.032,34,0.844,0.218,0.778,0.000,0.004,8235,7491,1,1.000,0.000,0.003,65870,0.194,0.066,0.000,100.58,9864,0,15060.428,0.000,0.000,744823,1.00,15.90,0.000,0.000,0.000,7,7,7,64,14829,0.057,0.00,0.0068,0.000,0,0.095,0.000,0.138,0.000,2.89,1.04,7.95,0.00,0.000,1.00,1.00,1.00,0.095,0.00249,55.94,1.7371,20.86,135711.4,139563.2,7.317,0.2311,100.350
300000,2068,1.378,0.045,6.97,54367,50140,297,0,3923,1,986812.8,15051.4,0.005,0.376,0.001,0.617,652,7.20,2.37,0.00,0.00,0.06,1.61,0.06,1.04,7.08,1.84,0.00,0.00,0.002,0.048,30,0.900,0.226,0.765,0.000,0.008,8130,7904,1,1.000,0.000,0.004,63941,0.197,0.066,0.000,100.29,9884,0,15051.373,0.000,0.001,744858,1.00,15.88,0.001,0.000,0.000,7,7,7,64,14896,0.057,0.00,0.0067,0.000,0,0.095,0.000,0.137,0.000,2.89,1.04,7.94,0.00,0.000,1.00,1.00,1.00,0.096,0.00246,55.83,1.7359,20.31,135673.4,139559.5,7.719,0.2305,100.057
310000,2020,1.380,0.044,6.96,54112,50112,283,0,3765,0,981242.1,14773.1,0.005,0.376,0.001,0.618,678,7.19,2.21,0.00,0.00,0.05,1.39,0.01,0.30,7.13,1.84,0.00,0.00,0.001,0.034,28,0.896,0.230,0.765,0.000,0.005,7956,7923,1,1.000,0.000,0.001,64263,0.195,0.066,0.000,99.70,10491,0,14773.088,0.000,0.000,726527,1.00,15.86,0.000,0.000,0.000,7,7,7,58,14516,0.055,0.00,0.0068,0.000,0,0.094,0.000,0.136,0.000,2.90,1.03,7.96,0.00,0.000,1.00,1.00,1.00,0.094,0.00251,55.53,1.7047,22.35,135752.0,139556.2,8.607,0.2268,99.486
320000,2030,1.405,0.044,6.98,53687,49573,289,0,3815,0,975491.4,14704.1,0.005,0.374,0.001,0.620,689,7.17,2.13,0.00,0.18,0.07,1.86,0.01,0.33,7.08,1.23,0.00,0.00,0.001,0.034,26,0.895,0.222,0.773,0.000,0.005,7965,7917,1,1.000,0.000,0.002,62827,0.197,0.067,0.000,99.12,10777,0,14704.105,0.000,0.000,716239,1.00,15.89,0.000,0.000,0.000,7,7,7,58,14550,0.056,0.00,0.0068,0.000,0,0.093,0.000,0.135,0.000,2.88,1.03,7.96,0.00,0.000,1.00,1.00,1.00,0.094,0.00247,55.26,1.6979,18.80,135691.2,139553.7,9.465,0.2275,98.885
330000,1997,1.406,0.045,6.97,52828,48748,292,0,3821,0,966126.8,14577.2,0.005,0.374,0.001,0.620,688,7.14,2.00,0.01,0.43,0.06,1.21,0.02,0.50,7.06,1.65,0.00,0.00,0.002,0.047,30,0.879,0.223,0.772,0.000,0.005,7594,7516,1,1.000,0.000,0.002,63998,0.193,0.070,0.000,98.11,11225,0,14577.242,0.000,0.001,708075,1.00,15.94,0.000,0.000,0.000,7,7,7,58,14257,0.054,0.00,0.0069,0.000,0,0.093,0.000,0.134,0.000,2.87,1.04,7.92,0.00,0.000,1.00,1.00,1.00,0.093,0.00248,54.79,1.6862,23.52,135718.8,139552.0,10.942,0.2277,97.881
340000,1971,1.407,0.045,6.98,52883,48841,288,0,3780,0,961721.8,14412.2,0.005,0.374,0.001,0.620,694,7.21,2.47,0.00,0.00,0.08,1.80,0.02,0.40,7.11,1.89,0.00,0.00,0.003,0.047,36,0.899,0.223,0.772,0.000,0.005,7529,7457,1,1.000,0.000,0.003,59310,0.196,0.070,0.000,97.66,11744,0,14412.178,0.000,0.000,704252,1.00,15.87,0.001,0.000,0.000,7,7,7,64,14218,0.054,0.00,0.0069,0.000,0,0.093,0.000,0.133,0.000,2.90,1.04,7.94,0.00,0.000,1.00,1.00,1.00,0.093,0.00250,54.53,1.6685,21.20,135748.5,139551.2,11.652,0.2272,97.433
350000,1992,1.407,0.044,6.96,52308,48305,293,0,3689,0,956824.4,14248.8,0.005,0.373,0.001,0.621,697,7.22,2.37,0.00,0.00,0.07,1.73,0.05,1.29,7.10,1.38,0.00,0.00,0.002,0.049,37,0.883,0.222,0.774,0.000,0.005,7436,7386,1,1.000,0.000,0.003,59684,0.202,0.068,0.000,97.16,11804,0,14248.830,0.000,0.001,693566,1.00,15.84,0.001,0.000,0.000,7,7,7,64,14382,0.055,0.00,0.0068,0.000,0,0.093,0.000,0.131,0.000,2.91,1.04,7.96,0.00,0.000,1.00,1.00,1.00,0.093,0.00246,54.31,1.6510,20.61,135737.5,139551.4,12.369,0.2259,96.930
360000,2001,1.373,0.044,6.97,51816,47833,260,0,3714,0,950719.2,14158.1,0.005,0.371,0.001,0.623,719,7.17,2.48,0.00,0.00,0.05,1.50,0.03,1.20,7.09,1.65,0.00,0.00,0.001,0.036,28,0.883,0.227,0.770,0.000,0.002,7170,7072,1,1.000,0.000,0.001,60081,0.194,0.068,0.000,96.46,11883,0,14158.072,0.000,0.000,676057,1.00,15.92,0.000,0.000,0.000,7,7,7,64,14344,0.055,0.00,0.0067,0.000,0,0.091,0.000,0.131,0.001,2.89,1.04,7.94,0.00,0.000,1.00,1.00,1.00,0.091,0.00243,53.98,1.6377,16.72,135793.2,139551.9,13.404,0.2220,96.239
370000,1937,1.404,0.047,6.97,51787,47910,295,0,3646,0,949013.7,14227.5,0.005,0.371,0.001,0.623,713,7.23,2.44,0.00,0.18,0.08,1.73,0.05,0.89,7.10,1.77,0.00,0.00,0.002,0.044,39,0.879,0.214,0.782,0.000,0.004,7201,7118,1,1.000,0.000,0.004,62023,0.195,0.075,0.000,96.27,12363,0,14227.482,0.000,0.001,678700,1.00,15.88,0.000,0.000,0.000,7,7,7,59,14003,0.053,0.00,0.0069,0.000,0,0.092,0.000,0.129,0.000,2.90,1.06,7.95,0.00,0.000,1.00,1.00,1.00,0.092,0.00250,53.92,1.6496,27.10,135788.1,139552.7,13.657,0.2254,96.041
