step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
110000,253,1.462,0.046,11.87,8224,7591,67,0,607,0,135424.0,1816.2,0.003,0.363,0.333,0.301,2453,8.02,3.43,0.06,0.94,0.07,0.69,0.02,0.38,7.87,2.93,0.01,0.13,0.003,0.028,29,0.447,0.281,0.715,0.000,0.004,1803,1358,3,0.522,0.000,0.004,4045,0.127,0.171,0.000,13.51,3290,0,1816.239,0.000,0.000,40995,1.02,18.10,0.000,0.000,0.004,6,8,10,36,2030,0.008,0.69,0.0068,0.012,2,0.041,0.000,0.125,0.003,2.64,2.69,4.27,0.01,0.004,1.04,1.00,1.02,0.041,0.00267,30.95,0.2625,8.65,24216.2,25386.4,118.283,0.0804,13.487
120000,230,1.429,0.050,11.47,6135,5606,68,0,484,0,103995.1,1323.1,0.003,0.366,0.353,0.278,3054,7.67,2.64,0.00,0.00,0.02,0.33,0.00,0.00,7.64,2.56,0.00,0.00,0.001,0.016,35,0.409,0.252,0.743,0.000,0.004,1163,1024,2,0.617,0.000,0.000,3297,0.173,0.203,0.000,10.42,2339,0,1323.139,0.000,0.000,32835,1.00,18.11,0.000,0.000,0.000,6,7,10,21,1763,0.007,1.46,0.0059,0.000,2,0.042,0.000,0.103,0.002,2.59,2.57,4.40,0.00,0.000,1.00,1.00,1.00,0.042,0.00226,28.83,0.2010,6.65,24202.7,25386.5,122.724,0.0689,10.350
130000,240,1.474,0.048,11.27,6875,6299,78,0,488,0,117244.8,1455.0,0.004,0.359,0.366,0.270,2767,7.53,3.50,0.04,0.29,0.00,0.00,0.00,0.00,7.49,3.35,0.00,0.00,0.000,0.000,33,0.592,0.246,0.750,0.000,0.004,1395,1233,2,0.788,0.000,0.000,5739,0.115,0.189,0.000,11.73,2714,0,1455.013,0.000,0.000,36132,1.01,18.35,0.000,0.000,0.000,6,6,11,29,1806,0.007,0.30,0.0065,0.000,2,0.042,0.000,0.114,0.002,2.59,2.53,4.31,0.00,0.000,1.00,1.01,1.01,0.042,0.00242,34.18,0.2156,7.67,24208.2,25386.5,117.229,0.0700,11.662
140000,239,1.561,0.048,11.33,6847,6264,72,0,512,6,118637.3,1563.6,0.005,0.348,0.347,0.300,2798,8.24,2.74,0.05,0.47,0.00,0.00,0.00,0.00,8.20,2.71,0.00,0.00,0.000,0.000,29,0.423,0.251,0.749,0.000,0.000,1614,1479,2,0.594,0.000,0.000,4675,0.126,0.199,0.000,11.87,2490,0,260.603,0.000,0.000,49645,1.02,17.65,0.000,0.000,0.000,6,7,11,23,1970,0.008,0.33,0.0061,0.038,2,0.059,0.000,0.125,0.002,2.58,2.74,4.44,0.00,0.000,1.01,1.03,1.03,0.059,0.00235,37.59,0.2219,6.32,24193.0,25386.4,113.650,0.0658,11.799
150000,282,1.501,0.062,11.51,8017,7374,64,0,536,1,133191.7,2022.2,0.004,0.304,0.324,0.368,2524,9.05,3.72,0.05,0.78,0.04,0.43,0.00,0.00,8.96,3.46,0.00,0.00,0.002,0.027,29,0.223,0.199,0.801,0.000,0.000,2913,2486,2,0.553,0.000,0.000,3547,0.167,0.311,0.002,13.34,3299,0,2022.242,0.000,0.000,77279,1.01,17.21,0.000,0.000,0.000,6,9,11,32,2551,0.010,1.00,0.0053,0.004,3,0.092,0.000,0.162,0.014,2.83,2.88,4.52,0.00,0.004,1.00,1.01,1.01,0.092,0.00197,48.67,0.2719,10.87,23889.2,25386.4,100.432,0.0692,13.239
160000,241,1.381,0.114,11.51,8605,8019,60,0,567,2,146469.1,2213.4,0.003,0.324,0.320,0.352,2350,8.68,2.89,0.13,1.45,0.00,0.00,0.00,0.00,8.55,2.87,0.00,0.00,0.000,0.000,29,0.382,0.224,0.768,0.000,0.008,2621,2401,2,0.502,0.000,0.000,5020,0.165,0.601,0.007,14.74,3317,0,1106.679,0.000,0.004,50614,1.04,17.28,0.000,0.000,0.000,6,9,11,22,2092,0.008,7.08,0.0071,0.000,0,0.053,0.000,0.145,0.010,2.72,2.70,4.66,0.00,0.000,1.03,1.04,1.05,0.053,0.00275,44.11,0.2997,4.30,23147.8,25386.5,97.517,0.0790,14.585
170000,124,1.512,0.169,11.32,4659,4302,64,0,410,0,89881.5,979.9,0.002,0.364,0.356,0.278,3493,7.72,2.45,0.03,0.36,0.06,0.72,0.00,0.00,7.62,2.45,0.00,0.00,0.006,0.065,23,0.500,0.242,0.758,0.000,0.000,583,482,2,0.661,0.000,0.000,2207,0.092,0.763,0.011,9.08,1693,0,979.945,0.000,0.000,14783,1.01,18.15,0.000,0.000,0.000,6,6,11,17,957,0.004,10.08,0.0095,0.000,1,0.023,0.000,0.078,0.000,2.65,2.62,4.34,0.00,0.000,1.00,1.02,1.01,0.023,0.00359,14.28,0.1538,7.68,22412.8,25386.5,129.996,0.0554,8.951
180000,51,1.857,0.062,10.75,2415,2277,42,0,169,0,42021.5,746.1,0.005,0.417,0.448,0.130,5971,10.63,11.32,0.96,4.14,0.00,0.00,0.00,0.00,9.67,8.16,0.00,0.00,0.000,0.000,11,0.529,0.196,0.804,0.000,0.000,599,576,2,0.863,0.118,0.000,839,0.098,0.280,0.001,4.03,960,0,746.089,0.000,0.000,21341,1.16,16.55,0.000,0.000,0.000,6,6,35,63,542,0.002,3.20,0.0085,0.000,1,0.058,0.000,0.065,0.061,2.78,3.06,4.67,0.00,0.000,1.00,1.32,1.15,0.058,0.00482,15.91,0.1257,7.21,24266.2,25386.5,140.289,0.0511,4.167
190000,128,1.461,0.046,10.98,3393,3022,24,0,270,30,46409.4,780.1,0.009,0.513,0.454,0.023,5727,7.07,3.20,0.14,1.33,0.04,0.44,0.00,0.00,6.89,2.87,0.00,0.00,0.002,0.022,18,0.742,0.172,0.828,0.000,0.000,998,952,1,1.000,0.000,0.000,4116,0.100,0.196,0.000,4.63,1226,0,26.003,0.000,0.000,40498,1.05,18.53,0.000,0.000,0.000,6,6,11,25,905,0.003,2.53,0.0053,0.031,0,0.082,0.000,0.142,0.013,2.39,2.57,4.34,0.00,0.000,1.05,1.05,1.05,0.082,0.00247,32.02,0.1266,3.81,24422.3,25386.5,124.262,0.0493,4.592
200000,201,1.520,0.044,10.36,9326,8476,8,0,769,0,111786.1,2601.3,0.019,0.510,0.440,0.031,3078,10.43,5.20,0.08,0.58,0.00,0.00,0.00,0.00,10.35,5.13,0.00,0.00,0.000,0.000,41,0.363,0.219,0.771,0.000,0.010,3915,3565,1,1.000,0.000,0.000,2942,0.116,0.184,0.000,11.19,3350,0,2601.343,0.000,0.000,152426,1.02,14.32,0.000,0.000,0.000,6,12,17,33,2097,0.008,0.24,0.0054,0.040,2,0.134,0.000,0.333,0.019,3.11,3.71,5.17,0.00,0.000,1.00,1.03,1.02,0.134,0.00372,57.11,0.3357,5.73,24317.3,25386.5,94.893,0.0754,11.106
210000,153,1.723,0.041,10.35,8475,7945,11,0,567,0,106214.0,2506.8,0.011,0.479,0.439,0.071,3238,11.76,6.69,0.12,1.37,0.00,0.00,0.00,0.00,11.65,6.60,0.00,0.00,0.000,0.000,32,0.399,0.176,0.810,0.007,0.007,3560,2653,1,0.824,0.176,0.000,4051,0.104,0.146,0.000,10.62,3166,0,2506.842,0.000,0.007,128085,1.04,13.42,0.000,0.000,0.000,6,9,20,36,1800,0.007,0.19,0.0060,0.072,4,0.136,0.000,0.326,0.020,3.48,3.52,5.78,0.00,0.000,1.04,1.04,1.04,0.136,0.00473,60.32,0.3264,7.58,24410.5,25386.5,92.304,0.0755,10.557
220000,225,1.385,0.043,9.37,5657,5152,16,0,417,0,91387.3,1414.8,0.004,0.417,0.523,0.056,3649,9.07,2.35,0.00,0.00,0.00,0.00,0.00,0.00,9.07,2.35,0.00,0.00,0.000,0.000,22,0.591,0.187,0.813,0.000,0.000,1257,1038,1,1.000,0.000,0.000,1838,0.125,0.197,0.000,9.15,1925,0,1414.782,0.000,0.000,39556,1.00,17.36,0.000,0.000,0.000,6,9,11,27,2041,0.008,0.08,0.0045,0.004,1,0.056,0.000,0.160,0.006,2.65,3.11,4.21,0.00,0.000,1.00,1.00,1.00,0.056,0.00261,38.16,0.2011,3.28,24336.7,25386.5,116.045,0.0600,9.087
230000,207,1.531,0.050,8.97,6523,6048,40,0,453,0,117890.2,1733.7,0.001,0.273,0.619,0.108,3020,10.37,3.06,0.02,0.22,0.00,0.00,0.00,0.00,10.35,2.91,0.00,0.00,0.000,0.000,22,0.430,0.271,0.729,0.000,0.000,2284,2276,1,1.000,0.000,0.000,2445,0.111,0.207,0.001,11.80,1886,0,1733.745,0.000,0.000,34256,1.00,15.56,0.000,0.000,0.000,9,11,11,37,2147,0.008,0.30,0.0055,0.000,2,0.057,0.000,0.236,0.004,2.84,3.62,4.62,0.00,0.000,1.00,1.01,1.00,0.057,0.00263,25.84,0.2241,6.48,24205.8,25386.5,125.503,0.0505,11.739
240000,108,1.569,0.066,9.05,3933,3724,74,0,234,2,83431.9,926.1,0.001,0.280,0.668,0.051,3922,10.04,2.12,0.00,0.00,0.00,0.00,0.00,0.00,10.04,2.12,0.00,0.00,0.000,0.000,14,0.611,0.213,0.787,0.000,0.000,731,726,1,1.000,0.000,0.000,1571,0.106,0.291,0.001,8.38,1206,0,463.038,0.000,0.000,12048,1.00,16.02,0.000,0.000,0.000,9,9,11,20,1084,0.004,0.84,0.0077,0.000,0,0.028,0.000,0.123,0.001,2.85,3.30,4.69,0.00,0.000,1.00,1.00,1.00,0.028,0.00386,14.26,0.1395,3.60,24106.3,25386.5,139.968,0.0472,8.319
250000,81,1.403,0.079,8.90,3374,3137,72,0,192,0,66741.7,750.3,0.002,0.338,0.616,0.044,4598,11.43,2.55,0.00,0.00,0.00,0.00,0.00,0.00,11.43,2.55,0.00,0.00,0.000,0.000,18,0.444,0.346,0.654,0.000,0.000,423,404,1,1.000,0.000,0.000,731,0.130,0.317,0.002,6.69,1082,0,750.294,0.000,0.000,10826,1.00,13.78,0.000,0.000,0.000,9,11,13,28,926,0.004,0.33,0.0072,0.000,0,0.027,0.000,0.083,0.000,3.14,3.21,5.90,0.00,0.000,1.00,1.00,1.00,0.027,0.00509,10.22,0.1242,5.16,23967.6,25386.5,146.200,0.0491,6.630
260000,69,1.610,0.078,9.57,2221,2079,31,0,123,0,42691.4,434.6,0.001,0.491,0.453,0.055,6394,9.86,2.94,0.01,0.12,0.00,0.00,0.00,0.00,9.84,2.89,0.00,0.00,0.000,0.000,15,0.565,0.203,0.797,0.000,0.000,268,253,1,1.000,0.000,0.000,776,0.133,0.318,0.002,4.27,700,0,434.612,0.000,0.000,9987,1.00,15.16,0.000,0.000,0.000,6,11,11,19,680,0.003,0.39,0.0063,0.000,4,0.028,0.000,0.076,0.000,2.94,2.83,5.62,0.00,0.000,1.00,1.00,1.00,0.028,0.00541,5.88,0.0795,4.32,23988.8,25386.6,152.890,0.0361,4.237
270000,66,1.405,0.103,10.83,1793,1636,36,0,124,0,32133.3,297.1,0.004,0.410,0.535,0.050,6912,6.94,3.16,0.00,0.00,0.00,0.00,0.00,0.00,6.94,3.16,0.00,0.00,0.000,0.000,14,0.530,0.152,0.848,0.000,0.000,224,199,1,1.000,0.000,0.000,277,0.065,0.398,0.002,3.25,675,0,297.142,0.000,0.000,11994,1.00,18.42,0.000,0.000,0.000,5,6,8,28,458,0.002,0.84,0.0070,0.000,1,0.046,0.000,0.087,0.000,2.71,2.03,4.76,0.00,0.000,1.00,1.00,1.00,0.046,0.00298,5.29,0.0567,1.52,23594.0,25386.6,154.050,0.0272,3.188
280000,60,1.716,0.076,8.92,2449,2320,24,0,111,0,43505.9,532.1,0.004,0.361,0.561,0.073,5985,8.73,3.99,0.00,0.00,0.00,0.00,0.00,0.00,8.73,3.99,0.00,0.00,0.000,0.000,10,0.417,0.217,0.750,0.000,0.033,543,492,1,1.000,0.000,0.000,4764,0.150,0.316,0.001,4.31,874,0,532.137,0.000,0.000,22710,1.00,15.97,0.000,0.000,0.000,5,9,15,19,524,0.002,0.25,0.0083,0.000,0,0.078,0.000,0.111,0.018,2.67,2.47,5.55,0.00,0.000,1.00,1.00,1.00,0.078,0.00413,7.82,0.0889,2.03,24026.3,25386.6,151.054,0.0356,4.316
290000,135,1.526,0.066,10.09,2440,2186,35,0,144,0,44798.2,369.8,0.002,0.452,0.474,0.072,5923,8.68,4.69,0.19,1.29,0.00,0.00,0.00,0.00,8.49,4.35,0.00,0.00,0.000,0.000,25,0.296,0.259,0.741,0.000,0.000,266,242,1,1.000,0.000,0.000,600,0.175,0.275,0.001,4.47,797,0,369.797,0.000,0.000,20936,1.05,15.93,0.000,0.000,0.000,5,7,15,28,1172,0.004,0.26,0.0039,0.007,0,0.054,0.000,0.068,0.000,2.81,2.58,5.47,0.00,0.000,1.00,1.06,1.07,0.054,0.00215,9.37,0.0726,7.08,24073.8,25386.6,149.344,0.0351,4.435
300000,88,1.663,0.053,9.45,3496,3342,24,0,177,0,57742.9,730.2,0.001,0.443,0.497,0.058,5091,11.24,4.07,0.00,0.00,0.00,0.00,0.05,0.30,11.19,3.99,0.00,0.00,0.000,0.000,16,0.227,0.239,0.761,0.000,0.000,693,485,2,0.511,0.125,0.023,3986,0.102,0.241,0.001,5.76,1285,0,730.219,0.000,0.000,45643,1.00,12.64,0.000,0.000,0.000,8,9,19,27,989,0.004,0.14,0.0059,0.000,1,0.101,0.000,0.124,0.001,3.14,2.56,7.12,0.00,0.000,1.00,1.00,1.00,0.101,0.00485,11.61,0.1187,3.06,24353.7,25386.6,145.933,0.0461,5.742
310000,51,1.622,0.057,8.08,2546,2448,16,0,119,0,36265.5,436.2,0.003,0.480,0.422,0.095,6754,10.61,4.46,0.08,0.55,0.00,0.00,0.00,0.00,10.53,4.31,0.00,0.00,0.000,0.000,14,0.627,0.196,0.804,0.000,0.000,433,417,1,0.902,0.098,0.000,2108,0.077,0.273,0.001,3.64,811,0,436.247,0.000,0.000,27317,1.02,12.75,0.000,0.000,0.000,8,8,20,21,541,0.002,0.33,0.0068,0.000,3,0.088,0.000,0.112,0.002,3.27,1.76,7.86,0.00,0.000,1.00,1.02,1.03,0.088,0.00530,20.52,0.0859,2.42,24351.1,25386.6,138.955,0.0423,3.593
320000,117,1.400,0.066,8.14,2315,2115,18,0,116,0,36277.4,396.5,0.006,0.432,0.505,0.057,6677,6.47,1.14,0.00,0.00,0.00,0.00,0.00,0.00,6.47,1.14,0.00,0.00,0.000,0.000,13,0.650,0.154,0.838,0.000,0.009,345,318,1,1.000,0.000,0.000,1183,0.115,0.286,0.001,3.64,702,0,396.508,0.000,0.000,23784,1.00,19.56,0.000,0.000,0.000,6,6,7,11,757,0.003,0.19,0.0048,0.000,2,0.076,0.000,0.105,0.000,2.41,2.28,4.03,0.00,0.000,1.00,1.00,1.00,0.076,0.00192,15.92,0.0712,3.14,24119.8,25386.6,143.685,0.0315,3.590
330000,65,1.699,0.060,8.23,2176,2069,37,0,122,0,39365.4,422.4,0.007,0.382,0.567,0.044,6440,11.88,6.69,0.42,1.88,0.03,0.25,0.00,0.00,11.43,5.60,0.00,0.00,0.002,0.013,22,0.277,0.169,0.831,0.000,0.000,386,384,1,0.892,0.108,0.000,328,0.116,0.267,0.001,3.93,682,0,422.375,0.000,0.000,20263,1.08,13.45,0.000,0.000,0.000,5,11,18,44,772,0.003,1.44,0.0053,0.000,2,0.071,0.000,0.081,0.000,3.25,2.57,6.71,0.00,0.000,1.00,1.12,1.13,0.071,0.00398,14.44,0.0794,3.77,24274.1,25386.6,143.632,0.0371,3.906
340000,17,1.894,0.110,8.29,2197,2099,35,0,111,0,37188.6,457.2,0.010,0.460,0.478,0.052,6899,10.71,2.65,0.65,1.71,0.00,0.00,0.00,0.00,10.06,1.89,0.00,0.00,0.000,0.000,8,0.412,0.176,0.824,0.000,0.000,519,516,1,1.000,0.000,0.000,280,0.071,0.504,0.004,3.80,722,0,457.224,0.000,0.000,21320,1.18,14.24,0.000,0.000,0.000,7,11,15,16,182,0.001,4.06,0.0217,0.000,0,0.072,0.000,0.118,0.005,3.41,2.53,6.35,0.00,0.000,1.00,1.30,1.23,0.072,0.01822,20.23,0.0879,3.16,23542.9,25386.7,135.350,0.0422,3.685
350000,188,1.441,0.101,8.32,3581,3179,14,0,217,0,56174.3,880.4,0.007,0.406,0.542,0.044,5289,10.08,2.61,0.02,0.29,0.00,0.00,0.00,0.00,10.06,2.50,0.00,0.00,0.000,0.000,23,0.516,0.282,0.697,0.000,0.021,934,910,1,1.000,0.000,0.000,1004,0.122,0.451,0.004,5.61,1117,0,880.376,0.000,0.000,46670,1.00,14.44,0.000,0.000,0.000,9,9,13,25,1895,0.007,2.23,0.0030,0.064,1,0.113,0.000,0.130,0.015,2.96,2.79,5.99,0.00,0.000,1.00,1.01,1.01,0.113,0.00199,22.63,0.1394,2.96,23423.7,25386.7,132.973,0.0514,5.542
360000,93,1.708,0.103,9.37,6318,6116,15,0,282,0,108936.0,1927.9,0.004,0.350,0.586,0.059,3362,14.37,5.02,0.42,1.43,0.00,0.00,0.00,0.00,13.95,4.76,0.00,0.00,0.000,0.000,35,0.161,0.258,0.742,0.000,0.000,2254,2154,1,1.000,0.000,0.000,2210,0.145,0.401,0.002,10.90,2231,0,1927.902,0.000,0.000,87413,1.12,11.72,0.000,0.000,0.000,8,15,19,30,1336,0.005,1.55,0.0084,0.022,3,0.141,0.000,0.167,0.016,3.62,2.86,7.35,0.00,0.000,1.00,1.15,1.20,0.141,0.00746,41.21,0.2720,3.47,23517.2,25386.7,109.775,0.0791,10.833
370000,97,1.473,0.121,9.96,2541,2420,22,0,95,0,41581.6,450.9,0.005,0.414,0.514,0.067,6298,10.52,3.68,0.09,0.46,0.02,0.14,0.00,0.00,10.40,3.37,0.00,0.00,0.002,0.012,18,0.680,0.361,0.639,0.000,0.000,387,347,1,1.000,0.000,0.000,89,0.090,0.454,0.003,4.19,950,0,450.939,0.000,0.000,22967,1.02,11.81,0.000,0.000,0.000,9,9,15,26,1020,0.004,2.36,0.0041,0.010,0,0.078,0.000,0.082,0.001,3.46,2.35,7.76,0.00,0.000,1.00,1.02,1.04,0.078,0.00300,12.10,0.0816,2.83,23249.0,25386.7,144.787,0.0366,4.126
380000,31,1.612,0.137,10.32,2463,2428,14,0,87,0,38429.9,458.5,0.008,0.451,0.478,0.062,6579,9.77,4.38,0.03,0.18,0.00,0.00,0.00,0.00,9.74,4.27,0.00,0.00,0.000,0.000,11,0.452,0.258,0.742,0.000,0.000,494,428,1,0.903,0.097,0.000,0,0.000,0.444,0.003,3.87,1004,0,458.469,0.000,0.000,33311,1.01,14.26,0.000,0.000,0.000,7,8,16,25,303,0.001,0.42,0.0127,0.032,1,0.112,0.000,0.119,0.000,3.32,1.42,7.52,0.00,0.000,1.00,1.01,1.02,0.112,0.00945,17.04,0.0792,4.11,23092.0,25386.7,142.103,0.0332,3.824
