step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
210000,392,1.427,0.070,9.02,13131,12344,128,0,648,3,185301.9,3159.5,0.003,0.180,0.344,0.473,2577,8.51,3.47,0.04,0.81,0.01,0.15,0.00,0.00,8.46,3.23,0.00,0.00,0.001,0.012,45,0.258,0.235,0.753,0.003,0.010,6286,5390,3,0.712,0.000,0.000,161,0.224,0.297,0.001,18.50,4987,0,1053.172,0.000,0.003,66313,1.01,18.26,0.000,0.000,0.000,6,8,10,43,3335,0.013,0.13,0.0056,0.015,1,0.096,0.000,0.199,0.011,2.58,3.54,3.33,0.00,0.000,1.00,1.01,1.01,0.096,0.00125,88.77,0.3874,6.53,72912.1,74685.1,56.031,0.0715,18.443
220000,506,1.390,0.075,9.27,13864,12896,113,0,741,6,190064.8,3458.1,0.004,0.179,0.352,0.465,2548,8.16,2.40,0.06,1.06,0.00,0.00,0.00,0.00,8.10,2.31,0.00,0.00,0.000,0.000,35,0.472,0.170,0.828,0.000,0.002,6812,5581,2,0.787,0.000,0.000,138,0.014,0.295,0.001,19.01,5247,0,576.356,0.000,0.000,71011,1.02,19.08,0.000,0.002,0.000,6,8,9,39,4129,0.016,0.26,0.0046,0.000,7,0.101,0.000,0.199,0.010,2.44,3.28,3.20,0.00,0.000,1.02,1.02,1.02,0.101,0.00099,83.53,0.4129,7.68,72667.8,74685.1,60.641,0.0670,18.917
230000,474,1.444,0.070,9.94,19689,18422,190,0,1109,2,257475.5,5148.3,0.006,0.131,0.363,0.501,1919,8.53,4.35,0.01,0.23,0.10,1.36,0.00,0.00,8.41,3.81,0.00,0.00,0.005,0.058,44,0.489,0.194,0.791,0.002,0.013,9962,8417,3,0.926,0.040,0.000,170,0.076,0.262,0.001,25.73,7649,0,2574.164,0.000,0.002,70363,1.00,19.03,0.000,0.000,0.000,6,8,10,52,4041,0.015,0.28,0.0065,0.032,1,0.101,0.000,0.202,0.009,2.46,3.28,3.21,0.01,0.002,1.00,1.00,1.00,0.102,0.00107,99.53,0.5936,4.63,72778.2,74685.3,37.902,0.0791,25.662
240000,414,1.457,0.089,9.84,17257,16114,186,0,1017,2,225915.4,4509.0,0.006,0.120,0.370,0.504,2140,8.42,2.56,0.00,0.00,0.01,0.20,0.00,0.00,8.41,2.45,0.00,0.00,0.000,0.005,32,0.662,0.164,0.833,0.000,0.002,7706,7077,1,1.000,0.000,0.000,82,0.024,0.425,0.003,22.64,6828,0,2254.521,0.000,0.000,51138,1.00,19.11,0.000,0.000,0.000,7,8,10,39,3487,0.013,5.18,0.0065,0.000,2,0.091,0.000,0.176,0.006,2.43,3.14,3.30,0.00,0.000,1.00,1.00,1.00,0.091,0.00103,61.96,0.5221,8.24,72547.2,74685.4,73.660,0.0708,22.545
250000,439,1.467,0.094,9.87,16656,15528,198,0,905,7,219870.4,4520.4,0.006,0.114,0.386,0.495,2149,8.25,1.83,0.00,0.00,0.07,1.06,0.00,0.00,8.18,1.84,0.00,0.00,0.005,0.067,30,0.617,0.185,0.804,0.000,0.011,7827,6543,1,1.000,0.000,0.000,262,0.065,0.451,0.003,22.00,6877,0,645.765,0.000,0.000,46297,1.00,19.25,0.000,0.000,0.000,7,8,9,22,3621,0.014,5.80,0.0061,0.000,0,0.088,0.000,0.177,0.011,2.46,3.14,3.23,0.00,0.000,1.00,1.00,1.00,0.088,0.00091,46.05,0.5268,6.65,72429.2,74685.5,89.583,0.0750,21.916
260000,486,1.408,0.160,9.95,17101,15910,186,0,958,1,232593.1,4377.6,0.005,0.130,0.377,0.488,2046,8.59,2.92,0.00,0.00,0.06,1.32,0.00,0.00,8.53,2.79,0.00,0.00,0.002,0.046,40,0.558,0.181,0.809,0.000,0.010,7396,6253,1,1.000,0.000,0.000,62,0.016,0.761,0.010,23.38,7075,0,4377.566,0.000,0.000,38673,1.00,18.93,0.000,0.000,0.000,7,8,10,40,4175,0.016,14.43,0.0056,0.000,0,0.063,0.000,0.164,0.007,2.42,3.22,3.31,0.00,0.000,1.00,1.00,1.00,0.063,0.00098,40.32,0.5053,8.12,71291.6,74685.7,85.319,0.0674,23.196
270000,471,1.409,0.207,9.88,18686,17489,188,0,1024,1,243209.1,4900.2,0.005,0.133,0.374,0.488,1947,8.24,2.20,0.00,0.00,0.01,0.25,0.00,0.00,8.23,2.19,0.00,0.00,0.001,0.022,36,0.577,0.168,0.820,0.000,0.013,9585,7958,1,1.000,0.000,0.000,50,0.020,0.943,0.016,24.39,7732,0,4900.166,0.000,0.000,58594,1.00,19.13,0.000,0.000,0.000,6,8,10,33,3882,0.015,14.14,0.0063,0.000,0,0.089,0.000,0.209,0.011,2.46,3.24,3.20,0.00,0.000,1.00,1.00,1.00,0.089,0.00106,47.75,0.5575,4.89,70555.4,74685.8,77.149,0.0678,24.252
280000,430,1.377,0.066,9.85,17509,16473,165,0,912,6,221056.3,4882.7,0.008,0.149,0.372,0.471,2179,8.30,2.83,0.00,0.00,0.01,0.29,0.00,0.00,8.29,2.81,0.00,0.00,0.001,0.018,26,0.672,0.193,0.805,0.000,0.002,9283,8320,2,0.979,0.000,0.000,87,0.057,0.292,0.001,21.88,6993,0,813.780,0.000,0.000,105892,1.00,19.33,0.000,0.000,0.000,7,8,9,36,3571,0.014,3.27,0.0062,0.000,1,0.148,0.000,0.212,0.024,2.31,3.20,3.14,0.00,0.000,1.00,1.00,1.00,0.148,0.00110,66.63,0.5778,6.73,72948.4,74685.9,71.657,0.0893,22.035
290000,463,1.376,0.151,9.83,16816,15686,176,0,921,4,220970.6,4238.5,0.007,0.119,0.388,0.486,2149,8.08,2.01,0.00,0.00,0.01,0.21,0.00,0.00,8.07,2.01,0.00,0.00,0.001,0.021,32,0.607,0.207,0.790,0.000,0.002,6867,6295,1,1.000,0.000,0.000,45,0.044,0.770,0.010,22.26,6668,0,1059.616,0.000,0.000,44148,1.00,19.27,0.000,0.000,0.000,6,8,10,37,3742,0.014,14.16,0.0059,0.000,13,0.081,0.000,0.159,0.006,2.40,3.12,3.25,0.00,0.000,1.00,1.00,1.00,0.081,0.00090,51.37,0.5005,8.03,71495.6,74686.0,75.660,0.0765,22.036
300000,470,1.424,0.198,10.01,17210,16011,172,0,1020,0,221569.3,4521.6,0.008,0.135,0.377,0.480,2153,8.50,3.26,0.05,0.63,0.11,1.00,0.00,0.00,8.34,2.75,0.00,0.00,0.005,0.050,34,0.613,0.206,0.781,0.000,0.013,8354,7816,1,0.949,0.051,0.000,435,0.115,0.943,0.016,22.24,7124,0,4521.613,0.000,0.002,68997,1.01,19.00,0.000,0.000,0.000,6,8,10,35,3996,0.015,20.22,0.0057,0.011,3,0.110,0.000,0.200,0.010,2.39,3.29,3.22,0.02,0.006,1.00,1.02,1.01,0.110,0.00096,66.70,0.5294,4.67,70699.7,74686.1,54.281,0.0775,22.083
310000,505,1.361,0.199,9.84,17918,16726,175,0,982,4,230704.8,4534.7,0.007,0.138,0.383,0.471,2089,8.15,2.41,0.05,1.20,0.02,0.40,0.00,0.00,8.08,2.09,0.00,0.00,0.000,0.011,42,0.640,0.208,0.784,0.000,0.008,8632,7677,2,0.901,0.000,0.000,161,0.012,0.980,0.017,23.08,7276,0,1133.679,0.000,0.000,65719,1.02,19.05,0.000,0.000,0.000,6,8,9,37,4118,0.016,17.47,0.0057,0.000,5,0.099,0.000,0.196,0.006,2.43,3.11,3.52,0.00,0.000,1.02,1.02,1.02,0.099,0.00095,71.34,0.5215,4.45,70662.4,74686.2,51.538,0.0680,23.012
320000,475,1.354,0.115,9.92,17848,16799,153,0,926,6,235020.3,5159.4,0.006,0.165,0.366,0.463,2039,7.92,1.82,0.00,0.00,0.00,0.00,0.00,0.00,7.92,1.82,0.00,0.00,0.000,0.000,34,0.676,0.202,0.783,0.000,0.015,7978,7418,2,0.895,0.000,0.000,699,0.110,0.647,0.007,23.38,7430,0,859.904,0.000,0.000,74908,1.00,19.33,0.000,0.000,0.000,6,8,9,29,3764,0.014,16.47,0.0062,0.000,3,0.092,0.000,0.172,0.026,2.49,3.03,3.44,0.00,0.000,1.00,1.00,1.00,0.092,0.00125,43.77,0.6166,6.74,72078.6,74686.2,79.819,0.1004,23.419
330000,501,1.384,0.130,9.92,18979,17888,155,0,910,13,247152.9,4598.2,0.006,0.164,0.358,0.472,1956,8.47,2.74,0.01,0.18,0.14,2.06,0.00,0.00,8.32,2.31,0.00,0.00,0.005,0.064,57,0.543,0.202,0.788,0.000,0.010,8238,7698,2,0.902,0.000,0.000,4195,0.221,0.733,0.010,24.74,7422,0,353.709,0.000,0.002,97815,1.00,18.55,0.000,0.000,0.000,6,8,10,33,4244,0.016,16.09,0.0059,0.000,3,0.114,0.000,0.178,0.007,2.52,3.17,3.71,0.00,0.002,1.00,1.00,1.00,0.114,0.00122,60.89,0.5462,10.00,71774.8,74686.3,61.724,0.0863,24.623
340000,507,1.360,0.169,9.79,19100,17987,168,1,938,10,248851.2,4615.0,0.005,0.160,0.377,0.458,1941,8.28,2.18,0.02,0.53,0.00,0.09,0.00,0.00,8.26,2.18,0.00,0.00,0.000,0.006,51,0.617,0.233,0.759,0.000,0.008,8079,7563,2,0.882,0.000,0.000,44,0.159,0.861,0.013,24.96,7539,50,461.502,0.000,0.000,65471,1.01,18.77,0.000,0.000,0.000,7,8,10,31,4200,0.016,9.48,0.0059,0.000,1,0.081,0.000,0.172,0.005,2.54,3.04,3.66,0.00,0.000,1.01,1.01,1.01,0.081,0.00123,41.46,0.5413,8.12,71138.9,74686.4,87.542,0.0799,24.816
350000,518,1.401,0.238,9.89,19157,18025,151,0,970,3,247638.3,4619.0,0.006,0.169,0.379,0.447,1949,8.30,2.81,0.00,0.00,0.02,0.29,0.00,0.00,8.27,2.77,0.00,0.00,0.002,0.020,55,0.649,0.168,0.822,0.000,0.010,7926,7362,2,0.882,0.000,0.000,80,0.000,1.069,0.021,24.89,7552,0,1539.659,0.000,0.000,73170,1.00,18.84,0.000,0.000,0.000,7,8,10,41,4298,0.016,20.50,0.0058,0.000,0,0.085,0.000,0.173,0.006,2.50,3.05,3.71,0.00,0.000,1.00,1.00,1.00,0.085,0.00123,41.15,0.5410,8.20,69969.1,74686.4,76.903,0.0791,24.690
360000,528,1.334,0.139,9.91,21007,19769,154,4,1070,62,262260.3,6362.5,0.007,0.148,0.380,0.465,1833,8.29,3.70,0.03,0.74,0.07,1.40,0.00,0.00,8.19,3.55,0.00,0.00,0.002,0.044,44,0.570,0.218,0.775,0.000,0.008,9736,8957,1,0.996,0.004,0.000,216,0.037,0.688,0.008,26.08,8780,332,102.621,0.000,0.000,93275,1.01,19.17,0.000,0.000,0.000,6,8,10,59,4379,0.017,15.38,0.0061,0.011,4,0.116,0.000,0.181,0.024,2.45,3.23,3.21,0.00,0.000,1.01,1.01,1.01,0.116,0.00111,65.59,0.7652,9.27,71614.6,74686.5,56.389,0.1300,26.113
370000,519,1.356,0.199,9.92,20712,19506,138,0,1077,2,256419.1,4969.5,0.006,0.154,0.382,0.458,1869,8.15,2.32,0.00,0.09,0.00,0.04,0.00,0.00,8.14,2.34,0.00,0.00,0.001,0.015,37,0.613,0.177,0.813,0.000,0.010,9065,8142,1,0.929,0.071,0.000,191,0.016,0.944,0.016,25.74,8419,0,2484.760,0.000,0.000,80398,1.01,19.39,0.000,0.000,0.000,6,8,9,34,4228,0.016,15.58,0.0061,0.015,2,0.098,0.000,0.183,0.008,2.43,3.17,3.13,0.00,0.000,1.00,1.00,1.01,0.098,0.00112,76.93,0.5894,13.95,70644.1,74686.6,45.189,0.0920,25.554
380000,442,1.385,0.329,9.88,19606,18560,136,0,987,7,248371.1,4731.2,0.006,0.146,0.383,0.465,1944,8.05,2.45,0.02,0.43,0.02,0.52,0.00,0.00,8.01,2.05,0.00,0.10,0.001,0.014,36,0.529,0.174,0.819,0.000,0.007,8400,7478,1,1.000,0.000,0.000,105,0.048,1.253,0.029,25.05,7769,0,675.884,0.000,0.005,55681,1.00,19.25,0.000,0.002,0.002,6,8,9,38,3559,0.014,21.13,0.0070,0.000,2,0.075,0.000,0.180,0.006,2.49,3.19,3.19,0.01,0.002,1.01,1.00,1.00,0.075,0.00129,55.62,0.5618,9.89,68606.5,74686.7,61.640,0.0891,24.759
