step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
190000,431,1.484,0.091,9.50,13143,12310,33,0,703,15,202129.4,4191.4,0.011,0.289,0.393,0.308,1101,10.33,3.86,0.20,1.65,0.00,0.05,0.00,0.00,10.13,3.47,0.00,0.00,0.000,0.003,72,0.299,0.169,0.826,0.000,0.005,7204,6648,3,0.425,0.000,0.000,11430,0.128,0.530,0.005,20.21,4935,0,279.425,0.000,0.000,212677,1.07,16.09,0.000,0.000,0.000,7,10,13,35,4453,0.017,1.83,0.0046,0.026,2,0.188,0.000,0.246,0.033,2.91,2.61,5.60,0.00,0.000,1.03,1.08,1.10,0.188,0.00198,90.43,0.5252,7.08,137991.2,140217.3,50.965,0.1069,20.097
200000,378,1.510,0.095,9.29,14126,13249,65,0,865,6,212768.0,4958.0,0.013,0.280,0.389,0.318,1055,11.07,3.81,0.03,0.41,0.00,0.00,0.00,0.00,11.04,3.68,0.00,0.00,0.000,0.000,64,0.148,0.188,0.802,0.000,0.011,8239,7221,3,0.595,0.000,0.000,2393,0.173,0.512,0.005,21.29,5503,0,826.339,0.000,0.000,225647,1.01,15.94,0.000,0.000,0.000,8,10,14,45,4186,0.016,1.06,0.0051,0.056,1,0.199,0.000,0.259,0.041,2.96,2.79,5.27,0.00,0.000,1.03,1.03,1.01,0.199,0.00236,104.26,0.6041,17.89,138007.8,140217.1,36.833,0.1072,21.181
210000,416,1.509,0.085,9.51,12992,12047,36,0,871,6,201352.8,4384.1,0.013,0.263,0.385,0.338,1139,10.27,4.75,0.07,1.02,0.02,0.24,0.00,0.00,10.18,4.38,0.00,0.00,0.001,0.017,66,0.190,0.212,0.779,0.000,0.010,7373,6756,3,0.478,0.000,0.000,5008,0.184,0.457,0.004,20.12,4590,0,730.675,0.000,0.002,159228,1.02,16.38,0.000,0.000,0.000,6,10,12,54,4272,0.016,0.43,0.0048,0.024,2,0.161,0.000,0.255,0.030,2.91,2.66,5.36,0.00,0.000,1.02,1.03,1.02,0.161,0.00200,93.27,0.5328,8.13,138116.5,140216.9,49.612,0.0954,20.034
220000,519,1.516,0.071,9.63,14489,13430,37,0,919,3,224204.6,5033.3,0.013,0.292,0.380,0.315,1058,11.74,5.36,0.03,0.57,0.02,0.25,0.02,0.31,11.68,5.22,0.00,0.00,0.001,0.019,80,0.197,0.170,0.811,0.002,0.017,8633,7691,3,0.382,0.054,0.004,5307,0.209,0.344,0.002,22.40,5040,0,1677.760,0.000,0.002,234708,1.01,15.51,0.000,0.000,0.000,8,10,15,50,6095,0.023,2.12,0.0037,0.000,11,0.190,0.000,0.263,0.036,3.06,2.97,5.50,0.00,0.000,1.00,1.01,1.01,0.190,0.00187,98.68,0.6095,15.23,138141.2,140216.7,40.235,0.1054,22.297
230000,529,1.530,0.068,9.33,17961,16721,50,0,1180,0,292058.5,6517.6,0.016,0.261,0.392,0.332,870,10.80,3.46,0.01,0.14,0.00,0.00,0.00,0.00,10.79,3.49,0.00,0.00,0.000,0.000,76,0.280,0.198,0.792,0.000,0.009,10559,9443,2,0.652,0.000,0.000,7792,0.213,0.385,0.003,29.19,5961,0,6517.626,0.000,0.000,241462,1.01,15.86,0.000,0.000,0.000,7,12,15,33,5714,0.022,4.42,0.0051,0.019,7,0.176,0.000,0.278,0.030,2.92,2.58,5.78,0.00,0.000,1.01,1.01,1.02,0.176,0.00227,94.07,0.7680,10.14,138178.7,140216.5,35.762,0.1167,29.074
240000,470,1.542,0.081,9.42,17154,16012,41,0,1160,0,269226.2,5877.0,0.012,0.251,0.404,0.332,910,10.94,3.65,0.04,0.45,0.00,0.00,0.00,0.05,10.89,3.63,0.00,0.00,0.000,0.000,73,0.138,0.189,0.802,0.000,0.009,9541,8105,2,0.664,0.040,0.002,4183,0.180,0.447,0.004,26.92,6143,0,5877.001,0.000,0.000,239983,1.01,15.61,0.000,0.000,0.000,7,10,15,46,5141,0.020,7.50,0.0053,0.000,2,0.192,0.000,0.275,0.023,2.99,2.81,5.56,0.00,0.000,1.00,1.01,1.02,0.192,0.00220,83.67,0.6921,9.32,138056.7,140216.3,45.345,0.1044,26.807
250000,484,1.535,0.054,9.55,18213,17045,32,0,1122,1,270929.6,6088.3,0.012,0.250,0.397,0.342,899,10.41,3.44,0.03,0.27,0.04,0.95,0.00,0.00,10.33,3.30,0.00,0.00,0.002,0.040,67,0.287,0.192,0.806,0.000,0.002,10230,8923,3,0.661,0.010,0.000,9166,0.178,0.248,0.001,27.03,6648,0,6088.293,0.000,0.002,254644,1.00,15.62,0.000,0.000,0.000,7,10,14,29,5037,0.019,9.57,0.0054,0.000,7,0.203,0.000,0.275,0.025,2.97,2.86,5.43,0.00,0.000,1.00,1.00,1.01,0.203,0.00213,80.78,0.7226,13.15,138492.7,140216.2,46.049,0.1134,26.961
260000,527,1.466,0.147,9.79,18675,17510,46,0,1076,0,278043.8,5966.6,0.006,0.245,0.423,0.326,871,9.87,3.25,0.01,0.16,0.00,0.00,0.01,0.13,9.86,3.20,0.00,0.00,0.000,0.000,61,0.247,0.190,0.805,0.000,0.006,10081,8683,2,0.786,0.000,0.002,6145,0.154,0.812,0.012,27.95,7174,0,5966.593,0.000,0.000,253535,1.00,16.31,0.000,0.000,0.000,8,9,12,45,5203,0.020,12.85,0.0054,0.000,0,0.195,0.000,0.258,0.022,2.80,2.86,5.00,0.00,0.000,1.00,1.00,1.00,0.195,0.00193,74.49,0.7110,7.57,136933.3,140216.0,48.149,0.1148,27.680
270000,450,1.503,0.242,9.74,18069,16875,59,0,1212,0,270453.2,5589.1,0.004,0.240,0.400,0.356,890,10.87,3.71,0.19,2.09,0.01,0.21,0.00,0.00,10.67,3.27,0.00,0.00,0.002,0.047,83,0.153,0.180,0.807,0.000,0.013,10102,8065,2,0.756,0.000,0.000,3741,0.159,1.113,0.023,27.20,7011,0,5589.054,0.000,0.000,214052,1.06,15.71,0.000,0.000,0.000,8,11,14,39,4891,0.019,27.26,0.0056,0.000,0,0.174,0.000,0.283,0.014,2.81,2.86,5.31,0.00,0.000,1.03,1.06,1.07,0.174,0.00222,50.96,0.6410,11.08,135475.8,140216.0,58.018,0.0817,26.969
280000,453,1.572,0.142,9.76,17312,16142,42,0,1125,38,255198.9,6219.5,0.008,0.242,0.383,0.368,943,10.79,3.80,0.00,0.00,0.02,0.29,0.00,0.00,10.77,3.78,0.00,0.00,0.001,0.015,63,0.161,0.174,0.817,0.000,0.009,10290,7186,3,0.543,0.113,0.000,10512,0.137,0.742,0.011,25.36,6783,0,163.672,0.000,0.000,218143,1.00,16.03,0.000,0.000,0.000,8,11,13,49,4888,0.019,12.80,0.0052,0.000,4,0.191,0.000,0.285,0.031,2.83,2.72,5.30,0.00,0.000,1.00,1.00,1.00,0.191,0.00207,68.74,0.7348,7.76,137075.0,140215.9,56.531,0.1136,25.411
290000,499,1.541,0.257,9.70,18227,16838,45,0,1298,12,277196.5,5805.2,0.009,0.235,0.360,0.395,873,10.48,3.71,0.05,0.82,0.04,0.27,0.01,0.31,10.37,3.41,0.00,0.00,0.002,0.016,75,0.124,0.188,0.800,0.000,0.012,9028,6589,3,0.427,0.305,0.002,10610,0.099,1.144,0.025,27.91,6995,0,483.767,0.000,0.000,178614,1.01,16.06,0.000,0.000,0.000,7,10,13,44,5228,0.020,25.22,0.0054,0.000,4,0.146,0.000,0.233,0.012,2.86,2.68,5.31,0.00,0.000,1.00,1.02,1.01,0.146,0.00208,67.64,0.6840,9.48,135133.7,140215.9,42.666,0.1035,27.617
300000,497,1.405,0.310,9.79,17298,15972,72,0,1256,7,263742.8,5674.8,0.007,0.238,0.345,0.410,914,9.72,3.37,0.03,0.35,0.00,0.09,0.00,0.00,9.69,3.35,0.00,0.00,0.000,0.009,64,0.328,0.233,0.765,0.000,0.002,9491,6389,2,0.696,0.117,0.000,18991,0.271,1.294,0.032,26.44,6280,0,810.688,0.000,0.002,191923,1.01,17.05,0.000,0.000,0.000,6,9,12,46,4831,0.018,27.82,0.0055,0.012,1,0.160,0.000,0.259,0.016,2.81,2.74,5.00,0.00,0.000,1.00,1.01,1.01,0.160,0.00194,72.08,0.6612,8.55,134345.0,140215.8,37.102,0.0938,26.265
310000,525,1.498,0.325,9.90,18325,16841,92,0,1364,0,271193.3,6032.8,0.006,0.248,0.332,0.413,895,9.76,3.47,0.11,2.24,0.02,0.41,0.00,0.00,9.62,2.85,0.00,0.00,0.002,0.035,63,0.360,0.196,0.798,0.000,0.006,10617,6924,3,0.844,0.000,0.000,2016,0.164,1.332,0.034,27.13,6765,0,6032.762,0.000,0.000,226489,1.04,16.94,0.000,0.000,0.000,8,9,12,54,5123,0.020,25.93,0.0054,0.000,3,0.173,0.000,0.269,0.020,2.80,2.80,4.86,0.00,0.000,1.03,1.04,1.04,0.173,0.00192,86.98,0.6910,9.69,133995.7,140215.7,23.407,0.0876,27.004
320000,566,1.422,0.043,9.82,21073,19536,83,0,1413,3,303289.1,7601.7,0.007,0.229,0.352,0.413,821,9.24,3.34,0.16,1.49,0.03,0.34,0.00,0.00,9.05,3.08,0.00,0.00,0.002,0.024,62,0.542,0.193,0.802,0.000,0.005,12194,9681,4,0.712,0.021,0.000,3327,0.070,0.188,0.001,29.79,7900,0,2533.905,0.000,0.004,232546,1.07,17.28,0.000,0.000,0.000,6,9,11,46,5231,0.020,6.92,0.0059,0.000,5,0.165,0.000,0.254,0.046,2.77,2.78,4.79,0.00,0.000,1.07,1.09,1.07,0.165,0.00175,107.27,0.9089,10.05,138595.4,140215.5,19.459,0.1487,30.106
330000,543,1.483,0.070,9.78,20147,18662,108,0,1400,11,296693.2,6392.9,0.010,0.228,0.341,0.421,847,9.27,3.19,0.11,1.20,0.00,0.09,0.00,0.00,9.15,2.86,0.00,0.00,0.000,0.004,59,0.359,0.203,0.796,0.000,0.002,10419,9533,3,0.786,0.000,0.000,7193,0.133,0.449,0.003,29.66,7076,0,581.176,0.000,0.000,177767,1.03,17.34,0.000,0.000,0.000,6,9,11,36,5032,0.019,2.34,0.0060,0.000,2,0.134,0.000,0.233,0.019,2.79,2.62,5.09,0.00,0.002,1.01,1.04,1.05,0.134,0.00184,102.70,0.7724,6.90,138166.8,140215.3,28.738,0.1335,29.485
340000,537,1.514,0.145,9.80,18010,16916,77,0,1023,4,283972.5,5216.7,0.004,0.242,0.338,0.416,880,9.81,3.42,0.03,0.39,0.00,0.00,0.00,0.00,9.78,3.44,0.00,0.00,0.000,0.000,51,0.294,0.197,0.795,0.000,0.007,8677,8264,2,0.803,0.000,0.000,336,0.152,0.818,0.012,28.49,6320,0,1304.174,0.000,0.000,161904,1.02,16.88,0.000,0.000,0.000,6,10,12,45,5268,0.020,18.86,0.0054,0.000,2,0.123,0.000,0.227,0.010,2.84,2.66,5.27,0.00,0.000,1.02,1.03,1.03,0.123,0.00194,47.19,0.6090,5.15,136920.4,140215.2,68.897,0.0875,28.275
350000,568,1.525,0.227,9.77,18434,17297,82,0,1024,3,286706.0,5335.7,0.004,0.240,0.342,0.414,851,9.58,3.76,0.08,1.77,0.00,0.04,0.00,0.00,9.49,3.03,0.00,0.00,0.000,0.001,74,0.190,0.206,0.783,0.000,0.011,8727,7895,2,0.796,0.000,0.000,274,0.124,1.095,0.022,28.76,6923,0,1778.580,0.000,0.000,157749,1.02,17.26,0.002,0.000,0.000,6,10,12,64,5442,0.021,26.25,0.0053,0.000,0,0.120,0.000,0.227,0.010,2.81,2.65,5.09,0.00,0.002,1.01,1.04,1.03,0.120,0.00184,47.43,0.6225,7.40,135521.3,140215.0,60.996,0.0887,28.534
360000,571,1.421,0.151,9.74,20667,19246,81,0,1337,2,306179.2,6989.0,0.004,0.241,0.341,0.414,812,9.45,3.15,0.01,0.17,0.00,0.04,0.00,0.00,9.44,3.17,0.00,0.00,0.000,0.006,63,0.291,0.175,0.816,0.000,0.009,11000,9826,2,0.797,0.000,0.000,468,0.197,0.819,0.012,30.43,7953,0,3494.524,0.000,0.002,215505,1.01,17.34,0.000,0.000,0.000,6,9,12,35,5398,0.021,25.22,0.0057,0.018,1,0.147,0.000,0.236,0.035,2.77,2.60,5.08,0.00,0.000,1.00,1.00,1.02,0.147,0.00188,70.56,0.8285,7.54,136827.8,140214.7,37.235,0.1295,30.428
370000,571,1.479,0.246,9.81,20858,19392,89,0,1377,3,302657.2,6359.7,0.008,0.229,0.349,0.414,812,9.45,3.33,0.01,0.25,0.00,0.00,0.00,0.04,9.44,3.32,0.00,0.00,0.000,0.000,69,0.324,0.212,0.783,0.000,0.005,10686,9524,2,0.788,0.000,0.002,1975,0.167,1.159,0.024,30.37,8071,0,2119.903,0.000,0.004,192020,1.00,17.20,0.000,0.000,0.000,6,9,12,42,5396,0.021,30.54,0.0056,0.007,6,0.141,0.000,0.242,0.017,2.74,2.69,4.92,0.00,0.000,1.00,1.00,1.01,0.141,0.00177,85.21,0.7438,11.63,135226.0,140214.5,17.325,0.1074,30.100
380000,541,1.501,0.402,9.77,19797,18507,83,0,1237,4,297384.5,5772.0,0.004,0.220,0.352,0.425,829,9.26,2.35,0.03,0.47,0.01,0.27,0.00,0.00,9.21,2.36,0.00,0.00,0.002,0.043,51,0.379,0.201,0.793,0.000,0.006,9588,8365,2,0.773,0.000,0.000,7364,0.156,1.519,0.043,29.96,7479,0,1443.002,0.000,0.000,160421,1.02,17.36,0.000,0.000,0.000,6,10,11,25,5010,0.019,34.78,0.0060,0.000,1,0.124,0.000,0.233,0.014,2.77,2.59,4.97,0.00,0.002,1.01,1.02,1.02,0.124,0.00181,59.25,0.6730,10.89,132711.2,140214.1,39.449,0.0960,29.610
