step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
110000,0,2,6.50,0.00,0.00,0.00,6.50,0.00,1.00,0.000,0.000,1329.1,62.8,1,2,3.00,1.00,1.00,0.0187,0.76,19292.7,0.0000,0.0000,11519
120000,8,228,7.68,0.00,0.02,0.00,7.66,0.00,1.00,0.000,0.023,99262.9,1132.0,2,0,2.60,1.00,1.00,0.1690,5.87,5237.0,57.2481,9.9553,4728
120000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,3626.4,131.2,0,0,-0.00,-0.00,-0.00,0.0167,0.00,2.7,65.4759,0.4645,98
120000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,1343.0,59.9,1,1,2.00,1.00,1.00,0.0153,0.78,18963.0,0.0000,0.0000,11558
130000,8,236,7.26,0.01,0.00,0.00,7.25,0.00,1.00,0.000,0.025,113048.8,1292.2,2,0,2.55,1.00,1.00,0.1871,7.17,4000.7,53.4727,11.2994,4308
130000,1,2,29.00,2.00,0.00,0.00,27.00,0.00,1.28,0.000,0.049,3818.0,122.4,1,0,6.50,1.00,1.50,0.0163,0.04,11.3,63.7563,0.4319,98
130000,0,2,17.50,1.00,0.00,0.00,16.50,0.00,1.14,0.000,0.000,813.9,40.5,1,1,4.00,1.00,1.25,0.0123,0.46,20196.2,0.0000,0.0000,11978
140000,8,228,8.26,0.02,0.00,0.00,8.24,0.00,1.01,0.000,0.028,113693.6,1387.3,2,7,2.59,1.01,1.01,0.1944,5.66,4331.4,51.3963,11.3474,4161
140000,1,9,7.67,0.67,0.00,0.00,7.00,0.00,1.23,0.000,0.039,4738.3,152.5,1,2,2.56,1.00,1.42,0.0189,0.10,27.1,62.2541,0.5186,92
140000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,657.1,23.8,1,2,2.00,1.00,1.00,0.0086,0.56,19834.6,0.0000,0.0000,12131
150000,8,271,8.63,0.05,0.04,0.00,8.54,0.00,1.01,0.000,0.033,125869.6,1656.3,2,0,2.79,1.00,1.01,0.2227,6.99,5075.0,47.5923,12.5378,4415
150000,1,8,19.88,0.25,0.00,0.00,19.62,0.00,1.04,0.000,0.095,7262.2,318.8,1,1,4.00,1.00,1.07,0.0386,2.26,234.5,52.8396,0.8003,98
150000,0,3,18.00,0.00,0.00,0.00,18.00,0.00,1.00,0.000,0.000,529.0,47.1,1,3,3.33,1.00,1.00,0.0106,1.63,18579.7,0.0000,0.0000,11871
160000,8,241,8.68,0.13,0.00,0.00,8.55,0.00,1.04,0.000,0.029,141205.1,1842.5,2,0,2.72,1.03,1.04,0.2460,3.81,4980.5,45.6789,14.1028,4502
160000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,5197.4,327.7,0,0,-0.00,-0.00,-0.00,0.0393,0.00,87.6,51.8381,0.6350,98
160000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,693.2,43.2,0,0,-0.00,-0.00,-0.00,0.0144,0.49,18079.6,0.0000,0.0000,11784
170000,8,123,7.73,0.03,0.07,0.00,7.63,0.00,1.01,0.000,0.015,89541.7,974.3,2,0,2.64,1.00,1.02,0.1492,7.53,2388.7,58.2918,8.9875,3840
170000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,6.9,71.7038,0.0920,98
170000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,420.0,5.6,1,1,3.00,1.00,1.00,0.0046,0.15,20017.2,0.0000,0.0000,12446
180000,8,45,6.76,0.00,0.00,0.00,6.76,0.00,1.00,0.000,0.006,37278.1,301.8,2,0,2.33,1.00,1.00,0.0605,2.60,2074.8,71.4723,3.7788,3332
180000,1,5,40.60,9.00,0.00,0.00,31.60,0.00,2.46,0.000,0.129,2202.6,83.9,0,0,6.40,1.00,4.00,0.0122,3.09,119.2,68.8169,0.2540,98
180000,0,1,35.00,4.00,0.00,0.00,31.00,0.00,1.62,0.000,0.000,2473.3,360.4,0,1,5.00,1.00,2.25,0.0530,1.52,22072.3,0.0000,0.0000,12954
190000,8,125,7.05,0.14,0.04,0.00,6.86,0.00,1.05,0.000,0.013,39148.6,466.5,1,2,2.38,1.05,1.05,0.0803,3.06,3986.1,72.8766,3.9435,4326
190000,1,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.013,6120.5,258.6,1,2,3.00,1.00,1.00,0.0316,0.14,5.7,51.3849,0.6824,80
190000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1061.9,55.0,0,0,-0.00,-0.00,-0.00,0.0147,0.60,20430.5,0.0000,0.0000,11978
200000,8,189,10.25,0.08,0.00,0.00,10.16,0.00,1.02,0.000,0.026,104033.5,2241.2,1,1,3.10,1.00,1.03,0.2877,4.82,5472.4,53.3954,10.4281,4738
200000,1,10,14.40,0.00,0.00,0.00,14.40,0.00,1.00,0.000,0.128,7369.2,353.0,1,7,3.50,1.00,1.00,0.0406,0.16,27.9,41.4981,0.7640,64
200000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,545.9,7.2,1,2,2.50,1.00,1.00,0.0074,0.75,18817.0,0.0000,0.0000,11582
210000,8,138,11.43,0.13,0.00,0.00,11.30,0.00,1.04,0.000,0.021,97603.8,2086.3,1,4,3.43,1.04,1.04,0.2721,6.51,3179.6,53.1680,9.7861,4730
210000,1,11,18.09,0.00,0.00,0.00,18.09,0.00,1.00,0.000,0.185,8191.7,411.9,1,7,4.36,1.00,1.00,0.0474,0.73,57.2,39.1364,0.8371,72
210000,0,4,5.75,0.00,0.00,0.00,5.75,0.00,1.00,0.000,0.000,469.1,8.6,1,4,2.50,1.00,1.00,0.0069,0.34,21173.6,0.0000,0.0000,11582
220000,8,224,9.08,0.00,0.00,0.00,9.08,0.00,1.00,0.000,0.031,86109.3,1251.1,1,1,2.65,1.00,1.00,0.1769,3.15,3385.3,58.8029,8.6533,4058
220000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,4762.2,153.7,0,0,-0.00,-0.00,-0.00,0.0176,0.00,0.4,57.2424,0.5009,91
220000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,531.4,10.0,1,1,2.00,1.00,1.00,0.0065,0.13,20951.0,0.0000,0.0000,12235
230000,8,205,10.37,0.02,0.00,0.00,10.35,0.00,1.00,0.000,0.033,116866.8,1710.7,1,0,2.84,1.00,1.01,0.2166,6.22,3656.2,47.6103,11.6932,4042
230000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,765.7,10.8,0,0,-0.00,-0.00,-0.00,0.0016,0.00,0.0,77.8926,0.1095,78
230000,0,2,10.50,0.00,0.00,0.00,10.50,0.00,1.00,0.000,0.000,628.9,12.2,1,2,2.50,1.00,1.00,0.0059,0.26,20549.6,0.0000,0.0000,12264
240000,8,108,10.04,0.00,0.00,0.00,10.04,0.00,1.00,0.000,0.018,83066.0,921.6,1,0,2.85,1.00,1.00,0.1358,3.26,1865.6,58.9524,8.3537,3722
240000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,5.2,81.0158,0.0225,98
240000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,340.4,4.5,0,0,-0.00,-0.00,-0.00,0.0037,0.34,22235.4,0.0000,0.0000,12564
250000,8,81,11.43,0.00,0.00,0.00,11.43,0.00,1.00,0.000,0.015,66145.7,746.5,1,0,3.14,1.00,1.00,0.1208,4.97,2175.3,64.6711,6.6769,3836
250000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.2,81.5289,0.0159,98
250000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,330.6,3.8,0,0,-0.00,-0.00,-0.00,0.0035,0.19,21792.1,0.0000,0.0000,12450
260000,8,65,9.89,0.02,0.00,0.00,9.88,0.00,1.00,0.000,0.010,42193.1,428.1,1,0,2.97,1.00,1.00,0.0757,4.11,2303.9,71.4110,4.2689,3974
260000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,0.0,81.4792,0.0024,98
260000,0,4,9.25,0.00,0.00,0.00,9.25,0.00,1.00,0.000,0.000,356.7,6.5,1,4,2.50,1.00,1.00,0.0039,0.21,21684.8,0.0000,0.0000,12312
270000,8,65,6.94,0.00,0.00,0.00,6.94,0.00,1.00,0.000,0.008,31685.0,293.8,1,0,2.71,1.00,1.00,0.0538,1.25,2373.1,73.2740,3.2175,3692
270000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,73.6,0.4,0,0,-0.00,-0.00,-0.00,0.0001,0.00,7.9,80.7759,0.0368,98
270000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,312.1,2.9,1,1,3.00,1.00,1.00,0.0028,0.27,21212.9,0.0000,0.0000,12594
280000,8,60,8.73,0.00,0.00,0.00,8.73,0.00,1.00,0.000,0.008,42341.7,483.7,1,0,2.67,1.00,1.00,0.0780,2.03,1475.0,69.6842,4.2807,3952
280000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,76.4,0.7,0,0,-0.00,-0.00,-0.00,0.0002,0.00,0.0,81.3696,0.0272,98
280000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,956.7,47.8,0,0,-0.00,-0.00,-0.00,0.0107,0.00,22551.3,0.0000,0.0000,12334
290000,8,135,8.68,0.19,0.00,0.00,8.49,0.00,1.05,0.000,0.016,43461.7,353.8,1,1,2.81,1.00,1.06,0.0668,6.41,2909.2,70.7012,4.3912,4533
290000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.001,604.9,10.9,0,0,-0.00,-0.00,-0.00,0.0018,0.02,0.2,78.6426,0.0747,96
290000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,587.0,5.1,0,0,-0.00,-0.00,-0.00,0.0040,0.64,21164.4,0.0000,0.0000,11755
300000,8,87,11.26,0.00,0.00,0.05,11.22,0.00,1.00,0.000,0.013,55710.5,708.2,2,0,3.14,1.00,1.00,0.1112,2.71,2768.0,68.0106,5.6319,4585
300000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.004,1065.9,14.4,0,0,-0.00,-0.00,-0.00,0.0019,0.00,0.5,77.9220,0.1282,84
300000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,674.0,7.7,1,1,3.00,1.00,1.00,0.0055,0.35,21585.2,0.0000,0.0000,11715
310000,8,44,10.18,0.09,0.00,0.00,10.09,0.00,1.02,0.000,0.006,32381.6,338.3,1,0,3.25,1.00,1.03,0.0686,2.19,1534.0,74.0651,3.2626,4187
310000,1,4,18.25,0.00,0.00,0.00,18.25,0.00,1.00,0.000,0.056,3390.9,84.0,0,0,4.00,1.00,1.00,0.0107,0.00,37.2,64.8901,0.3733,98
310000,0,3,6.67,0.00,0.00,0.00,6.67,0.00,1.00,0.000,0.000,464.4,13.9,1,3,2.67,1.00,1.00,0.0065,0.23,22779.9,0.0000,0.0000,12099
320000,8,114,6.48,0.00,0.00,0.00,6.48,0.00,1.00,0.000,0.016,33595.1,344.8,1,0,2.41,1.00,1.00,0.0608,2.54,1560.2,72.9676,3.3958,2822
320000,1,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.004,2190.2,42.4,1,0,3.00,1.00,1.00,0.0068,0.00,6.0,70.7177,0.2484,98
320000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,424.4,9.3,1,1,2.00,1.00,1.00,0.0036,0.59,22553.7,0.0000,0.0000,13464
330000,8,59,11.71,0.46,0.03,0.00,11.22,0.00,1.09,0.000,0.013,37191.3,367.8,1,0,3.19,1.00,1.14,0.0689,2.91,1785.5,69.6584,3.7409,3396
330000,1,4,15.25,0.00,0.00,0.00,15.25,0.00,1.00,0.000,0.039,1383.3,37.0,1,0,4.25,1.00,1.00,0.0053,0.05,32.1,73.9736,0.1864,98
330000,0,2,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,703.6,17.5,1,2,3.00,1.00,1.00,0.0052,0.81,22456.5,0.0000,0.0000,12890
340000,8,17,10.71,0.65,0.00,0.00,10.06,0.00,1.18,0.000,0.003,33327.6,321.4,1,0,3.41,1.00,1.30,0.0661,2.88,995.9,72.4529,3.3934,4102
340000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,3389.1,107.5,0,0,-0.00,-0.00,-0.00,0.0133,0.00,26.2,62.8975,0.4073,98
340000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,423.9,28.4,0,0,-0.00,-0.00,-0.00,0.0085,0.28,22520.8,0.0000,0.0000,12184
350000,8,178,10.13,0.02,0.00,0.00,10.11,0.00,1.00,0.000,0.024,51301.0,651.7,1,6,2.96,1.00,1.01,0.1067,1.77,3425.8,68.8429,5.1719,4768
350000,1,9,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.067,3561.8,148.4,1,6,2.89,1.00,1.00,0.0181,0.00,11.2,64.1300,0.4334,83
350000,0,1,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,1112.2,80.2,1,1,3.00,1.00,1.00,0.0146,1.19,19986.8,0.0000,0.0000,11533
360000,8,89,14.22,0.29,0.00,0.00,13.93,0.00,1.09,0.000,0.016,103771.6,1657.8,1,1,3.58,1.00,1.11,0.2324,3.17,4493.9,51.9980,10.4495,4766
360000,1,1,14.00,0.00,0.00,0.00,14.00,0.00,1.00,0.000,0.021,3927.8,111.9,1,1,5.00,1.00,1.00,0.0125,0.00,3.3,57.7769,0.4536,85
360000,0,3,18.67,4.33,0.00,0.00,14.33,0.00,2.19,0.000,0.000,1241.4,158.2,1,2,4.33,1.00,2.42,0.0271,0.30,19020.0,0.0000,0.0000,11533
370000,8,94,10.15,0.03,0.02,0.00,10.10,0.00,1.00,0.000,0.013,39666.4,421.3,1,0,3.40,1.00,1.01,0.0737,2.61,3774.5,70.8723,4.0448,4761
370000,1,3,22.00,2.00,0.00,0.00,20.00,0.00,1.58,0.000,0.044,1205.3,15.5,1,1,5.33,1.00,1.50,0.0024,0.00,14.9,73.9149,0.1448,90
370000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,576.1,14.2,0,0,-0.00,-0.00,-0.00,0.0056,0.23,19459.6,0.0000,0.0000,11533
380000,8,28,9.57,0.00,0.00,0.00,9.57,0.00,1.00,0.000,0.003,35357.9,412.9,1,1,3.43,1.00,1.00,0.0681,3.72,3530.6,72.5552,3.6189,4767
380000,1,2,14.00,0.50,0.00,0.00,13.50,0.00,1.12,0.000,0.022,2224.1,32.6,1,0,2.50,1.00,1.12,0.0048,0.20,15.5,69.5474,0.2536,84
380000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,770.0,13.0,1,1,2.00,1.00,1.00,0.0062,0.20,19545.9,0.0000,0.0000,11533
390000,8,163,14.34,0.15,0.31,0.00,13.88,0.00,1.03,0.000,0.030,34001.3,552.4,1,0,3.83,1.00,1.05,0.0850,5.48,3690.3,72.8864,3.4803,4802
390000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,216.3,0.5,0,0,-0.00,-0.00,-0.00,0.0002,0.00,79.9,74.4844,0.1125,98
390000,0,7,24.29,0.57,2.86,0.00,20.86,0.00,1.05,0.000,0.001,1429.2,174.7,1,4,3.29,1.00,1.14,0.0248,1.01,18816.7,0.0000,0.0000,11484
400000,8,45,11.73,0.00,0.00,0.00,11.73,0.00,1.00,0.000,0.007,55735.8,572.7,2,0,3.62,1.00,1.00,0.1015,2.85,3185.3,65.6786,5.7624,4802
400000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,472.3,46.5,0,0,-0.00,-0.00,-0.00,0.0054,0.00,4.2,70.5141,0.0999,98
400000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1184.1,171.1,0,0,-0.00,-0.00,-0.00,0.0295,0.02,18727.1,0.0000,0.0000,11484
410000,8,157,15.68,0.25,0.03,0.00,15.39,0.00,1.08,0.000,0.033,59797.8,1387.7,1,0,3.73,1.00,1.10,0.2024,6.59,5056.0,65.5222,5.9737,4742
410000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,2301.1,66.6,0,0,-0.00,-0.00,-0.00,0.0081,0.00,9.7,72.5568,0.2658,98
410000,0,1,15.00,0.00,0.00,0.00,15.00,0.00,1.00,0.000,0.000,1519.8,40.8,1,1,5.00,1.00,1.00,0.0134,0.74,18118.7,0.0000,0.0000,11544
420000,8,137,11.13,0.27,0.00,0.00,10.86,0.00,1.08,0.000,0.020,97518.4,1555.2,2,0,3.32,1.03,1.09,0.2216,5.87,4434.7,56.0499,9.7781,4732
420000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,7.9,79.8412,0.0271,98
420000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,442.4,6.1,1,1,3.00,1.00,1.00,0.0052,0.66,18747.4,0.0000,0.0000,11554
430000,8,166,14.00,0.37,0.01,0.00,13.62,0.00,1.10,0.000,0.039,111251.0,1636.2,3,0,3.58,1.03,1.11,0.2264,4.73,4664.0,50.1685,11.1756,3680
430000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,8.9,75.1372,0.0586,98
430000,0,3,15.00,3.67,0.00,0.00,11.33,0.00,2.15,0.000,0.000,357.2,3.0,2,2,3.67,2.25,2.25,0.0045,0.79,17848.2,0.0000,0.0000,12606
440000,8,135,12.82,0.29,0.00,0.00,12.53,0.00,1.09,0.000,0.029,88398.6,1003.9,4,0,3.30,1.08,1.10,0.1534,5.10,4812.9,54.2763,8.8829,3748
440000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,59.8,75.1699,0.0975,98
440000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,306.0,2.6,0,0,-0.00,-0.00,-0.00,0.0045,0.10,16803.1,0.0000,0.0000,12538
450000,8,74,10.76,0.01,0.00,0.00,10.74,0.00,1.00,0.000,0.015,60400.4,587.4,2,2,3.45,1.00,1.00,0.1044,6.70,1350.4,64.8216,6.1211,3336
450000,1,7,11.71,0.00,0.00,0.00,11.71,0.00,1.00,0.000,0.050,7317.1,475.1,0,0,3.29,1.00,1.00,0.0558,0.00,41.4,47.7798,0.7837,96
450000,0,3,12.67,0.00,0.00,0.00,12.67,0.00,1.00,0.000,0.000,1839.8,347.9,0,2,4.00,1.00,1.00,0.0595,1.12,21270.2,0.0000,0.0000,12952
460000,8,122,14.23,0.35,0.00,0.00,13.88,0.00,1.09,0.000,0.026,57188.0,817.6,1,1,3.61,1.00,1.12,0.1215,6.87,1933.7,64.3160,5.7581,4158
460000,1,15,11.67,0.00,0.00,0.00,11.67,0.00,1.00,0.000,0.099,3913.9,170.4,1,3,4.07,1.00,1.00,0.0224,0.36,100.9,61.2602,0.4640,98
460000,0,21,10.57,0.00,0.00,0.00,10.57,0.00,1.00,0.000,0.001,1918.9,115.0,1,11,3.33,1.00,1.00,0.0228,1.82,21600.4,0.0000,0.0000,12128
470000,8,11,10.73,0.00,0.00,0.00,10.73,0.00,1.00,0.000,0.002,44943.2,524.6,1,0,2.91,1.00,1.00,0.0863,1.08,495.9,67.5128,4.5740,3512
470000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,890.2,15.5,0,0,-0.00,-0.00,-0.00,0.0020,0.00,3.7,76.6075,0.1604,98
470000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,557.9,20.2,0,0,-0.00,-0.00,-0.00,0.0070,0.00,22583.9,0.0000,0.0000,12774
480000,8,53,13.47,0.15,0.00,0.00,13.32,0.00,1.04,0.000,0.010,32654.4,320.8,1,0,3.36,1.00,1.05,0.0633,3.81,3385.1,73.7158,3.2660,4340
