step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
110000,373,1.421,0.356,12.65,13339,12675,86,0,511,11,185646.2,3314.9,0.010,0.235,0.429,0.326,2458,8.98,4.11,0.09,1.04,0.02,0.28,0.06,0.57,8.80,3.54,0.00,0.05,0.003,0.045,51,0.480,0.225,0.767,0.000,0.008,5317,3594,4,0.737,0.016,0.024,47523,0.123,1.316,0.034,18.59,5958,0,301.352,0.000,0.000,42321,1.02,19.32,0.000,0.000,0.003,6,9,11,52,3348,0.013,23.49,0.0057,0.000,7,0.048,0.000,0.184,0.008,2.43,2.94,3.44,0.00,0.003,1.03,1.01,1.03,0.049,0.00177,27.81,0.4070,6.00,68258.2,74690.3,93.545,0.0758,18.465
120000,358,1.410,0.444,12.30,14087,13503,106,0,493,7,187033.4,3737.6,0.012,0.201,0.383,0.405,2454,8.34,3.22,0.05,0.62,0.09,1.31,0.05,0.76,8.16,2.49,0.00,0.00,0.004,0.054,35,0.503,0.209,0.779,0.000,0.011,5464,4303,5,0.531,0.000,0.006,49170,0.139,1.460,0.042,18.85,5850,0,533.940,0.000,0.000,33769,1.01,19.61,0.000,0.000,0.000,6,9,9,40,2987,0.011,17.81,0.0064,0.000,1,0.045,0.000,0.164,0.013,2.34,2.69,3.53,0.00,0.000,1.01,1.01,1.01,0.045,0.00159,27.91,0.4474,9.56,66856.2,74690.4,98.866,0.0733,18.632
130000,346,1.490,0.262,12.19,15322,14707,128,0,499,11,200896.5,4450.9,0.022,0.208,0.379,0.391,2359,8.53,2.91,0.01,0.11,0.10,0.93,0.03,0.28,8.40,2.84,0.00,0.00,0.009,0.078,49,0.422,0.145,0.835,0.000,0.020,6398,5896,3,0.590,0.000,0.012,43800,0.155,1.112,0.024,19.80,6445,0,404.627,0.000,0.003,73700,1.00,19.35,0.000,0.000,0.000,6,9,10,29,2952,0.011,12.99,0.0069,0.012,1,0.086,0.000,0.172,0.020,2.43,2.73,3.60,0.00,0.000,1.00,1.00,1.00,0.086,0.00177,59.46,0.5410,9.91,69825.9,74690.3,71.184,0.0960,19.999
140000,446,1.438,0.077,11.99,16680,15879,137,0,564,4,221232.3,5249.1,0.027,0.220,0.396,0.358,2178,8.42,2.63,0.02,0.25,0.10,0.64,0.16,1.82,8.13,2.12,0.00,0.00,0.009,0.066,52,0.370,0.157,0.825,0.000,0.018,7272,6726,3,0.520,0.000,0.016,59634,0.155,0.416,0.003,21.81,7155,0,1312.267,0.000,0.000,93387,1.01,19.26,0.000,0.000,0.000,6,8,10,34,3754,0.014,9.57,0.0061,0.000,2,0.094,0.000,0.203,0.025,2.46,2.72,3.69,0.00,0.000,1.01,1.00,1.01,0.094,0.00159,70.38,0.6474,18.08,72717.8,74690.2,61.681,0.1216,21.981
150000,593,1.450,0.112,11.67,19840,18920,133,0,640,12,263147.0,5967.9,0.028,0.217,0.393,0.362,1870,9.63,6.59,0.09,1.37,0.23,1.68,0.10,0.94,9.21,5.67,0.00,0.00,0.010,0.060,73,0.341,0.150,0.840,0.002,0.008,9732,8732,3,0.518,0.000,0.017,84820,0.141,0.650,0.008,26.34,8641,0,497.322,0.000,0.002,124083,1.03,18.44,0.000,0.000,0.000,7,8,11,49,5708,0.022,11.84,0.0048,0.000,39,0.106,0.000,0.241,0.029,2.68,2.86,3.97,0.00,0.000,1.02,1.03,1.03,0.106,0.00140,77.46,0.7034,11.69,71880.8,74690.0,47.798,0.1073,26.150
160000,571,1.425,0.054,11.64,22244,21379,144,0,743,20,291586.4,6485.8,0.032,0.232,0.407,0.329,1736,8.38,3.85,0.06,1.04,0.04,0.42,0.05,0.64,8.22,3.63,0.00,0.00,0.005,0.049,62,0.275,0.179,0.814,0.000,0.007,11068,9884,4,0.440,0.000,0.014,57245,0.150,0.307,0.002,29.02,9759,0,324.292,0.000,0.000,164261,1.02,19.20,0.000,0.000,0.000,6,8,9,57,4783,0.018,0.60,0.0062,0.009,3,0.119,0.000,0.252,0.022,2.53,2.59,3.84,0.00,0.002,1.01,1.02,1.02,0.119,0.00170,109.28,0.7662,8.18,72899.5,74689.9,24.540,0.1181,29.000
170000,442,1.355,0.052,12.02,21064,20223,123,0,847,4,268876.2,5944.9,0.034,0.234,0.392,0.341,1839,8.50,4.33,0.01,0.11,0.20,1.84,0.00,0.05,8.30,3.70,0.00,0.00,0.009,0.065,50,0.253,0.188,0.803,0.000,0.009,10221,9060,3,0.484,0.032,0.002,60194,0.131,0.275,0.001,26.85,9306,0,1486.221,0.000,0.000,146821,1.00,19.12,0.000,0.000,0.000,6,8,10,44,3759,0.014,0.32,0.0073,0.002,4,0.113,0.000,0.250,0.018,2.49,2.71,3.76,0.00,0.000,1.00,1.00,1.00,0.113,0.00200,109.95,0.7050,8.03,73158.1,74689.8,26.319,0.1106,26.767
180000,449,1.451,0.050,11.80,17635,16767,142,0,719,9,219520.5,4891.4,0.036,0.223,0.363,0.378,2177,8.90,5.22,0.19,2.12,0.16,1.61,0.06,0.65,8.49,3.98,0.00,0.00,0.009,0.074,67,0.189,0.209,0.771,0.000,0.020,7960,6544,4,0.510,0.000,0.013,55103,0.125,0.225,0.000,21.96,7707,0,543.483,0.000,0.004,121594,1.05,18.92,0.000,0.000,0.000,6,8,11,59,3996,0.015,0.47,0.0058,0.013,4,0.120,0.000,0.215,0.016,2.52,2.82,3.77,0.01,0.002,1.04,1.07,1.05,0.120,0.00160,98.11,0.5992,12.31,73135.0,74689.7,42.905,0.1097,21.845
190000,316,1.459,0.064,11.74,15658,15040,105,0,646,6,211973.0,4198.3,0.024,0.245,0.366,0.365,2297,7.76,1.87,0.00,0.00,0.10,0.90,0.09,0.71,7.58,1.79,0.00,0.00,0.008,0.054,37,0.187,0.174,0.816,0.000,0.009,5816,5113,3,0.392,0.000,0.019,45809,0.133,0.401,0.003,21.25,6534,0,699.715,0.000,0.000,85576,1.00,19.34,0.000,0.000,0.000,6,8,9,21,2453,0.009,1.45,0.0089,0.009,1,0.082,0.000,0.187,0.008,2.41,2.54,3.84,0.00,0.000,1.00,1.00,1.00,0.082,0.00247,79.62,0.5124,6.04,73124.3,74689.7,61.118,0.0932,21.155
200000,477,1.331,0.039,11.96,16693,15726,123,0,683,2,215555.5,4674.3,0.028,0.230,0.377,0.364,2197,8.24,3.57,0.01,0.20,0.06,0.99,0.05,0.56,8.11,3.44,0.00,0.00,0.004,0.039,49,0.258,0.172,0.816,0.000,0.013,7341,6496,3,0.451,0.038,0.013,69825,0.127,0.173,0.000,21.51,7168,0,2337.136,0.000,0.004,104865,1.00,19.21,0.000,0.000,0.000,6,8,9,43,3931,0.015,4.64,0.0056,0.013,2,0.100,0.000,0.206,0.019,2.50,2.67,3.74,0.00,0.000,1.00,1.00,1.01,0.100,0.00149,84.49,0.5650,11.16,73329.2,74689.7,52.808,0.0971,21.429
210000,411,1.439,0.096,11.52,15695,14961,151,0,649,3,208368.8,4382.6,0.037,0.241,0.385,0.337,2298,8.11,3.37,0.02,0.39,0.14,1.21,0.00,0.07,7.95,3.22,0.00,0.00,0.011,0.078,49,0.270,0.168,0.822,0.000,0.010,6658,5770,3,0.489,0.000,0.005,41892,0.154,0.610,0.007,20.95,6740,0,1460.863,0.000,0.000,123047,1.02,19.13,0.000,0.000,0.000,6,7,10,37,3335,0.013,7.98,0.0064,0.017,1,0.115,0.000,0.203,0.016,2.48,2.63,3.85,0.00,0.000,1.02,1.02,1.02,0.115,0.00172,88.60,0.5354,13.60,72451.5,74689.7,45.910,0.0969,20.767
220000,362,1.426,0.047,11.02,12492,11971,83,0,487,9,174012.9,3483.3,0.030,0.276,0.395,0.299,2725,7.81,4.06,0.12,0.82,0.06,0.52,0.04,0.36,7.59,3.76,0.00,0.00,0.007,0.063,47,0.309,0.210,0.779,0.000,0.011,4608,4010,3,0.646,0.055,0.017,51122,0.113,0.209,0.001,17.33,5414,0,387.032,0.000,0.000,84324,1.04,18.93,0.003,0.000,0.000,6,7,10,64,2826,0.011,9.36,0.0063,0.000,4,0.085,0.000,0.203,0.018,2.53,2.46,4.13,0.00,0.000,1.01,1.09,1.04,0.085,0.00190,65.27,0.4449,8.79,73350.7,74689.7,71.477,0.0971,17.319
230000,480,1.449,0.085,11.40,15323,14521,94,0,590,9,209816.3,4177.2,0.033,0.276,0.408,0.283,2362,8.22,3.36,0.03,0.32,0.10,1.01,0.09,0.89,8.00,3.26,0.00,0.00,0.007,0.062,54,0.315,0.162,0.821,0.000,0.017,6818,5430,3,0.454,0.035,0.015,47894,0.126,0.510,0.005,21.06,6364,0,464.137,0.000,0.000,134728,1.01,19.45,0.000,0.000,0.000,6,8,9,55,3946,0.015,5.15,0.0055,0.000,3,0.112,0.000,0.250,0.016,2.46,2.65,3.67,0.00,0.000,1.01,1.01,1.01,0.112,0.00165,78.08,0.5117,9.26,72519.4,74689.7,59.147,0.0940,20.883
240000,445,1.339,0.044,11.82,18570,17838,121,0,646,39,238545.2,5544.2,0.018,0.227,0.388,0.368,2050,8.44,4.19,0.03,0.38,0.08,0.80,0.14,1.20,8.20,3.88,0.00,0.00,0.007,0.064,50,0.420,0.189,0.802,0.000,0.009,8600,7504,5,0.564,0.115,0.018,71034,0.150,0.241,0.001,23.76,7812,0,142.159,0.000,0.000,118380,1.01,19.40,0.000,0.000,0.000,6,9,9,63,3757,0.014,3.15,0.0065,0.000,3,0.107,0.000,0.219,0.022,2.40,2.82,3.49,0.00,0.000,1.01,1.01,1.01,0.107,0.00179,83.62,0.6766,13.68,73293.5,74689.6,52.904,0.1220,23.720
250000,385,1.451,0.159,12.11,16771,16118,134,0,579,12,211040.5,4862.1,0.014,0.223,0.374,0.389,2158,8.49,2.31,0.05,0.55,0.01,0.11,0.00,0.05,8.43,2.05,0.00,0.00,0.001,0.013,45,0.416,0.192,0.800,0.000,0.008,7240,6322,5,0.618,0.026,0.003,67811,0.157,0.859,0.013,21.29,7699,0,405.174,0.000,0.005,75799,1.01,19.57,0.000,0.000,0.000,6,9,9,31,3267,0.012,13.37,0.0065,0.000,2,0.079,0.000,0.183,0.022,2.37,2.97,3.26,0.00,0.000,1.01,1.01,1.02,0.079,0.00181,66.20,0.5927,13.91,71457.1,74689.6,62.578,0.1065,20.995
260000,372,1.394,0.119,11.95,14989,14345,126,0,531,9,199701.7,4288.8,0.008,0.222,0.385,0.384,2337,8.19,2.78,0.01,0.26,0.01,0.12,0.08,0.74,8.08,2.57,0.00,0.00,0.001,0.014,40,0.333,0.142,0.852,0.000,0.005,5519,4857,4,0.597,0.040,0.016,46663,0.142,0.682,0.009,19.91,6626,0,476.535,0.000,0.000,46335,1.00,19.43,0.000,0.000,0.000,6,8,9,36,3045,0.012,10.00,0.0066,0.000,3,0.050,0.000,0.157,0.022,2.34,2.93,3.35,0.00,0.000,1.00,1.00,1.00,0.050,0.00179,30.87,0.5258,5.36,72153.7,74689.5,102.658,0.0979,19.880
270000,415,1.445,0.053,12.19,15341,14604,143,0,551,6,208651.1,4080.3,0.013,0.228,0.344,0.415,2213,8.67,3.90,0.05,0.65,0.13,1.18,0.02,0.37,8.47,3.46,0.00,0.00,0.009,0.075,41,0.373,0.178,0.812,0.002,0.007,6065,5174,4,0.713,0.000,0.005,44943,0.153,0.319,0.002,20.77,6628,0,680.046,0.000,0.002,85735,1.01,19.12,0.000,0.005,0.000,6,9,9,42,3598,0.014,3.18,0.0059,0.029,3,0.086,0.000,0.145,0.014,2.48,2.88,3.60,0.00,0.002,1.01,1.02,1.01,0.087,0.00163,66.72,0.4997,10.35,73141.7,74689.5,72.775,0.0912,20.775
280000,309,1.451,0.070,10.96,14198,13652,173,0,479,0,196539.6,3827.5,0.016,0.228,0.338,0.418,2364,8.39,4.55,0.01,0.11,0.04,0.40,0.00,0.00,8.35,4.51,0.00,0.00,0.005,0.060,37,0.304,0.223,0.764,0.003,0.010,5652,4820,4,0.453,0.049,0.000,36623,0.170,0.460,0.004,19.70,6266,0,3827.547,0.000,0.003,102415,1.00,19.34,0.000,0.000,0.000,6,8,9,49,2594,0.010,1.91,0.0076,0.000,7,0.109,0.000,0.130,0.014,2.41,2.70,3.64,0.00,0.000,1.00,1.00,1.00,0.109,0.00202,87.09,0.4724,10.87,73038.4,74689.4,54.734,0.0896,19.604
290000,406,1.466,0.130,12.39,13484,12786,191,0,410,7,183772.9,3719.4,0.002,0.173,0.380,0.445,2480,8.96,3.69,0.02,0.22,0.05,0.99,0.12,0.96,8.78,3.24,0.00,0.00,0.001,0.023,40,0.648,0.219,0.771,0.000,0.010,5887,4983,3,0.869,0.000,0.022,46655,0.142,0.769,0.011,18.51,5708,0,531.341,0.000,0.000,53627,1.01,19.54,0.000,0.000,0.000,6,9,9,44,3638,0.014,15.34,0.0052,0.000,2,0.082,0.000,0.152,0.015,2.29,2.98,3.27,0.00,0.000,1.01,1.00,1.01,0.082,0.00116,48.23,0.4365,3.64,71886.0,74689.5,81.361,0.0654,18.332
300000,381,1.452,0.191,11.12,14250,13617,197,0,461,18,189023.0,4223.2,0.002,0.162,0.411,0.426,2415,8.03,2.12,0.00,0.00,0.05,0.70,0.01,0.15,7.97,1.98,0.00,0.00,0.003,0.038,32,0.425,0.234,0.766,0.000,0.000,7281,6110,2,0.648,0.000,0.003,40045,0.153,0.984,0.018,19.03,6234,0,234.621,0.000,0.000,46584,1.00,19.63,0.000,0.000,0.000,6,9,9,24,3061,0.012,13.95,0.0062,0.008,1,0.076,0.000,0.198,0.022,2.29,2.72,3.47,0.00,0.000,1.00,1.00,1.00,0.076,0.00120,56.42,0.4876,4.09,70940.3,74689.4,74.035,0.0656,18.872
310000,483,1.472,0.236,11.96,15338,14517,208,2,509,31,219630.6,4163.5,0.001,0.193,0.363,0.443,2160,8.82,2.88,0.11,1.44,0.04,0.70,0.01,0.16,8.66,2.58,0.01,0.10,0.001,0.029,41,0.561,0.172,0.826,0.000,0.002,5627,4209,2,0.803,0.000,0.004,48226,0.121,1.098,0.023,22.07,6636,142,134.307,0.000,0.000,49557,1.03,19.35,0.000,0.006,0.004,6,9,9,38,4258,0.016,11.50,0.0053,0.023,1,0.057,0.000,0.120,0.009,2.45,2.97,3.36,0.01,0.004,1.04,1.04,1.02,0.057,0.00131,49.73,0.4945,9.97,70031.8,74689.4,80.134,0.0779,21.902
320000,497,1.424,0.282,12.31,17185,16300,235,0,636,9,242408.9,4767.9,0.002,0.185,0.363,0.450,1963,8.60,2.66,0.04,0.55,0.00,0.00,0.09,0.72,8.47,2.38,0.00,0.00,0.000,0.000,48,0.439,0.209,0.785,0.000,0.006,6344,5275,2,0.849,0.000,0.032,79939,0.093,1.213,0.028,24.36,7482,0,529.762,0.000,0.000,55899,1.01,19.53,0.000,0.002,0.000,6,9,9,44,4272,0.016,13.36,0.0058,0.020,0,0.061,0.000,0.120,0.009,2.38,2.90,3.36,0.00,0.000,1.01,1.00,1.01,0.061,0.00134,61.02,0.5628,9.90,69271.9,74689.3,64.696,0.0862,24.201
330000,376,1.485,0.341,11.38,13197,12571,216,0,531,13,204605.9,3494.3,0.003,0.208,0.337,0.452,2305,8.08,3.80,0.00,0.05,0.06,1.13,0.05,0.68,7.97,3.47,0.00,0.00,0.002,0.033,31,0.362,0.207,0.785,0.000,0.008,3882,3238,2,0.665,0.000,0.011,86361,0.067,1.335,0.034,20.62,5739,0,268.792,0.000,0.000,47505,1.00,19.63,0.000,0.000,0.000,6,8,9,50,3037,0.012,18.94,0.0068,0.011,0,0.054,0.000,0.083,0.005,2.36,2.75,3.46,0.00,0.000,1.00,1.00,1.00,0.054,0.00162,50.80,0.4311,9.72,68483.2,74689.3,73.081,0.0819,20.457
340000,338,1.448,0.065,11.34,12085,11419,200,0,504,4,190165.4,4362.4,0.005,0.221,0.350,0.424,2454,8.35,2.53,0.04,0.67,0.00,0.00,0.01,0.08,8.30,2.28,0.00,0.00,0.000,0.000,34,0.402,0.207,0.790,0.000,0.003,3947,3193,3,0.648,0.062,0.006,29400,0.117,0.390,0.003,18.64,5378,0,1090.590,0.000,0.000,57825,1.01,19.49,0.000,0.000,0.000,6,9,10,29,2821,0.011,3.44,0.0068,0.030,3,0.066,0.000,0.087,0.037,2.36,2.72,3.53,0.00,0.000,1.00,1.02,1.01,0.066,0.00180,48.37,0.5776,11.03,73080.5,74689.2,92.997,0.1414,18.955
350000,456,1.433,0.100,12.05,14868,13965,190,1,594,15,215210.4,4115.4,0.001,0.186,0.389,0.423,2150,8.71,3.55,0.02,0.25,0.01,0.14,0.09,0.47,8.59,3.49,0.00,0.00,0.000,0.005,54,0.430,0.182,0.807,0.000,0.011,5355,4437,4,0.796,0.000,0.059,135988,0.081,0.536,0.005,21.62,6737,192,274.362,0.000,0.002,38017,1.01,19.35,0.000,0.000,0.000,6,9,10,41,3973,0.015,2.50,0.0055,0.004,1,0.047,0.000,0.120,0.011,2.41,2.82,3.52,0.00,0.000,1.01,1.01,1.01,0.047,0.00130,39.15,0.4914,6.54,72325.1,74689.1,100.174,0.0806,21.462
360000,275,1.597,0.119,10.84,11270,10836,186,0,429,4,178672.3,2974.2,0.001,0.203,0.361,0.435,2569,9.15,3.19,0.21,1.18,0.10,0.96,0.06,0.66,8.77,2.59,0.00,0.00,0.006,0.048,51,0.215,0.240,0.756,0.000,0.004,3332,2647,4,0.324,0.211,0.015,60612,0.095,0.594,0.006,17.96,4823,0,743.559,0.000,0.000,45623,1.09,18.29,0.000,0.000,0.000,6,9,12,28,2517,0.010,0.38,0.0074,0.000,2,0.062,0.000,0.093,0.006,2.47,2.71,4.20,0.00,0.000,1.08,1.09,1.11,0.062,0.00189,36.33,0.3646,3.94,72242.5,74689.1,108.767,0.0675,17.886
370000,294,1.530,0.067,9.98,6294,5863,161,0,251,2,117549.8,1578.6,0.003,0.248,0.327,0.422,3711,8.35,3.53,0.08,0.47,0.00,0.00,0.01,0.17,8.26,3.28,0.00,0.00,0.000,0.000,40,0.245,0.228,0.762,0.000,0.010,1386,1015,3,0.524,0.014,0.003,18182,0.124,0.374,0.002,11.72,2628,0,789.279,0.000,0.000,36822,1.02,18.29,0.000,0.000,0.000,6,7,11,41,2454,0.009,2.52,0.0048,0.003,2,0.063,0.000,0.068,0.005,2.52,2.55,4.36,0.00,0.000,1.02,1.03,1.02,0.063,0.00141,29.33,0.2214,5.72,73087.6,74689.2,119.866,0.0633,11.743
380000,361,1.453,0.070,9.72,10720,10129,112,0,412,18,168997.5,2897.9,0.003,0.274,0.333,0.391,2808,8.83,3.91,0.01,0.15,0.02,0.42,0.12,0.83,8.67,3.46,0.00,0.00,0.001,0.021,49,0.274,0.180,0.814,0.000,0.006,3487,2247,4,0.474,0.008,0.058,91513,0.073,0.364,0.002,16.92,4611,0,160.994,0.000,0.003,63679,1.00,18.23,0.000,0.000,0.000,6,9,12,53,3186,0.012,0.91,0.0054,0.030,0,0.069,0.000,0.127,0.010,2.61,2.73,4.16,0.00,0.000,1.00,1.00,1.01,0.069,0.00188,42.79,0.3658,5.73,72946.7,74689.1,102.822,0.0764,16.832
