step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
6000,3,374,7.1,0.0,0.0,0.1,7.0,0.0,1.00,20.8,40,351,18.96,0.31,360,7,7,0.0,1.00,1.00,1.00,2.20,3.07,2.55
7000,3,375,7.1,0.0,0.0,0.0,7.1,0.0,1.00,20.8,48,367,20.00,0.32,365,5,5,0.0,1.00,1.00,1.00,2.27,3.10,2.50
8000,3,359,7.9,0.0,0.0,0.0,7.8,0.0,1.01,20.2,47,378,20.88,0.33,345,8,6,0.0,1.01,1.01,1.00,2.36,3.22,2.71
9000,3,370,8.1,0.0,0.0,0.0,8.1,0.0,1.00,20.2,42,318,18.47,0.30,359,8,3,0.0,1.00,1.00,1.00,2.29,3.10,2.81
10000,3,343,8.6,0.1,0.1,0.1,8.4,0.0,1.02,19.8,57,352,20.49,0.34,328,14,1,0.0,1.03,1.03,1.02,2.38,3.14,2.96
10000,8,120,8.3,0.0,0.1,0.1,8.1,0.0,1.00,19.3,22,546,30.38,0.53,120,0,0,0.0,1.00,1.00,1.00,2.02,3.22,3.16
11000,3,343,8.3,0.0,0.0,0.0,8.3,0.0,1.01,19.9,42,336,19.53,0.31,323,15,5,0.0,1.01,1.00,1.01,2.37,3.11,2.97
11000,8,123,9.3,0.0,0.0,0.5,8.7,0.0,1.00,19.0,20,475,27.14,0.50,123,0,0,0.0,1.00,1.00,1.00,2.05,3.28,3.24
12000,3,338,8.3,0.1,0.0,0.0,8.2,0.0,1.02,20.0,47,371,21.70,0.37,326,12,0,0.0,1.02,1.02,1.02,2.28,3.05,2.99
12000,8,117,8.3,0.0,0.0,0.0,8.3,0.0,1.00,19.7,12,568,32.27,0.65,116,0,1,0.0,1.00,1.00,1.00,2.05,3.10,3.05
13000,3,379,8.4,0.0,0.0,0.0,8.4,0.0,1.00,20.0,46,334,19.60,0.36,368,6,5,0.0,1.00,1.00,1.00,2.32,3.05,2.95
13000,8,96,8.2,0.0,0.0,0.1,8.1,0.0,1.00,19.8,14,531,30.41,0.55,93,3,0,0.0,1.00,1.00,1.00,2.06,3.10,3.00
14000,3,410,8.6,0.0,0.0,0.0,8.6,0.0,1.02,19.8,46,350,20.42,0.35,397,10,3,0.0,1.02,1.02,1.02,2.36,3.08,3.02
14000,8,70,7.9,0.0,0.0,0.0,7.9,0.0,1.00,19.9,8,394,21.75,0.47,70,0,0,0.0,1.00,1.00,1.00,2.11,3.07,2.97
15000,3,400,8.8,0.1,0.0,0.0,8.7,0.0,1.03,19.7,54,346,20.15,0.36,387,9,4,0.0,1.03,1.03,1.04,2.28,3.12,3.03
15000,8,86,8.7,0.0,0.0,0.5,8.1,0.0,1.00,19.2,17,404,22.57,0.46,86,0,0,0.0,1.00,1.00,1.00,2.06,3.29,3.09
16000,3,410,8.6,0.1,0.1,0.0,8.4,0.0,1.04,19.8,49,351,20.52,0.34,407,0,3,0.0,1.04,1.04,1.04,2.24,3.06,3.02
16000,8,74,8.7,0.0,0.4,0.2,8.1,0.0,1.00,19.5,11,372,20.74,0.39,74,0,0,0.0,1.00,1.00,1.00,2.15,3.19,3.09
17000,3,441,8.7,0.0,0.0,0.0,8.6,0.0,1.01,19.8,49,368,21.62,0.39,439,0,2,0.0,1.01,1.01,1.01,2.42,3.07,3.04
17000,8,87,7.7,0.0,0.0,0.1,7.6,0.0,1.02,20.2,10,477,26.73,0.46,87,0,0,0.0,1.02,1.02,1.02,1.93,2.98,2.92
18000,3,409,9.2,0.0,0.0,0.0,9.1,0.0,1.01,19.5,56,358,21.44,0.39,407,2,0,0.0,1.01,1.01,1.01,2.49,3.08,3.22
18000,8,96,8.3,0.0,0.1,0.0,8.1,0.0,1.00,19.6,14,582,32.17,0.57,96,0,0,0.0,1.00,1.00,1.00,2.00,3.11,3.09
19000,3,397,9.5,0.1,0.0,0.1,9.3,0.0,1.05,18.9,56,358,21.72,0.36,393,0,4,0.0,1.06,1.06,1.05,2.57,3.05,3.51
19000,8,94,8.5,0.0,0.1,0.4,8.0,0.0,1.00,19.6,12,487,26.88,0.54,94,0,0,0.0,1.00,1.00,1.00,2.03,3.16,3.05
20000,3,404,9.9,0.1,0.0,0.1,9.7,0.0,1.03,18.7,70,323,19.67,0.36,387,12,5,0.0,1.03,1.03,1.04,2.52,3.13,3.52
20000,8,83,8.1,0.0,0.0,0.2,7.9,0.0,1.00,19.8,9,623,34.38,0.64,83,0,0,0.0,1.00,1.00,1.00,1.96,3.10,3.01
