step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
100000,6,6,0,0,0,6,0,1.00,18,0.000,2869,2.32,129.92,0.18,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,2279,1.70,104.58,0.02,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,2214,2.12,112.15,0.84,35,8,8,0,1.00,1.00,1.00,3,1,6
100000,4,4,0,0,0,4,0,1.00,22,0.000,1906,1.60,77.53,0.00,10,8,8,0,1.00,1.00,1.00,2,1,4
100000,5,5,0,0,0,5,0,1.00,20,0.000,1769,1.66,76.16,0.00,35,8,8,0,1.00,1.00,1.00,2,1,5
100000,4,4,0,0,0,4,0,1.00,22,0.000,1526,1.51,64.96,0.79,10,8,8,0,1.00,1.00,1.00,1,1,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,1520,1.11,70.12,0.11,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,1479,1.33,89.69,1.51,10,8,8,0,1.00,1.00,1.00,3,1,6
100000,8,8,0,0,0,8,0,1.00,16,0.000,1460,2.74,79.01,0.28,35,8,8,0,1.00,1.00,1.00,2,2,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,1440,1.99,74.77,0.24,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,1370,1.37,62.22,0.11,10,8,8,0,1.00,1.00,1.00,2,1,6
100000,9,9,0,0,0,9,0,1.00,12,0.000,1282,2.03,67.52,0.17,35,8,8,0,1.00,1.00,1.00,3,2,8
100000,10,10,0,0,0,10,0,1.00,18,0.000,1279,0.43,70.67,0.29,10,8,8,0,1.00,1.00,1.00,3,3,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,1201,1.86,55.74,0.07,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,1173,1.53,65.04,2.33,10,8,8,0,1.00,1.00,1.00,2,1,6
100000,8,8,0,0,0,8,0,1.00,16,0.000,1141,2.14,55.87,0.00,35,8,8,0,1.00,1.00,1.00,5,2,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,1098,2.29,49.60,0.00,35,8,8,0,1.00,1.00,1.00,3,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,1067,1.59,51.07,0.58,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,11,11,0,0,0,11,0,1.00,16,0.000,1049,2.45,67.59,0.64,10,8,8,0,1.00,1.00,1.00,4,3,5
100000,8,8,0,0,0,8,0,1.00,16,0.000,1036,1.75,57.60,0.00,35,8,8,0,1.00,1.00,1.00,3,2,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,1006,0.48,43.35,0.10,35,8,8,0,1.00,1.00,1.00,3,1,6
100000,4,4,0,0,0,4,0,1.00,22,0.000,982,1.20,44.75,1.19,10,8,8,0,1.00,1.00,1.00,2,1,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,963,1.12,48.48,1.27,10,8,8,0,1.00,1.00,1.00,3,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,950,1.98,47.84,0.79,10,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,933,0.97,43.58,0.45,10,8,8,0,1.00,1.00,1.00,2,2,5
100000,6,6,0,0,0,6,0,1.00,18,0.000,930,2.42,45.39,0.11,10,8,8,0,1.00,1.00,1.00,2,1,6
100000,8,8,0,0,0,8,0,1.00,14,0.000,877,0.91,49.52,0.54,35,8,8,0,1.00,1.00,1.00,3,1,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,866,2.42,42.35,0.08,10,8,8,0,1.00,1.00,1.00,2,1,6
100000,11,11,0,0,0,11,0,1.00,12,0.000,860,1.16,52.29,0.17,35,8,8,0,1.00,1.00,1.00,3,3,7
100000,6,6,0,0,0,6,0,1.00,18,0.000,858,1.52,51.40,0.87,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,855,1.40,40.79,1.32,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,5,5,0,0,0,5,0,1.00,20,0.000,847,1.68,44.01,1.52,35,8,8,0,1.00,1.00,1.00,2,1,5
100000,12,12,0,0,0,12,0,1.00,12,0.000,839,1.84,66.98,0.67,35,8,8,0,1.00,1.00,1.00,3,2,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,825,1.44,38.55,0.03,10,8,8,0,1.00,1.00,1.00,2,1,6
100000,12,12,0,0,0,12,0,1.00,12,0.000,770,1.12,62.74,1.25,35,8,8,0,1.00,1.00,1.00,3,2,8
100000,4,4,0,0,0,4,0,1.00,22,0.000,762,1.08,35.84,0.00,10,8,8,0,1.00,1.00,1.00,2,1,4
100000,6,6,0,0,0,6,0,1.00,18,0.000,737,2.47,33.55,0.16,35,8,8,0,1.00,1.00,1.00,2,1,6
100000,8,8,0,0,0,8,0,1.00,14,0.000,664,2.63,41.78,0.17,10,8,8,0,1.00,1.00,1.00,3,1,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,661,0.77,38.39,0.40,10,8,8,0,1.00,1.00,1.00,2,1,6
100000,6,6,0,0,0,6,0,1.00,18,0.000,624,0.28,28.23,0.59,35,0,8,0,1.00,1.00,1.00,2,1,6
100000,12,12,0,0,0,12,0,1.00,12,0.000,606,2.43,39.90,0.26,35,8,8,0,1.00,1.00,1.00,3,2,8
100000,6,6,0,0,0,6,0,1.00,18,0.000,605,1.85,30.95,0.00,35,8,8,0,1.00,1.00,1.00,2,1,6
