step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
150000,170,1.331,0.323,8.02,4441,3872,49,0,565,0,86809.7,1375.8,0.001,0.260,0.082,0.657,3653,7.98,0.94,0.00,0.00,0.06,0.76,0.00,0.00,7.92,0.94,0.00,0.00,0.005,0.059,13,0.629,0.229,0.771,0.000,0.000,1097,1096,1,1.000,0.000,0.000,1915,0.114,0.958,0.019,8.91,1223,0,1375.831,0.000,0.000,10557,1.00,19.79,0.000,0.000,0.000,7,8,8,14,1356,0.005,14.68,0.0064,0.000,1,0.023,0.000,0.079,0.001,2.38,3.08,3.02,0.00,0.000,1.00,1.00,1.00,0.023,0.00214,12.18,0.1698,2.25,19502.6,25049.6,127.672,0.0322,8.679
160000,253,1.608,0.112,8.45,7355,6352,86,0,834,4,136078.3,2651.5,0.010,0.244,0.123,0.623,2593,8.55,2.69,0.00,0.00,0.01,0.13,0.00,0.00,8.54,2.71,0.00,0.00,0.004,0.063,21,0.522,0.233,0.763,0.000,0.004,2430,2425,1,1.000,0.000,0.000,4890,0.136,0.529,0.005,13.28,2361,0,662.876,0.000,0.000,29157,1.00,19.32,0.000,0.000,0.000,7,8,10,33,2162,0.008,5.42,0.0063,0.008,1,0.045,0.000,0.079,0.025,2.16,3.43,2.91,0.00,0.000,1.00,1.00,1.00,0.045,0.00231,38.07,0.3522,6.55,22760.0,25049.6,106.656,0.0866,13.524
170000,138,1.526,0.158,8.96,6615,5848,200,0,682,0,130535.7,1989.6,0.002,0.207,0.162,0.628,2609,7.97,4.38,0.00,0.00,0.00,0.00,0.20,2.37,7.77,2.13,0.00,0.00,0.000,0.000,9,0.558,0.203,0.797,0.000,0.000,1738,1730,1,1.000,0.000,0.007,3576,0.104,0.607,0.006,13.13,2084,0,1989.616,0.000,0.000,19884,1.00,19.78,0.000,0.000,0.000,7,8,8,58,1100,0.004,3.79,0.0122,0.007,1,0.037,0.000,0.066,0.004,1.96,3.04,3.07,0.00,0.000,1.00,1.00,1.00,0.037,0.00325,31.90,0.2734,6.73,22229.5,25049.7,114.613,0.0744,13.005
180000,111,1.572,0.299,8.88,2390,2073,97,0,247,0,52529.9,582.2,0.009,0.175,0.169,0.646,5095,7.67,1.89,0.00,0.00,0.05,0.57,0.00,0.00,7.61,1.76,0.00,0.00,0.004,0.038,8,0.730,0.270,0.730,0.000,0.000,295,288,1,1.000,0.000,0.000,2150,0.100,0.961,0.018,5.48,826,0,582.205,0.000,0.000,3665,1.00,19.60,0.000,0.000,0.000,7,7,8,15,851,0.003,5.37,0.0062,0.000,3,0.020,0.000,0.027,0.001,2.25,3.10,3.13,0.00,0.000,1.00,1.00,1.00,0.020,0.00160,9.02,0.1022,4.35,19955.9,25049.7,143.566,0.0442,5.208
190000,68,1.584,0.312,9.22,2531,2184,95,0,295,0,42435.7,859.8,0.014,0.172,0.180,0.635,5721,8.43,4.29,0.00,0.00,0.15,0.62,0.13,1.08,8.15,3.78,0.00,0.00,0.008,0.032,7,0.779,0.162,0.824,0.000,0.015,996,984,1,1.000,0.000,0.015,4379,0.149,0.963,0.018,4.25,1039,0,859.782,0.000,0.015,20258,1.00,19.00,0.000,0.000,0.000,7,7,10,35,573,0.002,4.43,0.0077,0.000,6,0.134,0.000,0.057,0.026,2.38,3.43,3.34,0.00,0.000,1.00,1.00,1.00,0.135,0.00210,22.11,0.1364,5.92,19817.9,25049.7,132.648,0.0503,4.187
200000,96,1.354,0.224,8.85,2279,1999,64,0,188,0,44654.5,971.8,0.011,0.182,0.151,0.656,5738,7.18,0.69,0.00,0.00,0.00,0.00,0.00,0.00,7.18,0.69,0.00,0.00,0.000,0.000,7,0.812,0.156,0.844,0.000,0.000,825,821,1,1.000,0.000,0.000,3392,0.062,0.707,0.008,4.31,817,0,971.757,0.000,0.000,19538,1.00,19.92,0.000,0.000,0.000,7,7,8,10,689,0.003,1.80,0.0065,0.000,1,0.117,0.000,0.044,0.062,2.26,3.02,3.02,0.00,0.000,1.00,1.00,1.00,0.117,0.00162,11.01,0.1527,1.65,21229.4,25049.7,146.316,0.0560,4.399
210000,103,1.509,0.096,8.77,2873,2465,92,0,309,0,56341.2,755.7,0.010,0.229,0.107,0.654,4859,8.41,3.74,0.00,0.00,0.01,0.10,0.00,0.00,8.40,3.68,0.00,0.00,0.000,0.003,16,0.417,0.243,0.757,0.000,0.000,498,492,1,1.000,0.000,0.000,2467,0.115,0.393,0.002,5.43,988,0,755.731,0.000,0.000,6321,1.00,19.30,0.000,0.000,0.000,6,8,10,33,866,0.003,2.28,0.0065,0.010,3,0.024,0.000,0.032,0.015,2.35,3.37,2.98,0.00,0.000,1.00,1.00,1.00,0.024,0.00216,10.17,0.1285,7.89,23307.1,25049.7,145.566,0.0523,5.581
220000,91,1.460,0.111,8.73,2292,1922,101,0,281,0,51003.2,556.5,0.005,0.302,0.068,0.625,5259,6.57,1.54,0.01,0.10,0.00,0.00,0.00,0.00,6.56,1.48,0.00,0.00,0.000,0.000,9,0.571,0.209,0.791,0.000,0.000,176,176,1,1.000,0.000,0.000,722,0.155,0.492,0.004,5.13,783,0,556.538,0.000,0.000,2554,1.00,20.18,0.000,0.000,0.000,4,7,7,15,598,0.002,3.72,0.0085,0.000,2,0.008,0.000,0.021,0.000,2.23,3.04,2.90,0.00,0.000,1.00,1.00,1.00,0.008,0.00256,9.64,0.1007,1.48,23078.3,25049.8,144.945,0.0457,5.058
230000,169,1.542,0.063,9.76,3105,2545,94,0,388,0,58495.4,748.1,0.014,0.351,0.079,0.557,4816,8.96,3.61,0.00,0.00,0.01,0.15,0.03,0.38,8.92,3.48,0.00,0.00,0.001,0.007,28,0.178,0.320,0.675,0.000,0.006,597,590,1,1.000,0.000,0.006,2118,0.145,0.247,0.001,5.77,1001,0,748.089,0.000,0.000,11703,1.00,18.50,0.000,0.000,0.000,6,8,14,28,1514,0.006,1.57,0.0039,0.000,5,0.028,0.000,0.045,0.000,2.44,3.38,3.37,0.00,0.000,1.00,1.00,1.00,0.028,0.00166,15.74,0.1205,4.78,23731.5,25049.8,140.354,0.0454,5.790
240000,256,1.424,0.088,9.60,6226,5470,54,0,615,2,118065.8,1781.8,0.011,0.282,0.329,0.377,2915,9.21,2.35,0.00,0.00,0.00,0.00,0.00,0.00,9.21,2.35,0.00,0.00,0.000,0.000,25,0.492,0.219,0.781,0.000,0.000,1643,1596,1,1.000,0.000,0.000,1471,0.103,0.318,0.002,11.84,2172,0,890.895,0.000,0.000,16938,1.00,19.04,0.000,0.000,0.000,6,11,11,14,2358,0.009,0.22,0.0050,0.000,1,0.027,0.000,0.066,0.002,2.46,2.76,3.72,0.00,0.000,1.00,1.00,1.00,0.028,0.00232,27.88,0.2373,5.75,23202.8,25049.8,123.495,0.0591,11.730
250000,173,1.526,0.119,9.33,4036,3519,123,0,477,0,89641.2,1106.7,0.005,0.202,0.292,0.500,3465,7.51,2.27,0.00,0.00,0.08,1.06,0.00,0.00,7.43,2.06,0.00,0.00,0.004,0.053,22,0.497,0.254,0.746,0.000,0.000,514,508,1,0.850,0.150,0.000,1192,0.109,0.493,0.004,8.99,1386,0,1106.675,0.000,0.000,4861,1.00,19.69,0.000,0.000,0.000,6,7,10,20,1299,0.005,3.69,0.0070,0.000,0,0.014,0.000,0.037,0.000,2.34,2.88,3.28,0.00,0.000,1.00,1.00,1.00,0.014,0.00179,12.82,0.1714,7.93,22814.2,25049.8,137.931,0.0605,8.892
260000,79,1.703,0.154,9.44,2713,2401,103,0,303,0,56425.9,617.1,0.006,0.231,0.328,0.435,4720,9.10,3.81,0.00,0.00,0.00,0.00,0.00,0.00,9.10,3.81,0.00,0.00,0.000,0.000,15,0.380,0.241,0.759,0.000,0.000,377,366,1,0.595,0.405,0.000,1026,0.130,0.571,0.005,5.70,965,0,617.064,0.000,0.000,4417,1.00,18.76,0.000,0.000,0.000,6,7,13,22,719,0.003,8.82,0.0078,0.000,3,0.016,0.000,0.041,0.000,2.39,3.05,3.57,0.00,0.000,1.00,1.00,1.00,0.016,0.00236,6.40,0.1052,5.10,22370.2,25049.8,142.523,0.0437,5.614
270000,118,1.353,0.062,9.38,3045,2692,51,0,263,0,46910.7,655.1,0.030,0.324,0.230,0.416,5514,6.25,1.92,0.00,0.00,0.00,0.00,0.00,0.00,6.25,1.92,0.00,0.00,0.000,0.000,13,0.458,0.212,0.788,0.000,0.000,550,542,2,0.958,0.000,0.000,1215,0.167,0.270,0.001,4.55,1086,0,655.051,0.000,0.000,10613,1.00,21.47,0.000,0.000,0.000,5,6,8,14,737,0.003,2.69,0.0064,0.000,4,0.034,0.000,0.048,0.013,2.19,2.92,2.35,0.00,0.000,1.00,1.00,1.00,0.034,0.00193,13.24,0.1175,4.90,23866.9,25049.8,142.963,0.0520,4.645
280000,221,1.494,0.065,9.90,5598,4851,79,0,565,0,89624.8,1304.2,0.024,0.288,0.215,0.474,3396,7.11,2.67,0.00,0.00,0.00,0.00,0.00,0.00,7.11,2.67,0.00,0.00,0.000,0.000,22,0.511,0.244,0.747,0.000,0.009,1641,1544,1,1.000,0.000,0.000,728,0.107,0.278,0.001,8.97,2011,0,1304.161,0.000,0.000,25290,1.00,20.25,0.000,0.000,0.000,5,7,7,19,1572,0.006,0.52,0.0057,0.000,2,0.046,0.000,0.096,0.001,2.19,3.01,2.86,0.00,0.000,1.00,1.00,1.00,0.046,0.00154,41.30,0.1820,6.16,23618.2,25049.9,112.647,0.0515,8.898
290000,61,1.637,0.135,10.00,3928,3603,105,0,380,0,75526.6,919.5,0.007,0.225,0.202,0.565,3810,6.95,1.61,0.00,0.00,0.00,0.00,0.00,0.00,6.95,1.61,0.00,0.00,0.000,0.000,13,0.311,0.311,0.689,0.000,0.000,703,693,2,0.836,0.000,0.000,937,0.070,0.551,0.005,7.66,1417,0,919.529,0.000,0.000,6071,1.00,20.46,0.000,0.000,0.000,6,6,10,11,424,0.002,5.21,0.0178,0.000,0,0.017,0.000,0.051,0.001,2.08,2.70,3.07,0.00,0.000,1.00,1.00,1.00,0.017,0.00404,16.05,0.1387,5.14,22730.4,25049.9,134.518,0.0469,7.525
300000,38,1.654,0.163,10.05,2301,2012,60,0,252,0,44552.8,488.7,0.010,0.240,0.440,0.310,5499,6.97,1.46,0.00,0.00,0.00,0.00,0.00,0.00,6.97,1.46,0.00,0.00,0.000,0.000,8,0.289,0.289,0.711,0.000,0.000,326,307,1,1.000,0.000,0.000,370,0.084,0.622,0.007,4.50,887,0,488.681,0.000,0.000,2973,1.00,20.37,0.000,0.000,0.000,5,7,9,10,265,0.001,3.23,0.0168,0.000,4,0.013,0.000,0.044,0.000,1.89,2.63,3.18,0.00,0.000,1.00,1.00,1.00,0.013,0.00402,4.94,0.0822,0.84,22303.3,25049.9,150.765,0.0338,4.423
304308,0,-0.000,0.247,-0.00,80,91,18,0,9,0,3227.2,15.1,0.003,0.107,0.601,0.288,26343,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,-0.000,0,0.000,0.000,0.000,0.000,0.000,3,3,1,0.000,0.000,0.000,0,0.000,0.788,0.012,0.46,26,0,15.130,0.000,0.000,70,-0.00,-0.00,0.000,0.000,0.000,0,0,0,0,0,0.000,2.97,0.3227,0.000,0,0.010,0.000,0.006,0.000,-0.00,-0.00,-0.00,-0.00,-0.000,-0.00,-0.00,-0.00,0.010,0.00520,0.50,0.0067,3.27,21002.5,25049.9,66.475,0.0049,0.324
