step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,7,2095,6.5,0.0,0.0,0.1,6.4,0.0,1.01,19.7,36,630,32.09,0.26,2095,0,0,0.0,1.02,1.02,1.01,2.28,2.03,4.13
5000,2,185,7.6,0.0,0.0,0.0,7.6,0.0,1.01,17.0,23,867,45.62,0.48,185,0,0,0.0,1.00,1.01,1.01,2.51,2.72,4.90
6000,7,2198,6.3,0.0,0.0,0.0,6.2,0.0,1.00,19.8,33,768,38.16,0.29,2198,0,0,0.0,1.01,1.01,1.00,2.29,2.02,4.07
6000,2,103,8.1,0.0,0.0,0.0,8.1,0.0,1.00,15.6,15,918,49.66,0.47,103,0,0,0.0,1.00,1.00,1.00,2.89,2.49,5.90
7000,7,2286,6.2,0.0,0.0,0.0,6.1,0.0,1.00,19.9,27,770,37.93,0.30,2286,0,0,0.0,1.00,1.00,1.00,2.26,2.01,4.04
7000,2,53,8.4,0.0,0.0,0.0,8.4,0.0,1.00,14.8,7,1143,64.11,0.56,53,0,0,0.0,1.00,1.00,1.00,2.81,2.34,6.57
8000,7,2274,6.2,0.0,0.0,0.0,6.1,0.0,1.00,19.9,30,757,37.13,0.31,2274,0,0,0.0,1.00,1.00,1.00,2.27,2.02,4.04
8000,2,46,8.6,0.0,0.0,0.1,8.5,0.0,1.00,14.0,6,1024,57.68,0.51,46,0,0,0.0,1.00,1.00,1.00,2.91,2.22,7.15
9000,7,2302,6.2,0.0,0.0,0.0,6.2,0.0,1.01,19.8,46,757,37.14,0.31,2302,0,0,0.0,1.01,1.01,1.01,2.29,2.02,4.11
9000,2,32,8.4,0.0,0.0,0.0,8.4,0.0,1.00,14.1,5,968,54.26,0.56,32,0,0,0.0,1.00,1.00,1.00,2.97,2.12,7.44
10000,7,2307,6.3,0.0,0.0,0.0,6.2,0.0,1.00,19.4,36,765,37.60,0.33,2307,0,0,0.0,1.00,1.00,1.00,2.33,1.94,4.34
10000,2,19,8.7,0.0,0.0,0.0,8.7,0.0,1.00,13.7,3,1138,64.58,0.62,19,0,0,0.0,1.00,1.00,1.00,3.05,2.11,7.47
11000,7,2269,6.5,0.0,0.0,0.0,6.4,0.0,1.00,18.8,34,724,35.79,0.34,2269,0,0,0.0,1.00,1.00,1.00,2.38,1.84,4.74
11000,2,6,10.3,0.0,0.0,0.0,10.3,0.0,1.00,12.0,3,476,26.81,0.47,6,0,0,0.0,1.00,1.00,1.00,4.00,2.17,8.00
