step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
60000,8,413,9.25,0.00,0.02,0.00,9.23,0.00,1.00,0.000,0.051,245599.2,4437.0,3,7,2.42,1.00,1.00,0.5304,7.52,17638.8,17.6353,24.5215,4725
60000,1,28,10.29,0.00,0.00,0.00,10.29,0.00,1.00,0.000,0.220,17227.2,681.8,1,5,2.93,1.00,1.00,0.0768,0.32,173.6,11.8068,1.7668,84
60000,0,3,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.000,652.7,30.8,1,2,2.67,1.00,1.00,0.0109,0.73,54863.6,0.0000,0.0000,11575
70000,8,420,9.70,0.00,0.01,0.04,9.66,0.00,1.00,0.000,0.054,220689.8,3601.4,2,6,2.61,1.00,1.00,0.4353,7.56,19239.8,25.3092,22.0774,4715
70000,1,23,9.17,0.00,0.00,0.30,8.87,0.00,1.00,0.000,0.147,17364.2,721.0,1,5,2.70,1.00,1.00,0.0828,0.03,112.0,11.8337,1.7828,87
70000,0,3,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,682.8,50.3,1,3,3.00,1.00,1.00,0.0139,1.12,53227.5,0.0000,0.0000,11582
80000,8,417,9.02,0.00,0.01,0.01,9.00,0.00,1.00,0.000,0.049,208958.8,3409.6,1,9,2.51,1.00,1.00,0.4204,5.73,16982.5,28.2600,20.8827,4741
80000,1,35,9.97,0.06,0.00,0.00,9.91,0.00,1.02,0.000,0.240,18720.0,808.5,1,4,2.57,1.01,1.01,0.0924,1.10,384.3,7.0504,1.9228,90
80000,0,2,5.50,0.00,0.00,0.00,5.50,0.00,1.00,0.000,0.000,878.5,62.8,1,2,3.00,1.00,1.00,0.0163,0.90,55408.5,0.0000,0.0000,11553
90000,8,484,8.55,0.03,0.05,0.01,8.46,0.00,1.01,0.000,0.054,236918.7,3980.8,2,6,2.48,1.01,1.01,0.4846,8.39,17613.1,18.9565,23.6903,4750
90000,1,36,13.14,1.11,0.00,0.00,12.03,0.00,1.33,0.000,0.304,18108.1,731.7,1,3,2.94,1.00,1.61,0.0827,2.64,258.0,12.3321,1.8588,97
90000,0,1,16.00,0.00,0.00,0.00,16.00,0.00,1.00,0.000,0.000,809.9,55.2,1,1,4.00,1.00,1.00,0.0142,0.86,54567.0,0.0000,0.0000,11537
100000,8,423,8.95,0.02,0.04,0.00,8.89,0.00,1.01,0.000,0.049,219694.5,3976.6,2,0,2.46,1.00,1.01,0.4846,7.74,18535.6,22.4694,21.9743,4802
100000,1,27,14.56,0.00,0.00,0.48,14.07,0.00,1.00,0.000,0.244,16249.4,706.0,1,0,2.59,1.00,1.00,0.0808,0.38,168.3,17.4491,1.6666,98
100000,0,4,16.25,0.00,0.00,0.00,16.25,0.00,1.00,0.000,0.000,876.2,82.6,1,2,3.25,1.00,1.00,0.0187,2.44,53807.8,0.0000,0.0000,11484
110000,8,367,9.28,0.07,0.00,0.02,9.19,0.00,1.02,0.000,0.045,208984.2,3550.8,2,2,2.64,1.02,1.02,0.4364,7.86,18768.7,27.1707,20.8732,4767
110000,1,21,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.161,14666.8,558.5,2,1,3.14,1.00,1.00,0.0641,1.63,209.6,24.6302,1.5180,98
110000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,924.6,95.8,0,0,-0.00,-0.00,-0.00,0.0237,1.05,53936.2,0.0000,0.0000,11519
120000,8,400,9.33,0.06,0.00,0.05,9.22,0.00,1.01,0.000,0.049,178127.0,3061.3,2,0,2.62,1.01,1.02,0.3845,8.07,20111.5,34.1520,17.8217,4728
120000,1,23,9.39,0.00,0.00,0.00,9.39,0.00,1.00,0.000,0.136,17907.1,788.9,1,0,2.70,1.00,1.00,0.0898,2.66,159.0,11.3460,1.8481,98
120000,0,3,15.00,0.00,0.00,0.00,15.00,0.00,1.00,0.000,0.000,1030.5,106.0,1,3,3.67,1.00,1.00,0.0233,1.74,52621.8,0.0000,0.0000,11558
130000,8,384,9.01,0.04,0.00,0.04,8.93,0.00,1.01,0.000,0.050,202292.6,3496.4,2,0,2.51,1.01,1.02,0.4277,5.29,16631.2,27.2178,20.2518,4308
130000,1,17,9.18,0.00,0.00,0.00,9.18,0.00,1.00,0.000,0.099,10320.2,384.7,1,0,2.94,1.00,1.00,0.0444,0.10,144.2,41.7127,1.0984,98
130000,0,1,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.000,760.8,64.1,1,1,3.00,1.00,1.00,0.0145,0.30,55738.1,0.0000,0.0000,11978
140000,8,376,9.29,0.09,0.04,0.03,9.13,0.00,1.03,0.000,0.053,184810.7,3189.3,2,2,2.47,1.01,1.04,0.3853,8.04,14986.8,29.6833,18.4936,4161
140000,1,14,8.71,0.00,0.00,0.00,8.71,0.00,1.00,0.000,0.079,8203.5,298.1,1,5,2.79,1.00,1.00,0.0337,0.00,89.8,47.3889,0.8855,92
140000,0,2,11.50,0.00,0.00,0.00,11.50,0.00,1.00,0.000,0.000,439.0,24.8,1,1,2.00,1.00,1.00,0.0068,0.17,56772.9,0.0000,0.0000,12131
150000,8,377,8.69,0.04,0.05,0.00,8.60,0.00,1.01,0.000,0.046,201046.0,3969.3,2,2,2.47,1.01,1.02,0.4701,6.67,18095.1,25.6461,20.0829,4415
150000,1,16,12.50,0.25,0.00,0.00,12.25,0.00,1.12,0.000,0.126,10742.4,473.1,1,0,3.06,1.05,1.10,0.0536,0.11,469.1,33.5648,1.1861,98
150000,0,1,18.00,0.00,0.00,0.00,18.00,0.00,1.00,0.000,0.000,467.8,27.2,1,1,4.00,1.00,1.00,0.0076,0.71,52389.2,0.0000,0.0000,11871
160000,8,413,8.70,0.11,0.00,0.03,8.56,0.00,1.04,0.000,0.050,219786.9,4070.7,2,0,2.53,1.03,1.04,0.4874,8.10,17925.8,23.0181,21.9617,4502
160000,1,17,7.35,0.00,0.00,0.00,7.35,0.00,1.00,0.000,0.077,10531.7,467.6,0,0,2.59,1.00,1.00,0.0536,0.21,569.1,35.0198,1.1570,98
160000,0,2,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,866.3,72.5,0,1,2.00,1.00,1.00,0.0167,0.52,51997.6,0.0000,0.0000,11784
170000,8,345,9.02,0.06,0.01,0.07,8.89,0.01,1.02,0.003,0.051,197812.5,3633.9,2,0,2.35,1.01,1.02,0.4417,8.61,14244.0,27.8630,19.7648,3840
170000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,8506.6,444.7,0,0,-0.00,-0.00,-0.00,0.0542,0.00,154.6,37.9753,1.0201,98
170000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,3017.2,539.0,1,1,2.00,1.00,1.00,0.0844,0.37,57202.8,0.0000,0.0000,12446
180000,8,191,8.92,0.00,0.00,0.01,8.91,0.00,1.00,0.000,0.032,136375.9,2071.4,2,0,2.72,1.00,1.00,0.2614,6.03,12559.5,43.9637,13.6353,3332
180000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,193.9,62.7676,0.0326,98
180000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,347.6,5.1,0,0,-0.00,-0.00,-0.00,0.0037,0.05,58817.1,0.0000,0.0000,12954
190000,8,317,9.68,0.01,0.00,0.00,9.67,0.00,1.00,0.000,0.044,131744.0,1737.9,2,11,2.68,1.00,1.00,0.2294,4.72,17832.2,46.0142,13.1643,4326
190000,1,22,10.27,0.00,0.00,0.00,10.27,0.00,1.00,0.000,0.184,12829.4,610.8,1,4,2.82,1.00,1.00,0.0698,2.03,387.1,32.2627,1.3628,80
190000,0,3,12.33,0.00,0.00,0.00,12.33,0.00,1.00,0.000,0.000,2402.5,316.1,1,3,2.33,1.00,1.00,0.0426,0.30,54501.7,0.0000,0.0000,11978
200000,8,486,10.95,0.06,0.00,0.08,10.81,0.00,1.01,0.000,0.070,241606.8,4514.0,3,15,2.54,1.00,1.02,0.5368,8.48,20991.5,14.9959,24.1066,4738
200000,1,20,14.10,0.05,0.00,0.00,14.05,0.00,1.01,0.000,0.310,18659.3,988.2,1,5,2.75,1.00,1.02,0.1089,0.00,148.9,8.9552,1.8967,64
200000,0,1,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,443.9,6.3,1,1,4.00,1.00,1.00,0.0062,0.68,51084.7,0.0000,0.0000,11582
210000,8,427,10.92,0.25,0.02,0.10,10.55,0.00,1.07,0.000,0.062,257750.7,5113.9,3,12,2.49,1.02,1.11,0.6149,7.59,16766.3,12.9906,25.7239,4730
210000,1,20,13.85,0.30,0.00,0.00,13.55,0.00,1.08,0.000,0.233,15939.0,581.5,1,8,2.80,1.02,1.14,0.0633,0.14,81.8,22.6318,1.6083,72
210000,0,2,8.50,0.00,0.00,0.00,8.50,0.00,1.00,0.000,0.000,683.2,13.9,0,2,2.50,1.00,1.00,0.0105,0.58,55727.3,0.0000,0.0000,11582
220000,8,454,11.20,0.14,0.05,0.00,11.01,0.00,1.04,0.002,0.078,244573.9,4826.4,4,5,2.23,1.03,1.06,0.5765,7.80,15128.6,18.5947,24.4266,4058
220000,1,8,10.25,0.00,0.38,0.00,9.88,0.00,1.00,0.000,0.054,15799.3,687.7,1,1,3.62,1.00,1.00,0.0775,0.05,14.6,25.0941,1.6101,91
220000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,990.3,57.6,0,0,-0.00,-0.00,-0.00,0.0189,0.80,57853.1,0.0000,0.0000,12235
230000,8,423,11.37,0.03,0.06,0.00,11.28,0.00,1.01,0.000,0.074,236049.0,4764.1,3,0,2.23,1.01,1.01,0.5570,7.15,14690.4,22.8915,23.5898,4042
230000,1,26,12.81,0.27,0.00,0.00,12.54,0.00,1.09,0.000,0.276,11154.6,602.2,1,0,2.58,1.09,1.09,0.0680,1.80,543.5,36.4261,1.1921,78
230000,0,9,12.78,0.56,0.00,0.00,12.22,0.00,1.19,0.000,0.001,1103.6,210.7,2,9,2.78,1.17,1.17,0.0363,1.72,57737.1,0.0000,0.0000,12264
240000,8,377,10.90,0.01,0.10,0.03,10.76,0.00,1.01,0.000,0.069,232627.5,4557.8,3,0,2.29,1.00,1.00,0.5359,8.59,11274.5,23.3888,23.2585,3722
240000,1,26,11.73,0.04,0.35,0.00,11.35,0.00,1.01,0.000,0.195,19866.2,1006.7,1,0,2.27,1.02,1.02,0.1096,0.15,155.1,13.8142,2.0144,98
240000,0,3,12.67,0.00,0.00,0.00,12.67,0.00,1.00,0.000,0.000,672.2,140.2,1,3,2.33,1.00,1.00,0.0310,1.46,61754.8,0.0000,0.0000,12564
250000,8,378,9.17,0.01,0.03,0.03,9.12,0.00,1.00,0.000,0.056,217897.5,4397.8,3,0,2.24,1.00,1.00,0.5143,7.53,13094.8,27.6020,21.7887,3836
250000,1,7,13.14,0.00,0.00,0.00,13.14,0.00,1.00,0.000,0.056,12044.3,400.2,0,0,2.71,1.00,1.00,0.0451,0.00,27.8,37.6286,1.2460,98
250000,0,1,25.00,0.00,0.00,0.00,25.00,0.00,1.00,0.000,0.000,698.8,68.0,0,1,3.00,1.00,1.00,0.0178,0.78,59994.3,0.0000,0.0000,12450
260000,8,371,10.49,0.02,0.12,0.00,10.36,0.00,1.01,0.000,0.061,208295.1,3890.0,4,0,2.16,1.00,1.01,0.4593,9.27,12873.2,30.8350,20.8086,3974
260000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,473.6,6.4,0,0,-0.00,-0.00,-0.00,0.0010,0.00,6.9,76.0087,0.1293,98
260000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,379.8,7.0,1,1,3.00,1.00,1.00,0.0052,0.64,59428.4,0.0000,0.0000,12312
270000,8,341,10.74,0.00,0.04,0.05,10.66,0.00,1.00,0.000,0.062,178433.9,3291.0,3,0,2.13,1.00,1.00,0.3909,6.17,11344.0,34.3351,17.8641,3692
270000,1,27,14.15,0.00,0.00,0.00,14.15,0.00,1.00,0.000,0.227,10637.9,413.3,1,0,3.15,1.00,1.00,0.0471,2.05,252.4,38.1152,1.1343,98
270000,0,3,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.000,1763.0,255.0,1,3,2.67,1.00,1.00,0.0410,0.83,61380.6,0.0000,0.0000,12594
280000,8,319,8.74,0.01,0.03,0.00,8.70,0.00,1.01,0.000,0.044,186293.1,3484.2,3,0,2.33,1.01,1.01,0.4153,8.83,11880.6,33.2471,18.6544,3952
280000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,10256.4,392.6,0,0,-0.00,-0.00,-0.00,0.0444,0.00,4.9,37.3873,1.1437,98
280000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,663.2,70.9,0,0,-0.00,-0.00,-0.00,0.0200,0.67,60278.2,0.0000,0.0000,12334
290000,8,358,8.37,0.00,0.01,0.00,8.36,0.00,1.00,0.000,0.041,150301.5,2429.0,2,3,2.28,1.00,1.00,0.3062,4.37,14566.8,41.8802,15.0729,4533
290000,1,13,10.92,0.00,0.00,0.00,10.92,0.00,1.00,0.000,0.090,5868.6,252.6,1,0,2.31,1.00,1.00,0.0289,0.71,75.3,52.6505,0.6475,96
290000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1407.3,169.4,0,0,-0.00,-0.00,-0.00,0.0282,0.44,57856.0,0.0000,0.0000,11755
300000,8,312,8.21,0.01,0.00,0.00,8.20,0.00,1.00,0.000,0.035,168443.0,2751.9,2,1,2.36,1.00,1.01,0.3426,6.31,14178.1,38.6856,16.8602,4585
300000,1,12,7.42,0.00,0.00,0.00,7.42,0.00,1.00,0.000,0.062,8001.3,244.9,2,9,2.33,1.00,1.00,0.0282,0.00,38.6,53.2076,0.8256,84
300000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1147.8,62.7,1,1,2.00,1.00,1.00,0.0131,0.23,58788.6,0.0000,0.0000,11715
310000,8,309,7.61,0.02,0.00,0.00,7.59,0.00,1.01,0.000,0.035,147958.4,2117.4,2,2,2.30,1.01,1.01,0.2745,3.58,11212.8,44.8877,14.7803,4187
310000,1,6,8.67,0.00,0.00,0.00,8.67,0.00,1.00,0.000,0.033,9163.8,247.9,1,0,2.33,1.00,1.00,0.0285,0.03,56.5,44.4771,0.9841,98
310000,0,1,3.00,0.00,0.00,0.00,3.00,0.00,1.00,0.000,0.000,648.8,25.5,1,1,1.00,1.00,1.00,0.0081,1.94,61592.4,0.0000,0.0000,12099
320000,8,344,8.13,0.00,0.00,0.00,8.13,0.00,1.00,0.000,0.062,165037.7,2661.6,2,0,2.22,1.00,1.00,0.3231,4.85,8078.7,33.0427,16.5185,2822
320000,1,3,16.00,0.00,0.00,0.00,16.00,0.00,1.00,0.000,0.031,4760.8,107.6,1,0,2.00,1.00,1.00,0.0126,0.22,26.2,64.4322,0.5205,98
320000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,621.4,18.0,1,2,3.00,1.00,1.00,0.0066,0.38,64495.0,0.0000,0.0000,13464
330000,8,324,8.18,0.06,0.04,0.01,8.06,0.01,1.01,0.003,0.049,160820.8,2820.1,2,0,2.25,1.02,1.00,0.3323,8.37,9897.6,27.1697,16.0958,3396
330000,1,8,15.50,0.00,0.00,0.00,15.50,0.00,1.00,0.000,0.079,10675.6,546.9,1,0,2.25,1.00,1.00,0.0610,0.76,64.9,45.5326,1.1148,98
330000,0,2,16.00,0.00,0.00,0.00,16.00,0.00,1.00,0.000,0.000,1104.0,107.4,1,2,2.00,1.00,1.00,0.0226,1.79,62977.2,0.0000,0.0000,12890
340000,8,285,8.25,0.04,0.08,0.00,8.13,0.00,1.01,0.000,0.036,162171.7,2725.0,2,0,2.34,1.00,1.02,0.3357,6.62,10322.1,37.0878,16.2367,4102
340000,1,18,8.72,0.00,0.00,0.00,8.72,0.00,1.00,0.000,0.107,9522.3,536.9,1,0,2.83,1.00,1.00,0.0633,1.65,413.5,45.1656,1.0083,98
340000,0,2,18.00,0.00,0.00,13.00,5.00,0.00,1.00,0.000,0.000,804.4,71.9,1,2,3.50,1.00,1.00,0.0172,0.75,62152.2,0.0000,0.0000,12184
350000,8,399,8.61,0.05,0.05,0.00,8.51,0.00,1.03,0.000,0.045,172280.7,2911.9,2,5,2.40,1.02,1.04,0.3562,3.86,15275.4,38.0301,17.2479,4768
350000,1,15,10.27,0.00,0.00,0.00,10.27,0.00,1.00,0.000,0.108,9449.1,419.1,2,9,2.47,1.00,1.00,0.0482,1.00,41.9,40.6594,1.0802,83
350000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,916.8,59.9,1,1,4.00,1.00,1.00,0.0130,0.39,56404.3,0.0000,0.0000,11533
360000,8,387,8.64,0.10,0.00,0.00,8.55,0.00,1.03,0.000,0.044,215770.1,3967.5,2,8,2.31,1.03,1.04,0.4708,6.97,17241.8,25.7321,21.5459,4766
360000,1,18,8.33,0.00,0.00,0.00,8.33,0.00,1.00,0.000,0.113,9034.9,368.4,2,13,1.94,1.00,1.00,0.0406,0.25,183.0,41.5833,0.9777,85
360000,0,1,4.00,0.00,0.00,0.00,4.00,0.00,1.00,0.000,0.000,502.0,4.9,1,1,2.00,1.00,1.00,0.0045,0.23,53651.7,0.0000,0.0000,11533
370000,8,376,9.15,0.02,0.03,0.05,9.05,0.00,1.00,0.000,0.045,180653.3,3331.8,2,5,2.39,1.00,1.01,0.4041,7.50,17037.0,33.7859,18.0629,4761
370000,1,26,9.81,0.27,0.00,0.00,9.54,0.00,1.18,0.000,0.183,10298.2,417.6,2,8,2.62,1.13,1.21,0.0454,0.06,190.0,39.5677,1.0762,90
370000,0,43,17.67,1.91,0.49,0.00,15.28,0.00,1.47,0.000,0.004,884.0,8.8,2,5,3.56,1.48,1.67,0.0061,6.96,53743.4,0.0000,0.0000,11533
380000,8,375,8.45,0.07,0.06,0.00,8.32,0.01,1.02,0.003,0.041,202604.0,3591.3,2,8,2.30,1.02,1.02,0.4349,5.00,18413.9,31.1136,20.2344,4767
380000,1,22,8.73,0.00,0.00,0.00,8.73,0.00,1.00,0.000,0.156,12455.4,414.9,1,9,2.64,1.00,1.00,0.0470,0.96,207.4,32.2180,1.2754,84
380000,0,3,21.67,0.33,0.00,0.00,21.33,0.00,1.04,0.000,0.000,2465.1,246.2,0,3,4.67,1.00,1.08,0.0425,0.96,54289.5,0.0000,0.0000,11533
390000,8,380,9.15,0.01,0.04,0.05,9.04,0.00,1.01,0.000,0.045,205427.2,3591.1,2,0,2.38,1.01,1.01,0.4324,6.54,15175.6,28.9497,20.5280,4802
390000,1,39,12.26,0.85,0.26,0.00,11.15,0.00,1.25,0.000,0.289,12801.5,508.0,2,0,3.08,1.15,1.32,0.0581,1.08,577.7,31.8390,1.3898,98
390000,0,7,15.43,0.00,0.00,0.00,15.43,0.00,1.00,0.000,0.001,1549.1,121.0,2,6,2.86,1.00,1.00,0.0228,1.45,57045.4,0.0000,0.0000,11484
400000,8,364,8.89,0.04,0.09,0.00,8.76,0.00,1.02,0.000,0.042,189272.7,3426.7,1,0,2.35,1.02,1.02,0.4134,6.59,16422.8,33.2436,18.9466,4802
400000,1,8,17.25,0.00,0.00,0.00,17.25,0.00,1.00,0.000,0.087,16764.6,672.2,1,0,3.62,1.00,1.00,0.0749,0.30,109.3,26.4683,1.7256,98
400000,0,1,21.00,0.00,0.00,0.00,21.00,0.00,1.00,0.000,0.000,969.2,126.4,1,1,3.00,1.00,1.00,0.0264,0.56,56133.7,0.0000,0.0000,11484
410000,8,476,8.72,0.00,0.04,0.00,8.68,0.00,1.00,0.000,0.055,212031.5,3688.8,2,0,2.28,1.00,1.00,0.4416,7.56,18030.3,27.0727,21.2007,4742
410000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,9293.8,566.0,0,0,-0.00,-0.00,-0.00,0.0669,0.24,235.7,45.9357,1.0252,98
410000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1110.6,96.6,1,1,4.00,1.00,1.00,0.0242,1.11,53975.3,0.0000,0.0000,11544
420000,8,458,8.70,0.04,0.01,0.00,8.64,0.00,1.01,0.000,0.053,238439.6,4276.3,2,0,2.44,1.00,1.03,0.5030,8.08,17063.7,20.0543,23.8021,4732
420000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,74.2,63.6401,0.1048,98
420000,0,2,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,472.0,4.2,1,2,2.00,1.00,1.00,0.0044,0.34,54052.4,0.0000,0.0000,11554
430000,8,449,8.73,0.11,0.01,0.00,8.61,0.00,1.06,0.002,0.067,252392.0,4661.5,2,0,2.42,1.06,1.06,0.5455,3.73,15417.6,15.3155,25.1671,3680
430000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,166.9,53.3418,0.1565,98
430000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,493.4,3.7,1,1,3.00,1.00,1.00,0.0042,0.50,54050.9,0.0000,0.0000,12606
440000,8,475,9.09,0.03,0.03,0.05,8.98,0.00,1.01,0.000,0.072,243408.4,4798.4,2,0,2.31,1.01,1.01,0.5536,8.32,16986.1,12.0677,24.2772,3748
440000,1,11,8.00,0.27,0.55,0.00,7.18,0.00,1.14,0.000,0.057,1356.5,68.9,1,0,2.73,1.14,1.14,0.0083,1.41,306.9,50.2688,0.2921,98
440000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,2932.0,469.1,1,0,3.00,1.00,1.00,0.0793,1.31,53311.5,0.0000,0.0000,12538
450000,8,430,8.67,0.01,0.03,0.00,8.63,0.00,1.01,0.000,0.070,247442.5,4706.6,2,4,2.29,1.01,1.01,0.5499,8.92,10407.6,14.7760,24.7022,3336
450000,1,29,13.34,0.31,0.00,0.21,12.83,0.00,1.09,0.000,0.251,10740.9,635.1,1,2,2.76,1.03,1.16,0.0743,0.84,368.0,27.9793,1.1405,96
450000,0,4,32.75,0.00,0.00,0.00,32.75,0.00,1.00,0.000,0.001,3020.2,407.6,1,3,6.25,1.00,1.00,0.0698,2.05,61812.0,0.0000,0.0000,12952
460000,8,491,8.47,0.07,0.00,0.01,8.39,0.00,1.03,0.000,0.062,231606.8,4418.0,2,1,2.23,1.03,1.03,0.5130,10.24,12762.6,15.8255,23.1265,4158
460000,1,14,9.64,0.00,0.00,0.00,9.64,0.00,1.00,0.000,0.080,14001.6,571.8,1,0,2.57,1.00,1.00,0.0657,0.33,205.8,31.0766,1.4853,98
460000,0,4,12.00,0.50,0.00,0.00,11.50,0.00,1.12,0.000,0.000,1010.3,95.8,1,4,2.75,1.00,1.21,0.0222,2.11,59479.1,0.0000,0.0000,12128
470000,8,397,8.69,0.02,0.00,0.00,8.67,0.00,1.01,0.000,0.061,226790.4,4378.0,2,0,2.23,1.01,1.01,0.5058,6.40,9733.5,18.2977,22.6608,3512
470000,1,18,10.61,0.22,0.00,0.00,10.39,0.00,1.08,0.000,0.120,9647.6,337.2,1,0,2.44,1.06,1.11,0.0369,0.23,203.5,27.4806,1.0831,98
470000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,697.5,49.2,0,0,-0.00,-0.00,-0.00,0.0131,0.56,61837.3,0.0000,0.0000,12774
480000,8,479,8.63,0.00,0.00,0.00,8.63,0.00,1.00,0.000,0.060,235376.6,4180.2,2,0,2.16,1.00,1.00,0.4900,5.95,15030.5,21.8571,23.5156,4340
480000,1,18,10.39,0.11,0.00,0.00,10.28,0.00,1.04,0.000,0.117,9631.9,340.7,1,0,2.17,1.00,1.07,0.0376,0.67,379.5,33.2296,1.0061,98
480000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,570.0,52.5,1,1,3.00,1.00,1.00,0.0137,1.81,55974.9,0.0000,0.0000,11946
