step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells
130000,8,502,8.75,0.01,0.00,0.01,8.73,0.00,1.01,0.000,0.060,260639.9,4041.0,4,5,2.30,1.01,1.01,0.4906,6.65,14408.4,15.4461,26.0381,4615
130000,1,28,13.46,1.11,0.00,0.00,12.36,0.00,1.38,0.000,0.251,17011.0,718.7,3,2,2.75,1.38,1.38,0.0855,3.98,235.2,13.4920,1.7660,92
130000,0,4,18.25,0.00,0.00,0.00,18.25,0.00,1.00,0.000,0.000,836.4,54.2,1,2,4.50,1.00,1.00,0.0182,2.12,58072.8,0.0000,0.0000,11677
140000,8,341,8.61,0.02,0.00,0.00,8.59,0.00,1.00,0.000,0.038,215768.1,3218.6,4,11,2.29,1.00,1.00,0.4050,5.38,12613.9,27.2871,21.6222,4767
140000,1,11,8.64,0.00,0.00,0.00,8.64,0.00,1.00,0.000,0.071,9724.2,290.7,2,4,2.27,1.00,1.00,0.0354,0.00,121.3,40.0230,1.0939,84
140000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,726.7,50.0,1,1,3.00,1.00,1.00,0.0156,0.73,59207.9,0.0000,0.0000,11533
150000,8,315,8.28,0.01,0.00,0.00,8.27,0.00,1.01,0.000,0.034,184656.2,2497.5,4,4,2.38,1.01,1.01,0.3336,9.03,13895.8,34.4993,18.4807,4763
150000,1,20,11.25,0.00,0.55,0.00,10.70,0.00,1.00,0.000,0.152,12729.6,568.6,2,4,2.55,1.00,1.00,0.0687,1.41,270.1,32.9274,1.3469,88
150000,0,3,9.67,0.00,0.00,0.00,9.67,0.00,1.00,0.000,0.000,1914.1,143.5,2,3,3.00,1.00,1.00,0.0298,2.15,58709.5,0.0000,0.0000,11533
160000,8,338,8.46,0.00,0.04,0.00,8.42,0.00,1.00,0.000,0.038,174345.3,2256.7,5,5,2.35,1.00,1.00,0.3022,8.14,15405.4,37.6070,17.4499,4735
160000,1,22,15.50,0.00,0.00,0.00,15.50,0.00,1.00,0.000,0.189,15425.6,572.6,2,2,3.55,1.00,1.00,0.0650,0.85,401.1,24.2934,1.5898,95
160000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,794.0,68.7,0,0,-0.00,-0.00,-0.00,0.0164,0.98,56960.1,0.0000,0.0000,11554
170000,8,340,8.95,0.02,0.00,0.00,8.93,0.00,1.01,0.000,0.040,197394.8,2749.4,5,0,2.47,1.01,1.01,0.3519,5.65,16870.4,31.9602,19.7585,4802
170000,1,3,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.017,10570.1,716.4,1,0,4.33,1.00,1.00,0.0838,0.89,236.2,28.1013,1.1802,98
170000,0,1,10.00,0.00,0.00,0.00,10.00,0.00,1.00,0.000,0.000,840.1,77.3,1,1,3.00,1.00,1.00,0.0185,0.79,55023.2,0.0000,0.0000,11484
180000,8,234,8.73,0.00,0.00,0.00,8.73,0.00,1.00,0.000,0.027,166085.7,2259.8,3,2,2.60,1.00,1.00,0.2971,7.23,12994.8,39.7837,16.5989,4759
180000,1,14,14.29,0.00,0.00,0.00,14.29,0.00,1.00,0.000,0.137,9710.4,485.2,1,0,3.64,1.00,1.00,0.0572,1.31,343.0,43.4560,1.0203,92
180000,0,3,11.67,0.00,0.00,0.00,11.67,0.00,1.00,0.000,0.000,1448.3,223.4,2,3,4.00,1.00,1.00,0.0351,1.32,59751.0,0.0000,0.0000,11533
190000,8,386,9.01,0.05,0.06,0.00,8.90,0.00,1.02,0.000,0.048,155877.9,2274.2,4,4,2.64,1.01,1.02,0.2907,4.58,19102.2,40.7621,15.5731,4571
190000,1,31,10.32,0.00,0.06,0.00,10.26,0.00,1.00,0.000,0.199,14849.2,718.1,3,6,2.77,1.00,1.00,0.0827,0.20,453.2,27.3690,1.5655,94
190000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,989.0,90.4,0,0,-0.00,-0.00,-0.00,0.0203,0.49,53231.8,0.0000,0.0000,11719
200000,8,344,8.78,0.02,0.03,0.00,8.72,0.00,1.01,0.000,0.041,170682.2,2585.5,3,12,2.58,1.00,1.01,0.3218,5.98,18717.4,36.5794,17.0490,4572
200000,1,36,9.00,0.11,0.00,0.00,8.89,0.00,1.04,0.000,0.229,20953.5,703.8,2,10,2.75,1.04,1.03,0.0777,0.41,579.1,7.7354,2.1397,87
200000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,522.1,7.7,1,1,3.00,1.00,1.00,0.0056,0.43,53516.2,0.0000,0.0000,11725
210000,8,363,8.39,0.05,0.01,0.00,8.33,0.00,1.01,0.000,0.040,169635.6,2696.8,3,4,2.58,1.00,1.01,0.3300,5.87,18642.2,36.7353,16.9300,4721
210000,1,28,10.04,0.00,0.00,0.00,10.04,0.00,1.00,0.000,0.212,15565.6,449.9,1,2,2.50,1.00,1.00,0.0503,0.30,165.6,19.2958,1.5749,81
210000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,622.6,12.8,1,1,4.00,1.00,1.00,0.0071,0.36,54104.3,0.0000,0.0000,11582
220000,8,462,8.24,0.06,0.00,0.00,8.18,0.00,1.02,0.000,0.057,174980.3,3009.6,2,0,2.48,1.02,1.02,0.3546,7.24,17376.2,35.8175,17.4718,4135
220000,1,37,7.46,0.00,0.00,0.00,7.46,0.00,1.00,0.000,0.175,14964.0,415.5,1,0,2.00,1.00,1.00,0.0475,0.01,206.6,24.8233,1.5363,97
220000,0,7,6.71,0.00,0.00,0.00,6.71,0.00,1.00,0.000,0.000,733.7,33.0,1,6,2.29,1.00,1.00,0.0109,0.43,55085.0,0.0000,0.0000,12152
230000,8,441,8.67,0.01,0.11,0.00,8.55,0.00,1.00,0.000,0.057,242729.6,4714.0,2,8,2.49,1.00,1.00,0.5368,4.00,17284.4,14.0550,24.2310,4162
230000,1,32,6.56,0.00,0.00,0.00,6.56,0.00,1.00,0.000,0.166,14540.7,385.9,2,7,2.00,1.00,1.00,0.0451,0.20,229.3,23.8473,1.4990,89
230000,0,1,6.00,0.00,0.00,0.00,6.00,0.00,1.00,0.000,0.000,863.8,48.7,1,1,4.00,1.00,1.00,0.0117,0.42,55264.6,0.0000,0.0000,12133
240000,8,412,8.41,0.00,0.01,0.00,8.40,0.00,1.00,0.000,0.055,220676.0,4352.4,1,0,2.42,1.00,1.00,0.5011,7.83,14362.3,18.9570,22.0268,3961
240000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,5503.2,148.2,0,0,-0.00,-0.00,-0.00,0.0168,0.00,11.4,54.7026,0.6124,98
240000,0,2,11.50,0.00,0.00,0.00,11.50,0.00,1.00,0.000,0.000,506.1,8.5,1,0,3.00,1.00,1.00,0.0042,0.41,58173.5,0.0000,0.0000,12325
250000,8,439,8.25,0.00,0.07,0.00,8.18,0.00,1.00,0.000,0.054,218058.1,4308.5,1,0,2.46,1.00,1.00,0.4938,6.18,14782.6,19.0378,21.7837,4187
250000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1179.9,87.4,0,0,-0.00,-0.00,-0.00,0.0114,0.00,104.6,70.5454,0.2189,98
250000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1295.0,124.5,0,0,-0.00,-0.00,-0.00,0.0216,0.47,57542.0,0.0000,0.0000,12099
260000,8,486,8.59,0.00,0.06,0.00,8.53,0.00,1.00,0.000,0.066,232974.2,4373.7,1,0,2.42,1.00,1.00,0.5023,6.96,15577.4,17.9586,23.2789,3947
260000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,243.0,67.3608,0.0986,98
260000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,374.5,3.8,0,0,-0.00,-0.00,-0.00,0.0030,1.16,55471.2,0.0000,0.0000,12339
270000,8,471,8.24,0.00,0.01,0.00,8.23,0.00,1.00,0.000,0.068,243655.4,4896.2,1,0,2.46,1.00,1.00,0.5541,4.75,14414.3,9.5073,24.3015,3581
270000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,110.3,67.6422,0.0919,98
270000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,514.7,3.9,0,0,-0.00,-0.00,-0.00,0.0034,0.15,56030.8,0.0000,0.0000,12705
280000,8,429,8.31,0.00,0.01,0.00,8.29,0.00,1.00,0.000,0.061,212062.8,4143.8,2,0,2.31,1.00,1.00,0.4758,6.39,13800.6,16.9282,21.1722,3626
280000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,6554.5,280.6,0,0,-0.00,-0.00,-0.00,0.0337,0.00,29.1,54.7293,0.7126,98
280000,0,1,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,3165.2,458.5,1,1,2.00,1.00,1.00,0.0683,0.34,59118.6,0.0000,0.0000,12660
290000,8,437,8.04,0.00,0.01,0.00,8.03,0.00,1.00,0.000,0.053,216925.4,4086.6,1,0,2.37,1.00,1.00,0.4771,7.19,14822.1,21.9576,21.6860,4118
290000,1,13,7.85,0.00,0.00,0.00,7.85,0.00,1.00,0.000,0.061,3761.7,100.9,1,0,2.54,1.00,1.00,0.0114,0.01,365.4,53.7027,0.5719,98
290000,0,13,9.77,0.00,0.00,0.00,9.77,0.00,1.00,0.000,0.001,971.8,50.9,1,8,3.15,1.00,1.00,0.0119,0.84,56308.1,0.0000,0.0000,12168
300000,8,447,8.44,0.04,0.11,0.00,8.28,0.00,1.01,0.000,0.064,215225.9,4233.0,1,3,2.37,1.00,1.02,0.4893,4.00,14557.1,17.0684,21.4865,3665
300000,1,20,10.20,0.30,0.00,0.00,9.90,0.00,1.05,0.000,0.126,6275.7,235.5,1,2,2.80,1.00,1.09,0.0272,0.35,405.5,37.2129,0.7534,97
300000,0,3,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,845.9,53.2,1,3,2.33,1.00,1.00,0.0129,0.31,55737.1,0.0000,0.0000,12622
310000,8,490,8.11,0.06,0.02,0.00,8.04,0.00,1.02,0.000,0.063,223601.9,4361.6,2,0,2.42,1.02,1.02,0.4980,3.64,16021.2,15.6233,22.3194,3965
310000,1,10,9.30,0.00,0.00,0.00,9.30,0.00,1.00,0.000,0.060,7344.3,159.2,1,0,2.60,1.00,1.00,0.0179,0.00,116.4,35.9148,0.7648,98
310000,0,5,9.80,0.00,0.00,0.00,9.80,0.00,1.00,0.000,0.000,485.5,13.9,1,4,3.20,1.00,1.00,0.0056,0.81,54524.7,0.0000,0.0000,12321
320000,8,472,7.93,0.00,0.00,0.00,7.93,0.00,1.00,0.000,0.049,232054.5,4270.4,2,0,2.49,1.00,1.00,0.4942,5.62,15607.5,18.7007,23.1836,4725
320000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1013.3,171.3,0,0,-0.00,-0.00,-0.00,0.0209,0.00,145.9,61.1179,0.1940,98
320000,0,3,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,2841.2,717.7,2,3,3.00,1.00,1.00,0.1015,1.11,56325.3,0.0000,0.0000,11561
330000,8,498,8.48,0.01,0.14,0.00,8.33,0.00,1.00,0.000,0.055,242866.7,4385.6,2,0,2.52,1.00,1.00,0.5118,8.02,18305.4,16.4024,24.2416,4802
330000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,3964.0,168.2,0,0,-0.00,-0.00,-0.00,0.0210,0.00,104.3,45.3215,0.4983,98
330000,0,3,6.67,0.00,0.00,0.00,6.67,0.00,1.00,0.000,0.000,1149.8,44.7,2,2,2.67,1.00,1.00,0.0134,1.98,53365.1,0.0000,0.0000,11484
340000,8,506,8.29,0.02,0.00,0.00,8.26,0.00,1.01,0.000,0.055,249270.4,4607.9,2,0,2.54,1.01,1.01,0.5346,6.75,21240.7,15.2089,24.8919,4802
340000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,179.9,72.3333,0.0676,98
340000,0,1,7.00,0.00,0.00,0.00,7.00,0.00,1.00,0.000,0.000,505.3,7.1,1,1,3.00,1.00,1.00,0.0067,1.37,49718.3,0.0000,0.0000,11484
350000,8,518,8.30,0.00,0.02,0.00,8.27,0.00,1.00,0.000,0.056,248259.9,4613.9,2,0,2.50,1.00,1.00,0.5353,7.38,22788.3,15.6404,24.7771,4802
350000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,202.1,61.2627,0.1088,98
350000,0,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,452.5,5.0,0,0,-0.00,-0.00,-0.00,0.0058,0.83,46978.7,0.0000,0.0000,11484
360000,8,513,8.32,0.03,0.07,0.00,8.22,0.00,1.01,0.000,0.056,252843.3,4880.1,1,4,2.45,1.01,1.01,0.5699,8.49,20547.3,14.1482,25.2753,4760
360000,1,11,8.27,0.00,0.00,0.00,8.27,0.00,1.00,0.000,0.065,6900.4,313.7,1,2,2.91,1.00,1.00,0.0350,0.45,84.2,42.2404,0.8032,91
360000,0,4,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,3363.2,1168.9,1,4,1.50,1.00,1.00,0.1603,0.33,50983.1,0.0000,0.0000,11533
370000,8,501,8.16,0.00,0.00,0.00,8.16,0.00,1.01,0.000,0.054,246285.4,4606.0,1,5,2.42,1.00,1.00,0.5434,13.32,22618.5,16.0943,24.5826,4755
370000,1,16,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.085,10362.0,346.4,1,3,2.50,1.00,1.00,0.0383,0.18,490.9,29.0947,1.1605,96
370000,0,2,5.50,0.00,0.00,0.00,5.50,0.00,1.00,0.000,0.000,633.2,17.1,1,2,3.00,1.00,1.00,0.0077,0.45,47534.8,0.0000,0.0000,11533
380000,8,440,8.07,0.02,0.03,0.00,8.03,0.00,1.00,0.002,0.048,244640.1,4590.5,1,0,2.49,1.01,1.00,0.5393,9.50,19430.4,16.2366,24.4659,4607
380000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,3844.6,122.3,0,0,-0.00,-0.00,-0.00,0.0148,0.00,121.2,45.4034,0.5864,98
380000,0,2,3.50,0.00,0.00,0.00,3.50,0.00,1.00,0.000,0.000,715.4,18.3,1,2,2.50,1.00,1.00,0.0077,0.40,49054.9,0.0000,0.0000,11679
390000,8,471,8.43,0.00,0.04,0.00,8.39,0.00,1.00,0.000,0.060,233652.0,4368.6,1,0,2.47,1.00,1.00,0.5128,4.38,18558.4,18.4618,23.3116,4160
390000,1,2,11.00,0.00,0.00,0.00,11.00,0.00,1.00,0.000,0.014,652.7,37.9,1,0,4.00,1.00,1.00,0.0053,0.11,288.8,45.3712,0.2675,98
390000,0,1,12.00,0.00,0.00,0.00,12.00,0.00,1.00,0.000,0.000,1650.1,247.6,1,0,5.00,1.00,1.00,0.0432,0.76,49189.6,0.0000,0.0000,12126
400000,8,392,8.33,0.00,0.14,0.00,8.19,0.00,1.00,0.000,0.043,210191.3,3743.5,1,0,2.40,1.00,1.00,0.4524,7.03,14343.2,24.5925,21.0439,4802
400000,1,4,26.00,0.00,0.00,0.00,26.00,0.00,1.00,0.000,0.066,640.7,54.0,1,0,4.00,1.00,1.00,0.0069,0.40,110.6,49.0789,0.1381,98
400000,0,2,8.00,0.00,0.00,0.00,8.00,0.00,1.00,0.000,0.000,1177.4,123.8,1,2,3.00,1.00,1.00,0.0226,4.55,53527.3,0.0000,0.0000,11484
410000,8,427,7.95,0.00,0.02,0.00,7.93,0.00,1.00,0.000,0.045,188877.7,3055.7,1,0,2.44,1.00,1.00,0.3775,9.21,17986.5,31.1063,18.9252,4697
410000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,1396.3,67.1,0,0,-0.00,-0.00,-0.00,0.0079,0.00,239.1,72.0740,0.2409,98
410000,0,2,7.50,0.00,0.00,0.00,7.50,0.00,1.00,0.000,0.000,6129.6,1444.2,1,2,4.00,1.00,1.00,0.2010,0.48,54103.4,0.0000,0.0000,11589
420000,8,405,8.28,0.02,0.05,0.00,8.21,0.00,1.01,0.000,0.046,209084.6,3304.9,1,0,2.45,1.00,1.01,0.3979,6.55,19193.5,26.8883,20.9261,4578
420000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,435.1,5.4,0,0,-0.00,-0.00,-0.00,0.0008,0.00,162.0,61.3130,0.1692,98
420000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,975.6,21.1,1,1,4.00,1.00,1.00,0.0088,0.29,52088.3,0.0000,0.0000,11708
430000,8,457,8.42,0.00,0.03,0.00,8.38,0.00,1.00,0.000,0.052,219122.5,3606.8,1,0,2.31,1.00,1.00,0.4275,7.81,20591.8,23.4164,21.9110,4626
430000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,260.8,65.1294,0.1250,98
430000,0,2,5.50,0.00,0.00,0.00,5.50,0.00,1.00,0.000,0.000,616.0,4.5,1,2,2.50,1.00,1.00,0.0047,0.18,49337.9,0.0000,0.0000,11660
440000,8,397,8.43,0.00,0.04,0.00,8.39,0.00,1.00,0.000,0.044,207054.7,3413.3,1,0,2.53,1.00,1.00,0.4115,10.48,19212.3,26.9191,20.7115,4777
440000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,990.0,58.4,0,0,-0.00,-0.00,-0.00,0.0078,0.00,230.4,56.9880,0.1912,98
440000,0,1,9.00,0.00,0.00,0.00,9.00,0.00,1.00,0.000,0.000,2031.3,132.2,1,1,4.00,1.00,1.00,0.0237,1.16,51520.9,0.0000,0.0000,11509
450000,8,370,8.50,0.00,0.02,0.00,8.48,0.00,1.00,0.000,0.041,206413.7,3400.5,1,0,2.58,1.00,1.00,0.4108,9.38,17848.7,26.6238,20.6588,4802
450000,1,0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.000,0.000,0.0,0.0,0,0,-0.00,-0.00,-0.00,0.0000,0.00,435.2,49.8379,0.0925,98
450000,0,1,5.00,0.00,0.00,0.00,5.00,0.00,1.00,0.000,0.000,533.7,2.7,1,1,1.00,1.00,1.00,0.0041,0.51,51832.3,0.0000,0.0000,11484
460000,8,447,9.23,0.09,0.02,0.00,9.12,0.00,1.02,0.000,0.055,176128.4,2803.5,3,2,2.53,1.00,1.03,0.3473,14.00,13210.7,35.5770,17.5894,4727
460000,1,47,11.89,0.00,0.00,0.00,11.89,0.00,1.00,0.000,0.334,11257.1,848.3,2,5,3.09,1.00,1.00,0.1014,0.14,887.8,18.0950,1.2439,96
460000,0,2,12.50,0.00,0.00,0.00,12.50,0.00,1.00,0.000,0.000,4762.6,883.7,2,1,4.00,1.00,1.00,0.1175,0.62,58897.4,0.0000,0.0000,11561
470000,8,431,8.83,0.00,0.02,0.00,8.81,0.00,1.00,0.000,0.050,211698.0,3353.3,1,0,2.44,1.00,1.00,0.4041,6.45,17408.4,24.1407,21.2224,4802
470000,1,25,10.44,0.00,0.00,0.00,10.44,0.00,1.00,0.000,0.161,18625.5,828.1,1,0,2.64,1.00,1.00,0.0979,0.92,686.5,11.5673,1.9685,98
470000,0,6,8.67,0.00,0.67,0.00,8.00,0.00,1.00,0.000,0.000,1431.6,143.7,1,5,3.00,1.00,1.00,0.0317,1.22,54497.2,0.0000,0.0000,11484
480000,8,569,8.46,0.02,0.03,0.00,8.42,0.00,1.00,0.000,0.064,258931.7,4315.2,1,8,2.39,1.00,1.01,0.4990,4.96,27846.5,11.8658,25.8351,4699
480000,1,33,9.94,0.00,0.00,0.00,9.94,0.00,1.00,0.000,0.201,20476.5,969.4,2,4,2.82,1.00,1.00,0.1110,0.91,448.5,4.5054,2.1220,92
