step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,1931,8.9,0.0,0.0,0.1,8.8,0.0,1.01,14.7,56,371,20.76,0.35,1931,0,0,0.0,1.01,1.01,1.01,3.06,1.59,7.54
6000,1,1958,8.7,0.0,0.0,0.1,8.6,0.0,1.01,14.8,60,370,20.50,0.35,1958,0,0,0.0,1.01,1.01,1.02,3.09,1.61,7.58
7000,1,1932,8.7,0.0,0.0,0.1,8.5,0.0,1.01,14.7,60,359,19.86,0.33,1932,0,0,0.0,1.01,1.01,1.01,3.13,1.63,7.68
8000,1,1901,8.5,0.0,0.0,0.1,8.4,0.0,1.00,14.9,51,326,18.05,0.32,1901,0,0,0.0,1.00,1.00,1.01,3.15,1.69,7.73
9000,1,1913,8.5,0.0,0.0,0.0,8.4,0.0,1.01,14.9,47,310,17.40,0.34,1913,0,0,0.0,1.01,1.01,1.01,3.19,1.75,7.79
10000,1,1914,8.7,0.0,0.0,0.0,8.6,0.0,1.00,14.9,54,291,16.43,0.32,1914,0,0,0.0,1.00,1.00,1.00,3.25,1.84,7.80
11000,1,1858,8.7,0.0,0.0,0.0,8.6,0.0,1.01,14.9,54,288,16.37,0.31,1858,0,0,0.0,1.00,1.01,1.01,3.28,1.89,7.85
12000,1,1776,8.6,0.0,0.0,0.0,8.5,0.0,1.00,14.9,34,287,16.40,0.31,1776,0,0,0.0,1.00,1.00,1.00,3.31,1.93,7.89
13000,1,1689,8.7,0.0,0.1,0.1,8.5,0.0,1.01,14.9,39,276,15.83,0.32,1689,0,0,0.0,1.01,1.00,1.01,3.38,1.98,7.93
14000,1,1772,8.5,0.0,0.0,0.0,8.4,0.0,1.01,15.2,48,316,17.74,0.31,1772,0,0,0.0,1.00,1.01,1.01,3.32,1.91,7.86
15000,1,1778,8.5,0.1,0.0,0.0,8.4,0.0,1.03,15.1,62,326,18.33,0.32,1778,0,0,0.0,1.02,1.03,1.04,3.29,1.90,7.85
16000,1,1754,8.6,0.1,0.0,0.0,8.5,0.0,1.02,14.9,67,344,19.42,0.33,1754,0,0,0.0,1.01,1.02,1.02,3.29,1.82,7.89
17000,1,1163,8.2,0.0,0.0,0.0,8.2,0.0,1.01,15.6,29,281,15.93,0.31,1163,0,0,0.0,1.02,1.01,1.01,3.39,1.94,7.91
18000,1,920,8.3,0.0,0.0,0.0,8.3,0.0,1.01,15.5,30,326,18.24,0.32,920,0,0,0.0,1.00,1.01,1.01,3.39,1.97,7.91
19000,1,608,8.1,0.1,0.0,0.0,8.0,0.0,1.03,15.8,26,328,18.13,0.33,608,0,0,0.0,1.04,1.05,1.03,3.31,1.88,7.89
20000,1,256,7.5,0.1,0.0,0.0,7.4,0.0,1.03,16.3,12,348,18.85,0.35,256,0,0,0.0,1.00,1.03,1.04,3.13,1.57,7.93
21000,7,1852,8.4,0.1,0.0,0.0,8.2,0.0,1.04,14.1,96,506,28.22,0.36,1852,0,0,0.0,1.01,1.04,1.06,2.95,1.23,7.83
21000,1,130,6.7,0.3,0.0,0.0,6.4,0.0,1.11,17.2,7,376,19.01,0.31,130,0,0,0.0,1.14,1.14,1.09,3.00,1.25,7.91
22000,7,1960,8.3,0.2,0.0,0.0,8.1,0.0,1.05,14.2,94,529,29.42,0.37,1960,0,0,0.0,1.01,1.06,1.07,2.92,1.21,7.82
22000,1,42,6.1,0.0,0.0,0.0,6.1,0.0,1.00,17.9,4,489,24.74,0.43,42,0,0,0.0,1.00,1.00,1.00,2.88,1.07,7.90
23000,7,1998,8.2,0.1,0.0,0.0,8.1,0.0,1.02,14.3,90,522,28.98,0.37,1998,0,0,0.0,1.00,1.03,1.03,2.89,1.17,7.84
