step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side
5000,1,245,13.2,0.1,0.1,0.0,13.0,0.0,1.05,14.1,41,141,10.39,0.39,243,0,2,0.0,1.03,1.05,1.05,3.40,3.82,5.20
5000,2,85,62.2,1.4,2.6,0.7,57.5,0.0,1.27,0.0,24,100,24.24,0.67,80,3,2,0.0,1.07,1.40,1.31,7.18,8.00,8.00
6000,1,199,14.2,0.8,0.1,0.1,13.2,0.0,1.23,11.6,27,149,11.08,0.43,199,0,0,0.0,1.14,1.28,1.27,3.99,2.62,7.65
6000,2,123,28.1,0.2,0.1,0.1,27.7,0.0,1.06,7.0,34,149,17.71,0.37,117,4,2,0.0,1.00,1.07,1.08,5.07,4.48,8.00
7000,1,244,13.5,0.8,0.1,0.0,12.6,0.0,1.23,11.5,24,152,11.24,0.41,235,2,7,0.0,1.11,1.27,1.27,4.07,2.40,8.00
7000,2,108,19.9,0.0,0.0,0.0,19.9,0.0,1.00,10.0,27,228,21.01,0.46,108,0,0,0.0,1.00,1.00,1.00,4.25,3.30,7.71
8000,1,210,12.8,0.3,0.0,0.0,12.5,0.0,1.06,11.7,20,146,10.62,0.34,208,0,2,0.0,1.03,1.08,1.07,3.78,2.35,7.89
8000,2,130,18.6,0.0,0.1,0.1,18.4,0.0,1.01,10.5,37,220,19.19,0.37,125,5,0,0.0,1.01,1.00,1.02,4.02,3.15,7.61
9000,2,147,17.2,0.0,0.2,0.0,16.9,0.0,1.01,11.3,53,205,16.96,0.31,133,10,4,0.0,1.01,1.00,1.01,3.86,3.39,6.98
9000,1,133,12.9,0.1,0.2,0.0,12.6,0.0,1.02,11.8,17,162,11.68,0.36,130,1,2,0.0,1.00,1.03,1.03,3.74,2.26,7.94
10000,2,168,13.7,0.1,0.0,0.2,13.3,0.0,1.04,12.5,51,223,16.41,0.35,152,15,1,0.0,1.00,1.05,1.05,3.35,2.79,6.98
10000,1,45,10.4,0.0,0.0,0.0,10.4,0.0,1.00,12.6,6,264,17.03,0.46,44,0,1,0.0,1.00,1.00,1.00,3.87,1.89,8.00
11000,8,254,8.0,0.0,0.0,0.0,8.0,0.0,1.00,18.3,17,277,15.82,0.30,253,0,1,0.0,1.00,1.00,1.00,2.72,3.85,3.00
11000,2,161,12.1,0.0,0.2,0.0,11.9,0.0,1.02,12.2,40,228,15.47,0.26,150,3,8,0.0,1.00,1.02,1.03,3.19,2.50,7.47
11000,1,39,11.9,0.2,0.7,0.4,10.6,0.0,1.04,12.2,7,140,9.49,0.26,39,0,0,0.0,1.08,1.01,1.04,3.56,2.05,8.00
12000,8,264,8.7,0.1,0.1,0.0,8.5,0.0,1.03,17.9,20,272,15.93,0.30,263,0,1,0.0,1.02,1.04,1.03,2.77,3.94,3.10
12000,2,168,13.1,0.1,0.0,0.3,12.7,0.0,1.02,11.6,35,232,15.78,0.27,166,0,2,0.0,1.00,1.02,1.02,3.58,2.61,7.61
12000,1,24,9.6,0.0,0.0,0.0,9.6,0.0,1.00,13.5,6,236,14.80,0.33,24,0,0,0.0,1.00,1.00,1.00,3.46,1.67,8.00
13000,8,252,8.8,0.0,0.1,0.0,8.7,0.0,1.00,17.8,29,265,15.69,0.29,249,0,3,0.0,1.00,1.00,1.00,2.82,3.85,3.27
13000,2,128,12.3,0.0,0.0,0.1,12.2,0.0,1.00,12.3,30,280,18.60,0.26,127,0,1,0.0,1.00,1.00,1.00,3.30,2.48,7.38
13000,1,25,10.8,1.8,0.0,0.0,9.0,0.0,1.46,13.0,4,154,10.58,0.18,25,0,0,0.0,1.00,1.62,1.60,3.44,1.48,8.00
14000,8,252,9.8,0.0,0.1,0.0,9.6,0.0,1.02,16.9,28,276,16.81,0.30,251,0,1,0.0,1.03,1.03,1.01,2.88,3.98,3.59
14000,2,131,12.2,0.0,0.0,0.1,12.1,0.0,1.00,12.2,31,350,23.25,0.34,131,0,0,0.0,1.00,1.00,1.00,3.19,2.37,7.56
14000,1,12,7.8,0.0,0.0,0.0,7.8,0.0,1.00,14.3,2,162,8.92,0.10,12,0,0,0.0,1.00,1.00,1.00,3.00,1.00,8.00
15000,8,264,10.0,0.0,0.1,0.0,9.9,0.0,1.00,16.7,27,290,17.85,0.35,262,0,2,0.0,1.00,1.00,1.00,2.85,3.89,3.76
15000,2,107,12.4,0.0,0.0,0.1,12.3,0.0,1.00,12.2,28,305,20.65,0.30,107,0,0,0.0,1.00,1.00,1.00,3.25,2.26,7.64
15000,9,56,9.6,0.0,0.0,0.3,9.3,0.0,1.00,18.8,15,482,29.02,0.40,38,17,1,0.0,1.00,1.00,1.00,2.43,3.52,3.09
15000,1,11,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.0,1,175,11.06,0.04,11,0,0,0.0,1.00,1.00,1.00,2.91,1.00,8.00
16000,8,262,10.9,0.0,0.1,0.0,10.8,0.0,1.00,16.1,33,252,16.13,0.27,262,0,0,0.0,1.00,1.00,1.00,2.92,4.04,3.90
16000,9,75,10.7,0.0,0.1,0.1,10.5,0.0,1.00,18.3,22,421,24.88,0.30,74,0,1,0.0,1.00,1.00,1.00,2.41,3.56,3.29
16000,2,68,13.2,0.0,0.0,0.0,13.2,0.0,1.00,12.3,19,341,24.45,0.34,66,0,2,0.0,1.00,1.00,1.00,3.47,2.09,7.78
16000,1,8,8.0,0.0,0.0,0.0,8.0,0.0,1.00,14.0,1,247,14.10,0.23,8,0,0,0.0,1.00,1.00,1.00,3.00,1.00,8.00
17000,8,263,10.9,0.0,0.2,0.0,10.7,0.0,1.00,16.2,31,322,20.12,0.36,263,0,0,0.0,1.00,1.00,1.00,2.83,3.91,3.97
17000,9,104,10.8,0.0,0.0,0.0,10.7,0.0,1.00,18.2,17,452,27.24,0.31,104,0,0,0.0,1.00,1.00,1.00,2.92,3.62,3.26
17000,2,93,11.3,0.0,0.0,0.1,11.2,0.0,1.00,13.3,18,326,20.40,0.34,93,0,0,0.0,1.00,1.00,1.00,3.16,1.90,7.45
18000,8,263,11.2,0.0,0.0,0.0,11.1,0.0,1.00,16.0,32,308,19.44,0.35,263,0,0,0.0,1.00,1.00,1.00,2.79,4.03,3.96
18000,9,144,11.3,0.0,0.0,0.0,11.2,0.0,1.00,17.9,21,445,27.59,0.28,144,0,0,0.0,1.00,1.00,1.00,2.65,3.81,3.25
18000,2,21,11.3,0.0,0.0,0.0,11.3,0.0,1.00,12.7,3,475,27.95,0.45,20,0,1,0.0,1.00,1.00,1.00,2.81,1.76,7.90
19000,8,262,11.5,0.2,0.1,0.0,11.2,0.0,1.07,16.1,36,313,20.17,0.35,262,0,0,0.0,1.08,1.14,1.06,2.82,4.03,3.92
19000,9,145,10.7,0.0,0.0,0.0,10.7,0.0,1.00,18.2,20,542,32.58,0.33,145,0,0,0.0,1.00,1.00,1.00,2.74,3.74,3.14
19000,2,20,11.1,0.0,0.0,0.0,11.1,0.0,1.00,12.5,6,313,19.18,0.28,20,0,0,0.0,1.00,1.00,1.00,3.50,1.90,7.85
20000,8,253,11.4,0.2,0.1,0.0,11.2,0.0,1.07,16.0,27,296,19.28,0.36,253,0,0,0.0,1.05,1.11,1.06,2.69,4.05,3.95
20000,9,163,10.9,0.0,0.0,0.1,10.8,0.0,1.00,18.0,23,568,33.99,0.36,161,0,2,0.0,1.00,1.00,1.00,2.66,3.80,3.20
20000,2,29,12.0,0.0,0.0,0.0,12.0,0.0,1.00,12.2,6,398,24.10,0.27,29,0,0,0.0,1.00,1.00,1.00,3.93,1.90,8.00
20000,10,20,9.3,0.6,0.0,1.0,7.7,0.0,1.23,18.5,5,180,11.77,0.35,0,19,1,0.0,1.17,1.24,1.26,3.20,3.35,3.40
21000,8,260,11.4,0.0,0.1,0.0,11.4,0.0,1.00,16.0,31,331,21.15,0.37,260,0,0,0.0,1.00,1.00,1.00,2.85,4.03,3.96
21000,9,173,11.1,0.0,0.0,0.1,11.0,0.0,1.00,18.0,20,456,28.03,0.31,172,0,1,0.0,1.00,1.00,1.00,2.69,3.89,3.13
21000,10,21,8.0,0.0,0.0,0.0,8.0,0.0,1.00,19.9,4,179,11.66,0.46,0,19,2,0.0,1.00,1.00,1.00,2.14,3.10,2.95
21000,2,15,10.6,0.0,0.0,0.0,10.6,0.0,1.00,12.9,4,524,31.84,0.41,15,0,0,0.0,1.00,1.00,1.00,3.47,1.53,8.00
22000,8,258,11.4,0.0,0.2,0.0,11.2,0.0,1.00,15.9,29,320,20.73,0.36,256,0,2,0.0,1.00,1.00,1.00,2.96,4.09,3.94
22000,9,171,11.8,0.0,0.0,0.2,11.5,0.0,1.00,17.5,24,439,27.08,0.35,169,0,2,0.0,1.00,1.00,1.00,2.72,4.03,3.21
22000,10,18,7.9,0.0,0.0,0.0,7.9,0.0,1.00,20.3,6,140,8.80,0.29,0,14,4,0.0,1.00,1.00,1.00,1.89,3.00,2.83
23000,8,263,11.5,0.0,0.2,0.0,11.4,0.0,1.00,16.0,29,345,22.29,0.39,263,0,0,0.0,1.00,1.00,1.00,2.81,4.05,3.97
23000,9,188,11.5,0.0,0.0,0.1,11.3,0.0,1.00,17.9,24,466,29.05,0.33,183,1,4,0.0,1.00,1.00,1.00,2.63,3.81,3.26
23000,10,16,8.1,0.0,0.0,0.0,8.1,0.0,1.00,19.6,5,228,15.00,0.73,0,16,0,0.0,1.00,1.00,1.00,2.31,3.19,3.00
24000,8,260,11.6,0.0,0.1,0.0,11.5,0.0,1.00,16.1,30,351,22.31,0.37,259,0,1,0.0,1.00,1.00,1.00,2.80,4.04,3.91
24000,9,162,10.3,0.0,0.0,0.0,10.3,0.0,1.00,18.5,18,520,31.47,0.32,158,4,0,0.0,1.00,1.00,1.00,2.46,3.56,3.19
24000,10,15,7.9,0.0,0.0,0.0,7.9,0.0,1.00,19.3,6,246,14.90,0.41,0,14,1,0.0,1.00,1.00,1.00,2.40,3.40,2.93
25000,8,250,11.0,0.0,0.1,0.0,10.9,0.0,1.00,16.2,30,361,22.47,0.34,248,0,2,0.0,1.00,1.00,1.00,2.76,3.98,3.91
25000,9,196,11.4,0.0,0.0,0.1,11.2,0.0,1.00,17.9,33,409,25.41,0.29,194,0,2,0.0,1.00,1.00,1.00,2.61,3.79,3.27
25000,10,23,9.0,0.8,0.0,0.0,8.2,0.0,1.25,19.0,8,203,12.88,0.35,0,21,2,0.0,1.22,1.30,1.24,2.57,3.70,2.78
26000,8,245,10.9,0.0,0.0,0.0,10.9,0.0,1.00,16.3,32,376,23.45,0.43,245,0,0,0.0,1.00,1.00,1.00,2.76,3.87,4.01
26000,9,164,11.5,0.0,0.0,0.1,11.5,0.0,1.00,17.7,35,469,29.41,0.33,164,0,0,0.0,1.00,1.00,1.00,2.66,3.82,3.37
26000,10,24,13.0,0.0,0.0,0.2,12.8,0.0,1.00,16.4,11,95,7.59,0.40,0,21,3,0.0,1.00,1.00,1.00,2.96,4.38,3.54
27000,8,262,10.9,0.0,0.2,0.0,10.7,0.0,1.01,16.2,32,332,20.29,0.34,261,0,1,0.0,1.00,1.02,1.01,2.87,4.06,3.85
27000,9,182,11.0,0.0,0.0,0.1,10.9,0.0,1.00,18.1,26,433,27.09,0.32,182,0,0,0.0,1.00,1.00,1.00,2.66,3.75,3.19
27000,10,18,13.5,1.8,0.0,0.0,11.7,0.0,1.56,16.7,5,128,9.43,0.69,0,16,2,0.0,1.33,1.63,1.65,3.06,4.22,3.44
28000,8,259,10.3,0.1,0.1,0.0,10.2,0.0,1.05,16.6,35,343,21.09,0.36,258,0,1,0.0,1.06,1.07,1.04,2.71,4.00,3.70
28000,9,213,10.7,0.0,0.0,0.0,10.7,0.0,1.00,18.3,32,433,26.66,0.33,213,0,0,0.0,1.00,1.00,1.00,2.60,3.66,3.20
28000,10,25,10.8,0.0,0.0,0.0,10.8,0.0,1.00,18.2,2,113,8.67,0.40,0,19,6,0.0,1.00,1.00,1.00,2.64,3.96,2.96
29000,8,251,10.2,0.0,0.2,0.0,10.0,0.0,1.00,16.8,33,364,21.46,0.34,250,0,1,0.0,1.00,1.00,1.00,2.65,3.86,3.76
29000,9,239,10.7,0.0,0.0,0.1,10.6,0.0,1.00,18.0,37,413,25.62,0.38,238,0,1,0.0,1.00,1.00,1.00,2.67,3.67,3.31
29000,10,22,10.0,0.0,0.0,0.0,10.0,0.0,1.00,18.5,8,79,5.58,0.36,0,21,1,0.0,1.00,1.00,1.00,2.27,4.00,2.73
30000,8,252,10.1,0.0,0.0,0.0,10.1,0.0,1.00,16.7,28,405,24.35,0.37,250,0,2,0.0,1.00,1.00,1.00,2.71,3.75,3.92
30000,9,227,11.0,0.0,0.0,0.0,11.0,0.0,1.00,17.9,42,421,26.58,0.45,225,0,2,0.0,1.00,1.00,1.00,2.63,3.77,3.26
30000,10,11,12.6,0.0,0.0,0.0,12.6,0.0,1.00,16.5,7,93,6.50,0.19,0,9,2,0.0,1.00,1.00,1.00,3.27,4.18,3.55
31000,9,259,11.0,0.0,0.0,0.0,11.0,0.0,1.00,18.0,35,387,24.51,0.39,256,0,3,0.0,1.00,1.00,1.00,2.61,3.58,3.44
31000,8,227,10.3,0.0,0.2,0.0,10.2,0.0,1.00,16.7,23,507,30.01,0.39,224,0,3,0.0,1.00,1.00,1.00,2.64,3.73,3.94
31000,10,11,10.3,0.0,0.0,0.3,10.0,0.0,1.00,18.0,6,123,8.18,0.45,0,10,1,0.0,1.00,1.00,1.00,2.82,4.18,2.82
32000,9,256,11.0,0.0,0.0,0.1,10.9,0.0,1.00,18.3,35,339,21.67,0.40,255,0,1,0.0,1.00,1.00,1.00,2.65,3.62,3.24
32000,8,223,10.4,0.0,0.3,0.0,10.0,0.0,1.00,16.8,31,479,27.76,0.31,223,0,0,0.0,1.01,1.00,1.00,2.40,3.71,3.90
32000,10,19,12.4,0.0,0.0,0.0,12.4,0.0,1.00,16.2,6,97,7.56,0.22,0,13,6,0.0,1.00,1.00,1.00,3.32,4.89,3.00
33000,9,278,11.0,0.0,0.1,0.0,10.9,0.0,1.00,18.3,43,352,22.41,0.39,277,0,1,0.0,1.00,1.00,1.00,2.88,3.52,3.36
33000,8,220,10.1,0.0,0.1,0.0,10.0,0.0,1.00,16.8,23,480,27.87,0.32,219,0,1,0.0,1.00,1.00,1.00,2.54,3.83,3.76
33000,10,19,18.8,1.8,0.0,0.0,17.1,0.0,1.38,12.3,11,134,12.81,0.67,0,14,5,0.0,1.26,1.62,1.31,3.68,5.68,4.16
34000,9,256,11.1,0.0,0.0,0.0,11.1,0.0,1.00,18.0,32,368,22.96,0.40,256,0,0,0.0,1.00,1.00,1.00,2.82,3.64,3.34
34000,8,234,10.1,0.0,0.1,0.0,10.0,0.0,1.00,16.8,26,458,27.00,0.37,231,0,3,0.0,1.00,1.00,1.00,2.65,3.82,3.77
34000,10,12,18.8,0.0,0.0,0.0,18.8,0.0,1.00,12.0,4,118,10.34,1.11,0,11,1,0.0,1.00,1.00,1.00,4.08,6.00,4.00
35000,9,273,11.5,0.0,0.0,0.1,11.4,0.0,1.00,17.9,36,362,23.14,0.39,273,0,0,0.0,1.00,1.00,1.00,2.78,3.77,3.30
35000,8,217,10.5,0.0,0.1,0.0,10.5,0.0,1.00,16.5,28,457,27.29,0.40,214,0,3,0.0,1.00,1.00,1.00,2.70,3.88,3.86
35000,10,14,19.6,0.0,0.0,0.0,19.6,0.0,1.00,10.3,3,37,5.48,0.77,0,8,6,0.0,1.00,1.00,1.00,3.64,8.00,3.00
36000,9,275,11.1,0.0,0.0,0.1,11.0,0.0,1.00,18.2,33,392,24.71,0.48,274,0,1,0.0,1.00,1.00,1.00,2.70,3.63,3.29
36000,8,236,9.8,0.0,0.0,0.0,9.8,0.0,1.00,17.1,24,493,28.73,0.34,234,0,2,0.0,1.00,1.00,1.00,2.58,3.83,3.62
36000,10,19,16.5,0.0,1.1,0.0,15.4,0.0,1.00,12.5,6,69,5.99,0.96,0,11,8,0.0,1.00,1.00,1.00,3.16,7.53,2.89
37000,9,279,10.6,0.0,0.0,0.1,10.5,0.0,1.00,18.6,29,384,23.97,0.43,279,0,0,0.0,1.00,1.00,1.00,2.70,3.54,3.17
37000,8,229,9.9,0.0,0.0,0.0,9.9,0.0,1.00,17.1,30,537,31.23,0.37,229,0,0,0.0,1.00,1.00,1.00,2.64,3.83,3.62
37000,10,23,17.0,0.0,0.8,0.0,16.2,0.0,1.00,13.0,8,75,7.99,0.72,0,19,4,0.0,1.00,1.00,1.00,3.74,5.30,4.22
