step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent
110000,218,1.656,0.191,7.33,9924,9504,14,1,360,26,111365.4,2535.1,0.000,0.526,0.005,0.469,1960,11.01,5.91,0.09,1.28,0.12,1.20,0.00,0.00,10.80,5.04,0.00,0.00,0.006,0.055,44,0.188,0.252,0.743,0.000,0.005,3912,3319,2,0.977,0.000,0.000,2279,0.067,0.751,0.011,11.19,3498,43,97.505,1.000,0.000,224582,1.02,15.50,0.005,0.005,0.000,6,9,16,64,2401,0.009,3.57,0.0047,0.000,1,0.201,0.000,0.307,0.011,2.91,2.34,5.93,0.00,0.000,1.00,1.03,1.02,0.201,0.00363,18.77,0.3354,7.88,22008.7,25541.0,129.899,0.0821,11.050
120000,142,1.618,0.230,7.65,8986,8659,20,0,383,22,108521.9,2276.3,0.000,0.402,0.042,0.556,1937,9.70,5.05,0.04,0.42,0.23,2.51,0.00,0.00,9.44,3.50,0.00,0.00,0.004,0.046,26,0.183,0.211,0.782,0.000,0.007,2755,2023,2,0.542,0.296,0.000,5007,0.105,0.826,0.013,10.93,3088,0,103.470,0.000,0.000,116690,1.01,16.73,0.000,0.000,0.000,6,9,13,56,1377,0.005,2.70,0.0081,0.000,2,0.144,0.000,0.264,0.006,2.67,2.20,5.46,0.00,0.000,1.00,1.05,1.01,0.144,0.00466,16.12,0.3034,7.07,21521.3,25541.1,133.693,0.0761,10.803
130000,148,1.411,0.158,7.51,6929,6580,27,0,316,5,89808.3,1426.1,0.000,0.369,0.028,0.603,2182,8.28,2.87,0.00,0.00,0.00,0.00,0.00,0.00,8.28,2.87,0.00,0.00,0.000,0.000,31,0.257,0.236,0.764,0.000,0.000,1699,1402,3,0.419,0.318,0.000,1566,0.111,0.666,0.008,8.88,2410,0,285.222,0.000,0.000,100001,1.00,16.72,0.000,0.000,0.000,6,8,12,26,1225,0.005,3.83,0.0073,0.014,1,0.149,0.000,0.188,0.003,2.59,1.91,5.74,0.00,0.000,1.00,1.00,1.00,0.149,0.00324,25.46,0.2155,5.26,22720.2,25541.2,125.272,0.0731,8.931
140000,254,1.453,0.162,7.63,8681,8114,31,0,430,4,110394.1,1962.3,0.001,0.391,0.023,0.586,1896,9.85,4.86,0.13,1.71,0.04,0.69,0.00,0.00,9.68,4.38,0.00,0.00,0.001,0.018,45,0.307,0.260,0.736,0.000,0.004,2684,2065,3,0.374,0.114,0.000,4698,0.104,0.660,0.008,11.06,3085,0,490.583,0.000,0.000,163633,1.05,15.52,0.000,0.000,0.000,7,8,17,38,2502,0.010,2.89,0.0045,0.000,4,0.196,0.000,0.235,0.004,2.75,2.06,6.20,0.00,0.000,1.02,1.06,1.06,0.196,0.00243,18.32,0.2742,9.77,22469.2,25541.3,131.169,0.0775,10.959
150000,315,1.533,0.074,7.57,14648,14074,8,1,504,82,165729.2,4010.8,0.001,0.389,0.061,0.549,1418,11.17,5.70,0.08,0.58,0.07,1.07,0.00,0.00,11.02,5.59,0.00,0.00,0.003,0.039,60,0.244,0.213,0.778,0.000,0.010,6233,4536,4,0.283,0.127,0.000,5419,0.108,0.355,0.002,16.46,5221,167,48.912,0.000,0.000,313164,1.03,14.57,0.000,0.013,0.000,6,9,18,57,3518,0.013,2.43,0.0048,0.000,4,0.261,0.000,0.303,0.014,3.05,2.22,6.72,0.00,0.000,1.03,1.03,1.04,0.261,0.00288,46.02,0.5155,9.54,23774.6,25541.4,98.528,0.1156,16.473
160000,273,1.536,0.074,7.67,14577,14210,4,1,404,108,172264.7,3844.4,0.001,0.353,0.058,0.588,1372,11.81,6.30,0.05,0.53,0.08,0.83,0.00,0.00,11.68,6.13,0.00,0.00,0.003,0.029,54,0.242,0.245,0.755,0.000,0.000,5044,3700,3,0.454,0.000,0.000,5441,0.110,0.404,0.003,17.26,4913,347,35.596,0.000,0.004,201006,1.02,14.53,0.004,0.000,0.000,7,10,19,64,3225,0.012,2.62,0.0054,0.000,15,0.188,0.000,0.296,0.006,3.08,2.43,6.32,0.00,0.000,1.01,1.02,1.03,0.188,0.00370,46.38,0.4999,16.51,23842.6,25541.4,97.178,0.1157,17.149
170000,247,1.462,0.066,6.96,12726,12314,13,0,425,119,152909.4,3198.4,0.001,0.322,0.056,0.621,1511,9.87,4.98,0.04,0.33,0.00,0.00,0.02,0.32,9.81,4.81,0.00,0.00,0.000,0.000,34,0.190,0.227,0.773,0.000,0.000,4100,3516,3,0.441,0.081,0.004,9283,0.118,0.303,0.001,15.29,4036,0,26.877,0.000,0.000,152475,1.01,16.27,0.000,0.000,0.000,6,8,14,46,2437,0.009,1.35,0.0063,0.004,3,0.168,0.000,0.260,0.008,2.75,2.24,5.65,0.00,0.000,1.00,1.01,1.02,0.168,0.00321,65.66,0.4317,8.10,24053.4,25541.5,81.138,0.1141,15.196
180000,206,1.525,0.093,7.20,8417,8144,22,0,292,40,113340.5,1816.6,0.001,0.314,0.070,0.615,1859,8.61,2.18,0.00,0.00,0.00,0.00,0.00,0.00,8.61,2.18,0.00,0.00,0.000,0.000,27,0.272,0.252,0.748,0.000,0.000,2131,1792,4,0.519,0.083,0.000,9026,0.107,0.453,0.003,11.38,2654,0,45.415,0.000,0.000,78953,1.00,17.27,0.000,0.005,0.000,7,8,12,17,1773,0.007,3.89,0.0064,0.024,1,0.116,0.000,0.198,0.004,2.56,2.21,5.15,0.00,0.000,1.00,1.00,1.00,0.116,0.00279,34.18,0.2667,8.84,23661.1,25541.8,113.995,0.0854,11.251
190000,164,1.623,0.064,6.85,8160,7865,28,0,309,4,109439.4,1691.0,0.000,0.337,0.040,0.623,1921,8.71,2.49,0.00,0.00,0.01,0.16,0.00,0.00,8.70,2.52,0.00,0.00,0.003,0.039,19,0.317,0.262,0.732,0.000,0.006,2059,1840,3,0.439,0.000,0.000,12091,0.104,0.347,0.002,10.91,2599,0,422.744,0.000,0.000,79232,1.00,16.65,0.000,0.000,0.000,6,8,11,26,1428,0.005,2.45,0.0077,0.000,1,0.112,0.000,0.201,0.002,2.70,2.24,5.45,0.00,0.000,1.00,1.00,1.00,0.112,0.00368,27.30,0.2574,8.40,24192.3,25541.8,122.787,0.0884,10.870
200000,221,1.663,0.067,6.88,11413,10839,23,0,494,23,136668.0,2870.0,0.000,0.356,0.057,0.586,1651,10.81,6.69,0.07,0.71,0.00,0.00,0.00,0.00,10.75,6.74,0.00,0.00,0.000,0.000,35,0.267,0.186,0.805,0.000,0.009,3911,3538,3,0.421,0.000,0.000,9604,0.106,0.351,0.002,13.69,3548,0,124.784,0.000,0.005,177572,1.04,15.67,0.009,0.000,0.000,7,9,16,64,2390,0.009,4.19,0.0058,0.014,1,0.192,0.000,0.237,0.007,2.93,2.30,5.86,0.00,0.000,1.04,1.04,1.04,0.192,0.00331,38.80,0.3882,8.48,24020.9,25542.0,106.763,0.1015,13.569
210000,281,1.382,0.123,7.18,9325,8768,39,0,458,19,129995.5,2212.9,0.000,0.269,0.163,0.568,1698,8.60,1.96,0.02,0.36,0.01,0.12,0.00,0.00,8.57,1.95,0.00,0.00,0.001,0.009,46,0.246,0.235,0.762,0.000,0.004,2573,2131,3,0.669,0.039,0.000,5022,0.170,0.647,0.008,13.09,3097,0,116.466,0.000,0.000,90699,1.01,17.49,0.000,0.000,0.000,6,8,11,17,2416,0.009,9.71,0.0054,0.011,1,0.134,0.000,0.203,0.003,2.56,2.34,4.92,0.00,0.000,1.00,1.01,1.01,0.134,0.00196,36.74,0.3070,9.97,23094.8,25542.1,103.906,0.0856,12.913
220000,231,1.462,0.074,7.59,7426,7014,61,4,397,92,110320.7,1954.8,0.000,0.287,0.211,0.501,1895,8.60,2.13,0.00,0.00,0.00,0.00,0.00,0.00,8.60,2.13,0.00,0.00,0.000,0.000,32,0.273,0.333,0.662,0.000,0.004,2343,1997,3,0.758,0.000,0.000,2424,0.077,0.381,0.003,10.97,2538,52,21.248,0.750,0.000,86548,1.00,18.36,0.000,0.000,0.000,7,9,11,17,1987,0.008,6.93,0.0056,0.000,0,0.140,0.000,0.176,0.014,2.45,2.52,4.29,0.00,0.000,1.00,1.00,1.00,0.140,0.00220,37.57,0.2800,4.91,23946.4,25542.1,107.974,0.0865,10.966
230000,289,1.535,0.092,6.74,9785,9139,46,0,542,7,126189.2,2306.9,0.001,0.298,0.220,0.481,1737,10.40,6.12,0.16,1.30,0.01,0.23,0.07,1.23,10.16,5.73,0.00,0.00,0.001,0.020,59,0.166,0.235,0.754,0.000,0.010,3404,2699,3,0.322,0.170,0.003,3208,0.087,0.432,0.003,12.66,3185,0,329.553,0.000,0.000,137661,1.06,16.30,0.000,0.003,0.000,6,9,15,56,3007,0.011,2.92,0.0043,0.000,0,0.182,0.000,0.235,0.003,2.74,2.43,5.43,0.00,0.000,1.05,1.06,1.07,0.183,0.00184,40.61,0.3096,10.67,23533.5,25542.2,107.244,0.0785,12.544
240000,234,1.572,0.106,6.58,12973,12457,59,0,512,72,154809.4,3283.3,0.001,0.338,0.225,0.436,1523,11.99,7.05,0.04,0.23,0.03,0.52,0.00,0.00,11.91,7.07,0.00,0.00,0.002,0.033,31,0.222,0.197,0.799,0.000,0.004,4902,3971,4,0.261,0.308,0.000,7708,0.066,0.516,0.005,15.53,3650,0,45.601,0.000,0.000,269373,1.02,15.32,0.000,0.000,0.000,6,9,24,48,2805,0.011,6.23,0.0056,0.000,2,0.266,0.000,0.273,0.005,3.07,2.29,6.11,0.00,0.000,1.01,1.01,1.04,0.266,0.00298,31.87,0.4250,6.78,23384.8,25542.2,109.803,0.0980,15.420
250000,203,1.536,0.186,7.05,10425,9992,74,2,388,50,134258.1,2616.8,0.001,0.351,0.174,0.475,1681,10.58,6.43,0.37,4.03,0.02,0.22,0.00,0.00,10.19,5.31,0.00,0.07,0.005,0.055,26,0.236,0.222,0.773,0.000,0.005,2974,2400,4,0.325,0.000,0.000,7949,0.083,0.747,0.011,13.59,2949,227,52.337,0.000,0.000,153622,1.13,15.90,0.005,0.000,0.005,6,9,18,64,2148,0.008,4.95,0.0065,0.000,2,0.177,0.000,0.238,0.002,2.94,2.21,5.84,0.00,0.005,1.04,1.14,1.18,0.178,0.00352,21.81,0.3544,5.99,22139.3,25542.3,123.082,0.0930,13.376
260000,213,1.513,0.131,6.31,7852,7469,65,0,308,20,107656.7,1616.6,0.000,0.388,0.122,0.489,1989,9.54,5.23,0.02,0.25,0.08,1.09,0.00,0.07,9.44,4.84,0.00,0.00,0.002,0.025,35,0.465,0.239,0.761,0.000,0.000,1784,1409,4,0.577,0.000,0.005,5861,0.076,0.582,0.007,10.70,2364,0,80.829,0.000,0.000,96117,1.01,17.58,0.000,0.005,0.000,6,7,19,43,2032,0.008,0.43,0.0054,0.000,3,0.121,0.000,0.189,0.002,2.62,2.36,4.88,0.00,0.000,1.01,1.00,1.01,0.122,0.00305,16.13,0.2398,8.20,23027.4,25542.3,136.176,0.0782,10.711
270000,210,1.462,0.066,5.37,9718,9375,25,1,320,32,117449.6,2090.5,0.001,0.392,0.029,0.578,1912,8.55,3.96,0.21,1.20,0.05,0.69,0.00,0.00,8.30,3.52,0.00,0.00,0.003,0.038,32,0.543,0.224,0.767,0.000,0.010,3168,2659,2,0.862,0.024,0.000,5199,0.090,0.281,0.001,11.64,2474,42,65.327,1.000,0.000,153573,1.09,18.37,0.000,0.000,0.000,6,7,13,28,1796,0.007,0.24,0.0067,0.029,2,0.173,0.000,0.269,0.003,2.60,2.37,4.45,0.00,0.000,1.07,1.08,1.17,0.173,0.00303,36.67,0.2736,3.47,24115.6,25542.3,114.889,0.0654,11.682
280000,174,1.368,0.082,5.09,8865,8607,9,2,283,31,98321.7,1546.8,0.000,0.431,0.001,0.567,2208,7.14,3.60,0.20,1.17,0.13,0.98,0.00,0.00,6.82,3.39,0.00,0.00,0.008,0.064,21,0.489,0.167,0.816,0.000,0.017,2849,2818,1,1.000,0.000,0.000,5255,0.130,0.414,0.003,9.88,2070,222,49.898,0.500,0.000,143859,1.09,19.09,0.000,0.000,0.000,6,6,8,43,1243,0.005,1.60,0.0083,0.011,5,0.160,0.000,0.319,0.001,2.43,2.28,4.25,0.00,0.000,1.07,1.07,1.13,0.160,0.00298,34.16,0.2033,2.32,23931.9,25542.2,117.798,0.0494,9.808
290000,196,1.409,0.099,5.18,9113,8785,5,1,300,49,95336.0,1687.6,0.001,0.468,0.002,0.529,2238,7.53,3.73,0.14,1.29,0.09,1.21,0.02,0.28,7.28,2.72,0.00,0.00,0.002,0.030,24,0.474,0.189,0.796,0.000,0.015,3845,3652,1,1.000,0.000,0.005,5760,0.112,0.472,0.004,9.57,2457,747,34.441,0.000,0.000,207471,1.06,19.19,0.000,0.005,0.000,6,7,9,40,1476,0.006,6.16,0.0067,0.010,1,0.219,0.000,0.401,0.002,2.38,2.26,4.14,0.00,0.000,1.04,1.07,1.06,0.219,0.00262,30.25,0.2131,4.62,23615.3,25542.2,117.461,0.0446,9.495
300000,159,1.357,0.128,5.23,7978,7734,4,0,277,38,76389.9,1593.2,0.002,0.488,0.003,0.507,2491,7.31,5.00,0.18,1.50,0.00,0.00,0.09,1.19,7.04,3.75,0.00,0.00,0.000,0.000,18,0.396,0.208,0.780,0.000,0.013,3964,3425,1,1.000,0.000,0.006,7163,0.134,0.616,0.008,7.70,2106,0,41.926,0.000,0.000,235886,1.07,19.11,0.006,0.000,0.000,5,7,9,64,1163,0.004,4.04,0.0068,0.013,2,0.298,0.000,0.430,0.006,2.38,2.15,4.30,0.00,0.000,1.06,1.05,1.11,0.298,0.00250,25.32,0.2002,3.28,23204.4,25542.2,126.384,0.0415,7.617
310000,227,1.309,0.139,5.32,7882,7496,23,0,295,24,84672.3,1332.0,0.001,0.412,0.003,0.584,2345,7.07,5.71,0.40,4.17,0.00,0.00,0.00,0.07,6.67,3.18,0.00,0.00,0.000,0.000,21,0.454,0.233,0.753,0.000,0.013,2859,2781,1,1.000,0.000,0.004,5755,0.101,0.636,0.008,8.49,1940,0,55.502,0.000,0.000,144041,1.13,19.54,0.009,0.000,0.000,5,7,8,64,1606,0.006,2.29,0.0056,0.070,2,0.188,0.000,0.299,0.002,2.39,2.15,4.08,0.00,0.000,1.11,1.14,1.16,0.188,0.00177,28.06,0.1813,7.99,22939.5,25542.4,124.604,0.0479,8.415
320000,146,1.361,0.168,5.49,8023,7814,10,0,280,10,84049.5,1393.0,0.001,0.419,0.003,0.577,2379,6.50,2.49,0.05,0.43,0.24,2.06,0.02,0.18,6.19,1.79,0.00,0.00,0.011,0.095,15,0.445,0.267,0.712,0.000,0.021,2921,2887,1,1.000,0.000,0.014,5733,0.104,0.725,0.011,8.46,2013,0,139.304,0.000,0.000,153822,1.02,19.30,0.000,0.000,0.000,5,6,8,22,949,0.004,1.69,0.0093,0.007,1,0.199,0.000,0.317,0.004,2.47,2.23,4.14,0.00,0.000,1.02,1.02,1.03,0.199,0.00280,35.22,0.1877,3.46,22566.8,25542.4,118.070,0.0490,8.374
330000,145,1.320,0.184,5.88,5854,5643,10,0,202,18,65119.8,896.9,0.001,0.418,0.003,0.578,2698,6.32,2.77,0.26,2.15,0.08,0.78,0.03,0.33,5.96,1.78,0.02,0.25,0.004,0.036,17,0.338,0.152,0.828,0.000,0.021,1453,1433,1,1.000,0.000,0.007,5377,0.087,0.748,0.012,6.55,1626,0,49.826,0.000,0.000,71986,1.11,19.88,0.000,0.000,0.007,4,6,7,33,917,0.003,2.71,0.0075,0.007,1,0.125,0.000,0.244,0.000,2.34,1.99,4.12,0.02,0.007,1.13,1.07,1.13,0.125,0.00236,20.70,0.1358,5.77,22317.5,25542.8,133.480,0.0461,6.480
340000,152,1.292,0.066,5.16,5572,5364,12,1,188,72,63380.9,1009.2,0.001,0.439,0.004,0.556,2794,7.11,3.72,0.00,0.00,0.00,0.00,0.03,0.40,7.07,3.75,0.00,0.00,0.000,0.000,18,0.493,0.211,0.789,0.000,0.000,1415,1352,1,0.882,0.118,0.007,6156,0.111,0.284,0.001,6.16,1516,14,14.017,1.000,0.000,70695,1.00,19.50,0.000,0.000,0.000,5,7,8,45,1080,0.004,0.20,0.0059,0.026,3,0.119,0.000,0.232,0.009,2.27,2.20,4.05,0.00,0.000,1.00,1.00,1.00,0.120,0.00234,10.57,0.1553,5.58,24247.9,25543.1,146.514,0.0552,6.295
350000,205,1.375,0.094,5.05,8992,8640,3,4,292,52,100268.5,1512.5,0.001,0.418,0.003,0.579,2177,7.23,1.81,0.00,0.07,0.00,0.00,0.02,0.28,7.20,1.82,0.00,0.00,0.000,0.000,16,0.595,0.166,0.824,0.000,0.010,2637,2594,1,1.000,0.000,0.005,5016,0.113,0.375,0.002,10.08,2049,274,29.087,0.000,0.000,123449,1.00,19.29,0.000,0.000,0.000,6,7,8,19,1482,0.006,1.17,0.0068,0.010,0,0.140,0.000,0.306,0.001,2.39,2.20,4.16,0.00,0.000,1.00,1.00,1.00,0.140,0.00256,16.99,0.2016,4.95,23692.9,25543.2,135.199,0.0513,9.973
360000,103,1.439,0.102,4.86,6534,6400,2,0,234,22,71620.1,1105.7,0.001,0.449,0.003,0.547,2586,6.88,2.79,0.04,0.39,0.00,0.00,0.00,0.00,6.84,2.86,0.00,0.00,0.000,0.000,14,0.311,0.233,0.757,0.000,0.010,1869,1767,1,0.524,0.476,0.000,3030,0.118,0.406,0.002,7.19,1516,0,50.261,0.000,0.000,89927,1.04,20.17,0.000,0.000,0.000,4,6,8,24,709,0.003,0.20,0.0102,0.000,1,0.133,0.000,0.293,0.001,2.34,2.38,3.53,0.00,0.000,1.02,1.02,1.11,0.134,0.00393,12.04,0.1538,1.78,23712.2,25543.3,144.000,0.0439,7.151
370000,121,1.400,0.063,4.37,3495,3317,32,0,128,3,45797.0,512.0,0.002,0.407,0.009,0.582,3151,6.47,4.33,0.04,0.33,0.37,4.07,0.00,0.00,6.06,0.88,0.00,0.00,0.007,0.077,10,0.628,0.322,0.669,0.000,0.008,633,525,1,0.678,0.322,0.000,2369,0.122,0.284,0.001,4.52,768,0,170.653,0.000,0.000,29764,1.02,20.40,0.000,0.000,0.000,6,6,6,53,783,0.003,0.10,0.0062,0.008,0,0.075,0.000,0.131,0.000,2.24,2.08,3.72,0.00,0.000,1.01,1.02,1.02,0.075,0.00199,7.93,0.0830,6.93,24332.7,25543.3,150.885,0.0313,4.555
380000,173,1.242,0.062,4.60,5894,5607,22,0,213,30,77887.8,957.6,0.003,0.471,0.008,0.518,2509,6.25,2.56,0.12,1.59,0.00,0.00,0.00,0.00,6.13,1.95,0.00,0.00,0.000,0.000,9,0.543,0.277,0.717,0.000,0.006,1373,1116,1,1.000,0.000,0.000,3924,0.177,0.275,0.001,7.81,1299,0,31.920,0.000,0.000,82315,1.04,21.08,0.000,0.000,0.000,6,6,6,31,1081,0.004,0.37,0.0073,0.012,3,0.103,0.000,0.160,0.000,2.21,2.05,3.41,0.00,0.000,1.02,1.04,1.05,0.103,0.00253,14.07,0.1360,2.92,24294.3,25543.3,141.192,0.0407,7.764
