run,seed,side,zone,land_cells,bodies_cell,leader_share,air_dry,ground_dry,lead_n,lead_kids_1000,lead_water,lead_energy,lead_fat,lead_btemp,lead_temp,lead_moist,lead_height,lead_crown,lead_born_size,lead_born_hard,lead_born_muscle,lead_born_digestive,lead_born_sensor,lead_open_soft,lead_store,lead_warmed_turn,lead_cooled_turn,lead_drank_turn,lead_meat_share,lead_age,lead_travel,loc_n,loc_kids_1000,loc_water,loc_energy,loc_fat,loc_btemp,loc_temp,loc_moist,loc_height,loc_crown,loc_born_size,loc_born_hard,loc_born_muscle,loc_born_digestive,loc_born_sensor,loc_open_soft,loc_store,loc_warmed_turn,loc_cooled_turn,loc_drank_turn,loc_meat_share,loc_age,loc_travel
control,10,lower,tropics,13078,0.07498930203130122,0.9247168449785085,0.3165097635963021,0.25784957834428096,58947,4.692650717560071,0.7215079138887475,1.9214473679746213,5.198952516667515,26.251765484248562,32.236829694471304,0.8062671043479736,714.3092778258435,3.6400558637420057,30.543284645529035,6.153035777902184,12.548984681154257,11.76863962542623,0.07262456104636368,15.406415932956724,6.347912565524963,0.0008627749611763359,0.003200614853870274,0.9976616963183286,0.5530930771607555,209.51983985614197,3.25,4799,3.656494549431022,0.4973058970618879,3.165529068555949,7.71316128360075,26.92575536570119,31.39920816836841,0.7079595749114399,196.3575744946864,1.7468526776411752,45.202125442800586,6.607001458637216,14.466763909147739,23.684934361325276,0.44342571369035216,21.69222754740571,5.709801625338613,0.0005350452289321296,0.002547827872291959,0.991090589744512,0.4932291373365233,279.9795790789748,0.75
control,10,upper west,north,13315,0.040478423000479366,0.00782119715696629,0.3936815800794541,0.6031096185227818,274,6.414012149619168,0.1469233576642336,4.3446934306569345,4.569229927007299,27.55558394160584,35.63832116788321,0.38826277372262774,70.67153284671532,0.3493868613138686,53.81751824817518,2.6204379562043796,10.645985401459853,38.96715328467153,1.583941605839416,35.065693430656935,4.889602189781022,0.011945486668808224,0.0017949887568262128,0.9109647713887996,0.250237745262208,128.17518248175182,0.0,34759,4.601304377844696,0.536042521361374,2.619723006990995,7.317795563738888,23.990709744238902,22.973483126672228,0.5880502315946949,282.9509479559251,0.4070246267153831,26.469087142898243,2.0155643142783166,6.429529042837826,17.736327282142753,0.2876665036393452,18.241922955205848,5.92693964153169,0.006100717070011151,0.0010469188356955238,0.9054769805290631,0.4249745794519582,308.1008084237176,0.0
control,10,lower,north,32790,0.017405827053135016,0.9151706291444283,0.4743983262742871,0.7780116217099818,33951,4.364330680473107,0.636415392771936,2.0846573002267976,5.9758878972637035,24.255130923978676,23.224208418014197,0.6104871432358399,1227.1245913227888,1.6765300874790139,32.25242260905423,6.455980678035993,11.317428058083708,14.421872698889576,0.05714117404494713,16.31495390415599,6.191889517245442,0.005014130988638184,0.0018520444848820455,0.9977704185792058,0.47580251121905215,241.59303113310358,2.0,3147,4.672393209967607,0.3665633937082936,2.0543463616142357,7.470284715602161,24.443206228153798,25.065490943755957,0.4697940896091516,281.43628852875753,0.33872481728630444,34.5751509374007,2.7581823959326344,9.278042580235144,22.234826819192882,0.30409914204003813,25.21480775341595,5.728489672704162,0.005638899306669299,0.0010870493967282686,0.7848433631884988,0.4282020218908772,262.89100730854784,0.25
control,10,upper west,south,10842,0.04247596717893623,0.7773100821807978,0.37803282105241415,0.48636095232895005,23268,3.6280708722818424,0.6502864878803507,2.425691980402269,7.877113288636754,24.129946707925047,22.003390923156267,0.6137834794567647,440.5597386969228,0.28417156609936395,37.938628158844764,7.3223310985043835,11.449888258552518,18.893802647412755,0.27260615437510743,18.709386281588447,5.914455346398487,0.005511919312654878,0.0010835777723091613,0.991819967335464,0.43865996167360033,296.0268609248754,0.75,6666,3.9961330477238244,0.489011701170117,2.9045640564056407,8.249663066306631,24.621147614761476,25.796084608460845,0.5373144314431443,328.12706270627064,0.20337548754875487,44.69276927692769,4.518001800180018,10.871887188718873,28.571707170717072,0.7311731173117312,23.604860486048604,5.877198919891989,0.005600767637370202,0.0009142448055270712,0.9334299858411953,0.3966106596267519,288.7077707770777,0.25
control,10,upper east,north,7539,0.03498295562978463,0.03033308055766202,0.39290939003503883,0.6224467927018983,520,5.622267867488281,0.144325,4.306184615384615,7.648486538461539,24.59653846153846,28.456153846153846,0.504098076923077,155.34615384615384,0.191375,63.00769230769231,4.571153846153846,7.403846153846154,50.60769230769231,0.425,33.246153846153845,4.808171153846154,0.008452267149836013,0.0010221783904038899,0.9134194169858489,0.3700964498269425,155.64038461538462,0.0,16623,4.2373269279478505,0.4598262046561992,2.4646358659688383,8.70844047404199,24.540174457077544,24.868381158635625,0.573835348613367,166.52932683631113,0.35033351380617217,29.059195091138783,3.460747157552788,6.6819467003549295,18.623533658184442,0.29296757504662213,19.574084100342898,6.250210190699633,0.004628709519413953,0.0009465147793477856,0.8494087298101027,0.40051592918562506,340.17890874090114,0.0
control,10,upper east,south,5932,0.03383733596140879,0.2926343220663754,0.38780631881321603,0.5345756987188133,3818,4.023736845475698,0.6038111576741749,2.770789156626506,7.599079099004714,24.78287585123101,19.892797276060765,0.5385793609219487,215.26270298585646,0.08380330015715035,45.4282346778418,7.706390780513358,13.927710843373495,23.213986380303822,0.5801466736511263,21.08695652173913,5.928848088004191,0.005032539033862845,0.0009625962088773446,0.9839098368971213,0.4944373072764594,275.06416972236775,1.0,9229,4.033649811215339,0.589967927186044,2.7100314226893487,7.538492252681764,24.52124607216383,21.675717845920467,0.5425582403293965,257.7896846895655,0.0822497562032723,44.12525734099036,6.324628887203381,13.760104019937154,23.40036840394409,0.640156029905732,21.635821865857622,5.887385957308484,0.0048150566625975435,0.0010801343199981926,0.9734491695951626,0.48750272768039327,273.50157113446744,1.0
control,10,upper west,tropics,8062,0.02468184201117434,0.6128034637389825,0.3999252434140286,0.6961968410753487,7926,4.823855601967812,0.3842115821347464,3.296777441332324,6.501728236184708,27.051490032803432,34.224930608125156,0.43312440070653546,355.31970729245523,0.3130657330305324,41.256876103961645,6.719404491546808,11.040121120363361,22.601185970224577,0.8961645218268988,20.52472874085289,5.88474829674489,0.0009566822197265287,0.0020535438978360795,0.9957103657477625,0.43764320464113493,204.6873580620742,0.25,5008,4.8841272359681085,0.2864680511182109,4.540788138977636,7.883366813099042,26.189798322683707,29.060742811501598,0.4578736022364217,307.48083067092654,0.3280547124600639,47.9486821086262,4.831669329073482,10.70826677316294,31.72623801916933,0.6825079872204473,23.992811501597444,5.765163937699681,0.000734182887473068,0.002125004114921909,0.9890367383926838,0.3891606637073757,221.95407348242813,0.0
control,10,upper east,tropics,3634,0.029867622295106828,0.30049610205527993,0.37193812939187404,0.6021135846497946,2120,4.223299352087424,0.24126367924528302,4.2228811320754716,11.340212264150944,27.076759433962263,31.21108490566038,0.5088221698113208,188.07735849056604,0.3869254716981132,51.714622641509436,4.600943396226415,9.96320754716981,36.00566037735849,1.144811320754717,25.47311320754717,5.843606603773585,0.00025831519159635516,0.002428572549296493,0.9955596872952925,0.3715157929889785,246.51650943396226,0.0,4935,5.1308827110838875,0.28121236068895644,4.1716808510638295,7.68668085106383,26.704470111448835,30.433596757852076,0.5304885511651469,180.37953394123608,0.5820857142857143,44.009726443769,4.519959473150963,10.126241134751773,28.84275582573455,0.5207700101317123,22.450861195542046,5.887569199594732,0.0005159389299842091,0.0022703722955206597,0.9852504942491446,0.3918886959123223,226.18115501519756,0.0
control,11,upper west,north,13315,0.03854191065643794,0.002907935365890218,0.3936815800794541,0.6031096185227818,97,11.042944785276074,0.2047319587628866,2.62520618556701,3.54559793814433,25.987422680412372,20.15360824742268,0.5594329896907216,58.97938144329897,0.7360515463917526,32.95876288659794,0.29896907216494845,7.824742268041237,24.257731958762886,0.5773195876288659,28.690721649484537,5.677659793814433,0.009960514804845222,0.0016983512786002692,0.724764468371467,0.28262471521190935,87.02061855670104,0.0,33260,5.7895270397478935,0.4896273301262778,2.5334521046301863,6.664951894167168,23.546547203848466,22.46895670475045,0.5836507215874925,278.45333734215274,0.3835032471437162,26.659290438965726,1.553307276007216,6.7004810583283225,17.682291040288636,0.7232110643415515,18.95883944678292,7.465806614552014,0.007840628209592164,0.0011180212202705373,0.8808620384967342,0.4332364067331448,264.9680697534576,0.5
control,11,upper west,south,10842,0.03879653299389642,0.2005047364763542,0.37803282105241415,0.48636095232895005,5482,4.0300835066104765,0.6444095220722365,2.553766873403867,7.695704852243707,24.03809011309741,14.695111273257934,0.6116889821233127,433.350419554907,0.29860434148121123,44.783290769792046,9.429770156877051,13.19573148485954,21.74662531922656,0.4111638088288946,18.364100693177672,4.956321962787304,0.004751637025327313,0.0013609573550019925,0.98782061601556,0.4771910383235758,267.10160525355707,1.25,21859,4.169578302833224,0.6035914726199735,2.606318724552816,7.816272244841942,23.73494853378471,21.01565030422252,0.5963924699208564,410.40738368635346,0.2611801546273846,42.15398691614438,7.59165561096116,11.941671622672583,22.328102840935085,0.2925568415755524,18.912942037604648,5.458851548561233,0.005827027398940228,0.0010643058844890113,0.9506831817363758,0.44726279903044647,269.54540463882154,1.0
control,11,lower,north,32790,0.017555027899619918,0.5396621766089373,0.4743983262742871,0.7780116217099818,20192,5.563905708389151,0.6229766739302695,1.9820801802694137,4.8969157091917594,24.221514956418382,23.709206616481776,0.6266596671949287,1260.7824385895403,1.7956852713946116,32.627228605388275,7.85756735340729,13.275802297939778,11.173633122028527,0.3202258320126783,14.307547543581617,4.319758765847861,0.00534196384276483,0.0020005144493476647,0.9972207444780463,0.5198443165313847,175.15951862123615,2.25,17224,5.379167183366402,0.5721256386437529,2.131138411518811,5.335548246632606,24.433239665582906,24.78322108685555,0.5957685787273572,1106.118729679517,1.5692709591267997,35.59626103111937,7.05532977241059,12.329830469112865,15.786344635392476,0.42475615420343704,17.27473293079424,4.612144043195541,0.005943336779264806,0.0018097889289362006,0.958376148773176,0.48466720252808126,186.3835926614027,2.0
control,11,upper east,north,7539,0.033411650966952325,0.012398460880718255,0.39290939003503883,0.6224467927018983,203,7.726231581826262,0.12603940886699508,4.647650246305418,8.572344827586207,28.738423645320196,30.532512315270935,0.4443004926108374,173.96059113300493,0.09418226600985222,60.748768472906406,0.1477832512315271,6.935960591133005,51.74384236453202,1.9211822660098523,33.25615763546798,5.104970443349754,0.005557627829002514,0.0012781762663154114,0.7829002514668902,0.29422037985107274,150.8423645320197,0.0,16170,5.405991373057179,0.4164883735312307,2.5020189239332096,7.388759987631416,24.79560791589363,26.652455163883737,0.566882436611008,168.3930117501546,0.3522465058750773,27.29165120593692,1.0840445269016699,6.137724180581324,19.085157699443414,0.9847247990105132,20.25460729746444,7.14261645021645,0.0052978203367712315,0.0011038745778991037,0.8354052823158241,0.41112532103397126,275.2817563388992,0.0
control,11,lower,south,15433,0.0271763748522256,0.2955395789010344,0.41408289306715546,0.638506615396737,8057,5.68887374958206,0.5876518555293534,2.178767034876505,5.605466178478342,24.57699019486161,23.949944147945885,0.5150466674941045,243.8957428323197,0.3617219808861859,35.638202805014274,6.964875263745811,13.019734392453767,15.2216705969964,0.43192255181829464,16.52873277894998,4.466603574531463,0.004327292628777858,0.0018333385272142784,0.9707451893059097,0.475920282902876,184.1725207893757,1.75,19205,5.438354419528676,0.5447788596719604,2.267234834678469,5.9983770892996615,23.80310439989586,21.90655037750586,0.5227498047383494,242.66029679770892,0.1840549856808123,33.8562874251497,4.998125488154127,11.499192918510804,16.81098672220776,0.5479822962770112,18.5125748502994,6.0860710231710495,0.0059316332707970085,0.00117201163593684,0.8917058060974297,0.48022344813083917,220.73324655037752,1.5
control,11,upper east,south,5932,0.038759790445562534,0.013917698226831716,0.38780631881321603,0.5345756987188133,208,3.7151919807931586,0.675298076923077,2.065860576923077,7.4041826923076925,22.596490384615386,19.28125,0.5971201923076923,121.89903846153847,0.17789423076923078,41.70673076923077,8.740384615384615,15.110576923076923,17.326923076923077,0.5288461538461539,19.283653846153847,4.6126971153846155,0.010264609422541074,0.00048274349037568455,0.9520545751529321,0.5105989237120755,279.90384615384613,2.125,14737,5.364665970332301,0.4827599918572301,2.6100268711406662,6.422573386713713,23.638196376467395,23.059544004885662,0.5428891904729592,248.58322589400828,0.08293139716360182,32.925018660514354,2.8010449888036915,9.121598697156816,20.476148469837824,0.526226504716021,20.324489380470922,7.294260840062428,0.00653590293271156,0.0010660231448878263,0.9407317871846008,0.45103881492359416,231.14439845287373,0.25
control,11,lower,tropics,13078,0.07768555717289037,0.537493564311457,0.3165097635963021,0.25784957834428096,35495,6.358337672316613,0.6924906888294126,1.9084577264403437,4.186135258487111,26.160842935624736,33.16489082969432,0.8104009015354275,710.3830962107339,3.6961691505845895,30.846203690660655,7.0667136216368505,14.009719678828004,9.51691787575715,0.2528525144386533,14.267896886885477,4.296326553035639,0.0010615034653815426,0.0035033740642534746,0.9977587084550167,0.5812766326292094,146.42820115509227,3.0,30543,6.100608559299674,0.6513420751072259,2.1357840749107817,4.622266313066824,25.826464001571555,31.59531807615493,0.7913231509674885,607.5326261336477,3.25347212127165,32.29483023933471,6.3536980650230825,13.635562976786826,11.958288314834823,0.3472808826899781,15.759257440330027,4.747331794519202,0.001274004354336688,0.0032548006348954565,0.9942042684035945,0.5450386180565561,159.56255115738466,2.5
control,11,upper west,tropics,8062,0.022714393494588543,0.22338906158111402,0.3999252434140286,0.6961968410753487,2659,5.382790259888202,0.320238811583302,3.427046257991726,6.248456186536292,24.760466340729597,24.66622790522753,0.5123223016171493,348.2809326814592,0.31810304625799174,41.07596840917638,7.06242948476871,9.099285445656262,24.408048138397895,0.5062053403535164,19.590823617901467,5.01709326814592,0.001586734091597939,0.002136178553767129,0.9976669803946592,0.39345510175536963,171.08574652124858,0.0,9244,4.764307049712322,0.2981866075292081,4.2130671787105145,7.417268823020337,26.581210514928603,28.191864993509302,0.4504499134573778,318.77790999567287,0.3083701860666378,49.54229770662051,6.379056685417568,9.675465166594547,32.8988533102553,0.5889225443530939,22.064041540458675,5.647648420597144,0.0008443189458377635,0.002039465804615673,0.9909654684470574,0.3777773434570042,215.27001298139334,0.0
control,11,upper east,tropics,3634,0.027894792813955904,0.027166489603885263,0.37193812939187404,0.6021135846497946,179,2.9778763210280146,0.3775921787709497,2.4681340782122905,8.009837988826815,25.19463687150838,16.406145251396648,0.5568156424581006,154.9050279329609,0.44877653631284914,44.89385474860335,9.256983240223464,15.067039106145252,20.212290502793294,0.3575418994413408,23.385474860335197,4.1874581005586595,0.0005015302382406843,0.002057913866829566,0.9973732437385461,0.5408240026265774,347.92737430167597,1.5,6410,5.618972359149299,0.2273071762870515,4.808029797191888,7.481660686427457,26.74295475819033,34.22502340093604,0.5114914196567862,185.4870514820593,0.5005051482059283,45.43104524180967,1.8227769110764431,8.571294851794072,33.96599063962559,1.0709828393135725,25.07503900156006,6.779673634945397,0.0010793520831678157,0.002116121120635117,0.9831275029940296,0.3727767279465256,207.68658346333854,0.0
fresh 0.05,9,upper west,north,13315,0.030277070085478298,0.0,0.38816250309425987,0.6146283213127839,,,,,,,,,,,,,,,,,,,,,,,,26204,4.974864078460601,0.23512097389711495,3.5370532743092657,8.403375019081055,23.611615783849793,20.571966112043963,0.46151320409097846,262.21912685086244,0.24920874675622043,36.932567546939396,2.0002289726759273,8.94481758510151,25.638871927949932,0.3486490612120287,22.190238131582966,5.5321326896656995,0.007296519453713457,0.0006061304102249869,0.8909944333157663,0.3996628041624684,314.7991146389864,0.25
fresh 0.05,9,lower,south,15433,0.03922142427411107,0.7790316431566908,0.38657416491113156,0.5795124922244986,30651,4.372868596108913,0.28390072102052133,2.738947636292454,8.007227855534893,23.71777038269551,20.791315128380802,0.47813784215849403,230.36977586375647,0.2393604776353137,37.06978565136537,8.17294704903592,7.528726632083782,20.538253238067274,0.8298587321783955,19.438191249877654,4.1985290202603505,0.007640724885378213,0.0009251745891333043,0.9675094176018265,0.3433339915291564,269.72549019607845,0.5,8694,2.8595016432525555,0.15879031515988037,3.6873394294916033,13.8688033126294,23.917703013572577,18.002300437083047,0.34070508396595356,223.8638141246837,0.0652285484242006,64.79319070623418,11.919024614676788,7.304347826086956,44.53692201518288,1.0328962502875547,26.902116402116402,4.735422475270301,0.005287842422117887,0.0004283258313412965,0.9645734430724977,0.2444619354889996,440.7217621348056,0.0
fresh 0.05,9,lower,north,32790,0.021695585982101896,0.9159187733829286,0.45938739252847144,0.7569514879134183,42353,4.6597060540786766,0.3082040941609803,2.722958491724317,7.796707930961207,23.59794654451869,22.931239817722474,0.5291441692442094,1295.7152976176421,1.32414065119354,35.2049677708781,7.743583689467098,7.738885084881827,18.852714093452647,0.8697849030765235,18.76724198994168,4.207524496493755,0.011995571051454186,0.0013353662869837613,0.9951728641474673,0.3330333749178405,243.64040327721767,0.75,3888,2.807650848562332,0.15948148148148147,3.856281378600823,16.063934413580245,23.907561728395063,19.941512345679012,0.40556121399176953,650.9521604938271,0.29716126543209875,62.19804526748971,10.68287037037037,5.031635802469136,44.62731481481482,1.856224279835391,30.221965020576132,4.378968621399177,0.005992424314086911,0.0006648307632848153,0.9260769271309827,0.23704818661090726,455.6990740740741,0.0
fresh 0.05,9,upper east,south,5932,0.02767778411743348,0.3053785607196402,0.38318398543492915,0.5521333297370196,3259,3.6703457837753475,0.23644584228290888,3.0766192083461186,11.251446762810678,24.210942006750535,22.236943847806074,0.4826035593740411,240.5974225222461,0.05239306535747162,50.17060447990181,7.056765879104019,6.078551702976373,35.80331389996932,1.231972997852102,25.13010125805462,4.295997545259282,0.006342562860388845,0.0008332583731031782,0.9581593301127717,0.311731794363465,343.7508438171218,0.0,7413,3.016182945836317,0.17573910697423445,3.615641710508566,14.156322136786725,23.932015378389316,19.14462430864697,0.3729666801564819,228.99055712936732,0.052624308646971533,63.44192634560906,3.9844867125320382,7.8756239039525155,50.45663024416565,1.125185484958856,30.17496290300823,4.923192364764603,0.005373066033607562,0.0005162707129937569,0.9795998891417236,0.29225090370966267,439.3794685012815,0.0
fresh 0.05,9,upper east,north,7539,0.03229337180431323,0.0,0.38365267884997817,0.6124590295655056,,,,,,,,,,,,,,,,,,,,,,,,15825,4.797451792456413,0.23106647709320696,3.1135693522906793,8.790712480252765,24.23477093206951,22.28401263823065,0.4788818325434439,154.74357030015798,0.26655532385466035,33.24429699842022,2.044992101105845,8.795513428120064,22.123349131121643,0.28044233807266983,21.533333333333335,5.277130616113744,0.004764689209733544,0.0007567239453125521,0.8450833752667835,0.42549972488028637,334.6619273301738,0.5
