step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,5,346,43.1,0.7,17.5,0.2,11.8,0.1,1.20,3.0,286,197,11.13,20.61,89,136,121,0.5,1.12,1.28,1.20,4.50,5.74,5.72,32.9,1.403,0.516,6.47
6000,7,325,44.2,0.1,20.2,3.8,4.4,0.0,1.04,3.1,253,172,5.04,23.22,74,121,130,0.1,1.03,1.05,1.04,4.95,6.14,6.31,33.7,1.644,0.388,6.99
6000,5,137,36.7,0.7,11.6,0.9,9.7,0.0,1.20,3.5,126,242,13.43,11.67,25,25,87,0.1,1.20,1.17,1.21,3.70,4.81,5.05,42.8,1.579,0.562,5.80
7000,13,324,36.3,1.6,10.1,1.4,23.1,0.1,1.30,2.8,246,170,16.54,6.85,142,79,103,0.2,1.18,1.51,1.26,5.29,6.31,6.18,30.0,0.967,0.524,6.94
7000,7,320,48.2,0.2,20.9,2.2,6.5,0.0,1.06,3.0,242,231,9.75,26.51,102,114,104,0.1,1.07,1.06,1.06,5.12,6.25,6.43,32.0,1.661,0.414,7.10
8000,7,307,45.0,0.1,19.6,3.2,5.0,0.0,1.04,3.7,229,215,7.70,22.59,123,103,81,0.1,1.03,1.04,1.04,4.96,5.89,6.35,29.5,1.703,0.417,7.04
8000,13,123,35.9,2.6,11.0,0.0,26.2,0.0,1.51,2.7,103,118,16.05,4.69,86,29,8,0.4,1.37,1.87,1.42,5.39,6.82,6.50,22.7,0.846,0.499,7.34
9000,7,245,30.4,0.4,12.1,3.5,2.6,0.0,1.11,5.7,162,148,3.29,13.31,76,104,65,0.2,1.08,1.15,1.13,3.70,4.36,5.94,31.1,1.747,0.399,6.58
9000,13,222,50.2,2.4,16.3,0.3,26.0,0.5,1.42,4.5,189,159,23.10,6.69,37,100,85,0.6,1.52,1.38,1.40,6.00,7.01,6.90,33.7,1.035,0.430,8.08
10000,7,244,35.0,0.2,13.3,2.6,4.9,0.0,1.06,4.6,176,173,5.64,14.58,126,60,58,0.1,1.06,1.06,1.06,3.75,4.68,5.61,27.2,1.768,0.404,6.29
10000,13,152,62.9,4.8,14.8,0.1,32.4,0.3,1.95,4.6,125,205,28.73,6.96,36,57,59,0.6,2.12,1.88,1.93,6.68,7.60,7.31,34.3,1.102,0.409,8.61
11000,7,236,34.8,0.5,11.8,1.6,5.7,0.0,1.20,4.1,182,179,5.67,13.18,152,51,33,0.1,1.23,1.21,1.25,3.83,4.58,5.56,24.4,1.789,0.438,6.10
11000,13,167,62.9,2.8,18.6,0.0,31.6,0.2,1.43,3.3,121,231,29.87,6.78,63,40,64,0.3,1.55,1.38,1.40,7.11,7.54,7.81,30.5,1.111,0.438,8.51
11000,27,130,38.8,0.5,13.1,0.5,16.5,0.1,1.14,4.2,104,166,14.65,12.96,17,105,8,0.1,1.12,1.17,1.14,4.48,6.30,5.76,30.9,1.259,0.511,7.08
12000,27,226,49.2,0.0,13.0,0.7,27.9,0.0,1.01,3.1,164,141,17.52,6.23,100,43,83,0.1,1.01,1.01,1.01,5.71,6.58,6.72,30.9,1.199,0.546,7.43
12000,7,142,33.4,0.1,12.8,0.2,5.9,0.0,1.02,4.8,114,237,8.63,16.80,91,41,10,0.1,1.00,1.03,1.02,3.62,4.46,5.30,19.4,1.751,0.486,6.09
12000,13,5,25.4,0.0,5.2,0.0,20.4,0.0,1.00,7.6,4,313,28.08,6.05,5,0,0,0.0,1.00,1.00,1.00,4.40,5.80,5.20,16.7,1.044,0.391,7.40
13000,27,144,49.3,0.5,14.3,0.1,23.6,0.1,1.14,3.3,116,243,24.97,8.68,58,25,61,0.1,1.12,1.11,1.16,5.28,6.53,6.44,30.5,1.276,0.562,7.31
13000,7,58,31.7,0.0,10.8,0.1,7.6,0.0,1.00,4.8,49,271,8.91,14.99,36,12,10,0.0,1.00,1.00,1.00,3.84,4.26,5.34,22.9,1.730,0.415,6.00
14000,27,234,53.1,0.2,13.1,0.0,27.7,0.0,1.05,1.9,174,175,19.09,6.93,183,47,4,0.0,1.06,1.08,1.04,5.95,6.75,6.69,21.8,1.282,0.574,7.20
