step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,86,488,60.7,4.4,1.6,5.4,48.1,0.0,1.18,0.5,228,842,97.07,3.60,130,175,183,0.1,1.02,1.45,1.13,7.19,7.91,7.84,34.2,0.991,0.414,7.99
5000,1,75,31.8,0.0,0.3,15.2,29.6,0.0,1.00,1.1,15,1051,23.97,3.14,18,36,21,0.0,1.00,1.00,1.00,5.77,7.04,6.52,32.6,0.846,0.430,7.05
5000,51,73,36.9,1.3,0.5,17.7,30.8,0.1,1.18,0.2,43,1310,36.36,1.82,2,32,39,0.1,1.30,1.09,1.17,6.68,7.23,7.22,37.5,0.873,0.288,7.27
6000,86,546,58.6,4.5,1.2,5.6,46.2,0.0,1.16,0.5,237,1229,131.44,3.29,123,204,219,0.0,1.01,1.42,1.11,7.12,7.79,7.79,35.1,0.989,0.415,7.92
6000,1,62,30.9,0.0,0.0,16.6,28.0,0.0,1.00,1.3,12,2164,30.27,2.39,18,34,10,0.0,1.00,1.00,1.00,5.60,7.03,6.44,30.5,0.848,0.434,7.05
6000,51,60,36.6,1.5,0.5,18.8,29.6,0.1,1.22,0.3,33,2284,44.27,2.13,2,25,33,0.1,1.36,1.09,1.22,6.72,7.23,7.20,38.1,0.870,0.280,7.28
7000,86,978,52.5,3.5,1.1,4.9,42.4,0.0,1.20,1.4,414,688,72.76,9.78,301,325,352,0.1,1.04,1.41,1.16,6.61,7.34,7.78,33.1,0.985,0.415,7.90
7000,1,6,35.7,0.0,0.0,15.8,33.2,0.0,1.00,0.0,3,2377,66.25,3.19,0,0,6,0.0,1.00,1.00,1.00,7.00,7.00,7.00,46.4,0.863,0.413,7.00
8000,86,1084,45.8,2.7,1.0,4.1,37.8,0.0,1.19,2.6,532,906,86.26,12.59,303,373,408,0.1,1.02,1.40,1.17,6.10,6.91,7.58,33.8,0.979,0.409,7.88
9000,86,1172,35.8,1.7,1.4,2.4,30.5,0.0,1.18,5.4,600,983,78.11,12.05,314,463,395,0.1,1.04,1.32,1.17,5.47,6.06,7.44,33.9,0.962,0.409,8.08
10000,86,1356,24.7,0.6,1.2,0.9,23.0,0.0,1.11,9.3,596,800,48.02,9.08,366,486,504,0.1,1.04,1.16,1.12,4.56,5.02,7.30,33.7,0.930,0.421,8.47
11000,86,1429,28.2,0.4,8.2,0.4,18.7,0.0,1.08,8.7,987,698,34.15,13.76,385,513,531,0.1,1.03,1.12,1.10,4.64,5.17,6.46,33.8,0.974,0.406,7.94
12000,86,858,30.4,0.6,10.2,0.3,17.1,0.0,1.12,8.6,671,633,28.00,17.33,191,321,346,0.2,1.03,1.19,1.14,4.82,5.34,6.47,34.9,1.010,0.402,7.98
