step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,16.00,25,0,6,0,2,0,1.00,6,0.375,2923,0.00,38.60,230.62,203,2,2,0,1.00,1.00,1.00,2,3,4,48.1,0.006,8,1.999,0.689,5
100000,49.99,25,0,23,0,2,0,1.00,0,0.460,2919,0.00,14.82,7.46,277,0,0,0,1.00,1.00,1.00,4,5,5,18.6,0.005,25,1.999,0.823,5
100000,16.41,31,2,1,0,5,0,1.62,16,0.061,2801,0.00,30.20,64.49,194,2,2,0,1.00,2.33,1.60,3,5,6,51.0,0.000,8,1.641,0.326,8
100000,14.00,16,0,5,0,2,0,1.00,2,0.357,2487,0.00,31.46,89.65,203,1,2,0,1.00,1.00,1.00,2,3,4,30.2,0.017,7,2.000,0.500,4
100000,44.00,36,0,21,0,1,0,1.00,0,0.477,2426,0.00,8.73,79.88,277,1,0,0,1.00,1.00,1.00,5,6,6,36.0,0.000,22,2.000,0.882,6
100000,1.45,54,0,0,0,1,0,1.00,36,0.000,2156,0.00,35.55,20.51,194,1,1,0,1.00,1.00,1.00,1,1,1,31.8,0.037,1,1.452,0.391,10
100000,20.00,36,0,8,0,2,0,1.00,10,0.400,2118,0.00,30.84,82.49,280,0,1,0,1.00,1.00,1.00,2,4,3,22.7,0.000,10,2.000,0.916,6
100000,16.00,16,0,4,0,4,0,1.00,2,0.250,2046,0.00,15.15,29.87,203,1,0,0,1.00,1.00,1.00,3,3,4,37.6,0.000,8,2.000,0.469,4
100000,28.00,14,0,13,0,1,0,1.00,2,0.464,2045,0.00,10.24,72.07,203,1,0,0,1.00,1.00,1.00,3,4,5,33.2,0.000,14,2.000,0.360,5
100000,1.01,17,0,0,0,1,0,1.00,24,0.000,2010,0.00,91.44,1.60,158,2,2,0,1.00,1.00,1.00,1,1,1,52.9,2.473,1,1.014,0.454,7
100000,42.00,36,0,20,0,1,0,1.00,0,0.476,1965,0.00,4.00,73.14,277,2,2,0,1.00,1.00,1.00,5,6,6,38.3,0.000,21,2.000,0.882,6
100000,94.17,35,27,0,0,1,0,9.72,0,0.000,1941,0.00,3.47,16.40,194,1,2,0,10.12,9.50,9.62,6,8,8,33.4,0.001,28,1.712,0.416,8
100000,6.00,36,0,0,0,3,0,1.00,16,0.000,1940,0.03,17.64,22.64,277,2,1,0,1.00,1.00,1.00,1,2,2,44.6,0.069,3,2.000,0.921,6
100000,33.96,64,0,13,0,4,0,1.00,14,0.383,1877,0.00,12.03,25.45,203,1,1,0,1.00,1.00,1.00,2,5,4,33.6,0.002,17,1.998,0.886,8
100000,61.99,36,0,23,0,8,0,1.00,0,0.371,1787,0.00,47.24,178.98,277,1,1,0,1.00,1.00,1.00,4,6,6,30.1,42.056,31,2.000,0.912,6
100000,48.00,36,0,23,0,1,0,1.00,2,0.479,1783,0.00,8.79,78.01,277,0,2,0,1.00,1.00,1.00,4,5,6,21.6,0.290,24,2.000,0.882,6
100000,14.00,11,7,0,0,2,0,4.94,16,0.000,1779,0.00,12.74,7.71,158,1,1,0,3.50,5.25,5.50,5,6,4,30.8,0.000,9,0.875,0.389,8
100000,18.00,36,0,3,0,6,0,1.00,8,0.167,1754,0.00,20.14,57.20,277,1,1,0,1.00,1.00,1.00,2,2,6,25.7,0.006,9,2.000,0.912,6
100000,10.00,25,0,2,0,3,0,1.00,8,0.200,1716,0.00,27.85,85.42,203,1,2,0,1.00,1.00,1.00,2,1,5,29.9,0.074,5,2.000,0.751,5
100000,96.30,40,14,22,0,4,0,3.58,0,0.228,1713,0.00,15.89,14.43,194,1,2,4,1.00,5.33,4.00,7,9,9,28.3,0.023,40,1.783,0.270,9
100000,2.06,14,0,0,0,2,0,1.00,22,0.000,1645,0.00,83.04,2.18,158,1,2,0,1.00,1.00,1.00,1,2,1,27.8,6.190,2,1.031,0.456,7
100000,6.46,10,0,0,0,7,0,1.00,14,0.000,1602,1.40,62.95,1.87,158,2,2,0,1.00,1.00,1.00,2,2,5,41.3,32.324,7,0.924,0.474,7
100000,94.52,40,14,22,0,3,0,3.81,0,0.233,1594,0.00,15.18,24.13,194,1,1,4,1.00,5.33,4.44,5,9,9,28.5,0.007,39,1.783,0.270,9
100000,83.82,40,14,17,0,2,0,3.94,0,0.203,1586,0.00,5.60,9.21,194,1,1,4,1.00,5.33,4.72,8,9,9,33.3,0.001,33,1.783,0.270,9
100000,16.00,25,0,7,0,1,0,1.00,8,0.438,1572,0.00,26.34,57.30,280,0,2,0,1.00,1.00,1.00,1,4,2,18.2,0.004,8,2.000,0.944,5
100000,47.99,25,0,18,0,6,0,1.00,0,0.375,1568,0.00,24.54,59.94,203,0,2,0,1.00,1.00,1.00,4,5,5,12.2,0.000,24,2.000,0.751,5
100000,10.33,24,0,0,0,6,0,1.00,22,0.000,1540,0.00,23.43,17.16,194,0,0,0,1.00,1.00,1.00,2,4,3,20.1,0.005,6,1.722,0.275,9
100000,15.50,24,0,5,0,4,0,1.00,16,0.323,1539,0.00,40.32,76.65,194,2,0,0,1.00,1.00,1.00,4,5,5,41.9,0.005,9,1.722,0.275,9
100000,34.44,30,0,15,0,5,0,1.00,6,0.436,1509,0.00,5.04,80.67,194,2,2,0,1.00,1.00,1.00,5,4,7,46.8,1.461,20,1.722,0.186,7
100000,5.12,24,0,1,0,2,0,1.00,22,0.195,1502,0.00,13.60,69.55,194,2,2,0,1.00,1.00,1.00,2,4,6,38.1,0.179,3,1.706,0.264,8
100000,20.66,24,0,3,0,9,0,1.00,20,0.145,1479,0.00,38.16,72.29,194,2,2,0,1.00,1.00,1.00,1,4,4,41.9,2.533,12,1.722,0.275,9
100000,3.44,24,0,1,0,1,0,1.00,30,0.290,1477,0.00,27.64,62.41,194,1,2,0,1.00,1.00,1.00,2,5,1,33.1,0.000,2,1.722,0.275,9
100000,39.42,45,5,4,0,11,0,2.50,10,0.101,1464,0.00,38.31,22.59,194,1,2,2,1.00,3.40,2.75,4,6,5,26.7,11.549,20,1.577,0.363,8
100000,22.77,28,0,5,0,8,0,1.00,8,0.220,1438,0.00,17.78,18.81,194,2,2,0,1.00,1.00,1.00,3,5,5,52.1,0.000,13,1.751,0.219,7
100000,20.00,16,0,8,0,2,0,1.00,2,0.400,1437,0.00,11.82,76.22,203,1,1,0,1.00,1.00,1.00,1,3,4,27.1,0.000,10,2.000,0.500,4
100000,34.00,36,0,16,0,1,0,1.00,0,0.471,1436,0.34,4.35,29.54,277,0,0,0,1.00,1.00,1.00,5,6,6,23.4,0.992,17,2.000,0.882,6
100000,51.34,47,8,6,0,9,0,1.79,20,0.117,1434,0.00,27.05,38.56,194,1,1,1,1.29,1.57,2.30,4,5,7,33.5,3.365,23,1.656,0.273,11
100000,4.12,14,0,0,0,4,0,1.00,18,0.000,1426,0.02,45.24,2.11,158,0,0,0,1.00,1.00,1.00,3,2,3,11.0,10.354,4,1.031,0.456,7
100000,31.99,36,0,7,0,9,0,1.00,6,0.219,1421,0.57,30.11,48.19,203,2,0,0,1.00,1.00,1.00,4,4,5,38.2,1.092,16,1.999,0.721,6
100000,27.98,36,0,12,0,2,0,1.00,4,0.429,1411,0.00,3.92,34.64,203,1,1,0,1.00,1.00,1.00,4,6,4,29.2,0.003,14,1.998,0.859,6
100000,3.66,17,0,0,0,4,0,1.00,18,0.000,1344,0.00,33.28,4.78,158,0,2,0,1.00,1.00,1.00,2,4,1,18.0,3.444,4,0.916,0.428,7
100000,72.00,36,0,35,0,1,0,1.00,0,0.486,1342,0.00,3.94,32.79,277,0,0,0,1.00,1.00,1.00,6,6,6,18.5,0.001,36,2.000,0.882,6
100000,4.59,14,0,0,0,5,0,1.00,18,0.000,1339,0.01,55.94,3.57,158,0,0,0,1.00,1.00,1.00,1,2,3,18.7,20.052,5,0.919,0.427,7
100000,24.00,34,0,11,0,1,0,1.00,4,0.458,1330,0.00,10.38,96.42,280,0,0,0,1.00,1.00,1.00,2,6,4,25.4,0.000,12,2.000,0.905,6
100000,39.99,36,0,12,0,8,0,1.00,2,0.300,1326,0.00,18.37,28.92,277,0,1,0,1.00,1.00,1.00,4,6,5,15.8,0.000,20,2.000,0.921,6
