step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,96,954,56.9,2.3,0.3,7.9,48.1,0.0,1.08,0.3,286,689,92.07,0.93,273,329,352,0.0,1.00,1.20,1.06,7.01,7.75,7.81,33.7,1.001,0.423,7.84
6000,96,1067,54.1,2.0,0.7,7.5,45.6,0.0,1.09,0.4,420,1297,146.29,2.84,241,400,426,0.0,1.00,1.21,1.07,6.65,7.63,7.64,34.8,1.005,0.420,7.73
7000,96,1014,52.2,1.9,0.4,7.3,44.7,0.0,1.12,0.5,439,1164,117.04,13.23,262,360,392,0.0,1.01,1.27,1.10,6.80,7.54,7.57,34.2,0.993,0.410,7.66
8000,96,1019,44.4,1.3,0.7,6.3,38.6,0.0,1.11,1.0,502,797,73.60,19.43,248,339,432,0.0,1.02,1.22,1.11,6.27,7.08,7.24,35.0,0.982,0.403,7.40
9000,96,1037,35.7,0.6,3.4,4.1,29.5,0.0,1.09,2.4,564,833,66.02,17.27,210,400,427,0.0,1.02,1.16,1.08,5.63,6.50,6.75,35.8,0.973,0.403,7.22
10000,96,1135,35.9,0.7,10.0,2.2,21.0,0.0,1.16,3.7,802,749,41.47,17.92,206,403,526,0.1,1.10,1.25,1.16,5.34,6.25,6.34,36.1,1.044,0.413,7.17
11000,96,844,33.7,1.0,9.2,2.3,19.4,0.0,1.25,3.9,603,759,31.40,13.02,153,311,380,0.0,1.10,1.37,1.27,5.31,6.15,6.48,36.8,1.029,0.415,7.23
12000,96,605,35.2,1.0,10.1,1.8,19.8,0.0,1.25,4.4,430,965,32.40,9.36,110,240,255,0.0,1.11,1.40,1.25,5.36,6.29,6.58,36.1,1.032,0.426,7.45
13000,96,481,34.9,0.6,11.0,2.2,18.5,0.0,1.17,4.8,315,911,36.30,8.38,103,191,187,0.0,1.11,1.25,1.16,5.35,6.08,6.77,35.5,1.011,0.445,7.57
14000,96,278,36.3,0.3,14.0,1.5,16.1,0.0,1.09,4.5,175,1159,42.53,10.88,85,94,99,0.0,1.05,1.12,1.09,5.31,5.99,6.68,33.3,1.056,0.459,7.38
15000,96,57,15.0,0.6,0.1,2.2,13.8,0.0,1.20,6.6,39,1490,70.62,1.77,27,17,13,0.0,1.19,1.23,1.19,4.39,4.81,6.00,29.8,0.912,0.469,6.96
16000,96,17,11.5,0.0,0.0,2.4,12.0,0.0,1.00,7.5,12,1323,55.52,0.70,11,5,1,0.0,1.00,1.00,1.00,3.82,4.00,5.94,23.8,0.870,0.458,6.82
17000,96,297,13.8,0.0,0.0,0.8,15.3,0.0,1.00,6.8,85,504,29.32,0.36,64,104,129,0.0,1.00,1.01,1.00,4.10,4.26,6.44,35.5,0.876,0.449,7.03
18000,96,390,11.1,0.3,0.0,0.4,11.8,0.0,1.09,10.9,226,558,29.83,0.93,82,141,167,0.0,1.05,1.12,1.10,3.43,3.71,5.18,35.5,0.884,0.450,7.09
19000,96,575,12.7,0.3,0.0,0.6,13.5,0.0,1.09,9.2,316,594,27.92,1.07,95,200,280,0.0,1.05,1.13,1.09,3.74,3.95,5.76,37.0,0.886,0.448,7.09
19000,126,11,44.6,0.9,22.8,1.5,8.5,0.0,1.19,6.7,11,1218,11.12,18.69,4,3,4,1.1,1.10,1.24,1.34,5.18,6.64,7.36,31.8,1.300,0.453,8.64
20000,96,524,13.9,0.3,0.0,0.8,14.6,0.0,1.09,9.1,322,621,26.54,1.46,96,147,281,0.0,1.06,1.13,1.09,3.93,4.25,5.81,38.5,0.892,0.451,7.23
20000,129,382,33.6,0.5,15.3,0.1,8.3,0.0,1.15,2.5,312,702,10.69,18.42,58,155,169,0.4,1.10,1.24,1.15,4.43,5.78,5.78,36.6,1.344,0.562,6.23
20000,126,8,46.5,1.2,22.2,1.9,9.5,0.0,1.29,4.8,8,2185,8.37,20.56,3,3,2,1.5,1.17,1.33,1.52,5.25,6.75,7.88,30.3,1.318,0.473,8.50
21000,96,603,15.9,0.4,0.0,1.6,16.1,0.0,1.11,7.7,367,519,25.02,1.96,95,200,308,0.0,1.05,1.16,1.11,4.22,4.65,6.05,38.0,0.896,0.456,7.21
21000,129,279,29.8,0.5,12.4,0.0,8.5,0.0,1.15,2.1,212,596,11.26,14.20,47,111,121,0.2,1.13,1.24,1.12,4.34,5.71,5.65,36.0,1.341,0.573,5.99
22000,96,457,12.7,0.5,0.0,0.7,12.7,0.0,1.20,10.5,337,536,24.68,2.17,92,150,215,0.0,1.15,1.25,1.20,3.53,4.01,5.24,36.6,0.901,0.444,7.14
22000,129,381,26.4,0.4,8.9,0.0,9.9,0.0,1.11,2.7,316,416,11.47,11.27,65,114,202,0.4,1.08,1.16,1.11,4.03,5.48,5.50,37.1,1.323,0.590,5.97
23000,96,653,18.0,0.6,0.0,2.6,17.3,0.0,1.19,7.8,387,430,21.22,2.40,109,195,349,0.0,1.10,1.26,1.21,4.35,4.83,6.25,37.7,0.901,0.442,7.44
23000,129,310,22.4,0.5,6.5,0.0,9.8,0.1,1.12,2.9,275,557,12.72,9.38,46,98,166,0.3,1.10,1.15,1.13,4.01,5.34,5.37,39.0,1.306,0.586,5.81
24000,96,748,16.1,0.9,0.0,2.0,14.9,0.0,1.25,9.7,508,464,24.31,3.08,120,245,383,0.0,1.10,1.39,1.27,3.97,4.64,5.77,37.2,0.902,0.453,7.49
24000,131,237,41.4,0.3,21.1,0.1,4.0,0.1,1.07,1.9,169,746,9.32,23.35,54,72,111,0.1,1.08,1.07,1.06,4.23,5.41,5.61,37.5,1.610,0.609,5.95
24000,129,225,23.8,0.7,5.5,0.4,10.8,0.1,1.18,3.1,204,597,13.10,10.07,51,81,93,0.2,1.19,1.15,1.19,3.96,5.20,5.34,36.0,1.318,0.589,5.81
25000,96,738,16.0,0.9,0.1,1.7,14.5,0.0,1.22,9.0,515,495,23.65,3.56,121,234,383,0.0,1.13,1.34,1.22,3.97,4.67,5.69,38.0,0.915,0.452,7.31
25000,131,226,37.6,0.2,17.0,0.1,5.2,0.0,1.09,2.3,191,618,8.37,20.48,53,59,114,0.1,1.10,1.09,1.09,3.85,5.30,5.62,38.0,1.652,0.624,5.95
25000,129,133,23.1,0.6,7.0,0.7,9.3,0.0,1.19,4.4,124,549,14.23,10.36,49,44,40,0.1,1.18,1.18,1.21,3.91,5.19,5.22,32.0,1.309,0.620,6.07
26000,96,885,15.1,0.8,0.1,1.7,14.3,0.0,1.20,8.5,564,513,23.48,3.33,141,275,469,0.0,1.13,1.32,1.19,4.08,4.59,5.76,38.3,0.895,0.450,7.19
26000,131,210,36.8,0.1,15.8,0.0,5.9,0.0,1.03,2.1,167,768,10.20,18.27,29,79,102,0.1,1.04,1.02,1.03,3.94,5.33,5.47,37.6,1.690,0.633,5.89
26000,139,188,37.3,0.2,17.5,0.1,3.8,0.0,1.03,1.2,138,466,4.49,19.03,25,78,85,0.1,1.05,1.01,1.04,3.80,4.95,5.07,36.8,1.719,0.601,5.28
26000,129,64,25.7,0.6,9.3,0.3,9.7,0.0,1.17,4.0,62,710,15.93,14.77,4,20,40,0.2,1.18,1.23,1.15,4.12,5.48,5.34,44.2,1.273,0.655,6.20
27000,96,979,15.1,0.9,0.1,1.6,14.1,0.0,1.22,9.1,648,484,22.29,3.35,122,325,532,0.0,1.09,1.36,1.23,3.94,4.50,5.73,38.9,0.893,0.449,7.27
27000,139,224,33.0,0.1,15.4,0.0,3.4,0.0,1.03,2.2,170,574,4.86,20.40,18,77,129,0.0,1.03,1.03,1.04,3.62,4.60,4.80,40.1,1.739,0.554,5.23
27000,131,112,29.3,0.1,12.1,0.0,5.3,0.0,1.03,3.4,95,715,10.71,17.28,9,52,51,0.0,1.03,1.04,1.02,3.67,5.17,5.44,37.3,1.678,0.635,6.10
27000,129,9,22.2,2.2,3.7,0.0,8.6,0.0,1.60,6.7,9,1250,10.08,16.22,1,7,1,0.6,1.28,2.02,1.58,4.22,5.11,5.11,33.1,1.344,0.664,6.22
28000,96,650,13.7,0.8,0.1,1.2,12.9,0.0,1.24,10.1,442,522,22.83,2.53,131,230,289,0.0,1.15,1.36,1.24,3.85,4.22,5.62,35.7,0.899,0.441,7.27
28000,139,393,36.0,0.0,15.6,0.1,4.6,0.0,1.02,2.2,288,431,6.64,18.15,84,119,190,0.0,1.02,1.02,1.02,3.76,4.79,4.95,37.2,1.763,0.538,5.39
28000,131,57,23.0,0.0,8.5,0.0,5.1,0.0,1.00,5.4,53,651,8.52,14.51,7,29,21,0.0,1.00,1.00,1.00,3.53,4.65,4.95,36.2,1.688,0.639,6.05
29000,96,621,15.3,0.9,0.0,0.6,14.8,0.0,1.21,10.0,407,483,22.10,2.12,116,220,285,0.0,1.08,1.35,1.21,3.91,4.48,5.81,37.7,0.896,0.439,7.47
29000,139,322,36.6,0.1,16.0,0.0,3.8,0.0,1.02,2.4,241,505,5.14,18.02,57,106,159,0.0,1.03,1.02,1.02,3.72,4.79,4.96,36.2,1.820,0.550,5.43
29000,131,22,25.3,0.0,11.3,0.0,4.4,0.0,1.00,4.5,16,370,4.36,6.57,6,8,8,0.0,1.00,1.00,1.00,4.14,4.50,5.41,34.8,1.603,0.612,6.09
