step,event,lineage,other,size
5000,birth,1,0,23
5000,birth,4,0,6
5000,birth,93,0,6
7000,birth,104,0,1307
7000,extinct,1,0,16
7000,extinct,4,0,6
10000,extinct,93,0,6
20000,split,133,104,108
23000,split,135,104,263
25000,split,137,133,16
28000,split,139,104,30
30000,extinct,133,0,288
30000,extinct,137,0,5
32000,split,143,135,279
34000,extinct,135,0,17
35000,split,149,104,228
36000,extinct,104,0,8
41000,split,155,143,246
41000,split,156,149,57
44000,extinct,143,0,6
47000,extinct,149,0,17
48000,split,168,155,710
49000,extinct,155,0,46
49000,extinct,156,0,8
52000,extinct,168,0,140
53000,split,193,168,419
65000,split,230,193,1317
65000,extinct,193,0,30
71000,split,259,230,82
72000,split,263,230,5
72000,split,264,139,21
73000,split,268,230,65
74000,split,274,139,5
74000,extinct,263,0,5
75000,split,280,230,16
75000,extinct,259,0,5
75000,extinct,264,0,5
76000,split,286,280,8
76000,extinct,274,0,5
77000,extinct,230,0,10
80000,split,302,139,33
81000,split,295,286,887
81000,extinct,268,0,27
81000,merge,302,139,33
83000,extinct,280,0,5
84000,split,311,286,9
84000,extinct,286,0,5
85000,split,315,295,977
85000,split,316,139,75
85000,extinct,311,0,9
90000,split,345,315,168
90000,extinct,295,0,6
91000,split,351,315,53
91000,split,352,315,9
92000,split,355,315,126
92000,split,356,315,39
93000,split,360,355,17
94000,extinct,352,0,9
96000,split,370,139,151
96000,extinct,351,0,8
98000,extinct,355,0,8
98000,extinct,360,0,6
99000,split,382,355,149
100000,split,380,355,63
