step,event,lineage,other,size
5000,birth,1,0,75
5000,birth,51,0,73
5000,birth,86,0,488
8000,extinct,1,0,6
8000,extinct,51,0,60
19000,split,141,86,411
46000,split,151,141,10
56000,split,158,86,68
56000,split,159,141,13
56000,extinct,151,0,5
57000,split,161,141,62
58000,merge,86,158,261
60000,split,168,86,20
61000,merge,168,158,20
62000,split,167,141,22
62000,split,169,161,293
64000,extinct,167,0,22
66000,extinct,161,0,5
68000,split,180,169,119
70000,extinct,141,0,5
71000,split,194,169,295
73000,split,203,169,66
73000,split,204,169,71
74000,extinct,169,0,25
74000,extinct,180,0,5
76000,extinct,159,0,5
83000,split,237,194,151
87000,extinct,237,0,18
92000,extinct,204,0,7
98000,split,277,203,44
98000,split,278,203,10
100000,split,280,203,11
100000,extinct,278,0,10
