step,event,lineage,other,size
5000,birth,1,0,20
8000,birth,122,0,1201
10000,extinct,1,0,9
19000,split,124,122,717
24000,split,130,124,404
25000,split,132,124,5
26000,split,137,122,203
26000,split,140,124,40
26000,split,141,124,26
27000,extinct,124,0,7
27000,extinct,132,0,5
28000,extinct,140,0,12
30000,split,155,122,45
30000,extinct,141,0,18
31000,split,161,130,689
31000,extinct,130,0,9
33000,split,179,122,145
37000,split,200,122,379
38000,extinct,137,0,8
39000,extinct,155,0,6
39000,extinct,179,0,13
51000,split,257,200,13
52000,split,263,161,420
52000,split,264,122,5
53000,extinct,264,0,5
54000,split,276,161,7
54000,extinct,257,0,5
56000,extinct,122,0,6
56000,extinct,161,0,6
57000,extinct,263,0,23
57000,extinct,276,0,7
65000,split,298,200,244
66000,split,305,200,373
71000,split,334,305,5
73000,split,346,298,135
73000,extinct,334,0,5
74000,split,350,200,8
74000,split,351,200,72
75000,extinct,298,0,24
77000,split,367,200,25
77000,extinct,350,0,8
78000,extinct,346,0,5
80000,extinct,367,0,41
83000,split,377,351,84
84000,split,347,298,19
85000,extinct,351,0,25
87000,split,395,305,19
89000,split,405,305,14
90000,extinct,347,0,12
90000,extinct,395,0,6
91000,split,414,305,7
92000,split,418,305,172
92000,split,423,200,9
92000,extinct,405,0,6
93000,extinct,414,0,7
95000,extinct,377,0,13
