year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.6268,NaN,8.87,4.29,10.95,68.22,17.62,415.8,445.0,0.3,0.0000,0.2837,0.6711,0.0452,4.57e-16,0.0001,0.1897,0.0098,0.1330,0.2059,0.0186,0.0462,0.0285,0.0002,0.0528,0.0793,0.0000,0.1657,0.0702,0.0000
2,11,0.5823,0.6390,9.03,5.79,9.56,68.82,17.35,360.9,362.8,0.3,0.0002,0.6506,0.2173,0.1318,6.51e-16,0.1259,0.0463,0.0244,0.2166,0.0847,0.0587,0.0687,0.0063,0.0002,0.0393,0.0930,0.0000,0.1312,0.1047,0.0000
3,10,0.5925,0.8804,9.05,6.89,8.52,68.34,17.35,338.3,336.5,0.6,0.0008,0.7007,0.1850,0.1130,3.51e-17,0.1486,0.0319,0.0160,0.2242,0.0802,0.0553,0.0701,0.0049,0.0002,0.0299,0.1030,0.0000,0.0900,0.1459,0.0000
4,10,0.6098,0.9207,9.06,7.71,7.74,68.82,17.36,339.9,336.7,0.7,0.0010,0.6988,0.1953,0.1043,5.57e-17,0.1520,0.0328,0.0115,0.2202,0.0851,0.0542,0.0694,0.0055,0.0002,0.0207,0.1124,0.0000,0.0551,0.1808,0.0000
5,9,0.5995,0.9434,9.07,8.32,7.16,68.38,17.36,350.7,346.8,0.8,0.0010,0.6822,0.2075,0.1087,1.06e-16,0.1488,0.0365,0.0111,0.2137,0.0884,0.0574,0.0687,0.0063,0.0002,0.0131,0.1200,0.0000,0.0317,0.2042,0.0000
6,9,0.5751,0.9629,9.07,8.77,6.74,68.79,17.36,362.4,358.1,1.0,0.0011,0.6649,0.2171,0.1163,2.67e-17,0.1438,0.0403,0.0123,0.2085,0.0900,0.0610,0.0679,0.0069,0.0002,0.0084,0.1248,0.0000,0.0200,0.2159,0.0000
7,8,0.5571,0.9721,9.07,9.11,6.43,68.43,17.36,372.2,367.6,1.1,0.0012,0.6500,0.2248,0.1234,1.46e-17,0.1395,0.0432,0.0138,0.2037,0.0913,0.0640,0.0676,0.0075,0.0002,0.0052,0.1281,0.0000,0.0134,0.2226,0.0000
8,8,0.5391,0.9758,9.08,9.36,6.19,68.75,17.36,379.8,375.1,1.3,0.0013,0.6381,0.2308,0.1291,6.85e-17,0.1366,0.0450,0.0149,0.1994,0.0930,0.0665,0.0673,0.0078,0.0002,0.0026,0.1308,0.0000,0.0068,0.2292,0.0000
9,8,0.5262,0.9819,9.08,9.54,6.02,68.44,17.36,385.5,380.7,1.4,0.0014,0.6296,0.2344,0.1338,2.71e-16,0.1344,0.0462,0.0159,0.1965,0.0938,0.0684,0.0669,0.0081,0.0002,0.0009,0.1326,0.0000,0.0023,0.2336,0.0000
10,8,0.5133,0.9871,9.08,9.68,5.89,68.71,17.36,389.7,384.8,1.5,0.0015,0.6232,0.2369,0.1376,6.75e-17,0.1328,0.0471,0.0167,0.1943,0.0944,0.0700,0.0668,0.0082,0.0003,0.0001,0.1334,0.0000,0.0000,0.2359,0.0000
