year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.3663,NaN,10.51,12.40,37.48,9.05,36.61,46.7,67.6,2.2,0.0000,0.3283,0.6298,0.0419,5.21e-15,0.0130,0.0926,0.0049,0.0119,0.0450,0.0041,0.0706,0.0456,0.0031,0.0170,0.0499,0.0549,0.1676,0.2032,0.2164
2,11,0.3220,0.8445,11.80,14.45,37.73,9.83,36.28,46.8,48.1,3.3,0.0000,0.5160,0.3995,0.0845,2.37e-15,0.0273,0.0647,0.0134,0.0305,0.0242,0.0056,0.0924,0.0273,0.0056,0.0145,0.0381,0.0692,0.1512,0.1808,0.2553
3,11,0.3094,0.9096,11.94,16.06,38.00,9.21,36.33,45.9,44.5,3.2,0.0000,0.5876,0.2886,0.1238,9.90e-16,0.0368,0.0458,0.0224,0.0382,0.0159,0.0060,0.0959,0.0223,0.0077,0.0129,0.0316,0.0773,0.1399,0.1687,0.2786
4,11,0.3057,0.9343,11.99,17.34,38.22,9.84,36.15,51.2,46.1,3.8,0.0000,0.6171,0.2382,0.1447,7.15e-16,0.0427,0.0357,0.0264,0.0408,0.0131,0.0058,0.0961,0.0206,0.0099,0.0120,0.0267,0.0831,0.1296,0.1605,0.2971
5,10,0.3036,0.9553,12.04,18.36,38.42,9.20,36.38,56.1,49.1,4.6,0.0001,0.6236,0.2149,0.1613,5.18e-16,0.0452,0.0311,0.0283,0.0418,0.0120,0.0060,0.0946,0.0195,0.0126,0.0114,0.0240,0.0865,0.1215,0.1555,0.3102
6,10,0.3021,0.9679,12.09,19.17,38.68,9.85,36.21,60.3,52.7,5.5,0.0002,0.6163,0.2075,0.1756,8.02e-16,0.0454,0.0290,0.0299,0.0412,0.0123,0.0060,0.0927,0.0191,0.0151,0.0110,0.0222,0.0888,0.1164,0.1515,0.3194
7,10,0.3020,0.9727,12.10,19.81,38.92,9.19,36.24,66.0,55.7,6.4,0.0003,0.6047,0.2039,0.1905,6.88e-16,0.0451,0.0277,0.0314,0.0399,0.0129,0.0067,0.0911,0.0187,0.0173,0.0107,0.0207,0.0906,0.1136,0.1450,0.3286
8,10,0.2893,0.9764,12.13,20.32,39.13,9.87,36.35,68.2,58.7,7.0,0.0004,0.5906,0.2025,0.2056,3.96e-16,0.0441,0.0270,0.0331,0.0388,0.0135,0.0072,0.0890,0.0185,0.0195,0.0105,0.0201,0.0916,0.1081,0.1460,0.3332
9,10,0.3008,0.9807,12.14,20.73,39.30,9.24,36.15,72.4,61.3,7.7,0.0005,0.5766,0.2002,0.2217,1.58e-16,0.0428,0.0261,0.0351,0.0375,0.0136,0.0082,0.0874,0.0185,0.0213,0.0104,0.0194,0.0924,0.1069,0.1414,0.3389
10,10,0.2891,0.9820,12.14,21.05,39.41,9.81,36.36,75.1,63.1,8.2,0.0006,0.5640,0.1968,0.2372,4.48e-16,0.0418,0.0254,0.0368,0.0365,0.0134,0.0094,0.0857,0.0185,0.0229,0.0102,0.0191,0.0931,0.1036,0.1413,0.3423
11,10,0.2930,0.9850,12.17,21.31,39.54,9.22,36.24,76.0,65.2,8.5,0.0007,0.5527,0.1936,0.2513,1.92e-16,0.0405,0.0246,0.0387,0.0357,0.0135,0.0102,0.0846,0.0183,0.0243,0.0101,0.0186,0.0937,0.1022,0.1392,0.3458
12,10,0.3006,0.9882,12.15,21.51,39.63,9.82,36.21,79.6,66.4,8.9,0.0008,0.5433,0.1902,0.2636,2.19e-16,0.0397,0.0239,0.0400,0.0349,0.0132,0.0112,0.0835,0.0183,0.0254,0.0101,0.0184,0.0941,0.1003,0.1401,0.3469
13,10,0.2908,0.9855,12.17,21.68,39.71,9.21,36.37,79.5,67.8,9.2,0.0009,0.5344,0.1884,0.2739,1.19e-16,0.0388,0.0235,0.0414,0.0342,0.0131,0.0120,0.0825,0.0183,0.0264,0.0101,0.0181,0.0945,0.0983,0.1375,0.3514
14,10,0.2905,0.9930,12.17,21.81,39.81,9.84,36.15,81.4,69.0,9.4,0.0011,0.5268,0.1863,0.2832,1.47e-16,0.0380,0.0229,0.0426,0.0336,0.0130,0.0125,0.0817,0.0183,0.0273,0.0102,0.0181,0.0946,0.0983,0.1375,0.3514
15,10,0.2910,0.9940,12.16,21.91,39.86,9.20,36.33,83.0,69.5,9.6,0.0012,0.5212,0.1840,0.2907,1.24e-16,0.0376,0.0225,0.0434,0.0332,0.0127,0.0133,0.0808,0.0183,0.0280,0.0102,0.0181,0.0947,0.0983,0.1375,0.3514
16,10,0.2912,0.9946,12.19,21.99,39.91,9.85,36.27,82.1,70.6,9.7,0.0013,0.5166,0.1822,0.2968,5.27e-17,0.0370,0.0223,0.0441,0.0329,0.0127,0.0137,0.0804,0.0181,0.0286,0.0102,0.0181,0.0948,0.0983,0.1374,0.3514
17,10,0.2921,0.9925,12.17,22.06,39.96,9.18,36.18,84.8,70.9,9.8,0.0014,0.5116,0.1818,0.3018,5.66e-17,0.0367,0.0220,0.0446,0.0324,0.0126,0.0141,0.0798,0.0182,0.0291,0.0102,0.0180,0.0950,0.0968,0.1380,0.3524
18,10,0.2925,0.9942,12.18,22.11,39.98,9.83,36.38,84.1,71.7,9.9,0.0015,0.5073,0.1814,0.3062,1.41e-17,0.0364,0.0219,0.0450,0.0321,0.0126,0.0145,0.0791,0.0183,0.0296,0.0102,0.0179,0.0952,0.0968,0.1371,0.3534
19,10,0.2959,0.9944,12.19,22.15,40.02,9.24,36.17,84.9,72.5,9.9,0.0016,0.5032,0.1810,0.3104,6.97e-17,0.0360,0.0217,0.0455,0.0317,0.0127,0.0147,0.0787,0.0183,0.0301,0.0102,0.0178,0.0953,0.0968,0.1362,0.3543
20,10,0.2974,0.9945,12.17,22.18,40.03,9.80,36.30,86.5,72.4,10.1,0.0017,0.4995,0.1810,0.3137,1.63e-16,0.0359,0.0217,0.0456,0.0315,0.0126,0.0151,0.0780,0.0184,0.0306,0.0103,0.0178,0.0954,0.0960,0.1366,0.3547
