year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,7,0.5527,NaN,8.14,10.66,28.51,24.76,15.02,45.0,58.1,0.0,0.0000,0.1808,0.8044,0.0147,3.35e-15,0.0069,0.2045,0.0066,0.0502,0.3114,0.0035,0.0673,0.0375,0.0000,0.0061,0.0554,0.0000,0.0097,0.2407,0.0000
2,9,0.5457,0.7771,8.42,12.40,29.39,24.74,15.05,45.0,46.5,0.0,0.0000,0.4030,0.5203,0.0767,2.35e-15,0.0231,0.1640,0.0288,0.1404,0.1880,0.0239,0.1138,0.0060,0.0000,0.0047,0.0568,0.0000,0.0030,0.2474,0.0000
3,9,0.5277,0.8878,8.46,13.81,29.94,24.74,14.87,44.4,43.4,0.0,0.0001,0.4673,0.4038,0.1286,3.56e-15,0.0339,0.1316,0.0496,0.1695,0.1442,0.0388,0.1181,0.0021,0.0001,0.0039,0.0577,0.0001,0.0020,0.2485,0.0000
4,9,0.5327,0.9189,8.46,14.95,30.29,24.74,15.03,45.9,43.0,0.0,0.0003,0.4896,0.3467,0.1633,2.18e-15,0.0399,0.1117,0.0639,0.1789,0.1240,0.0483,0.1181,0.0028,0.0002,0.0033,0.0572,0.0013,0.0017,0.2488,0.0000
5,9,0.5274,0.9249,8.48,15.88,30.71,24.73,14.92,48.4,44.3,0.0,0.0004,0.4882,0.3183,0.1929,1.76e-16,0.0431,0.0973,0.0743,0.1745,0.1175,0.0581,0.1183,0.0041,0.0003,0.0031,0.0544,0.0045,0.0016,0.2489,0.0000
6,10,0.5594,0.8724,8.49,16.63,31.01,24.75,14.95,51.1,46.4,0.0,0.0007,0.4687,0.3098,0.2205,6.26e-16,0.0455,0.0871,0.0825,0.1670,0.1157,0.0688,0.1100,0.0103,0.0004,0.0031,0.0463,0.0129,0.0014,0.2037,0.0453
7,10,0.5501,0.8894,8.48,17.24,31.36,24.76,15.02,54.2,48.5,0.0,0.0010,0.4392,0.3119,0.2475,2.09e-16,0.0460,0.0796,0.0894,0.1519,0.1166,0.0803,0.1042,0.0185,0.0006,0.0031,0.0402,0.0191,0.0014,0.1755,0.0736
8,12,0.5344,0.9062,8.50,17.74,31.60,24.73,14.88,56.7,51.1,0.1,0.0013,0.4094,0.3165,0.2722,2.90e-15,0.0462,0.0748,0.0935,0.1426,0.1152,0.0926,0.0929,0.0278,0.0011,0.0032,0.0370,0.0226,0.0013,0.1577,0.0915
9,12,0.5427,0.9174,8.48,18.14,31.81,24.73,15.05,59.4,53.1,0.1,0.0016,0.3827,0.3209,0.2940,1.59e-15,0.0464,0.0707,0.0979,0.1309,0.1158,0.1019,0.0860,0.0343,0.0025,0.0033,0.0348,0.0250,0.0012,0.1448,0.1045
10,12,0.5347,0.9258,8.50,18.47,32.02,24.74,14.88,61.6,55.4,0.2,0.0019,0.3592,0.3224,0.3157,2.08e-15,0.0456,0.0677,0.1007,0.1227,0.1136,0.1125,0.0788,0.0405,0.0039,0.0034,0.0335,0.0265,0.0012,0.1355,0.1138
