year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,12,0.5681,NaN,22.88,18.14,40.42,6.36,30.35,69.6,94.0,7.2,0.0000,0.8453,0.1135,0.0412,8.77e-15,0.1065,0.0203,0.0088,0.0535,0.0273,0.0080,0.3996,0.0275,0.0104,0.0335,0.0736,0.1400,0.0218,0.0324,0.0368
2,10,0.5756,0.8760,23.19,21.38,40.92,6.36,30.39,96.4,71.0,15.5,0.0002,0.8486,0.0949,0.0561,3.64e-15,0.1137,0.0147,0.0069,0.0596,0.0162,0.0118,0.3885,0.0319,0.0184,0.0256,0.0667,0.1550,0.0201,0.0249,0.0458
3,10,0.5933,0.9282,23.23,23.27,41.06,6.36,30.41,134.5,99.0,25.8,0.0006,0.7987,0.1291,0.0712,3.35e-15,0.1101,0.0173,0.0077,0.0584,0.0168,0.0123,0.3603,0.0513,0.0271,0.0209,0.0629,0.1639,0.0189,0.0220,0.0499
4,10,0.6057,0.9431,23.26,24.38,41.14,6.36,30.41,166.8,124.2,34.6,0.0011,0.7466,0.1648,0.0870,1.87e-15,0.1046,0.0209,0.0096,0.0549,0.0190,0.0134,0.3347,0.0692,0.0346,0.0187,0.0599,0.1695,0.0179,0.0206,0.0524
5,11,0.6138,0.9551,23.27,25.04,41.19,6.36,30.42,190.1,142.5,40.9,0.0016,0.7088,0.1836,0.1053,8.12e-16,0.1010,0.0215,0.0125,0.0523,0.0203,0.0146,0.3159,0.0797,0.0426,0.0175,0.0579,0.1732,0.0169,0.0202,0.0537
6,10,0.6189,0.9657,23.27,25.42,41.22,6.36,30.42,205.6,155.0,45.2,0.0021,0.6823,0.1909,0.1237,1.95e-15,0.0979,0.0230,0.0141,0.0500,0.0210,0.0162,0.3038,0.0824,0.0515,0.0169,0.0568,0.1754,0.0165,0.0200,0.0544
7,10,0.6223,0.9767,23.28,25.65,41.24,6.36,30.42,215.1,162.6,48.0,0.0025,0.6652,0.1948,0.1362,5.58e-16,0.0953,0.0244,0.0153,0.0484,0.0214,0.0174,0.2967,0.0832,0.0575,0.0164,0.0560,0.1771,0.0161,0.0199,0.0549
8,10,0.6232,0.9853,23.28,25.79,41.25,6.36,30.42,220.8,167.2,49.6,0.0028,0.6538,0.1982,0.1436,4.45e-16,0.0936,0.0252,0.0162,0.0472,0.0218,0.0182,0.2921,0.0843,0.0606,0.0162,0.0555,0.1783,0.0161,0.0196,0.0552
9,10,0.6244,0.9906,23.28,25.87,41.26,6.36,30.42,224.3,170.1,50.7,0.0032,0.6469,0.2001,0.1483,5.49e-16,0.0926,0.0254,0.0168,0.0463,0.0220,0.0187,0.2893,0.0850,0.0626,0.0160,0.0554,0.1788,0.0159,0.0197,0.0553
10,10,0.6242,0.9937,23.28,25.92,41.26,6.36,30.42,226.6,172.2,51.5,0.0034,0.6423,0.2009,0.1516,9.14e-17,0.0920,0.0256,0.0173,0.0458,0.0222,0.0191,0.2874,0.0853,0.0640,0.0159,0.0556,0.1790,0.0157,0.0198,0.0553
