year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,11,0.5769,NaN,4.67,0.04,32.88,13.85,25.17,267.9,277.7,22.1,0.0001,0.5142,0.3625,0.1232,1.35e-16,0.0612,0.0842,0.0288,0.1349,0.0753,0.0290,0.0517,0.0153,0.0016,0.1062,0.0630,0.0000,0.1906,0.1584,0.0000
2,11,0.4985,0.7846,4.74,3.91,28.53,13.85,25.15,271.3,227.0,43.4,0.0004,0.7291,0.1121,0.1580,3.79e-16,0.1273,0.0215,0.0249,0.1728,0.0219,0.0429,0.0513,0.0107,0.0084,0.0913,0.0781,0.0001,0.1639,0.1850,0.0000
3,10,0.4930,0.9603,4.76,5.03,27.44,13.85,25.14,285.7,230.6,52.2,0.0005,0.7355,0.1034,0.1601,2.16e-17,0.1293,0.0202,0.0241,0.1752,0.0190,0.0430,0.0500,0.0107,0.0101,0.0873,0.0821,0.0001,0.1584,0.1905,0.0000
4,10,0.4914,0.9875,4.76,5.36,27.12,13.85,25.14,290.6,233.0,54.9,0.0006,0.7334,0.1027,0.1627,1.50e-16,0.1285,0.0202,0.0249,0.1752,0.0187,0.0430,0.0497,0.0106,0.0105,0.0858,0.0837,0.0001,0.1558,0.1931,0.0000
5,10,0.4950,0.9950,4.76,5.45,27.03,13.85,25.14,291.8,233.7,55.7,0.0006,0.7316,0.1037,0.1634,1.16e-16,0.1280,0.0205,0.0251,0.1751,0.0188,0.0430,0.0495,0.0107,0.0107,0.0851,0.0844,0.0002,0.1546,0.1943,0.0000
6,10,0.4951,0.9990,4.76,5.48,27.00,13.85,25.14,292.4,234.2,55.9,0.0007,0.7310,0.1038,0.1637,7.09e-17,0.1279,0.0206,0.0252,0.1750,0.0188,0.0431,0.0495,0.0107,0.0107,0.0851,0.0845,0.0002,0.1546,0.1943,0.0000
7,10,0.4951,0.9995,4.76,5.49,26.99,13.85,25.14,292.8,234.4,56.0,0.0008,0.7307,0.1038,0.1638,1.53e-16,0.1278,0.0206,0.0252,0.1749,0.0188,0.0431,0.0495,0.0106,0.0106,0.0851,0.0846,0.0002,0.1546,0.1943,0.0000
8,10,0.4950,0.9997,4.76,5.49,26.99,13.85,25.14,292.8,234.4,56.1,0.0008,0.7306,0.1039,0.1638,1.33e-16,0.1278,0.0207,0.0253,0.1749,0.0188,0.0431,0.0495,0.0106,0.0106,0.0851,0.0846,0.0002,0.1546,0.1943,0.0000
9,10,0.4951,0.9997,4.76,5.49,26.99,13.85,25.14,292.9,234.6,56.1,0.0009,0.7305,0.1039,0.1638,2.75e-18,0.1277,0.0207,0.0253,0.1749,0.0188,0.0430,0.0495,0.0106,0.0107,0.0851,0.0846,0.0002,0.1546,0.1943,0.0000
10,10,0.4950,0.9998,4.76,5.49,26.99,13.85,25.14,292.9,234.6,56.1,0.0009,0.7305,0.1038,0.1639,1.97e-17,0.1277,0.0206,0.0253,0.1749,0.0188,0.0430,0.0495,0.0106,0.0107,0.0851,0.0847,0.0002,0.1546,0.1943,0.0000
11,10,0.4950,0.9998,4.76,5.49,26.99,13.85,25.14,292.8,234.6,57.1,0.0009,0.7304,0.1038,0.1637,1.10e-16,0.1277,0.0206,0.0253,0.1749,0.0188,0.0430,0.0495,0.0106,0.0107,0.0851,0.0847,0.0003,0.1546,0.1943,0.0000
12,10,0.4951,0.9998,4.76,5.49,26.99,13.85,25.14,293.1,234.7,57.2,0.0010,0.7304,0.1038,0.1637,1.64e-17,0.1277,0.0206,0.0253,0.1749,0.0188,0.0430,0.0495,0.0106,0.0106,0.0851,0.0847,0.0003,0.1546,0.1943,0.0000
13,10,0.4951,0.9998,4.76,5.49,26.99,13.85,25.14,293.0,234.6,57.2,0.0010,0.7304,0.1038,0.1636,1.70e-17,0.1277,0.0206,0.0253,0.1748,0.0188,0.0429,0.0495,0.0106,0.0106,0.0851,0.0847,0.0003,0.1546,0.1943,0.0000
14,10,0.4951,0.9998,4.76,5.49,26.99,13.85,25.14,292.9,234.6,57.2,0.0011,0.7304,0.1039,0.1635,1.77e-16,0.1277,0.0207,0.0253,0.1749,0.0188,0.0429,0.0495,0.0106,0.0106,0.0851,0.0848,0.0003,0.1546,0.1943,0.0000
15,10,0.4950,0.9998,4.76,5.49,26.99,13.85,25.14,293.0,234.7,57.2,0.0011,0.7305,0.1038,0.1634,8.16e-17,0.1278,0.0206,0.0253,0.1749,0.0188,0.0429,0.0495,0.0106,0.0106,0.0851,0.0848,0.0003,0.1546,0.1943,0.0000
16,10,0.4950,0.9998,4.76,5.49,26.99,13.85,25.14,292.9,234.6,57.2,0.0011,0.7304,0.1038,0.1634,4.74e-17,0.1278,0.0206,0.0253,0.1749,0.0188,0.0429,0.0494,0.0106,0.0106,0.0851,0.0848,0.0003,0.1546,0.1943,0.0000
17,10,0.4951,0.9998,4.76,5.49,26.99,13.85,25.14,293.1,234.7,57.2,0.0012,0.7304,0.1038,0.1633,1.22e-16,0.1277,0.0206,0.0253,0.1749,0.0188,0.0429,0.0495,0.0106,0.0106,0.0851,0.0848,0.0003,0.1546,0.1943,0.0000
18,10,0.4950,0.9998,4.76,5.49,26.99,13.85,25.14,293.1,234.6,57.2,0.0012,0.7304,0.1038,0.1633,1.49e-17,0.1277,0.0206,0.0253,0.1748,0.0188,0.0429,0.0495,0.0106,0.0106,0.0851,0.0848,0.0003,0.1546,0.1943,0.0000
19,10,0.4951,0.9998,4.76,5.49,26.99,13.85,25.14,292.9,234.7,57.4,0.0012,0.7304,0.1038,0.1633,2.18e-17,0.1277,0.0206,0.0253,0.1748,0.0188,0.0428,0.0495,0.0106,0.0106,0.0851,0.0848,0.0003,0.1546,0.1943,0.0000
20,10,0.4950,0.9998,4.76,5.49,26.99,13.85,25.14,293.1,234.8,57.4,0.0012,0.7304,0.1038,0.1633,2.30e-16,0.1277,0.0207,0.0253,0.1749,0.0188,0.0428,0.0495,0.0106,0.0106,0.0851,0.0848,0.0003,0.1546,0.1943,0.0000
