year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.6652,NaN,25.95,23.69,27.86,93.10,22.08,6346.8,6364.3,9.5,0.0000,0.6927,0.2884,0.0189,4.65e-18,0.0537,0.0305,0.0042,0.0211,0.0473,0.0058,0.3859,0.1140,0.0026,0.0010,0.0178,0.0670,0.0109,0.0719,0.1665
2,10,0.6479,0.7684,25.99,27.06,28.94,93.15,22.04,7861.1,7839.0,12.5,0.0001,0.5241,0.4224,0.0533,3.41e-17,0.0615,0.0229,0.0045,0.0247,0.0397,0.0089,0.2623,0.2183,0.0220,0.0007,0.0140,0.0712,0.0070,0.0636,0.1786
3,10,0.6252,0.9066,26.00,27.91,29.30,93.18,22.06,8741.5,8724.4,14.1,0.0004,0.4482,0.4705,0.0807,1.60e-17,0.0587,0.0250,0.0047,0.0225,0.0400,0.0117,0.2168,0.2479,0.0373,0.0006,0.0132,0.0724,0.0055,0.0622,0.1816
4,10,0.6209,0.9686,25.99,28.12,29.53,93.26,22.04,9060.9,9040.9,14.7,0.0007,0.4271,0.4805,0.0914,1.96e-17,0.0585,0.0258,0.0046,0.0211,0.0399,0.0123,0.2044,0.2538,0.0439,0.0006,0.0132,0.0727,0.0055,0.0622,0.1816
5,10,0.6206,0.9831,26.00,28.18,29.45,93.29,22.06,9208.9,9191.5,14.8,0.0009,0.4174,0.4813,0.0999,1.33e-17,0.0580,0.0256,0.0047,0.0207,0.0396,0.0139,0.1988,0.2548,0.0479,0.0006,0.0130,0.0732,0.0055,0.0616,0.1821
6,10,0.6208,0.9845,26.00,28.19,29.57,93.24,22.04,9349.5,9331.7,14.9,0.0012,0.4093,0.4824,0.1065,3.35e-18,0.0583,0.0259,0.0047,0.0200,0.0389,0.0143,0.1938,0.2560,0.0519,0.0006,0.0130,0.0734,0.0055,0.0616,0.1821
7,9,0.6206,0.9842,26.00,28.19,29.45,93.22,22.06,9492.9,9473.6,15.0,0.0015,0.4021,0.4796,0.1161,2.97e-17,0.0580,0.0257,0.0047,0.0198,0.0376,0.0168,0.1896,0.2556,0.0557,0.0006,0.0130,0.0737,0.0055,0.0616,0.1821
8,9,0.6210,0.9870,26.00,28.19,29.57,93.14,22.04,9604.9,9588.8,15.0,0.0017,0.3967,0.4799,0.1209,3.50e-17,0.0583,0.0259,0.0047,0.0188,0.0366,0.0178,0.1866,0.2567,0.0579,0.0006,0.0130,0.0739,0.0055,0.0616,0.1821
9,9,0.6207,0.9894,25.99,28.19,29.45,93.13,22.06,9680.3,9659.1,15.1,0.0018,0.3928,0.4791,0.1253,6.24e-17,0.0580,0.0257,0.0047,0.0189,0.0358,0.0194,0.1843,0.2571,0.0592,0.0006,0.0130,0.0740,0.0055,0.0616,0.1821
10,9,0.6207,0.9914,26.00,28.19,29.57,93.13,22.03,9732.6,9718.3,15.2,0.0020,0.3907,0.4795,0.1268,5.07e-17,0.0583,0.0259,0.0046,0.0184,0.0355,0.0192,0.1831,0.2575,0.0604,0.0006,0.0130,0.0742,0.0055,0.0616,0.1821
