year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.6251,NaN,14.86,19.05,24.38,19.90,38.15,909.1,869.1,59.0,0.0000,0.6577,0.2340,0.1083,3.79e-16,0.0615,0.0127,0.0086,0.0058,0.0083,0.0051,0.0991,0.0382,0.0137,0.0308,0.0755,0.0975,0.0255,0.1586,0.3591
2,10,0.5364,0.8939,14.96,21.40,25.92,19.93,38.15,988.1,910.7,72.3,0.0001,0.6538,0.1384,0.2075,9.59e-16,0.0685,0.0058,0.0085,0.0049,0.0063,0.0079,0.0921,0.0230,0.0360,0.0294,0.0676,0.1069,0.0239,0.1248,0.3946
3,9,0.5292,0.9748,14.98,21.92,26.47,19.93,38.14,1051.0,972.6,77.4,0.0002,0.6345,0.1164,0.2485,1.15e-15,0.0694,0.0048,0.0085,0.0041,0.0057,0.0092,0.0871,0.0189,0.0451,0.0291,0.0666,0.1082,0.0237,0.1210,0.3986
4,9,0.5242,0.9930,14.98,22.04,26.60,19.92,38.14,1070.8,990.6,78.7,0.0002,0.6304,0.1095,0.2594,8.32e-17,0.0694,0.0049,0.0085,0.0040,0.0055,0.0096,0.0862,0.0174,0.0475,0.0291,0.0662,0.1087,0.0237,0.1189,0.4007
5,9,0.5242,0.9990,14.98,22.07,26.63,19.92,38.15,1074.3,995.1,78.9,0.0002,0.6297,0.1082,0.2612,4.05e-16,0.0693,0.0049,0.0085,0.0040,0.0054,0.0097,0.0860,0.0171,0.0478,0.0290,0.0662,0.1087,0.0237,0.1189,0.4007
6,9,0.5239,0.9995,14.98,22.07,26.64,19.91,38.13,1075.1,995.9,79.0,0.0002,0.6297,0.1080,0.2614,3.48e-16,0.0693,0.0049,0.0085,0.0039,0.0054,0.0096,0.0860,0.0170,0.0480,0.0290,0.0662,0.1088,0.0237,0.1189,0.4007
7,9,0.5241,0.9996,14.98,22.08,26.64,19.91,38.16,1076.0,995.8,79.1,0.0003,0.6296,0.1080,0.2613,8.46e-17,0.0694,0.0049,0.0085,0.0039,0.0054,0.0098,0.0860,0.0170,0.0478,0.0290,0.0662,0.1088,0.0237,0.1189,0.4007
8,9,0.5239,0.9996,14.98,22.08,26.64,19.91,38.13,1075.0,996.8,79.1,0.0003,0.6297,0.1078,0.2614,2.24e-16,0.0693,0.0049,0.0085,0.0040,0.0054,0.0096,0.0860,0.0170,0.0480,0.0290,0.0662,0.1088,0.0237,0.1189,0.4007
9,9,0.5241,0.9997,14.98,22.08,26.64,19.93,38.16,1076.5,995.6,79.1,0.0003,0.6296,0.1079,0.2613,3.25e-16,0.0694,0.0049,0.0085,0.0039,0.0054,0.0098,0.0860,0.0170,0.0478,0.0290,0.0662,0.1088,0.0237,0.1189,0.4007
10,9,0.5239,0.9997,14.98,22.08,26.64,19.93,38.14,1074.9,997.1,79.1,0.0003,0.6296,0.1079,0.2613,4.35e-17,0.0693,0.0049,0.0085,0.0040,0.0054,0.0097,0.0860,0.0170,0.0479,0.0290,0.0662,0.1088,0.0237,0.1189,0.4007
11,9,0.5240,0.9997,14.98,22.08,26.64,19.92,38.15,1076.3,995.5,79.1,0.0003,0.6296,0.1079,0.2613,2.10e-16,0.0694,0.0049,0.0085,0.0039,0.0054,0.0097,0.0860,0.0170,0.0478,0.0290,0.0662,0.1088,0.0237,0.1189,0.4007
