year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,11,0.7052,NaN,15.36,15.67,24.88,28.65,11.10,314.6,336.4,1.1,0.0002,0.6238,0.2474,0.1285,1.05e-15,0.0139,0.0274,0.0372,0.0994,0.0864,0.0263,0.2023,0.0115,0.0016,0.0073,0.0411,0.0300,0.0332,0.2650,0.1175
2,10,0.5339,0.6786,15.40,19.76,26.48,28.64,11.09,436.0,410.4,5.6,0.0008,0.5423,0.2295,0.2266,3.43e-16,0.0106,0.0231,0.0445,0.0884,0.0601,0.0626,0.1755,0.0329,0.0076,0.0049,0.0184,0.0558,0.0193,0.1501,0.2463
3,10,0.5366,0.8764,15.41,20.96,27.04,28.64,11.09,511.8,482.8,10.2,0.0018,0.4384,0.2653,0.2928,2.73e-16,0.0084,0.0202,0.0494,0.0682,0.0599,0.0824,0.1452,0.0541,0.0164,0.0044,0.0174,0.0582,0.0163,0.1254,0.2741
4,10,0.5362,0.9563,15.41,21.32,27.22,28.64,11.09,538.3,509.3,13.1,0.0025,0.3998,0.2741,0.3213,4.70e-16,0.0073,0.0186,0.0520,0.0611,0.0590,0.0900,0.1339,0.0611,0.0206,0.0043,0.0175,0.0589,0.0151,0.1202,0.2805
5,10,0.5368,0.9849,15.41,21.42,27.27,28.64,11.09,547.0,518.2,14.0,0.0030,0.3870,0.2750,0.3321,5.73e-17,0.0068,0.0180,0.0530,0.0586,0.0583,0.0929,0.1304,0.0629,0.0221,0.0043,0.0176,0.0592,0.0151,0.1184,0.2823
6,10,0.5360,0.9928,15.41,21.45,27.28,28.64,11.08,550.6,522.3,14.6,0.0034,0.3819,0.2748,0.3366,1.35e-16,0.0067,0.0177,0.0533,0.0575,0.0580,0.0943,0.1291,0.0634,0.0228,0.0043,0.0179,0.0594,0.0144,0.1188,0.2826
7,10,0.5370,0.9963,15.41,21.46,27.29,28.64,11.09,552.7,525.1,14.9,0.0037,0.3788,0.2747,0.3391,2.73e-17,0.0066,0.0176,0.0535,0.0570,0.0578,0.0947,0.1281,0.0637,0.0234,0.0044,0.0180,0.0595,0.0144,0.1188,0.2826
8,10,0.5369,0.9979,15.41,21.46,27.29,28.64,11.08,553.7,526.2,15.0,0.0040,0.3774,0.2745,0.3402,1.22e-16,0.0065,0.0175,0.0535,0.0567,0.0576,0.0951,0.1278,0.0637,0.0235,0.0045,0.0182,0.0596,0.0144,0.1188,0.2826
9,10,0.5369,0.9980,15.41,21.46,27.30,28.64,11.09,554.4,527.3,15.0,0.0043,0.3765,0.2735,0.3416,4.69e-16,0.0065,0.0174,0.0536,0.0565,0.0574,0.0954,0.1275,0.0636,0.0239,0.0045,0.0183,0.0597,0.0144,0.1188,0.2826
10,10,0.5367,0.9977,15.41,21.46,27.29,28.64,11.09,555.5,528.3,15.1,0.0045,0.3755,0.2727,0.3429,2.17e-16,0.0064,0.0173,0.0537,0.0564,0.0571,0.0957,0.1272,0.0635,0.0242,0.0046,0.0184,0.0598,0.0144,0.1184,0.2830
