year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,12,0.5665,NaN,3.52,-0.77,20.38,16.48,41.90,124.5,142.8,10.4,0.0003,0.4821,0.3768,0.1404,4.11e-16,0.0721,0.1203,0.0354,0.0213,0.0415,0.0315,0.1496,0.0281,0.0039,0.1186,0.0758,0.0001,0.1794,0.1225,0.0000
2,10,0.5318,0.7759,3.78,2.42,16.85,16.55,41.87,133.0,106.2,15.7,0.0013,0.6990,0.1360,0.1624,7.97e-16,0.1653,0.0310,0.0301,0.0228,0.0188,0.0504,0.1642,0.0188,0.0013,0.1053,0.0900,0.0001,0.1605,0.1414,0.0000
3,10,0.5376,0.9376,3.87,4.30,14.92,16.59,41.85,152.4,117.2,21.7,0.0018,0.6681,0.1471,0.1811,1.37e-16,0.1574,0.0346,0.0340,0.0194,0.0162,0.0556,0.1599,0.0234,0.0017,0.0966,0.0992,0.0001,0.1469,0.1550,0.0000
4,10,0.5415,0.9593,3.91,5.41,14.00,16.55,41.84,166.6,126.0,27.1,0.0023,0.6423,0.1533,0.1998,2.48e-16,0.1502,0.0365,0.0390,0.0169,0.0142,0.0592,0.1565,0.0265,0.0025,0.0905,0.1057,0.0002,0.1378,0.1641,0.0000
5,10,0.5553,0.9725,3.94,6.06,13.45,16.55,41.82,175.7,131.5,31.0,0.0028,0.6256,0.1562,0.2127,2.89e-16,0.1454,0.0369,0.0432,0.0155,0.0136,0.0608,0.1544,0.0283,0.0032,0.0862,0.1104,0.0003,0.1323,0.1696,0.0000
6,10,0.5616,0.9807,3.95,6.46,13.13,16.51,41.82,181.3,134.9,33.8,0.0031,0.6148,0.1585,0.2204,4.31e-16,0.1423,0.0374,0.0457,0.0145,0.0131,0.0617,0.1531,0.0294,0.0037,0.0829,0.1140,0.0003,0.1281,0.1738,0.0000
7,10,0.5713,0.9850,3.96,6.69,12.94,16.52,41.83,184.7,137.0,36.4,0.0034,0.6085,0.1595,0.2252,0.00e0,0.1404,0.0376,0.0474,0.0138,0.0128,0.0622,0.1525,0.0300,0.0040,0.0804,0.1168,0.0003,0.1233,0.1786,0.0000
8,10,0.5794,0.9914,3.96,6.83,12.83,16.51,41.84,186.8,138.4,37.6,0.0037,0.6047,0.1599,0.2281,1.59e-16,0.1393,0.0377,0.0483,0.0136,0.0126,0.0625,0.1519,0.0304,0.0041,0.0789,0.1185,0.0004,0.1217,0.1802,0.0000
9,10,0.5876,0.9931,3.97,6.91,12.76,16.59,41.85,188.0,139.2,38.3,0.0039,0.6023,0.1605,0.2295,1.19e-16,0.1386,0.0377,0.0488,0.0136,0.0125,0.0627,0.1513,0.0306,0.0042,0.0777,0.1199,0.0004,0.1200,0.1819,0.0000
10,10,0.5939,0.9941,3.97,6.96,12.72,16.59,41.85,188.7,139.7,39.0,0.0041,0.6010,0.1606,0.2302,1.24e-16,0.1383,0.0378,0.0491,0.0136,0.0124,0.0627,0.1511,0.0308,0.0042,0.0767,0.1211,0.0004,0.1184,0.1836,0.0000
