year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.4929,NaN,-4.09,-3.88,14.87,1.73,24.71,67.9,77.8,6.6,0.0000,0.2430,0.6417,0.1152,6.99e-15,0.0485,0.2281,0.0394,0.0458,0.0586,0.0120,0.0143,0.0001,0.0002,0.0271,0.0035,0.0000,0.4752,0.0473,0.0000
2,8,0.5166,0.6951,-3.85,0.34,7.92,1.73,24.75,63.2,57.3,9.2,0.0002,0.5684,0.1710,0.2600,5.14e-15,0.1589,0.0618,0.0926,0.0803,0.0146,0.0237,0.0149,0.0000,0.0000,0.0224,0.0084,0.0000,0.3985,0.1240,0.0000
3,8,0.5148,0.9084,-3.83,1.84,5.57,1.73,24.74,61.3,49.4,11.4,0.0005,0.6323,0.0888,0.2777,3.28e-15,0.1812,0.0313,0.1004,0.0865,0.0083,0.0238,0.0149,0.0000,0.0000,0.0203,0.0107,0.0000,0.3656,0.1568,0.0000
4,7,0.5263,0.9577,-3.83,2.38,4.81,1.73,24.74,60.6,46.6,12.4,0.0008,0.6533,0.0608,0.2842,2.54e-15,0.1885,0.0211,0.1031,0.0886,0.0060,0.0239,0.0149,0.0000,0.0000,0.0194,0.0119,0.0000,0.3503,0.1722,0.0000
5,6,0.5683,0.9687,-3.83,2.57,4.60,1.73,24.74,60.3,45.5,12.8,0.0010,0.6639,0.0473,0.2866,2.70e-15,0.1924,0.0160,0.1041,0.0894,0.0051,0.0240,0.0149,0.0000,0.0000,0.0190,0.0125,0.0000,0.3355,0.1870,0.0000
6,6,0.5783,0.9840,-3.83,2.64,4.53,1.73,24.74,59.9,44.9,13.0,0.0011,0.6697,0.0403,0.2874,2.21e-15,0.1945,0.0133,0.1046,0.0899,0.0047,0.0239,0.0149,0.0000,0.0000,0.0189,0.0128,0.0000,0.3307,0.1918,0.0000
7,6,0.5817,0.9896,-3.83,2.66,4.51,1.73,24.74,59.8,44.5,13.1,0.0013,0.6733,0.0361,0.2877,1.59e-15,0.1958,0.0117,0.1048,0.0903,0.0045,0.0238,0.0149,0.0000,0.0000,0.0189,0.0129,0.0000,0.3285,0.1939,0.0000
8,6,0.5836,0.9931,-3.83,2.67,4.50,1.73,24.74,59.5,44.3,13.2,0.0014,0.6755,0.0340,0.2874,2.16e-15,0.1966,0.0108,0.1048,0.0905,0.0044,0.0237,0.0149,0.0000,0.0000,0.0190,0.0130,0.0000,0.3279,0.1946,0.0000
9,6,0.5834,0.9951,-3.83,2.68,4.49,1.73,24.74,59.4,44.1,13.3,0.0015,0.6773,0.0322,0.2872,1.26e-15,0.1972,0.0101,0.1048,0.0906,0.0043,0.0236,0.0149,0.0000,0.0000,0.0190,0.0130,0.0000,0.3279,0.1946,0.0000
10,6,0.5830,0.9961,-3.83,2.68,4.49,1.73,24.74,59.3,44.0,13.3,0.0015,0.6786,0.0311,0.2868,9.18e-16,0.1977,0.0097,0.1047,0.0908,0.0042,0.0235,0.0149,0.0000,0.0000,0.0191,0.0130,0.0000,0.3279,0.1946,0.0000
11,6,0.5827,0.9971,-3.83,2.68,4.49,1.73,24.74,59.2,43.9,13.4,0.0016,0.6797,0.0301,0.2866,6.32e-16,0.1980,0.0094,0.1046,0.0909,0.0041,0.0235,0.0149,0.0000,0.0000,0.0191,0.0130,0.0000,0.3279,0.1946,0.0000
12,6,0.5825,0.9978,-3.83,2.68,4.49,1.73,24.74,59.3,43.9,13.5,0.0017,0.6804,0.0295,0.2863,1.14e-15,0.1983,0.0092,0.1045,0.0909,0.0040,0.0235,0.0149,0.0000,0.0000,0.0192,0.0130,0.0000,0.3279,0.1946,0.0000
13,6,0.5823,0.9982,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.5,0.0018,0.6807,0.0293,0.2861,6.17e-16,0.1984,0.0091,0.1044,0.0910,0.0040,0.0235,0.0149,0.0000,0.0000,0.0193,0.0130,0.0000,0.3279,0.1946,0.0000
14,6,0.5823,0.9984,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.6,0.0018,0.6809,0.0291,0.2859,8.84e-16,0.1985,0.0090,0.1043,0.0910,0.0040,0.0235,0.0149,0.0000,0.0000,0.0193,0.0131,0.0000,0.3279,0.1946,0.0000
15,6,0.5821,0.9987,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.6,0.0019,0.6811,0.0289,0.2859,8.13e-16,0.1986,0.0089,0.1043,0.0909,0.0040,0.0235,0.0149,0.0000,0.0000,0.0193,0.0131,0.0000,0.3279,0.1946,0.0000
16,6,0.5822,0.9988,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.7,0.0019,0.6813,0.0287,0.2858,9.19e-16,0.1987,0.0089,0.1042,0.0909,0.0040,0.0235,0.0149,0.0000,0.0000,0.0194,0.0131,0.0000,0.3279,0.1946,0.0000
17,6,0.5820,0.9989,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.7,0.0019,0.6814,0.0285,0.2857,7.45e-16,0.1987,0.0088,0.1042,0.0910,0.0040,0.0235,0.0149,0.0000,0.0000,0.0194,0.0131,0.0000,0.3279,0.1946,0.0000
18,6,0.5819,0.9991,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.7,0.0020,0.6816,0.0283,0.2856,7.23e-16,0.1988,0.0087,0.1042,0.0909,0.0040,0.0235,0.0149,0.0000,0.0000,0.0194,0.0131,0.0000,0.3279,0.1946,0.0000
19,6,0.5819,0.9992,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.7,0.0020,0.6818,0.0280,0.2856,5.47e-16,0.1989,0.0086,0.1041,0.0909,0.0039,0.0235,0.0149,0.0000,0.0000,0.0195,0.0131,0.0000,0.3279,0.1946,0.0000
20,6,0.5817,0.9994,-3.83,2.68,4.49,1.73,24.74,59.2,43.8,13.7,0.0021,0.6820,0.0277,0.2856,4.27e-16,0.1990,0.0084,0.1041,0.0909,0.0039,0.0235,0.0149,0.0000,0.0000,0.0195,0.0131,0.0000,0.3279,0.1946,0.0000
