year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,12,0.4231,NaN,12.85,7.70,47.86,17.04,15.52,551.0,535.2,19.0,0.0003,0.3527,0.4277,0.2183,1.77e-15,0.0075,0.0539,0.0109,0.0204,0.0258,0.0169,0.0600,0.0268,0.0265,0.0318,0.0247,0.0272,0.2682,0.2136,0.1858
2,13,0.2834,0.7610,13.02,11.34,48.15,17.04,15.43,780.4,692.5,59.8,0.0009,0.3702,0.2274,0.3990,2.31e-16,0.0218,0.0209,0.0291,0.0276,0.0138,0.0213,0.0427,0.0219,0.0490,0.0278,0.0184,0.0381,0.2363,0.1722,0.2590
3,11,0.2637,0.9358,13.06,12.69,48.35,17.04,15.43,846.3,738.5,88.6,0.0016,0.3692,0.1714,0.4528,9.55e-18,0.0255,0.0118,0.0342,0.0267,0.0115,0.0243,0.0397,0.0194,0.0542,0.0271,0.0169,0.0411,0.2245,0.1659,0.2771
4,11,0.2538,0.9768,13.07,13.20,48.44,17.04,15.44,862.8,748.7,99.3,0.0019,0.3680,0.1544,0.4698,7.88e-17,0.0260,0.0092,0.0362,0.0266,0.0103,0.0256,0.0391,0.0189,0.0552,0.0267,0.0164,0.0423,0.2212,0.1610,0.2854
5,11,0.2613,0.9941,13.07,13.39,48.48,17.04,15.46,868.4,752.7,103.7,0.0022,0.3657,0.1483,0.4771,4.88e-16,0.0258,0.0083,0.0372,0.0263,0.0099,0.0262,0.0389,0.0187,0.0555,0.0267,0.0164,0.0425,0.2193,0.1629,0.2854
6,11,0.2682,0.9955,13.07,13.46,48.49,17.04,15.46,872.4,756.5,108.1,0.0024,0.3634,0.1450,0.4820,1.64e-16,0.0255,0.0080,0.0377,0.0262,0.0096,0.0264,0.0388,0.0184,0.0559,0.0268,0.0164,0.0427,0.2193,0.1611,0.2872
7,11,0.2680,0.9976,13.07,13.49,48.50,17.04,15.45,873.7,757.4,109.8,0.0026,0.3616,0.1444,0.4836,2.97e-16,0.0252,0.0080,0.0380,0.0261,0.0096,0.0265,0.0387,0.0183,0.0560,0.0269,0.0163,0.0428,0.2193,0.1603,0.2880
8,11,0.2680,0.9982,13.07,13.50,48.50,17.04,15.43,874.6,757.6,110.1,0.0027,0.3605,0.1442,0.4847,2.72e-17,0.0250,0.0080,0.0381,0.0261,0.0096,0.0266,0.0387,0.0183,0.0560,0.0269,0.0163,0.0429,0.2193,0.1598,0.2885
9,11,0.2678,0.9978,13.07,13.50,48.50,17.04,15.42,875.4,757.8,110.2,0.0028,0.3597,0.1440,0.4851,5.78e-17,0.0249,0.0079,0.0383,0.0260,0.0096,0.0266,0.0387,0.0183,0.0559,0.0269,0.0162,0.0430,0.2193,0.1586,0.2897
10,11,0.2678,0.9992,13.07,13.50,48.50,17.04,15.43,875.7,757.9,110.2,0.0029,0.3592,0.1440,0.4852,1.34e-16,0.0247,0.0079,0.0383,0.0260,0.0097,0.0266,0.0387,0.0183,0.0559,0.0270,0.0163,0.0430,0.2193,0.1586,0.2897
