year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.3903,NaN,1.47,-4.41,27.18,8.20,31.16,17.0,51.3,0.1,0.0000,0.1809,0.8152,0.0038,1.34e-14,0.0001,0.1679,0.0004,0.0337,0.0838,0.0009,0.0259,0.0173,0.0000,0.2244,0.0347,0.0000,0.3499,0.0610,0.0000
2,9,0.3833,0.7560,1.87,-2.63,26.44,8.22,31.14,16.9,32.9,0.3,0.0000,0.7041,0.2723,0.0236,6.55e-15,0.0995,0.0605,0.0053,0.0926,0.0258,0.0025,0.0402,0.0036,0.0000,0.2066,0.0525,0.0000,0.3048,0.1061,0.0000
3,8,0.3674,0.8957,1.96,-1.25,25.78,8.21,31.13,16.6,24.3,0.3,0.0000,0.8742,0.1040,0.0218,3.99e-15,0.1378,0.0217,0.0048,0.1079,0.0109,0.0024,0.0428,0.0018,0.0000,0.1900,0.0691,0.0000,0.2774,0.1335,0.0000
4,7,0.3604,0.9534,2.02,-0.17,25.46,8.21,31.11,17.7,20.8,0.2,0.0000,0.9166,0.0659,0.0175,3.36e-15,0.1470,0.0128,0.0038,0.1123,0.0075,0.0020,0.0432,0.0015,0.0000,0.1812,0.0779,0.0000,0.2598,0.1511,0.0000
5,7,0.3572,0.9690,2.06,0.67,25.33,8.21,31.10,19.2,19.9,0.1,0.0000,0.9244,0.0615,0.0141,2.59e-15,0.1495,0.0108,0.0029,0.1127,0.0075,0.0017,0.0429,0.0020,0.0000,0.1749,0.0842,0.0000,0.2470,0.1639,0.0000
6,7,0.3579,0.9770,2.10,1.33,25.24,8.21,31.11,20.8,20.3,0.1,0.0000,0.9196,0.0678,0.0126,1.53e-15,0.1491,0.0113,0.0024,0.1119,0.0082,0.0017,0.0425,0.0029,0.0000,0.1697,0.0894,0.0000,0.2379,0.1731,0.0000
7,7,0.3574,0.9804,2.11,1.84,25.16,8.22,31.09,22.3,21.2,0.1,0.0000,0.9085,0.0780,0.0135,1.09e-15,0.1478,0.0125,0.0024,0.1107,0.0094,0.0019,0.0413,0.0038,0.0002,0.1653,0.0937,0.0000,0.2307,0.1802,0.0000
8,7,0.3583,0.9817,2.13,2.25,25.11,8.21,31.09,23.6,22.3,0.2,0.0000,0.8938,0.0896,0.0165,2.08e-15,0.1457,0.0141,0.0027,0.1091,0.0106,0.0024,0.0401,0.0048,0.0005,0.1614,0.0976,0.0000,0.2246,0.1863,0.0000
9,7,0.3567,0.9846,2.14,2.56,25.07,8.21,31.10,24.7,23.3,0.2,0.0000,0.8783,0.1009,0.0207,1.97e-15,0.1435,0.0157,0.0032,0.1072,0.0119,0.0028,0.0392,0.0058,0.0008,0.1588,0.1003,0.0000,0.2202,0.1907,0.0000
10,7,0.3570,0.9863,2.15,2.80,25.03,8.21,31.09,25.7,24.2,0.3,0.0000,0.8638,0.1107,0.0256,1.93e-15,0.1413,0.0172,0.0038,0.1059,0.0129,0.0034,0.0379,0.0064,0.0012,0.1566,0.1024,0.0000,0.2169,0.1940,0.0000
11,7,0.3571,0.9876,2.15,3.00,25.00,8.22,31.09,26.4,25.0,0.4,0.0000,0.8508,0.1183,0.0309,1.30e-15,0.1393,0.0184,0.0046,0.1046,0.0136,0.0039,0.0369,0.0071,0.0017,0.1548,0.1043,0.0000,0.2140,0.1969,0.0000
12,7,0.3571,0.9894,2.16,3.14,24.98,8.21,31.10,27.0,25.7,0.5,0.0000,0.8397,0.1243,0.0359,1.34e-15,0.1375,0.0193,0.0053,0.1033,0.0141,0.0045,0.0363,0.0076,0.0021,0.1535,0.1056,0.0000,0.2118,0.1991,0.0000
13,8,0.3570,0.9905,2.16,3.26,24.96,8.22,31.08,27.6,26.2,0.6,0.0000,0.8304,0.1291,0.0404,1.13e-15,0.1361,0.0201,0.0059,0.1025,0.0147,0.0050,0.0355,0.0079,0.0024,0.1524,0.1067,0.0000,0.2099,0.2011,0.0000
14,8,0.3570,0.9924,2.16,3.35,24.95,8.21,31.08,27.9,26.7,0.6,0.0000,0.8230,0.1326,0.0444,9.85e-16,0.1349,0.0206,0.0066,0.1018,0.0150,0.0054,0.0348,0.0082,0.0027,0.1516,0.1075,0.0000,0.2084,0.2025,0.0000
