year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.6339,NaN,7.17,15.99,12.30,17.77,18.65,88.7,74.2,2.9,0.0002,0.3348,0.4531,0.2118,5.68e-16,0.0526,0.1231,0.1062,0.1003,0.1596,0.0408,0.0801,0.0327,0.0004,0.0001,0.0430,0.0001,0.0000,0.2609,0.0000
2,10,0.5449,0.7492,7.47,17.21,12.68,17.82,18.96,102.9,68.6,10.0,0.0018,0.3924,0.1804,0.4246,6.53e-16,0.0570,0.0500,0.1679,0.1299,0.0503,0.1162,0.0861,0.0252,0.0114,0.0010,0.0417,0.0022,0.0000,0.2609,0.0000
3,11,0.5513,0.9132,7.50,18.00,12.96,17.86,18.97,111.0,73.4,13.3,0.0034,0.3715,0.1320,0.4916,6.37e-16,0.0537,0.0353,0.1855,0.1264,0.0325,0.1350,0.0786,0.0241,0.0216,0.0016,0.0362,0.0087,0.0000,0.2600,0.0009
4,11,0.6143,0.9301,7.51,18.51,13.17,17.90,18.98,116.3,77.2,16.6,0.0042,0.3528,0.1134,0.5277,3.84e-16,0.0503,0.0284,0.1952,0.1221,0.0273,0.1438,0.0731,0.0232,0.0283,0.0020,0.0288,0.0165,0.0000,0.2425,0.0184
5,13,0.6393,0.9265,7.52,18.85,13.31,17.82,18.97,119.7,79.6,18.2,0.0049,0.3397,0.1051,0.5482,2.69e-16,0.0474,0.0254,0.2007,0.1188,0.0253,0.1486,0.0702,0.0225,0.0323,0.0023,0.0250,0.0207,0.0000,0.2006,0.0603
6,13,0.6370,0.9568,7.53,19.07,13.37,17.77,18.98,121.8,81.4,19.6,0.0055,0.3316,0.0998,0.5607,1.05e-15,0.0457,0.0236,0.2041,0.1166,0.0239,0.1512,0.0685,0.0219,0.0350,0.0025,0.0229,0.0232,0.0000,0.1780,0.0829
7,13,0.6397,0.9734,7.53,19.21,13.43,17.92,18.98,123.2,82.4,21.5,0.0060,0.3262,0.0969,0.5683,8.19e-16,0.0444,0.0224,0.2062,0.1153,0.0235,0.1529,0.0673,0.0215,0.0364,0.0027,0.0219,0.0245,0.0000,0.1651,0.0958
8,13,0.6456,0.9822,7.53,19.31,13.48,17.84,18.98,124.1,83.1,22.3,0.0063,0.3223,0.0950,0.5737,1.19e-16,0.0434,0.0214,0.2080,0.1143,0.0234,0.1539,0.0666,0.0212,0.0374,0.0028,0.0213,0.0252,0.0000,0.1573,0.1036
9,13,0.6499,0.9877,7.54,19.37,13.47,17.82,18.98,124.7,83.6,22.7,0.0067,0.3199,0.0936,0.5769,3.18e-16,0.0429,0.0209,0.2090,0.1136,0.0231,0.1543,0.0661,0.0211,0.0382,0.0030,0.0212,0.0256,0.0000,0.1525,0.1084
10,13,0.6521,0.9909,7.53,19.41,13.51,17.82,18.98,125.2,83.9,22.9,0.0071,0.3179,0.0930,0.5789,5.71e-16,0.0425,0.0205,0.2096,0.1132,0.0232,0.1549,0.0657,0.0210,0.0385,0.0031,0.0211,0.0259,0.0000,0.1496,0.1113
11,13,0.6526,0.9935,7.54,19.44,13.53,17.88,18.98,125.4,84.1,23.1,0.0074,0.3168,0.0928,0.5798,6.22e-16,0.0422,0.0202,0.2100,0.1126,0.0232,0.1551,0.0657,0.0211,0.0385,0.0033,0.0211,0.0261,0.0000,0.1478,0.1131
12,13,0.6546,0.9945,7.54,19.46,13.50,17.87,18.98,125.6,84.3,23.8,0.0077,0.3160,0.0923,0.5807,9.01e-16,0.0420,0.0201,0.2103,0.1124,0.0231,0.1550,0.0655,0.0211,0.0388,0.0034,0.0211,0.0262,0.0000,0.1466,0.1143
13,13,0.6540,0.9952,7.53,19.47,13.53,17.77,18.98,125.8,84.5,24.1,0.0079,0.3150,0.0921,0.5815,4.23e-16,0.0417,0.0200,0.2105,0.1123,0.0231,0.1554,0.0653,0.0210,0.0388,0.0035,0.0212,0.0263,0.0000,0.1459,0.1150
14,12,0.6552,0.9945,7.54,19.48,13.54,17.83,18.98,126.0,84.7,24.2,0.0082,0.3138,0.0921,0.5823,6.77e-16,0.0413,0.0200,0.2108,0.1119,0.0230,0.1557,0.0652,0.0211,0.0388,0.0036,0.0213,0.0264,0.0000,0.1447,0.1162
15,13,0.6567,0.9957,7.54,19.48,13.51,17.95,18.98,126.1,84.9,24.8,0.0083,0.3131,0.0922,0.5827,8.08e-16,0.0412,0.0200,0.2109,0.1117,0.0229,0.1557,0.0650,0.0213,0.0390,0.0037,0.0213,0.0264,0.0000,0.1443,0.1166
16,12,0.6565,0.9967,7.53,19.48,13.54,17.80,18.98,126.2,84.9,24.9,0.0085,0.3126,0.0921,0.5831,6.27e-16,0.0410,0.0200,0.2110,0.1119,0.0229,0.1558,0.0647,0.0212,0.0391,0.0037,0.0214,0.0265,0.0000,0.1443,0.1166
17,12,0.6569,0.9967,7.54,19.49,13.54,17.82,18.98,126.2,85.1,25.0,0.0086,0.3122,0.0920,0.5833,6.90e-16,0.0411,0.0198,0.2110,0.1116,0.0229,0.1559,0.0647,0.0214,0.0391,0.0038,0.0214,0.0265,0.0000,0.1443,0.1166
18,12,0.6569,0.9969,7.54,19.49,13.51,17.79,18.98,126.2,85.0,25.1,0.0088,0.3121,0.0918,0.5834,2.52e-16,0.0410,0.0199,0.2110,0.1116,0.0227,0.1558,0.0646,0.0213,0.0392,0.0039,0.0215,0.0265,0.0000,0.1443,0.1166
19,12,0.6566,0.9970,7.53,19.49,13.55,17.95,18.98,126.3,85.1,25.1,0.0090,0.3118,0.0918,0.5834,5.58e-16,0.0408,0.0198,0.2111,0.1117,0.0228,0.1558,0.0645,0.0213,0.0392,0.0039,0.0216,0.0265,0.0000,0.1443,0.1166
20,12,0.6572,0.9967,7.54,19.49,13.53,17.84,18.98,126.3,85.3,25.3,0.0092,0.3115,0.0916,0.5837,3.78e-17,0.0409,0.0197,0.2111,0.1113,0.0227,0.1559,0.0646,0.0213,0.0393,0.0040,0.0217,0.0266,0.0000,0.1443,0.1166
