year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.5331,NaN,10.37,3.22,38.89,1.70,27.96,56.9,93.8,5.3,0.0000,0.4834,0.4902,0.0264,2.29e-15,0.0366,0.0859,0.0043,0.0459,0.0782,0.0041,0.1292,0.0507,0.0031,0.1428,0.1239,0.0102,0.1352,0.1427,0.0072
2,11,0.5064,0.7063,10.79,6.75,36.17,1.70,27.93,45.4,52.6,3.2,0.0000,0.7895,0.1649,0.0456,4.68e-16,0.0834,0.0349,0.0060,0.0987,0.0202,0.0076,0.1637,0.0171,0.0064,0.1280,0.0918,0.0571,0.1175,0.1122,0.0553
3,10,0.4835,0.8766,10.85,8.53,34.96,1.70,27.92,53.8,48.7,2.6,0.0000,0.8564,0.0933,0.0502,9.35e-16,0.1097,0.0089,0.0053,0.1071,0.0115,0.0076,0.1583,0.0205,0.0090,0.1205,0.0828,0.0736,0.1088,0.1015,0.0748
4,10,0.4888,0.9331,10.87,9.44,34.59,1.70,27.92,65.7,56.4,3.6,0.0002,0.8139,0.1178,0.0680,2.23e-16,0.1126,0.0071,0.0041,0.1036,0.0131,0.0094,0.1403,0.0315,0.0162,0.1159,0.0815,0.0796,0.1029,0.0987,0.0835
5,11,0.4807,0.9554,10.88,9.90,34.41,1.70,27.92,74.6,64.5,4.7,0.0003,0.7712,0.1270,0.1010,1.15e-16,0.1125,0.0070,0.0041,0.1002,0.0128,0.0130,0.1250,0.0358,0.0272,0.1146,0.0807,0.0820,0.1016,0.0966,0.0869
6,11,0.4834,0.9705,10.89,10.14,34.33,1.70,27.92,80.5,70.4,5.3,0.0005,0.7478,0.1202,0.1308,4.37e-17,0.1125,0.0069,0.0042,0.0976,0.0129,0.0155,0.1175,0.0328,0.0376,0.1141,0.0797,0.0836,0.1007,0.0950,0.0894
7,11,0.4780,0.9798,10.89,10.26,34.28,1.70,27.92,84.6,74.7,5.9,0.0007,0.7346,0.1082,0.1557,5.80e-16,0.1123,0.0069,0.0044,0.0954,0.0127,0.0178,0.1140,0.0278,0.0460,0.1138,0.0791,0.0847,0.1002,0.0936,0.0913
8,11,0.4752,0.9880,10.89,10.32,34.26,1.70,27.92,87.4,77.6,6.2,0.0009,0.7245,0.1004,0.1730,3.47e-16,0.1121,0.0070,0.0045,0.0937,0.0127,0.0196,0.1115,0.0244,0.0517,0.1137,0.0792,0.0849,0.1002,0.0936,0.0913
9,12,0.4742,0.9909,10.89,10.35,34.25,1.70,27.92,89.4,79.8,6.4,0.0011,0.7170,0.0965,0.1839,6.52e-16,0.1119,0.0070,0.0047,0.0924,0.0126,0.0209,0.1098,0.0227,0.0550,0.1137,0.0789,0.0854,0.1002,0.0930,0.0919
10,12,0.4736,0.9943,10.89,10.37,34.25,1.70,27.92,90.7,81.4,6.6,0.0013,0.7114,0.0951,0.1905,7.27e-16,0.1117,0.0071,0.0048,0.0912,0.0126,0.0220,0.1086,0.0219,0.0567,0.1136,0.0790,0.0856,0.1002,0.0930,0.0919
