year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.3923,NaN,12.57,7.61,45.43,40.68,21.22,376.1,394.5,0.1,0.0000,0.2354,0.7519,0.0127,3.25e-15,0.0033,0.0836,0.0015,0.0085,0.0671,0.0018,0.0576,0.0712,0.0005,0.1114,0.1159,0.0466,0.1557,0.1752,0.1002
2,11,0.2901,0.8065,12.52,9.81,45.53,40.71,21.02,347.2,344.5,0.4,0.0000,0.4143,0.5490,0.0368,1.72e-15,0.0102,0.0710,0.0072,0.0210,0.0542,0.0026,0.0911,0.0367,0.0011,0.1008,0.0908,0.0824,0.1400,0.1416,0.1495
3,11,0.2863,0.8729,12.66,11.47,45.70,40.89,21.14,378.7,376.6,1.2,0.0000,0.4251,0.4911,0.0838,8.39e-16,0.0190,0.0546,0.0145,0.0293,0.0401,0.0076,0.0771,0.0502,0.0026,0.0940,0.0803,0.0996,0.1314,0.1271,0.1726
4,12,0.2717,0.9051,12.58,12.72,45.75,40.73,21.08,438.2,428.5,2.4,0.0000,0.3862,0.4804,0.1334,8.21e-16,0.0262,0.0423,0.0196,0.0286,0.0346,0.0143,0.0590,0.0648,0.0055,0.0893,0.0747,0.1099,0.1247,0.1199,0.1864
5,13,0.2772,0.9268,12.67,13.67,45.84,40.70,21.08,491.4,483.0,3.6,0.0000,0.3259,0.4873,0.1868,9.16e-16,0.0289,0.0356,0.0236,0.0225,0.0350,0.0195,0.0447,0.0732,0.0120,0.0851,0.0724,0.1163,0.1196,0.1165,0.1950
6,13,0.2625,0.9464,12.63,14.38,45.94,40.88,21.15,539.2,529.8,5.0,0.0000,0.2775,0.4875,0.2349,2.96e-16,0.0301,0.0319,0.0261,0.0189,0.0342,0.0241,0.0329,0.0778,0.0191,0.0825,0.0705,0.1209,0.1172,0.1115,0.2024
7,14,0.2761,0.9556,12.65,14.92,46.08,40.78,21.03,578.5,565.2,6.5,0.0001,0.2500,0.4664,0.2834,4.25e-16,0.0305,0.0275,0.0301,0.0181,0.0323,0.0266,0.0252,0.0778,0.0269,0.0802,0.0694,0.1243,0.1123,0.1106,0.2082
8,14,0.2654,0.9683,12.67,15.32,46.26,40.66,21.21,605.1,598.0,7.7,0.0001,0.2346,0.4292,0.3358,5.91e-16,0.0309,0.0233,0.0339,0.0174,0.0301,0.0294,0.0210,0.0733,0.0358,0.0780,0.0701,0.1259,0.1109,0.1102,0.2100
9,13,0.2679,0.9714,12.63,15.63,46.33,40.87,21.00,631.5,614.5,8.6,0.0002,0.2243,0.3969,0.3783,4.29e-16,0.0307,0.0208,0.0366,0.0170,0.0278,0.0323,0.0185,0.0685,0.0428,0.0780,0.0674,0.1287,0.1109,0.1039,0.2163
10,12,0.2628,0.9836,12.70,15.86,46.45,40.82,21.25,642.6,637.3,9.3,0.0002,0.2188,0.3698,0.4108,4.19e-16,0.0308,0.0193,0.0378,0.0165,0.0258,0.0343,0.0172,0.0640,0.0491,0.0779,0.0669,0.1293,0.1109,0.1034,0.2168
