year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,7,0.4782,NaN,5.48,-0.57,33.66,33.67,19.68,338.5,341.7,0.4,0.0000,0.0086,0.9717,0.0197,1.24e-15,0.0015,0.1996,0.0035,0.0029,0.2909,0.0067,0.0004,0.0479,0.0008,0.1759,0.1347,0.0000,0.0923,0.0431,0.0000
2,9,0.5188,0.8573,5.55,1.81,32.68,33.64,19.71,334.1,333.0,2.2,0.0000,0.1385,0.7910,0.0705,9.53e-16,0.0093,0.1866,0.0078,0.0495,0.2239,0.0262,0.0179,0.0277,0.0050,0.1536,0.1571,0.0000,0.0835,0.0519,0.0000
3,9,0.4799,0.8819,5.56,3.30,32.04,33.65,19.84,328.0,324.4,3.8,0.0000,0.2470,0.6276,0.1254,9.37e-16,0.0177,0.1709,0.0150,0.0905,0.1625,0.0442,0.0287,0.0142,0.0102,0.1434,0.1672,0.0000,0.0781,0.0572,0.0000
4,11,0.4693,0.9182,5.57,4.23,31.66,33.63,19.79,319.6,315.2,5.2,0.0001,0.3015,0.5319,0.1665,2.30e-16,0.0298,0.1489,0.0247,0.1075,0.1352,0.0534,0.0298,0.0106,0.0141,0.1361,0.1746,0.0000,0.0745,0.0609,0.0000
5,11,0.4572,0.9279,5.58,4.81,31.41,33.65,19.66,309.1,304.6,6.1,0.0001,0.3462,0.4488,0.2048,2.74e-16,0.0423,0.1262,0.0348,0.1212,0.1136,0.0623,0.0282,0.0088,0.0163,0.1323,0.1785,0.0000,0.0731,0.0623,0.0000
6,11,0.4575,0.9376,5.58,5.18,31.29,33.64,19.73,299.7,293.7,6.8,0.0003,0.3822,0.3779,0.2394,5.44e-16,0.0528,0.1069,0.0434,0.1315,0.0939,0.0729,0.0275,0.0086,0.0163,0.1308,0.1801,0.0000,0.0719,0.0634,0.0000
7,11,0.4630,0.9472,5.57,5.41,31.33,33.64,19.85,293.1,285.9,7.1,0.0003,0.4124,0.3252,0.2619,4.78e-16,0.0629,0.0917,0.0487,0.1363,0.0798,0.0797,0.0293,0.0087,0.0167,0.1296,0.1813,0.0000,0.0718,0.0636,0.0000
8,11,0.4585,0.9537,5.58,5.55,31.38,33.66,19.76,287.8,281.2,7.3,0.0003,0.4373,0.2881,0.2741,7.80e-17,0.0712,0.0804,0.0516,0.1414,0.0715,0.0827,0.0297,0.0077,0.0175,0.1276,0.1833,0.0001,0.0707,0.0647,0.0000
9,11,0.4536,0.9605,5.59,5.64,31.40,33.65,19.66,283.4,277.3,7.4,0.0004,0.4566,0.2621,0.2806,2.21e-16,0.0776,0.0721,0.0534,0.1473,0.0660,0.0839,0.0280,0.0071,0.0182,0.1275,0.1834,0.0001,0.0707,0.0647,0.0000
10,11,0.4577,0.9641,5.58,5.70,31.40,33.65,19.76,280.8,273.5,7.5,0.0004,0.4720,0.2458,0.2815,3.24e-16,0.0829,0.0667,0.0535,0.1503,0.0620,0.0854,0.0283,0.0075,0.0170,0.1265,0.1845,0.0001,0.0701,0.0652,0.0000
11,11,0.4638,0.9665,5.58,5.74,31.40,33.64,19.85,278.0,270.3,7.6,0.0004,0.4843,0.2344,0.2805,2.86e-16,0.0868,0.0632,0.0532,0.1513,0.0591,0.0850,0.0303,0.0075,0.0172,0.1265,0.1845,0.0001,0.0701,0.0652,0.0000
12,11,0.4604,0.9689,5.59,5.76,31.43,33.63,19.73,275.2,268.5,7.6,0.0004,0.4936,0.2280,0.2776,1.98e-16,0.0895,0.0609,0.0528,0.1539,0.0585,0.0833,0.0300,0.0069,0.0177,0.1265,0.1845,0.0001,0.0701,0.0652,0.0000
13,11,0.4577,0.9699,5.59,5.77,31.43,33.65,19.67,272.9,266.5,7.6,0.0005,0.5012,0.2247,0.2733,1.20e-16,0.0912,0.0599,0.0519,0.1580,0.0577,0.0817,0.0284,0.0068,0.0177,0.1265,0.1845,0.0001,0.0701,0.0652,0.0000
14,11,0.4587,0.9721,5.58,5.78,31.42,33.64,19.79,272.0,264.3,7.6,0.0005,0.5078,0.2218,0.2694,1.14e-16,0.0929,0.0589,0.0514,0.1584,0.0572,0.0816,0.0301,0.0068,0.0163,0.1265,0.1845,0.0001,0.0701,0.0652,0.0000
15,11,0.4643,0.9730,5.58,5.79,31.42,33.66,19.84,270.7,262.8,7.7,0.0005,0.5122,0.2209,0.2659,6.69e-17,0.0940,0.0585,0.0507,0.1585,0.0569,0.0799,0.0313,0.0070,0.0168,0.1265,0.1846,0.0001,0.0701,0.0652,0.0000
16,11,0.4596,0.9735,5.59,5.79,31.43,33.65,19.70,269.3,262.6,7.7,0.0006,0.5163,0.2197,0.2631,1.89e-17,0.0947,0.0582,0.0503,0.1610,0.0571,0.0779,0.0303,0.0064,0.0176,0.1265,0.1846,0.0001,0.0701,0.0652,0.0000
17,11,0.4584,0.9743,5.59,5.79,31.43,33.64,19.68,268.7,261.8,7.7,0.0006,0.5194,0.2167,0.2629,1.23e-16,0.0950,0.0571,0.0510,0.1637,0.0565,0.0776,0.0291,0.0065,0.0171,0.1265,0.1846,0.0001,0.0701,0.0652,0.0000
18,11,0.4609,0.9753,5.58,5.79,31.42,33.65,19.81,268.9,260.8,7.7,0.0006,0.5223,0.2127,0.2640,9.20e-17,0.0960,0.0554,0.0517,0.1623,0.0558,0.0785,0.0310,0.0067,0.0160,0.1265,0.1846,0.0001,0.0701,0.0652,0.0000
19,11,0.4652,0.9770,5.58,5.79,31.42,33.63,19.82,268.5,260.7,7.7,0.0006,0.5240,0.2116,0.2634,6.43e-17,0.0966,0.0549,0.0517,0.1622,0.0554,0.0776,0.0316,0.0069,0.0166,0.1265,0.1846,0.0001,0.0701,0.0652,0.0000
20,11,0.4594,0.9764,5.59,5.79,31.44,33.65,19.68,267.7,261.1,7.7,0.0006,0.5261,0.2110,0.2619,3.23e-17,0.0972,0.0550,0.0510,0.1642,0.0555,0.0766,0.0301,0.0064,0.0175,0.1265,0.1846,0.0001,0.0701,0.0652,0.0000
