year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.5983,NaN,13.06,4.52,30.73,13.33,43.36,135.3,151.9,4.6,0.0000,0.3049,0.6307,0.0643,1.57e-15,0.0610,0.1058,0.0112,0.0043,0.0958,0.0176,0.1030,0.1466,0.0067,0.0745,0.0736,0.0003,0.1347,0.1649,0.0000
2,12,0.6708,0.7057,13.82,7.64,25.96,13.31,43.30,137.9,135.7,2.3,0.0002,0.5365,0.2510,0.2122,5.05e-16,0.1084,0.0418,0.0188,0.0417,0.0288,0.0495,0.1461,0.0679,0.0489,0.0631,0.0727,0.0127,0.1187,0.1669,0.0140
3,12,0.6576,0.8009,13.91,9.74,23.44,13.39,43.32,134.4,129.7,2.3,0.0008,0.6221,0.1019,0.2745,5.94e-16,0.1354,0.0176,0.0151,0.0480,0.0116,0.0593,0.1600,0.0271,0.0770,0.0529,0.0613,0.0350,0.1033,0.1478,0.0486
4,11,0.6651,0.8953,13.95,11.17,21.85,13.41,43.36,134.1,126.1,2.8,0.0016,0.6627,0.0520,0.2824,6.52e-16,0.1491,0.0063,0.0123,0.0508,0.0074,0.0609,0.1660,0.0150,0.0827,0.0427,0.0653,0.0420,0.0900,0.1465,0.0631
5,11,0.6769,0.9377,13.97,12.14,20.80,13.34,43.32,133.9,125.0,3.4,0.0024,0.6743,0.0442,0.2773,6.34e-16,0.1514,0.0055,0.0109,0.0518,0.0066,0.0599,0.1690,0.0123,0.0823,0.0332,0.0726,0.0449,0.0776,0.1515,0.0705
6,11,0.7038,0.9499,13.99,12.80,20.10,13.47,43.30,133.6,124.6,3.9,0.0029,0.6773,0.0438,0.2737,9.42e-16,0.1520,0.0053,0.0104,0.0513,0.0068,0.0591,0.1706,0.0121,0.0816,0.0269,0.0779,0.0465,0.0606,0.1632,0.0758
7,11,0.7117,0.9601,14.00,13.24,19.62,13.33,43.35,133.8,124.8,4.1,0.0033,0.6771,0.0443,0.2725,8.30e-16,0.1518,0.0052,0.0103,0.0518,0.0072,0.0587,0.1702,0.0121,0.0814,0.0233,0.0808,0.0477,0.0441,0.1763,0.0793
8,11,0.7062,0.9774,14.00,13.55,19.31,13.36,43.35,135.1,125.6,4.2,0.0036,0.6759,0.0443,0.2732,7.65e-17,0.1516,0.0052,0.0107,0.0521,0.0072,0.0585,0.1694,0.0120,0.0816,0.0219,0.0818,0.0483,0.0383,0.1789,0.0824
9,11,0.6983,0.9863,14.00,13.76,19.09,13.49,43.30,136.3,126.6,4.3,0.0038,0.6734,0.0446,0.2751,3.15e-16,0.1515,0.0052,0.0109,0.0508,0.0072,0.0589,0.1694,0.0122,0.0821,0.0209,0.0826,0.0487,0.0371,0.1787,0.0838
10,10,0.6944,0.9879,14.01,13.90,18.94,13.33,43.33,137.0,127.8,4.4,0.0041,0.6705,0.0446,0.2776,5.91e-16,0.1510,0.0053,0.0112,0.0503,0.0072,0.0593,0.1688,0.0122,0.0828,0.0200,0.0835,0.0490,0.0359,0.1789,0.0848
11,10,0.6935,0.9874,14.01,14.00,18.84,13.38,43.36,138.8,129.2,4.4,0.0044,0.6671,0.0444,0.2805,4.30e-16,0.1503,0.0054,0.0116,0.0506,0.0072,0.0597,0.1674,0.0119,0.0835,0.0191,0.0843,0.0494,0.0352,0.1773,0.0871
12,10,0.6929,0.9908,14.01,14.07,18.78,13.41,43.31,140.3,130.4,4.5,0.0047,0.6643,0.0443,0.2830,4.30e-16,0.1503,0.0054,0.0118,0.0495,0.0071,0.0601,0.1669,0.0119,0.0842,0.0188,0.0847,0.0496,0.0348,0.1778,0.0871
13,10,0.6890,0.9911,14.01,14.11,18.73,13.29,43.31,140.6,131.3,4.6,0.0049,0.6621,0.0440,0.2849,5.76e-16,0.1500,0.0055,0.0120,0.0487,0.0071,0.0604,0.1668,0.0118,0.0849,0.0180,0.0855,0.0498,0.0342,0.1783,0.0872
14,10,0.6892,0.9925,14.02,14.14,18.70,13.48,43.36,141.2,131.8,4.6,0.0052,0.6605,0.0442,0.2859,4.55e-16,0.1497,0.0054,0.0121,0.0492,0.0071,0.0606,0.1658,0.0119,0.0850,0.0178,0.0857,0.0501,0.0336,0.1788,0.0872
15,10,0.6902,0.9936,14.01,14.16,18.72,13.32,43.33,142.1,132.2,4.7,0.0054,0.6595,0.0442,0.2865,5.19e-16,0.1496,0.0055,0.0123,0.0491,0.0071,0.0606,0.1653,0.0118,0.0853,0.0178,0.0857,0.0503,0.0336,0.1786,0.0874
16,10,0.6899,0.9937,14.01,14.18,18.73,13.37,43.30,142.2,132.6,4.7,0.0056,0.6587,0.0442,0.2870,4.17e-16,0.1497,0.0055,0.0123,0.0483,0.0070,0.0607,0.1656,0.0119,0.0854,0.0178,0.0858,0.0505,0.0336,0.1785,0.0875
17,10,0.6898,0.9941,14.02,14.19,18.71,13.49,43.35,142.1,132.9,4.8,0.0058,0.6579,0.0443,0.2874,5.22e-16,0.1494,0.0054,0.0124,0.0485,0.0071,0.0608,0.1652,0.0120,0.0854,0.0177,0.0859,0.0506,0.0336,0.1785,0.0875
18,10,0.6900,0.9941,14.02,14.19,18.71,13.32,43.36,143.0,133.2,4.8,0.0060,0.6569,0.0444,0.2879,9.44e-17,0.1492,0.0055,0.0126,0.0489,0.0071,0.0608,0.1645,0.0119,0.0855,0.0177,0.0859,0.0507,0.0336,0.1785,0.0875
19,10,0.6899,0.9938,14.01,14.20,18.73,13.39,43.31,143.4,133.6,4.8,0.0062,0.6562,0.0444,0.2882,4.25e-16,0.1493,0.0055,0.0126,0.0482,0.0070,0.0609,0.1647,0.0120,0.0856,0.0177,0.0861,0.0508,0.0336,0.1785,0.0875
20,10,0.6896,0.9941,14.02,14.20,18.72,13.40,43.33,143.1,133.8,4.8,0.0064,0.6555,0.0444,0.2886,4.72e-16,0.1492,0.0055,0.0127,0.0479,0.0070,0.0609,0.1648,0.0121,0.0857,0.0177,0.0862,0.0509,0.0336,0.1785,0.0875
