year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.4161,NaN,-1.25,-1.46,28.59,47.96,33.98,260.0,287.1,0.3,0.0002,0.5393,0.3530,0.1072,2.19e-15,0.0712,0.0683,0.0334,0.0872,0.0546,0.0048,0.0336,0.0028,0.0000,0.0420,0.0146,0.0000,0.3717,0.2159,0.0000
2,8,0.3905,0.8216,-1.07,1.23,25.34,47.87,33.99,229.7,220.1,0.3,0.0006,0.7726,0.1148,0.1110,1.53e-16,0.1185,0.0213,0.0321,0.1191,0.0189,0.0074,0.0375,0.0007,0.0000,0.0376,0.0193,0.0000,0.3275,0.2601,0.0000
3,10,0.3927,0.9391,-1.09,2.99,23.18,47.95,33.89,250.4,235.0,0.5,0.0007,0.7484,0.1338,0.1159,5.55e-16,0.1153,0.0227,0.0339,0.1144,0.0231,0.0074,0.0368,0.0018,0.0000,0.0354,0.0217,0.0000,0.3018,0.2858,0.0000
4,10,0.3888,0.9505,-1.01,4.15,21.82,47.86,33.98,269.4,255.6,0.8,0.0008,0.7181,0.1505,0.1293,2.63e-16,0.1106,0.0242,0.0368,0.1082,0.0269,0.0092,0.0368,0.0026,0.0000,0.0339,0.0233,0.0000,0.2827,0.3049,0.0000
5,10,0.3828,0.9608,-1.05,4.91,21.51,47.95,33.90,285.6,268.1,1.2,0.0008,0.6951,0.1629,0.1396,5.22e-16,0.1066,0.0262,0.0389,0.1048,0.0283,0.0108,0.0361,0.0035,0.0000,0.0325,0.0247,0.0000,0.2702,0.3174,0.0000
6,10,0.3864,0.9691,-0.98,5.41,21.45,47.86,33.97,294.7,280.0,1.6,0.0009,0.6788,0.1701,0.1484,7.83e-17,0.1040,0.0270,0.0405,0.1014,0.0300,0.0123,0.0363,0.0036,0.0000,0.0319,0.0254,0.0000,0.2624,0.3252,0.0000
7,10,0.3862,0.9731,-1.04,5.74,21.38,47.96,33.91,303.6,285.3,1.9,0.0011,0.6677,0.1750,0.1543,2.93e-16,0.1019,0.0280,0.0417,0.0999,0.0302,0.0132,0.0358,0.0041,0.0000,0.0316,0.0259,0.0000,0.2557,0.3319,0.0000
8,10,0.3805,0.9807,-0.97,5.96,21.40,47.86,33.97,306.8,291.7,2.1,0.0012,0.6600,0.1789,0.1577,1.91e-16,0.1009,0.0281,0.0423,0.0980,0.0316,0.0138,0.0360,0.0040,0.0000,0.0315,0.0261,0.0000,0.2543,0.3333,0.0000
9,10,0.3836,0.9798,-1.04,6.10,21.35,47.96,33.91,311.5,292.7,2.3,0.0013,0.6548,0.1819,0.1597,8.49e-17,0.0998,0.0290,0.0427,0.0975,0.0314,0.0141,0.0358,0.0044,0.0000,0.0312,0.0265,0.0000,0.2509,0.3367,0.0000
10,10,0.3840,0.9843,-0.96,6.19,21.38,47.86,33.96,311.9,296.7,2.4,0.0013,0.6512,0.1838,0.1613,1.02e-16,0.0993,0.0289,0.0430,0.0966,0.0324,0.0144,0.0360,0.0041,0.0001,0.0312,0.0265,0.0000,0.2509,0.3367,0.0000
