year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,7,0.5447,NaN,5.81,6.03,38.25,98.55,41.15,434.4,471.9,0.0,0.0000,0.6804,0.3159,0.0037,7.83e-16,0.0517,0.1522,0.0020,0.0925,0.0145,0.0000,0.2232,0.0038,0.0000,0.0177,0.0144,0.0071,0.1657,0.1741,0.0811
2,7,0.5361,0.8517,5.87,7.92,37.27,98.86,40.92,340.8,349.3,0.0,0.0000,0.7994,0.1920,0.0086,1.62e-15,0.1118,0.0895,0.0044,0.0935,0.0127,0.0002,0.2264,0.0015,0.0000,0.0162,0.0135,0.0094,0.1548,0.1564,0.1097
3,7,0.5281,0.8902,5.96,9.50,37.43,98.89,41.09,285.1,290.8,0.0,0.0000,0.8730,0.1164,0.0105,6.88e-16,0.1479,0.0527,0.0052,0.0962,0.0094,0.0005,0.2273,0.0007,0.0000,0.0152,0.0127,0.0112,0.1455,0.1465,0.1289
4,7,0.5265,0.9180,5.92,10.82,37.15,98.85,40.95,257.1,259.8,0.0,0.0000,0.9196,0.0703,0.0100,5.85e-16,0.1696,0.0315,0.0048,0.0999,0.0060,0.0006,0.2271,0.0005,0.0000,0.0145,0.0119,0.0127,0.1384,0.1402,0.1424
5,6,0.5232,0.9341,5.96,11.92,37.15,98.79,41.06,247.3,249.0,0.0,0.0000,0.9490,0.0429,0.0081,8.42e-16,0.1827,0.0193,0.0038,0.1021,0.0036,0.0006,0.2277,0.0003,0.0000,0.0141,0.0114,0.0136,0.1329,0.1352,0.1528
6,6,0.5211,0.9429,5.98,12.83,37.17,99.17,41.05,250.1,250.1,0.0,0.0000,0.9658,0.0275,0.0066,3.90e-16,0.1902,0.0122,0.0031,0.1030,0.0025,0.0005,0.2284,0.0001,0.0000,0.0136,0.0114,0.0142,0.1277,0.1320,0.1612
7,6,0.5245,0.9496,5.97,13.60,36.98,98.90,40.94,258.8,258.2,0.0,0.0000,0.9741,0.0211,0.0048,7.86e-16,0.1938,0.0093,0.0022,0.1035,0.0020,0.0003,0.2287,0.0001,0.0000,0.0132,0.0113,0.0146,0.1236,0.1288,0.1684
8,6,0.5190,0.9529,6.04,14.23,37.29,98.79,41.09,268.5,269.2,0.0,0.0000,0.9774,0.0193,0.0032,9.67e-17,0.1950,0.0088,0.0015,0.1038,0.0016,0.0002,0.2290,0.0001,0.0000,0.0129,0.0113,0.0150,0.1195,0.1267,0.1747
9,6,0.5237,0.9583,5.99,14.77,37.02,98.80,40.93,278.8,278.1,0.0,0.0000,0.9784,0.0194,0.0022,7.29e-16,0.1956,0.0090,0.0011,0.1047,0.0014,0.0001,0.2281,0.0000,0.0000,0.0125,0.0113,0.0153,0.1165,0.1254,0.1790
10,6,0.5218,0.9608,6.03,15.21,37.30,98.87,41.08,287.3,287.6,0.0,0.0000,0.9788,0.0200,0.0012,2.91e-16,0.1956,0.0096,0.0006,0.1048,0.0012,0.0000,0.2281,0.0000,0.0000,0.0121,0.0115,0.0156,0.1136,0.1245,0.1828
