year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,12,0.6461,NaN,19.70,11.73,37.41,25.52,38.41,193.8,199.9,20.4,0.0011,0.6413,0.2117,0.1452,1.07e-15,0.0254,0.0834,0.0657,0.0311,0.0143,0.0230,0.3597,0.0397,0.0056,0.0841,0.0490,0.0567,0.0189,0.0629,0.0806
2,11,0.6501,0.7934,19.80,16.62,34.85,25.52,38.40,262.2,223.1,27.7,0.0021,0.6891,0.1976,0.1100,5.53e-16,0.0775,0.0524,0.0442,0.0309,0.0192,0.0181,0.3389,0.0567,0.0091,0.0627,0.0575,0.0705,0.0125,0.0492,0.1007
3,12,0.6575,0.9082,19.82,19.16,33.61,25.51,38.37,323.3,270.6,39.6,0.0031,0.6223,0.2443,0.1286,7.55e-17,0.0585,0.0634,0.0516,0.0276,0.0208,0.0195,0.3177,0.0743,0.0123,0.0479,0.0660,0.0778,0.0090,0.0438,0.1096
4,13,0.6700,0.9377,19.83,20.48,32.97,25.52,38.40,362.6,303.0,48.0,0.0040,0.5776,0.2726,0.1435,1.70e-16,0.0455,0.0705,0.0574,0.0261,0.0209,0.0209,0.3032,0.0856,0.0149,0.0370,0.0737,0.0819,0.0065,0.0417,0.1142
5,13,0.6765,0.9652,19.84,21.16,32.64,25.52,38.37,385.3,322.3,53.3,0.0047,0.5534,0.2866,0.1526,2.19e-16,0.0381,0.0745,0.0606,0.0254,0.0203,0.0220,0.2958,0.0912,0.0164,0.0316,0.0765,0.0852,0.0055,0.0406,0.1163
6,13,0.6715,0.9821,19.83,21.52,32.47,25.51,38.38,398.4,333.2,56.4,0.0052,0.5407,0.2928,0.1584,1.89e-16,0.0343,0.0760,0.0628,0.0250,0.0202,0.0226,0.2917,0.0938,0.0175,0.0288,0.0792,0.0858,0.0053,0.0398,0.1173
7,12,0.6710,0.9858,19.84,21.71,32.38,25.52,38.39,405.8,340.6,58.2,0.0056,0.5329,0.2959,0.1625,4.96e-16,0.0323,0.0766,0.0642,0.0248,0.0198,0.0230,0.2887,0.0957,0.0183,0.0263,0.0807,0.0872,0.0049,0.0392,0.1184
8,12,0.6714,0.9907,19.84,21.80,32.34,25.51,38.37,410.5,344.4,59.3,0.0059,0.5286,0.2971,0.1652,3.74e-17,0.0312,0.0768,0.0649,0.0247,0.0196,0.0234,0.2872,0.0964,0.0189,0.0243,0.0821,0.0881,0.0043,0.0395,0.1186
9,12,0.6714,0.9960,19.84,21.85,32.31,25.52,38.40,413.1,347.4,60.0,0.0062,0.5263,0.2969,0.1673,3.15e-16,0.0307,0.0769,0.0653,0.0247,0.0193,0.0236,0.2862,0.0965,0.0196,0.0243,0.0822,0.0883,0.0043,0.0395,0.1186
10,13,0.6711,0.9973,19.84,21.88,32.30,25.52,38.37,414.7,349.2,60.4,0.0063,0.5251,0.2965,0.1687,1.35e-16,0.0304,0.0769,0.0655,0.0246,0.0191,0.0238,0.2858,0.0964,0.0201,0.0243,0.0822,0.0884,0.0043,0.0395,0.1186
11,13,0.6710,0.9979,19.84,21.89,32.29,25.51,38.38,416.0,350.2,60.7,0.0065,0.5244,0.2959,0.1697,1.21e-16,0.0303,0.0769,0.0657,0.0246,0.0191,0.0239,0.2855,0.0961,0.0206,0.0244,0.0822,0.0885,0.0043,0.0395,0.1186
12,13,0.6709,0.9983,19.84,21.90,32.29,25.52,38.38,416.5,351.6,60.9,0.0066,0.5239,0.2955,0.1704,2.35e-16,0.0302,0.0769,0.0658,0.0246,0.0188,0.0240,0.2852,0.0960,0.0209,0.0244,0.0822,0.0886,0.0043,0.0395,0.1186
13,13,0.6705,0.9984,19.84,21.91,32.29,25.51,38.37,417.5,352.0,61.1,0.0067,0.5235,0.2952,0.1710,1.83e-16,0.0302,0.0769,0.0658,0.0245,0.0189,0.0241,0.2850,0.0959,0.0211,0.0244,0.0823,0.0887,0.0043,0.0395,0.1186
