year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.6673,NaN,22.14,18.93,12.60,81.19,34.82,917.8,951.8,16.1,0.0001,0.7786,0.1519,0.0694,6.25e-15,0.0479,0.0459,0.0249,0.0596,0.0298,0.0108,0.2935,0.0026,0.0000,0.0007,0.0949,0.1222,0.0018,0.1345,0.1309
2,10,0.7103,0.8685,22.24,21.36,11.57,81.40,34.87,973.5,948.3,22.3,0.0001,0.7938,0.1356,0.0704,3.44e-15,0.0562,0.0392,0.0224,0.0599,0.0261,0.0139,0.2927,0.0045,0.0000,0.0000,0.0622,0.1557,0.0000,0.0931,0.1741
3,10,0.7093,0.9484,22.26,22.41,11.17,81.40,34.88,1059.7,1032.1,26.5,0.0001,0.7739,0.1437,0.0822,2.23e-15,0.0510,0.0418,0.0246,0.0565,0.0260,0.0176,0.2911,0.0062,0.0001,0.0001,0.0496,0.1682,0.0000,0.0732,0.1940
4,10,0.6984,0.9768,22.27,22.87,11.01,81.38,34.90,1097.7,1069.4,28.6,0.0002,0.7643,0.1475,0.0879,1.49e-15,0.0488,0.0427,0.0259,0.0546,0.0263,0.0192,0.2903,0.0070,0.0001,0.0001,0.0439,0.1740,0.0000,0.0664,0.2008
5,10,0.6935,0.9884,22.27,23.07,10.94,81.20,34.91,1113.9,1084.8,29.5,0.0002,0.7601,0.1494,0.0902,1.12e-15,0.0478,0.0430,0.0265,0.0538,0.0264,0.0199,0.2899,0.0075,0.0001,0.0001,0.0416,0.1763,0.0000,0.0632,0.2040
6,11,0.6905,0.9942,22.27,23.15,10.91,81.39,34.90,1120.8,1090.5,29.9,0.0002,0.7583,0.1502,0.0912,8.92e-16,0.0474,0.0432,0.0267,0.0534,0.0265,0.0201,0.2897,0.0076,0.0002,0.0001,0.0409,0.1770,0.0000,0.0625,0.2047
7,11,0.6886,0.9961,22.27,23.19,10.90,81.37,34.88,1123.7,1092.8,30.1,0.0002,0.7575,0.1506,0.0916,8.79e-16,0.0472,0.0432,0.0268,0.0534,0.0267,0.0202,0.2896,0.0077,0.0002,0.0001,0.0406,0.1773,0.0000,0.0623,0.2049
8,11,0.6883,0.9965,22.27,23.21,10.89,81.40,34.87,1124.9,1094.2,30.2,0.0002,0.7571,0.1508,0.0918,5.95e-16,0.0471,0.0432,0.0269,0.0532,0.0268,0.0203,0.2896,0.0077,0.0001,0.0001,0.0404,0.1775,0.0000,0.0620,0.2052
9,11,0.6880,0.9970,22.27,23.21,10.89,81.20,34.88,1125.5,1095.7,30.2,0.0002,0.7570,0.1508,0.0918,4.68e-16,0.0471,0.0432,0.0269,0.0530,0.0268,0.0203,0.2897,0.0078,0.0001,0.0001,0.0404,0.1775,0.0000,0.0620,0.2052
10,11,0.6878,0.9969,22.27,23.22,10.89,81.36,34.89,1125.7,1096.4,30.2,0.0002,0.7570,0.1509,0.0918,5.90e-16,0.0472,0.0431,0.0269,0.0529,0.0268,0.0203,0.2898,0.0078,0.0001,0.0001,0.0404,0.1775,0.0000,0.0620,0.2052
