year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,7,0.4997,NaN,-1.20,3.98,29.23,81.56,41.22,404.5,444.0,0.0,0.0000,0.7031,0.2764,0.0205,7.05e-16,0.1089,0.1083,0.0097,0.1284,0.0265,0.0004,0.1072,0.0007,0.0000,0.0120,0.0192,0.0000,0.1714,0.3074,0.0000
2,7,0.4872,0.8401,-1.03,5.90,27.17,82.21,41.04,270.1,282.5,0.0,0.0000,0.8623,0.1218,0.0159,6.26e-16,0.1762,0.0413,0.0069,0.1395,0.0176,0.0009,0.1069,0.0008,0.0000,0.0111,0.0201,0.0000,0.1541,0.3246,0.0000
3,6,0.4781,0.9045,-1.04,7.34,25.72,81.87,40.87,216.0,220.3,0.0,0.0000,0.9457,0.0497,0.0046,3.78e-16,0.2057,0.0176,0.0022,0.1500,0.0065,0.0001,0.1077,0.0002,0.0000,0.0107,0.0205,0.0000,0.1430,0.3357,0.0000
4,6,0.4843,0.9360,-1.08,8.41,24.77,82.30,41.42,204.6,204.8,0.0,0.0000,0.9737,0.0257,0.0006,2.61e-16,0.2130,0.0107,0.0003,0.1543,0.0018,0.0000,0.1098,0.0000,0.0000,0.0103,0.0209,0.0000,0.1336,0.3452,0.0000
5,6,0.4809,0.9465,-0.94,9.21,24.73,81.96,40.72,205.8,207.3,0.0,0.0000,0.9838,0.0158,0.0004,1.50e-16,0.2177,0.0072,0.0002,0.1574,0.0005,0.0000,0.1070,0.0000,0.0000,0.0097,0.0215,0.0000,0.1258,0.3530,0.0000
6,6,0.4925,0.9531,-1.09,9.81,24.35,82.02,41.48,212.3,209.3,0.0,0.0000,0.9817,0.0179,0.0005,2.20e-16,0.2164,0.0082,0.0002,0.1545,0.0005,0.0000,0.1101,0.0001,0.0000,0.0092,0.0220,0.0000,0.1188,0.3599,0.0000
7,6,0.4912,0.9548,-0.90,10.26,24.37,81.96,40.66,217.6,219.3,0.0,0.0000,0.9790,0.0203,0.0007,2.49e-16,0.2157,0.0090,0.0003,0.1570,0.0006,0.0000,0.1069,0.0003,0.0000,0.0087,0.0225,0.0000,0.1126,0.3662,0.0000
8,6,0.4990,0.9540,-1.06,10.59,24.21,82.20,41.18,225.2,223.3,0.0,0.0000,0.9767,0.0224,0.0009,1.99e-16,0.2150,0.0100,0.0004,0.1545,0.0006,0.0000,0.1090,0.0004,0.0000,0.0082,0.0231,0.0000,0.1069,0.3719,0.0000
9,6,0.5099,0.9553,-0.94,10.84,24.11,82.00,40.95,228.4,229.7,0.0,0.0000,0.9744,0.0245,0.0011,3.18e-17,0.2128,0.0108,0.0005,0.1572,0.0007,0.0000,0.1074,0.0005,0.0000,0.0077,0.0236,0.0000,0.1021,0.3766,0.0000
10,6,0.5120,0.9555,-1.00,11.02,24.19,82.03,40.92,232.7,231.3,0.0,0.0000,0.9734,0.0254,0.0013,1.36e-16,0.2135,0.0111,0.0006,0.1552,0.0008,0.0000,0.1082,0.0005,0.0000,0.0071,0.0241,0.0000,0.0977,0.3810,0.0000
