year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,11,0.6807,NaN,10.86,3.21,26.17,5.96,58.63,56.5,72.4,0.8,0.0000,0.5518,0.3667,0.0815,7.51e-16,0.1257,0.0997,0.0388,0.0261,0.0634,0.0123,0.2173,0.0823,0.0035,0.0321,0.0143,0.0101,0.1439,0.0780,0.0526
2,13,0.6726,0.7911,10.99,6.20,22.54,5.98,58.80,48.6,53.5,1.5,0.0003,0.6827,0.1603,0.1566,3.10e-15,0.1889,0.0297,0.0453,0.0401,0.0256,0.0311,0.2277,0.0519,0.0284,0.0296,0.0152,0.0121,0.1310,0.0811,0.0624
3,11,0.6749,0.8815,11.02,8.61,19.47,5.94,58.81,41.2,42.1,2.5,0.0011,0.7609,0.0710,0.1665,3.35e-15,0.2173,0.0120,0.0342,0.0443,0.0145,0.0376,0.2475,0.0210,0.0396,0.0269,0.0170,0.0137,0.1153,0.0893,0.0698
4,10,0.6793,0.9254,11.04,10.56,17.01,5.90,58.81,37.2,34.6,2.9,0.0015,0.7982,0.0490,0.1505,1.65e-15,0.2268,0.0095,0.0271,0.0470,0.0094,0.0397,0.2601,0.0139,0.0339,0.0232,0.0199,0.0149,0.0976,0.1013,0.0756
5,10,0.6844,0.9423,11.06,12.13,17.16,5.93,58.81,35.9,31.7,3.3,0.0018,0.8157,0.0454,0.1363,3.49e-15,0.2310,0.0103,0.0221,0.0482,0.0076,0.0401,0.2665,0.0125,0.0290,0.0183,0.0240,0.0159,0.0789,0.1156,0.0800
6,9,0.6981,0.9442,11.06,13.40,17.33,5.98,58.81,35.6,30.6,3.7,0.0019,0.8283,0.0447,0.1242,2.82e-15,0.2342,0.0106,0.0186,0.0489,0.0072,0.0397,0.2710,0.0122,0.0248,0.0120,0.0297,0.0167,0.0562,0.1350,0.0833
7,9,0.7118,0.9450,11.07,14.42,17.47,5.97,58.81,35.8,30.2,4.0,0.0020,0.8375,0.0444,0.1151,1.07e-15,0.2361,0.0110,0.0163,0.0497,0.0068,0.0392,0.2745,0.0119,0.0215,0.0059,0.0352,0.0174,0.0288,0.1596,0.0861
8,7,0.6843,0.9633,11.08,15.25,17.58,5.91,58.82,36.4,30.2,4.3,0.0021,0.8448,0.0428,0.1094,2.80e-16,0.2374,0.0107,0.0153,0.0504,0.0065,0.0388,0.2774,0.0114,0.0191,0.0024,0.0381,0.0181,0.0122,0.1740,0.0883
9,7,0.6474,0.9770,11.08,15.92,17.68,5.90,58.81,37.2,30.6,4.5,0.0021,0.8490,0.0414,0.1064,3.39e-16,0.2380,0.0107,0.0147,0.0508,0.0063,0.0385,0.2792,0.0107,0.0180,0.0008,0.0393,0.0185,0.0023,0.1822,0.0900
10,7,0.6373,0.9891,11.09,16.46,17.75,5.95,58.81,38.0,31.1,4.8,0.0022,0.8506,0.0414,0.1046,1.91e-15,0.2380,0.0111,0.0143,0.0509,0.0063,0.0383,0.2802,0.0103,0.0174,0.0004,0.0395,0.0188,0.0000,0.1830,0.0915
11,7,0.6371,0.9938,11.09,16.90,17.81,5.98,58.82,38.8,31.7,4.9,0.0023,0.8509,0.0420,0.1038,6.58e-16,0.2376,0.0116,0.0142,0.0510,0.0064,0.0381,0.2806,0.0101,0.0171,0.0004,0.0393,0.0190,0.0000,0.1815,0.0930
12,7,0.6371,0.9954,11.09,17.25,17.86,5.95,58.82,39.5,32.2,5.1,0.0023,0.8499,0.0430,0.1037,1.09e-15,0.2370,0.0121,0.0143,0.0510,0.0064,0.0381,0.2806,0.0102,0.0170,0.0004,0.0392,0.0192,0.0000,0.1806,0.0939
