year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,13,0.7111,NaN,16.27,8.95,34.32,40.24,39.72,669.3,662.3,16.1,0.0010,0.5478,0.3014,0.1489,2.56e-15,0.0309,0.1050,0.0305,0.0222,0.0294,0.0350,0.2669,0.0416,0.0215,0.0208,0.0171,0.0186,0.1441,0.1201,0.0964
2,14,0.7653,0.7348,16.35,13.80,30.47,40.24,39.70,799.4,736.4,26.6,0.0024,0.6613,0.1637,0.1709,5.87e-16,0.1113,0.0299,0.0250,0.0273,0.0217,0.0372,0.2476,0.0440,0.0376,0.0135,0.0204,0.0239,0.0972,0.1380,0.1254
3,14,0.7664,0.8994,16.37,16.16,28.62,40.26,39.69,911.7,836.4,35.2,0.0033,0.6091,0.1827,0.2026,3.81e-17,0.0962,0.0375,0.0324,0.0239,0.0207,0.0413,0.2356,0.0485,0.0446,0.0098,0.0225,0.0264,0.0687,0.1531,0.1388
4,13,0.7464,0.9455,16.38,17.31,27.76,40.24,39.71,977.7,896.4,41.2,0.0040,0.5815,0.1873,0.2243,7.72e-16,0.0890,0.0406,0.0365,0.0216,0.0194,0.0449,0.2290,0.0494,0.0496,0.0079,0.0237,0.0279,0.0557,0.1587,0.1462
5,13,0.7299,0.9708,16.38,17.87,27.32,40.24,39.70,1014.7,929.8,47.6,0.0047,0.5670,0.1891,0.2359,3.40e-16,0.0855,0.0420,0.0385,0.0202,0.0185,0.0470,0.2254,0.0499,0.0522,0.0071,0.0242,0.0288,0.0487,0.1623,0.1495
6,12,0.7179,0.9839,16.38,18.14,27.11,40.26,39.69,1034.5,947.7,49.8,0.0053,0.5598,0.1894,0.2418,3.24e-16,0.0838,0.0426,0.0396,0.0195,0.0180,0.0481,0.2236,0.0500,0.0535,0.0066,0.0246,0.0294,0.0449,0.1647,0.1510
7,12,0.7145,0.9913,16.38,18.28,27.02,40.24,39.71,1045.3,958.4,50.9,0.0057,0.5561,0.1893,0.2449,3.83e-16,0.0830,0.0428,0.0402,0.0192,0.0177,0.0487,0.2226,0.0501,0.0541,0.0064,0.0248,0.0299,0.0435,0.1653,0.1518
8,12,0.7097,0.9933,16.38,18.34,26.97,40.24,39.70,1053.8,966.4,51.8,0.0061,0.5538,0.1887,0.2471,1.23e-16,0.0826,0.0429,0.0405,0.0189,0.0175,0.0492,0.2219,0.0498,0.0547,0.0063,0.0249,0.0302,0.0421,0.1662,0.1523
9,12,0.7089,0.9959,16.38,18.37,26.94,40.26,39.69,1059.3,971.4,52.1,0.0064,0.5525,0.1879,0.2486,2.16e-16,0.0825,0.0429,0.0406,0.0186,0.0173,0.0496,0.2216,0.0496,0.0550,0.0063,0.0250,0.0305,0.0417,0.1666,0.1523
10,12,0.7085,0.9970,16.38,18.39,26.94,40.24,39.71,1062.9,975.5,52.3,0.0068,0.5517,0.1874,0.2493,8.95e-16,0.0824,0.0429,0.0407,0.0185,0.0171,0.0497,0.2213,0.0494,0.0552,0.0063,0.0251,0.0308,0.0417,0.1665,0.1524
11,12,0.7106,0.9968,16.38,18.39,26.93,40.24,39.70,1065.5,978.1,52.5,0.0071,0.5512,0.1870,0.2498,3.06e-16,0.0823,0.0430,0.0407,0.0184,0.0170,0.0500,0.2212,0.0493,0.0552,0.0063,0.0251,0.0311,0.0417,0.1660,0.1529
12,12,0.7101,0.9973,16.38,18.40,26.92,40.26,39.69,1068.7,980.8,53.2,0.0074,0.5506,0.1866,0.2501,3.67e-16,0.0823,0.0430,0.0407,0.0183,0.0169,0.0501,0.2210,0.0491,0.0552,0.0063,0.0251,0.0314,0.0417,0.1660,0.1529
13,12,0.7096,0.9976,16.38,18.40,26.93,40.24,39.71,1070.6,983.3,53.8,0.0077,0.5502,0.1862,0.2504,5.34e-16,0.0822,0.0430,0.0408,0.0183,0.0168,0.0501,0.2208,0.0490,0.0553,0.0063,0.0251,0.0316,0.0417,0.1660,0.1529
14,12,0.7096,0.9969,16.38,18.40,26.92,40.24,39.70,1074.1,986.8,54.2,0.0079,0.5494,0.1858,0.2512,4.72e-16,0.0822,0.0430,0.0408,0.0180,0.0167,0.0505,0.2206,0.0488,0.0554,0.0063,0.0252,0.0319,0.0417,0.1660,0.1529
15,12,0.7092,0.9970,16.38,18.40,26.92,40.26,39.69,1078.0,990.3,55.3,0.0082,0.5487,0.1853,0.2519,7.12e-16,0.0823,0.0430,0.0408,0.0179,0.0166,0.0507,0.2203,0.0486,0.0556,0.0063,0.0252,0.0321,0.0417,0.1660,0.1529
16,12,0.7088,0.9973,16.38,18.40,26.92,40.24,39.70,1080.8,993.8,55.9,0.0084,0.5482,0.1849,0.2526,2.33e-16,0.0822,0.0429,0.0408,0.0178,0.0165,0.0508,0.2201,0.0485,0.0558,0.0063,0.0253,0.0323,0.0417,0.1660,0.1529
17,12,0.7086,0.9974,16.39,18.40,26.92,40.24,39.70,1083.5,996.5,58.2,0.0086,0.5477,0.1844,0.2531,1.05e-16,0.0822,0.0430,0.0408,0.0177,0.0164,0.0510,0.2200,0.0483,0.0560,0.0063,0.0253,0.0324,0.0417,0.1660,0.1529
18,12,0.7085,0.9976,16.38,18.40,26.92,40.26,39.69,1085.9,998.5,59.6,0.0088,0.5474,0.1841,0.2534,8.21e-18,0.0822,0.0430,0.0408,0.0176,0.0163,0.0511,0.2198,0.0482,0.0560,0.0063,0.0253,0.0326,0.0417,0.1660,0.1529
19,12,0.7081,0.9974,16.38,18.40,26.92,40.24,39.70,1088.2,1001.3,60.0,0.0090,0.5468,0.1838,0.2539,2.40e-16,0.0822,0.0429,0.0409,0.0175,0.0162,0.0512,0.2196,0.0482,0.0562,0.0063,0.0254,0.0327,0.0417,0.1660,0.1529
20,12,0.7082,0.9976,16.39,18.40,26.92,40.24,39.70,1089.9,1003.2,60.2,0.0092,0.5465,0.1836,0.2542,3.60e-16,0.0822,0.0429,0.0408,0.0174,0.0162,0.0514,0.2195,0.0482,0.0562,0.0063,0.0254,0.0329,0.0417,0.1660,0.1529
