year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.5473,NaN,19.89,11.65,41.06,62.65,31.10,1450.3,1477.6,1.8,0.0000,0.5454,0.4431,0.0115,8.74e-17,0.0221,0.0839,0.0018,0.0096,0.0423,0.0022,0.2235,0.0812,0.0013,0.0171,0.0440,0.0630,0.1401,0.1567,0.1111
2,11,0.4910,0.7904,20.02,14.79,39.46,62.79,30.47,1276.2,1282.6,3.6,0.0000,0.7234,0.2602,0.0164,1.94e-16,0.0536,0.0519,0.0018,0.0288,0.0215,0.0029,0.2561,0.0484,0.0030,0.0127,0.0341,0.0774,0.1132,0.1477,0.1469
3,10,0.4963,0.8516,20.00,16.83,38.33,62.83,30.88,1355.6,1345.2,5.8,0.0000,0.7440,0.2309,0.0251,1.98e-16,0.0823,0.0234,0.0019,0.0314,0.0178,0.0042,0.2345,0.0669,0.0056,0.0101,0.0294,0.0847,0.0949,0.1441,0.1689
4,10,0.4880,0.9067,20.03,18.16,37.60,62.89,30.85,1515.5,1506.3,7.6,0.0000,0.6966,0.2673,0.0361,1.79e-16,0.0920,0.0134,0.0019,0.0245,0.0236,0.0050,0.2095,0.0881,0.0100,0.0085,0.0275,0.0883,0.0832,0.1447,0.1799
5,9,0.4837,0.9409,20.07,19.03,37.17,62.74,30.49,1654.6,1646.9,9.0,0.0000,0.6409,0.3084,0.0507,1.10e-16,0.0889,0.0165,0.0021,0.0189,0.0283,0.0056,0.1922,0.0995,0.0161,0.0076,0.0258,0.0908,0.0762,0.1424,0.1892
6,10,0.4915,0.9620,20.02,19.60,36.80,62.70,30.99,1750.8,1730.0,10.0,0.0000,0.6083,0.3269,0.0648,1.30e-16,0.0856,0.0199,0.0022,0.0155,0.0314,0.0061,0.1835,0.1017,0.0220,0.0071,0.0248,0.0923,0.0723,0.1412,0.1944
7,11,0.4854,0.9717,20.06,19.97,36.64,62.65,30.69,1801.0,1796.1,10.7,0.0000,0.5897,0.3341,0.0762,1.07e-16,0.0833,0.0216,0.0023,0.0139,0.0325,0.0065,0.1788,0.1022,0.0269,0.0066,0.0242,0.0933,0.0683,0.1418,0.1977
8,11,0.4835,0.9829,20.07,20.21,36.53,62.81,30.56,1840.1,1828.4,11.1,0.0001,0.5793,0.3391,0.0815,7.28e-17,0.0820,0.0232,0.0023,0.0129,0.0331,0.0068,0.1762,0.1024,0.0290,0.0065,0.0237,0.0941,0.0673,0.1402,0.2003
9,11,0.4826,0.9867,20.02,20.36,36.41,62.85,31.02,1862.2,1843.1,11.4,0.0001,0.5726,0.3422,0.0850,6.94e-17,0.0810,0.0242,0.0023,0.0123,0.0338,0.0071,0.1748,0.1022,0.0303,0.0064,0.0233,0.0945,0.0673,0.1384,0.2021
10,11,0.4875,0.9860,20.08,20.47,36.40,62.88,30.54,1868.8,1865.6,11.6,0.0001,0.5679,0.3457,0.0863,8.78e-17,0.0803,0.0244,0.0024,0.0119,0.0339,0.0071,0.1735,0.1035,0.0308,0.0061,0.0234,0.0948,0.0643,0.1406,0.2029
11,11,0.4818,0.9889,20.06,20.53,36.35,62.71,30.69,1883.9,1867.8,11.7,0.0001,0.5658,0.3463,0.0877,1.23e-16,0.0801,0.0250,0.0024,0.0117,0.0342,0.0072,0.1731,0.1028,0.0315,0.0060,0.0234,0.0949,0.0634,0.1407,0.2038
12,11,0.4818,0.9910,20.03,20.58,36.31,62.69,30.98,1886.6,1871.8,11.7,0.0001,0.5639,0.3472,0.0886,5.52e-17,0.0798,0.0251,0.0024,0.0115,0.0342,0.0074,0.1726,0.1031,0.0317,0.0060,0.0234,0.0950,0.0634,0.1407,0.2038
13,11,0.4779,0.9905,20.09,20.61,36.33,62.66,30.47,1886.0,1881.7,11.8,0.0001,0.5626,0.3486,0.0886,5.76e-17,0.0797,0.0250,0.0024,0.0114,0.0342,0.0072,0.1723,0.1039,0.0318,0.0060,0.0230,0.0953,0.0634,0.1399,0.2046
