year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.4784,NaN,17.95,15.53,20.28,24.44,28.99,60.8,89.5,0.0,0.0000,0.6460,0.3521,0.0018,1.10e-14,0.0492,0.0559,0.0007,0.0668,0.0246,0.0001,0.1598,0.0699,0.0000,0.0086,0.0643,0.0174,0.0345,0.2851,0.1630
2,10,0.4525,0.8360,18.20,16.99,21.17,24.46,29.08,46.9,56.6,0.0,0.0000,0.8407,0.1580,0.0013,1.35e-14,0.0732,0.0320,0.0004,0.0793,0.0099,0.0001,0.2065,0.0255,0.0001,0.0052,0.0584,0.0267,0.0234,0.2465,0.2127
3,7,0.4426,0.9090,18.19,18.25,22.03,24.61,28.97,44.2,47.1,0.0,0.0000,0.9203,0.0793,0.0004,7.48e-15,0.0909,0.0144,0.0001,0.0819,0.0072,0.0000,0.2202,0.0122,0.0001,0.0030,0.0535,0.0339,0.0151,0.2210,0.2465
4,7,0.4415,0.9389,18.21,19.32,22.70,24.55,29.10,47.2,46.3,0.0,0.0000,0.9394,0.0604,0.0002,6.15e-15,0.0978,0.0078,0.0000,0.0797,0.0094,0.0001,0.2237,0.0086,0.0000,0.0015,0.0502,0.0387,0.0077,0.2033,0.2717
5,7,0.4372,0.9545,18.23,20.23,23.34,24.48,29.05,52.3,49.8,0.0,0.0000,0.9249,0.0739,0.0012,4.91e-15,0.0977,0.0077,0.0000,0.0762,0.0125,0.0005,0.2211,0.0114,0.0000,0.0005,0.0473,0.0425,0.0027,0.1898,0.2901
6,7,0.4331,0.9619,18.20,21.00,23.83,24.30,29.06,58.3,54.3,0.0,0.0000,0.8934,0.1028,0.0037,2.93e-15,0.0955,0.0100,0.0000,0.0706,0.0172,0.0013,0.2154,0.0168,0.0003,0.0001,0.0444,0.0459,0.0005,0.1779,0.3042
7,9,0.4318,0.9668,18.26,21.67,24.28,24.35,29.08,64.0,60.6,0.0,0.0000,0.8599,0.1316,0.0085,2.93e-15,0.0923,0.0128,0.0002,0.0668,0.0203,0.0021,0.2080,0.0231,0.0014,0.0000,0.0415,0.0488,0.0000,0.1668,0.3158
8,9,0.4315,0.9648,18.22,22.23,24.66,24.42,28.98,70.2,66.0,0.0,0.0000,0.8174,0.1665,0.0161,4.15e-15,0.0884,0.0163,0.0006,0.0622,0.0236,0.0031,0.1984,0.0312,0.0031,0.0000,0.0390,0.0514,0.0000,0.1570,0.3257
9,9,0.4304,0.9676,18.26,22.71,24.96,24.52,29.09,75.4,71.8,0.0,0.0000,0.7767,0.1989,0.0244,2.70e-15,0.0843,0.0199,0.0012,0.0580,0.0269,0.0041,0.1894,0.0381,0.0051,0.0000,0.0368,0.0536,0.0000,0.1492,0.3334
10,10,0.4294,0.9674,18.24,23.12,25.27,24.40,29.00,80.7,77.2,0.0,0.0000,0.7371,0.2270,0.0358,1.86e-15,0.0799,0.0232,0.0021,0.0543,0.0293,0.0054,0.1806,0.0444,0.0077,0.0000,0.0348,0.0556,0.0000,0.1423,0.3403
11,10,0.4321,0.9708,18.24,23.47,25.47,24.34,29.10,85.1,81.4,0.0,0.0001,0.7036,0.2470,0.0492,6.97e-16,0.0759,0.0265,0.0030,0.0506,0.0309,0.0074,0.1739,0.0480,0.0107,0.0000,0.0334,0.0571,0.0000,0.1369,0.3458
