year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,9,0.3324,NaN,10.86,8.59,44.20,27.48,10.63,159.1,168.1,0.0,0.0000,0.0929,0.9056,0.0015,3.11e-15,0.0002,0.1312,0.0000,0.0042,0.1061,0.0003,0.0312,0.1096,0.0002,0.0300,0.0504,0.0140,0.1849,0.2229,0.1148
2,10,0.2574,0.8405,11.11,10.64,45.06,27.57,10.30,166.7,166.6,0.0,0.0000,0.1939,0.7767,0.0294,7.79e-16,0.0021,0.1243,0.0040,0.0174,0.0879,0.0033,0.0548,0.0853,0.0039,0.0273,0.0396,0.0275,0.1710,0.1684,0.1833
3,11,0.2374,0.8890,11.11,12.22,45.56,27.50,10.24,179.2,174.9,0.0,0.0000,0.2020,0.7213,0.0767,1.27e-15,0.0045,0.1144,0.0113,0.0244,0.0759,0.0087,0.0485,0.0860,0.0094,0.0251,0.0321,0.0371,0.1585,0.1492,0.2149
4,12,0.2421,0.9084,11.16,13.44,46.01,27.57,10.46,194.6,190.1,0.0,0.0000,0.1880,0.6731,0.1389,3.08e-16,0.0076,0.1015,0.0211,0.0267,0.0673,0.0142,0.0377,0.0891,0.0179,0.0238,0.0267,0.0439,0.1514,0.1369,0.2343
5,13,0.2381,0.9205,11.19,14.39,46.36,27.50,10.32,212.3,208.2,0.2,0.0000,0.1821,0.6005,0.2174,7.13e-16,0.0119,0.0873,0.0309,0.0280,0.0609,0.0190,0.0299,0.0818,0.0333,0.0228,0.0241,0.0475,0.1454,0.1309,0.2463
6,14,0.2242,0.9317,11.17,15.12,46.72,27.57,10.21,232.2,224.2,0.7,0.0000,0.1778,0.5187,0.3034,4.61e-16,0.0155,0.0745,0.0399,0.0282,0.0547,0.0255,0.0244,0.0694,0.0507,0.0222,0.0229,0.0493,0.1405,0.1274,0.2547
7,14,0.2225,0.9451,11.20,15.69,47.35,27.51,10.44,247.0,239.7,1.6,0.0001,0.1758,0.4443,0.3795,2.44e-16,0.0188,0.0631,0.0482,0.0280,0.0472,0.0325,0.0206,0.0599,0.0646,0.0219,0.0219,0.0507,0.1385,0.1222,0.2619
8,14,0.2186,0.9516,11.23,16.13,47.84,27.56,10.36,259.4,253.8,2.2,0.0002,0.1756,0.3762,0.4476,7.91e-16,0.0217,0.0536,0.0547,0.0275,0.0408,0.0392,0.0181,0.0497,0.0775,0.0216,0.0212,0.0518,0.1346,0.1210,0.2670
9,14,0.2114,0.9628,11.19,16.47,48.24,27.51,10.20,271.9,262.5,2.7,0.0005,0.1750,0.3242,0.4995,4.13e-16,0.0242,0.0460,0.0597,0.0271,0.0370,0.0440,0.0158,0.0412,0.0876,0.0214,0.0210,0.0525,0.1326,0.1193,0.2707
10,14,0.2050,0.9713,11.20,16.73,48.53,27.56,10.42,279.7,270.6,3.3,0.0007,0.1739,0.2863,0.5380,2.62e-16,0.0260,0.0405,0.0634,0.0264,0.0336,0.0475,0.0141,0.0355,0.0951,0.0213,0.0206,0.0532,0.1316,0.1170,0.2740
11,14,0.2053,0.9752,11.24,16.93,48.75,27.52,10.39,284.2,278.0,3.7,0.0010,0.1722,0.2555,0.5695,3.09e-16,0.0276,0.0357,0.0666,0.0258,0.0308,0.0506,0.0126,0.0314,0.1009,0.0212,0.0206,0.0536,0.1296,0.1173,0.2758
12,14,0.1990,0.9820,11.20,17.09,48.94,27.55,10.19,290.1,280.9,3.9,0.0013,0.1708,0.2314,0.5945,4.33e-16,0.0288,0.0319,0.0690,0.0253,0.0287,0.0538,0.0113,0.0280,0.1049,0.0212,0.0204,0.0541,0.1296,0.1164,0.2766
13,14,0.2029,0.9834,11.20,17.21,49.08,27.52,10.39,293.9,284.1,4.1,0.0015,0.1697,0.2122,0.6142,4.71e-16,0.0298,0.0291,0.0710,0.0248,0.0266,0.0560,0.0104,0.0256,0.1083,0.0212,0.0203,0.0544,0.1296,0.1145,0.2785
