year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,10,0.4021,NaN,16.57,4.61,62.82,8.73,11.80,54.5,82.2,0.4,0.0000,0.3773,0.5460,0.0767,2.03e-15,0.0016,0.1595,0.0110,0.0126,0.0781,0.0175,0.2163,0.0960,0.0185,0.0560,0.0289,0.0437,0.1338,0.0654,0.0611
2,13,0.2971,0.8170,17.57,6.96,62.79,8.72,10.93,54.1,51.2,0.4,0.0001,0.5126,0.3606,0.1266,4.86e-17,0.0045,0.1307,0.0315,0.0258,0.0505,0.0284,0.2830,0.0391,0.0175,0.0523,0.0255,0.0509,0.1236,0.0645,0.0722
3,13,0.3158,0.8961,17.72,8.61,62.65,8.73,10.92,71.9,61.6,0.5,0.0004,0.5082,0.3136,0.1776,4.57e-16,0.0100,0.1021,0.0538,0.0278,0.0411,0.0354,0.2728,0.0483,0.0194,0.0503,0.0235,0.0553,0.1181,0.0621,0.0801
4,14,0.3569,0.8905,17.79,9.79,62.64,8.74,10.91,98.6,83.8,1.0,0.0007,0.4421,0.3141,0.2427,7.70e-16,0.0140,0.0823,0.0691,0.0255,0.0355,0.0428,0.2306,0.0741,0.0363,0.0490,0.0223,0.0580,0.1150,0.0605,0.0848
5,14,0.3880,0.8709,17.84,10.64,62.63,8.74,10.92,124.6,107.0,2.5,0.0012,0.3439,0.3276,0.3265,6.52e-16,0.0158,0.0693,0.0799,0.0227,0.0304,0.0506,0.1716,0.1005,0.0690,0.0481,0.0217,0.0601,0.1127,0.0588,0.0889
6,14,0.3805,0.8908,17.87,11.25,62.64,8.75,10.91,145.1,125.2,5.3,0.0019,0.2736,0.3127,0.4105,4.41e-16,0.0170,0.0591,0.0887,0.0211,0.0267,0.0556,0.1291,0.1053,0.1065,0.0476,0.0212,0.0617,0.1109,0.0569,0.0925
7,14,0.3773,0.9261,17.90,11.68,62.65,8.75,10.92,158.7,137.6,7.3,0.0029,0.2368,0.2823,0.4762,2.96e-16,0.0178,0.0512,0.0955,0.0202,0.0240,0.0593,0.1067,0.0973,0.1361,0.0473,0.0211,0.0632,0.1090,0.0573,0.0939
8,13,0.3669,0.9513,17.91,12.00,62.66,8.74,10.90,167.4,144.8,9.0,0.0038,0.2164,0.2561,0.5213,1.08e-15,0.0182,0.0449,0.1013,0.0196,0.0218,0.0617,0.0944,0.0898,0.1556,0.0472,0.0211,0.0642,0.1085,0.0564,0.0955
9,13,0.3619,0.9687,17.92,12.23,62.67,8.74,10.92,172.2,148.9,10.4,0.0048,0.2051,0.2381,0.5489,2.10e-16,0.0184,0.0401,0.1057,0.0192,0.0207,0.0632,0.0878,0.0846,0.1665,0.0471,0.0211,0.0653,0.1084,0.0548,0.0971
10,12,0.3553,0.9798,17.93,12.40,62.68,8.73,10.90,175.3,150.9,11.5,0.0054,0.1989,0.2272,0.5651,3.23e-17,0.0184,0.0367,0.1090,0.0188,0.0198,0.0643,0.0843,0.0823,0.1720,0.0467,0.0215,0.0659,0.1071,0.0556,0.0976
11,12,0.3501,0.9860,17.93,12.52,62.69,8.72,10.92,176.9,152.2,12.5,0.0060,0.1950,0.2197,0.5755,3.72e-16,0.0183,0.0339,0.1117,0.0186,0.0193,0.0652,0.0823,0.0811,0.1748,0.0466,0.0216,0.0665,0.1061,0.0565,0.0978
12,12,0.3465,0.9889,17.93,12.60,62.70,8.71,10.90,178.3,152.7,13.1,0.0065,0.1926,0.2135,0.5833,3.50e-16,0.0183,0.0317,0.1138,0.0183,0.0188,0.0657,0.0811,0.0799,0.1769,0.0466,0.0214,0.0672,0.1061,0.0554,0.0988
13,12,0.3433,0.9913,17.93,12.67,62.70,8.70,10.92,179.0,153.4,13.7,0.0069,0.1908,0.2090,0.5888,4.88e-16,0.0181,0.0300,0.1156,0.0181,0.0185,0.0662,0.0803,0.0792,0.1781,0.0466,0.0214,0.0676,0.1061,0.0545,0.0997
14,12,0.3419,0.9933,17.94,12.71,62.71,8.70,10.90,179.7,153.5,14.2,0.0074,0.1893,0.2059,0.5927,4.17e-16,0.0180,0.0287,0.1170,0.0179,0.0184,0.0664,0.0798,0.0787,0.1788,0.0467,0.0214,0.0679,0.1061,0.0543,0.1000
15,12,0.3412,0.9943,17.94,12.75,62.71,8.70,10.92,179.9,153.9,14.5,0.0079,0.1881,0.2032,0.5959,1.63e-16,0.0178,0.0274,0.1183,0.0178,0.0183,0.0666,0.0793,0.0785,0.1792,0.0468,0.0215,0.0682,0.1061,0.0543,0.1000
16,12,0.3407,0.9950,17.94,12.77,62.71,8.70,10.90,180.4,153.8,14.7,0.0081,0.1871,0.2007,0.5988,1.63e-16,0.0177,0.0263,0.1195,0.0176,0.0182,0.0667,0.0790,0.0781,0.1797,0.0469,0.0215,0.0684,0.1061,0.0543,0.1000
17,12,0.3397,0.9956,17.94,12.79,62.71,8.71,10.92,180.5,154.2,14.9,0.0084,0.1862,0.1989,0.6012,1.40e-16,0.0175,0.0254,0.1205,0.0175,0.0182,0.0669,0.0788,0.0779,0.1800,0.0469,0.0216,0.0686,0.1061,0.0543,0.1000
18,12,0.3394,0.9957,17.94,12.80,62.71,8.71,10.91,180.9,154.2,15.2,0.0087,0.1854,0.1974,0.6029,3.88e-16,0.0174,0.0247,0.1213,0.0174,0.0182,0.0669,0.0785,0.0777,0.1802,0.0470,0.0216,0.0689,0.1061,0.0543,0.1000
19,12,0.3387,0.9961,17.94,12.81,62.71,8.72,10.92,180.9,154.4,15.6,0.0091,0.1848,0.1961,0.6043,3.94e-17,0.0173,0.0242,0.1219,0.0172,0.0181,0.0671,0.0784,0.0775,0.1803,0.0470,0.0216,0.0691,0.1061,0.0543,0.1000
20,12,0.3388,0.9962,17.94,12.82,62.71,8.73,10.91,181.2,154.4,15.9,0.0095,0.1844,0.1947,0.6055,1.86e-16,0.0173,0.0235,0.1225,0.0172,0.0182,0.0671,0.0782,0.0773,0.1803,0.0470,0.0216,0.0695,0.1061,0.0543,0.1000
