year,habitats,change,agree_prev,land_temp,sea_temp,pole_gap,day_swing,season_swing,rain_land,evap_land,runoff_land,lakes,dry,moist,wet,water_err,land_cold_dry,land_cold_moist,land_cold_wet,land_mild_dry,land_mild_moist,land_mild_wet,land_hot_dry,land_hot_moist,land_hot_wet,shallow_cold,shallow_mild,shallow_hot,deep_cold,deep_mild,deep_hot
1,8,0.4013,NaN,0.36,-4.66,37.40,5.87,9.47,21.8,25.5,0.0,0.0000,0.0811,0.8737,0.0452,3.39e-15,0.0005,0.3362,0.0238,0.0525,0.2352,0.0057,0.0000,0.0000,0.0000,0.0561,0.0220,0.0000,0.1936,0.0743,0.0000
2,9,0.3095,0.7375,1.04,-3.54,37.59,5.84,9.01,22.7,21.7,0.1,0.0000,0.2987,0.5246,0.1766,2.59e-15,0.0110,0.2371,0.0945,0.1844,0.1060,0.0210,0.0000,0.0000,0.0000,0.0507,0.0274,0.0000,0.1781,0.0899,0.0000
3,10,0.2668,0.8716,1.07,-2.61,37.56,5.82,9.02,22.4,19.3,0.4,0.0002,0.3608,0.3556,0.2834,3.09e-15,0.0219,0.1695,0.1505,0.2140,0.0630,0.0349,0.0000,0.0000,0.0000,0.0480,0.0303,0.0000,0.1681,0.0998,0.0000
4,10,0.2469,0.9194,1.09,-1.84,37.54,5.84,9.01,23.0,18.2,1.0,0.0005,0.3874,0.2654,0.3464,1.79e-15,0.0307,0.1293,0.1814,0.2226,0.0443,0.0452,0.0000,0.0000,0.0000,0.0462,0.0324,0.0000,0.1599,0.1081,0.0000
5,10,0.2382,0.9419,1.11,-1.20,37.54,5.89,9.00,23.9,17.8,1.5,0.0010,0.3987,0.2163,0.3834,6.49e-16,0.0382,0.1048,0.1978,0.2225,0.0367,0.0529,0.0000,0.0000,0.0000,0.0451,0.0340,0.0000,0.1534,0.1146,0.0000
6,10,0.2370,0.9549,1.13,-0.67,37.54,5.87,9.00,24.9,17.9,2.1,0.0015,0.3994,0.1893,0.4091,4.64e-16,0.0437,0.0889,0.2075,0.2175,0.0349,0.0601,0.0000,0.0000,0.0000,0.0442,0.0354,0.0000,0.1493,0.1186,0.0000
7,10,0.2341,0.9605,1.14,-0.23,37.54,5.83,9.01,26.1,18.2,2.6,0.0018,0.3948,0.1718,0.4307,1.07e-15,0.0476,0.0773,0.2147,0.2106,0.0350,0.0670,0.0000,0.0000,0.0000,0.0436,0.0363,0.0000,0.1453,0.1226,0.0000
8,10,0.2319,0.9665,1.14,0.14,37.54,5.82,9.01,27.2,18.5,3.2,0.0022,0.3889,0.1575,0.4502,1.76e-15,0.0504,0.0692,0.2198,0.2040,0.0339,0.0746,0.0000,0.0000,0.0000,0.0432,0.0371,0.0000,0.1425,0.1254,0.0000
9,10,0.2300,0.9709,1.15,0.44,37.55,5.87,9.00,28.1,18.9,3.8,0.0026,0.3854,0.1422,0.4684,3.22e-16,0.0530,0.0628,0.2234,0.1991,0.0302,0.0830,0.0000,0.0000,0.0000,0.0429,0.0378,0.0000,0.1400,0.1279,0.0000
10,10,0.2226,0.9762,1.16,0.69,37.56,5.88,8.99,28.7,19.3,4.4,0.0030,0.3836,0.1279,0.4839,1.48e-15,0.0550,0.0576,0.2261,0.1959,0.0260,0.0904,0.0000,0.0000,0.0000,0.0426,0.0385,0.0000,0.1378,0.1301,0.0000
11,10,0.2207,0.9812,1.16,0.90,37.56,5.84,9.00,29.4,19.6,4.8,0.0033,0.3813,0.1172,0.4964,1.31e-16,0.0562,0.0535,0.2285,0.1932,0.0231,0.0962,0.0000,0.0000,0.0000,0.0425,0.0390,0.0000,0.1365,0.1314,0.0000
12,10,0.2176,0.9841,1.16,1.08,37.57,5.81,9.01,30.1,19.8,5.2,0.0037,0.3796,0.1086,0.5062,7.47e-16,0.0574,0.0496,0.2310,0.1908,0.0214,0.1001,0.0000,0.0000,0.0000,0.0423,0.0394,0.0000,0.1351,0.1329,0.0000
